caption,unfunny,somewhat_funny,funny,count,contest,target_id
"My love, you make my feet swell, and my hair stand on end.",175,42,15,232,639,4262
"Last I heard, this is supposed to be the other way around.",180,54,11,245,639,344
Are you sure it’s supposed to work like this?,182,50,13,245,639,2902
Could you arrange it like Trump's?,189,36,20,245,639,4567
"Rapunzel, let down your hair conditioner.",159,47,10,216,639,203
"Just FYI, I took a lot of flack for that man-bun.",171,45,13,229,639,3345
"Listen, I really like you, and you're going to find out anyway. 
It's a rug.",174,39,16,229,639,4071
I guess I'll just wait for you to mullet over.,184,41,17,242,639,1714
Do you have an extra scrunchy?,184,41,17,242,639,3877
"How do I do it ???
I use the same Hair Spray as Donald Trump, but without the Orange Color",194,43,18,255,639,3462
"What do you mean you don't want to come down anymore?

I guess this was a harebrained idea.

Get it? 'Hair'-brained... Because I grew my– 

Ow. That hurts. Ow! No more puns, I swear!

Rapunzel, Rapunzel! Let down my hair!""",169,44,13,226,639,1236
So who's being sexist now?,170,42,14,226,639,1436
"I pray thee, chide me not! T'is true though, I must concede; It seems the apothecary has added some aphrodisiac to my dandelion and rosemary shampoo.",171,40,15,226,639,3265
Now it's my turn to be the princess!,171,40,15,226,639,3687
"I'm running late-Rapunzel, can you please let down my hair?",180,44,15,239,639,855
You see? I told you we had lots in common!,180,44,15,239,639,2590
"OK I’ve shown you mine, now let me see yours",200,48,17,265,639,1933
I think I can fit you in next Tuesday.,169,39,15,223,639,4304
Let’s not split hairs.,170,37,16,223,639,4452
You think MY idea's lame?,172,55,9,236,639,653
The stylist said it would make me look taller...,173,53,10,236,639,2325
"Darling, I could never bear to part.",189,43,17,249,639,4300
"I swear, I'm not overcompensating!",175,44,14,233,639,1219
"It's gender-bending, I know, but this is the 12th century!",177,40,16,233,639,3138
"Trust me, really",177,40,16,233,639,3186
"By God, this is the worst case of static I've ever seen!",176,42,15,233,639,3669
"Rapunzel, Rapunzel, let my hair down!!",185,46,15,246,639,1746
"Hold real tight, Rapunzel, and I'll climb up my hair.",195,48,16,259,639,334
We could explore the masculine/feminine axis of this kind of turnaround or you could just toss me the key.,164,40,13,217,639,3915
"Okay Rapunzel, it's either hair today or I'm gone tomorrow!",174,41,15,230,639,1669
"Seriously, this makes way more sense.",170,49,11,230,639,1772
"The bottle just said ""volumizing""...",169,51,10,230,639,1849
"Rapunzel, I’ve comb-over for you.",174,41,15,230,639,3554
Who are you to judge?,183,45,15,243,639,770
"Rapunzel, Rapunzel, you’re let down by my long hair?",181,49,13,243,639,3218
"No, No, I'm Rapunzel!",147,47,7,201,639,4412
"Rapunzel, Rapunzel, let down your gender norms.",160,42,12,214,639,275
"I don't care how much hair gel you used, I'm not sliding down it.",162,38,14,214,639,3434
"It’s a two-way street, babe.",184,38,18,240,639,1081
I  JUST  RUBBED  IT  WITH  VIAGRA.,184,38,18,240,639,1620
I’m not only the hair club President. I’m also the King.,163,31,17,211,639,2972
"My hair dresser calls it ""The Trumpian Twister"" and it doubles as a slippery slope when necessary. Please slide down with caution.",170,39,15,224,639,2171
I'm meeting you more than half-way.,168,43,13,224,639,2294
Pull me back up. I’ve so had enough of reality.,182,37,18,237,639,1681
Great concept. Lousy physics.,176,49,12,237,639,3824
"Trust me, I read about this in a book somewhere.",179,43,15,237,639,4470
What's a ladder ?,167,40,14,221,639,2447
"Yes, fine, it's like a hair-boner. Now hurry and get down on it!",191,36,20,247,639,2980
I'm trying to pull my own weight in this relationship.,186,48,13,247,639,3180
"You've got to be kidding, I've been planning this for years.",183,52,12,247,639,3953
Let’s watch that YouTube video again.,181,35,18,234,639,4290
"Go ahead, pull me up.",184,45,15,244,639,1245
This is a hair-raising situation.,177,37,17,231,639,8
No!! You pull ME up!! It’s crazy out here!!,181,46,14,241,639,1235
"I'm thinking frosted tips, but I'd consider dreadlocks.",185,38,18,241,639,1827
I was waiting for a good hair day,186,36,19,241,639,3930
I think you need to stop questioning the plan.,173,40,15,228,639,379
"I have an egalitarian point of view. You climb down this time, I will climb up next time.",168,50,10,228,639,887
I used 73 jars of gel. You can just climb on and slide down.,193,39,19,251,639,1445
Has this happened with all the princes you've been with?,178,47,13,238,639,1794
It's not you. It's me.,181,41,16,238,639,2626
"Ok, maybe it was a hair-brained idea...",171,39,15,225,639,3082
I spun it from straw polls.,163,33,16,212,639,3041
"Honey, let's just try to make it work.""",187,46,15,248,639,823
This really hurts. Are you sure there's no door around back?,173,52,10,235,639,2369
Aqua Net; why do you ask?,167,42,13,222,639,2134
I spent a fortune on Rogaine to save you.,167,42,13,222,639,2536
Really Rapunzel?  Can't we just TRY it my way?,167,43,12,222,639,3162
This isn't how it goes in the story.,169,38,15,222,639,4117
"OK, but then how do we get down?",165,46,11,222,639,4136
I used a new product called Trump Hair Starch.,163,28,18,209,639,736
I always did prefer a man with a good head of hair.,155,44,10,209,639,3791
Don't make it look like a comb-over.,181,32,19,232,639,1471
Maybe we should see if this glass slipper fits first?,168,35,16,219,639,2281
I thought you'd appreciate the role reversal.,162,47,10,219,639,3595
I don't care what they write. Just pull me up!,183,44,15,242,639,386
"Not for lack of time, but I didn't really think this through.",174,40,15,229,639,50
"Why, yes, I am Lord Pompadour, how did you guess?",176,36,17,229,639,1880
Next time at my tower?,166,34,16,216,639,3369
"I'm sorry, it's one of the side effects.",191,45,16,252,639,4408
Jump !! It’s wrapped around a bungee cord.,186,33,20,239,639,3790
Hair brained ? How could you say that !,171,41,14,226,639,602
Careful with the updo - I’d like to get at least two days out of it.,169,45,12,226,639,2311
Its a pompadour.,170,44,12,226,639,3471
You need to do something about your split ends.,192,38,19,249,639,2124
No... I'm here to save YOU.,156,49,8,213,639,1221
"It’s 2018, I can be who I want",162,37,14,213,639,3625
I calleth it the maxi-mullet.,180,40,16,236,639,1034
Of course I use product.,179,42,15,236,639,4366
Want to come over to my place for a change?,171,36,16,223,639,249
This is not how I thought this would go,175,45,13,233,639,2604
"If we can get someone to turn this magazine upside-down, you can climb up my hair and into my arms.

Otherwise, Rapunzel, I’d say we’re screwed.",181,33,19,233,639,3034
I think I'll go now. We just have too much in common.,163,47,10,220,639,1007
And none of the men in the family show signs of baldness.,163,47,10,220,639,1663
"Dear Rapunzel, we are about to shift the paradigm.",161,51,8,220,639,4194
Hair Suitor,184,44,15,243,639,1406
"Of course it's a weave.""",183,46,14,243,639,3250
"This is the best I can do, Melania.",180,30,20,230,639,2002
"If you help me fix it, I can run for President",194,41,18,253,639,3027
I don't know why but this just doesn't feel right!,173,44,13,230,639,4041
"No, it's actually my good hair day.",181,45,14,240,639,3042
Your hair was a let down.,184,39,17,240,639,3403
So you're saying that my man-bun has been a waste of time?,163,37,14,214,639,180
Maybe try the door again...?,161,41,12,214,639,1048
I thought it said to use a cupful of Rogaine; it actually said to use a capful.,160,43,11,214,639,2614
Too much mousse?,185,49,13,247,639,436
I’m from Uber.,192,35,20,247,639,649
Comb-overs are a family tradition.,185,49,13,247,639,781
Do you think it's too long for a man bun?,171,38,15,224,639,298
Maybe I shouldn't have eaten those three magic beans.,171,38,15,224,639,3207
I think the hair spray did the trick.,169,42,13,224,639,3705
Dyslexic?  Me?  Why do you ask?,179,39,16,234,639,2589
I can come up if you can't come down,175,47,12,234,639,3125
"No, I'm not saying you can't do it. It's just, maybe we're taking this whole 'reversing gender roles' thing a bit too far.""",189,36,19,244,639,1904
I told you it was real!,188,38,18,244,639,4450
Pull me back up!  It’s the 2018 midterms!,196,39,19,254,639,783
"No, I'm Donald's brother.",178,36,17,231,639,726
Talk about a hair raising experience.,204,40,20,264,639,1110
I guess I overdid it with the Viagra,204,40,20,264,639,4278
'I come from the Kingdom of Miracle Grow.',182,45,14,241,639,1497
"Comb-over, m'lady!",187,52,12,251,639,2898
"This ain't no fairy tale honey.  Just grab hold, shimmy on down and let's get the hell out of here.",188,50,13,251,639,4401
Medievaldating.com said we were an 87% match.,165,40,13,218,639,2069
"Rapunzel, honey, I think we've got this thing backwards.",177,33,18,228,639,693
"No, I'm NOT just one-upping you!",172,43,13,228,639,1412
"I popped a fistful of Rogaine and Viagra . . . soooo, I have something else to show you when you get down.",175,37,16,228,639,1666
Don’t let your barber take off more than this much.,174,39,15,228,639,2951
"Forget coming down for living happily ever after! Just pull me up and we'll stay in our ivory tower, and never hear a word about Trump again!",187,30,21,238,639,2509
"I know times are hard right now, but I promise you one day we'll be able to afford a rope.",168,46,11,225,639,4571
"Rapunzel, Rapunzel
Let down your hair dryer.",176,47,12,235,639,27
"I'm not the just president of the Hair Club, I'm also a client",180,39,16,235,639,1086
"When I said we weren’t using my hair, I thought you’d bring a ladder.",178,43,14,235,639,4211
"Hey stupid, the King is longing for an heir, not for someone with long hair.",181,37,17,235,639,4326
I figured it’s the least I could do for gender equality.,186,44,15,245,639,817
"No, no, it’s supposed to be “RAPUNZEL, let down your hair!”",195,43,17,255,639,3492
I don't think it works that way.,176,42,14,232,639,1160
"M’lady, ‘tis usually kempt, in a knight bun.",177,40,15,232,639,1699
"Going to a ball tonight, so just a little off the top.",175,44,13,232,639,1787
Donald!,178,38,16,232,639,3439
Don’t worry! I used super-hold gel.,175,44,13,232,639,3875
"Now, HOW exactly is this gonna work ???",184,43,15,242,639,442
"And then, Baron, Rapunzel cried, ""Donald! Donald! Let up your hair!""",185,41,16,242,639,1163
Love is in the hair,201,43,18,262,639,1940
I knew I shouldn’t have read the abridged version of this tale.,160,35,14,209,639,124
Too much product?,186,34,19,239,639,1128
I think we misunderstood...,177,52,10,239,639,1338
"Just take care of the scraggly ends for now, I have a battle at 2.",179,48,12,239,639,2657
"You expect me to wrap this into a ""man bun?""",183,40,16,239,639,2778
I used enough gel so you can slide down.,169,46,11,226,639,1712
"Pretty good for a comb over, right?",180,41,15,236,639,359
Take about an inch off the ends.,184,50,12,246,639,1009
Did I use too much product?,191,53,12,256,639,959
We ALWAYS go to my place.,198,39,19,256,639,1076
"So, are we going   up or down?",153,39,11,203,639,3329
"For christsake Raz, just hang on tight, and slide down.",156,33,14,203,639,4355
"Take the stairs, it’s only a medium hold gel.",160,42,11,213,639,740
Not clear on the concept.,183,30,20,233,639,965
"Leznuper, Leznuper, let up your hair",181,34,18,233,639,2470
Come on down...I used all the hairspray in the kingdom.,176,44,13,233,639,2816
I might have gone a bit overboard on the up-do.,182,49,12,243,639,1791
"Rapunzel, honey, I thought we discussed this.",187,39,17,243,639,2429
Let's hope the hairspray holds.,181,46,13,240,639,703
"But, if you pull me up, how do we both get down?",186,36,18,240,639,3073
"Oh.  Well, what DID you mean by Role Reversal?",167,40,13,220,639,3743
"Now, pull me up.",189,42,16,247,639,1737
I’m donating it to “Princesses Stuck in Towers.”,183,37,17,237,639,4031
"YES it is real, just pull!",171,44,12,227,639,772
"Usually, I'm on top.",170,46,11,227,639,4471
Now you see why it took 7 years.,166,37,14,217,639,1120
I think that we got the story wrong!,162,45,10,217,639,1889
You should see my pubes.,205,39,20,264,639,881
Hairagra.,184,30,20,234,639,136
I realize now it's more of a Dippity-Don't Do.,179,40,15,234,639,167
"I think is better if you jump, these are extensions",173,35,16,224,639,991
"Trust me, the gel will hold.",171,39,14,224,639,3399
You want me to pull you up?,188,51,12,251,639,2457
"Shall I come up, then?",185,41,15,241,639,1683
"You haven't read much Newtonian physics, have you?",185,40,16,241,639,2023
"Please climb down, babe. It won't be in style that much longer.",159,41,11,211,639,2798
"Lather, rinse, and repeat. What’s yours?",187,48,13,248,639,65
Forget Prince -- I'm going to be President someday.,191,40,17,248,639,170
The name’s Trump. Donald Trump.,186,33,19,238,639,431
I'm hair for you.,182,41,15,238,639,2073
"Rapunzel, let MY hair down!!",183,39,16,238,639,2834
you said 'comb over',186,33,19,238,639,2955
Pull me up,173,42,13,228,639,498
"Sir Isaac may have discovered gravity, but I’ve discovered static electricity, m’lady!",171,46,11,228,639,1532
But I thought you believed in role reversal!,176,36,16,228,639,3830
How do I get back up?,170,31,17,218,639,220
"What the hell, mom!",171,29,18,218,639,399
Now I see why you were supposed to be the one with long hair.,166,39,13,218,639,1806
"See, your mother is totally wrong, we have soooo much in common.",193,48,14,255,639,4383
Something's not right.,186,45,14,245,639,1210
"Rapunzel, Rapunzel, let down your hair products.",179,42,14,235,639,96
It gets hard when you fondle it.,179,42,14,235,639,949
Are you sure this is how Trump does it?,183,34,18,235,639,2268
"I can’t do a thing with it, but maybe you can",177,46,12,235,639,3754
Talk about a reversal of roles!,169,45,11,225,639,2286
Just HOW MUCH longer??,163,40,12,215,639,1150
Maybe we should try it my way.,191,47,14,252,639,3517
"Yes, I am the Prince of Mullett!",183,46,13,242,639,2288
Of course it’s gone grey. I’ve been growing it for you for 35 years.,182,48,12,242,639,2814
"Well, you know, they're always looking for a new spin on an old story.",191,42,16,249,639,4430
I'm the hair -apparent to the throne,180,47,12,239,639,1171
"If you see a gray one, could you pull it out?",180,47,12,239,639,1689
Dandruff? I defy physics out of love for you and the only thing you say is that I have dandruff?,174,42,13,229,639,1181
"Years from now it'll be all about your hair, not mine!",170,50,9,229,639,2025
I thought I was Rapunzel,175,40,14,229,639,2862
"Sliding down should be easy, but landing might be a bit awkward.",174,42,13,229,639,3274
"Not your best idea, Rapunzel.",195,46,15,256,639,86
"I'm not here for you, I just really wanted to know what conditioner you used.",171,31,17,219,639,115
"No! No! Not that one!
Just the long grey one...
the really long grey one in the middle.

David B. Smith
Miami Beach, Florida",168,37,14,219,639,995
Man up.,182,55,9,246,639,2871
My manbun's come undone!,180,42,14,236,639,418
"Yes, the cake with the file inside is there. Keep looking.",181,40,15,236,639,713
Uncle Albert says gravity is just a curvature in spacetime.,181,40,15,236,639,1074
"Rapunzel, don't climb down! I just thought of a reason why this won't work.",181,40,15,236,639,4139
"It’s gel, slide down.",201,46,16,263,639,3409
"You misunderstand, I asked to see your heir-line",178,31,17,226,639,2201
I just had it done...they call it a new twist on an old classic.,174,37,15,226,639,2702
It was your idea to role-play!,186,42,15,243,639,4120
"Rapunzel, the problem is not the prenup, it's the non-compete clause.",168,32,16,216,639,4396
"And just think, everyone told me that I should cut my mullet.",179,39,15,233,639,2382
We need to rethink our strategy here.,178,41,14,233,639,2865
"Don't worry, this Presidential hair product comes with its own alternative gravity.",176,45,12,233,639,3297
How can you let a few loose ends come between us?,158,35,13,206,639,2061
"Comb-over, not climb-over!",171,38,14,223,639,2736
I pray thee ask yourself if you believe in me or Mr. Newton.,168,44,11,223,639,4192
Can you pull me up? It's scary out here.,181,47,12,240,639,1480
Quick! Before the wind changes!,186,37,17,240,639,1913
Just keep looking. The Wi-Fi password’s in there somewhere.,184,41,15,240,639,2324
"Curses , I think I'm in the wrong cartoon.",162,39,12,213,639,1046
"I'm all for gender role reversal, but I'm not sure if this one is going to work.",164,35,14,213,639,2188
"Wow, me too!",191,39,17,247,639,3848
I’m running for President.,194,33,20,247,639,4245
"Oh, come on. What good is a safe word if you can never remember it?",169,37,14,220,639,2582
"Just a trim, I'm concerned about the split ends.",182,40,15,237,639,1864
"Now, my turn to play with yours.",182,44,11,237,639,2163
Rapunzel -- you're such a tease.,181,42,14,237,639,2367
"If I'm Repunzel, who are you?",191,51,12,254,639,2425
Is this really the time to be commenting on my split ends?,171,45,11,227,639,1032
"I can't quite make out the proclamation, but it reads, "" Hair to the Throne?""",175,37,15,227,639,2968
Come on! Let's not split hairs over this.,175,37,15,227,639,3340
"Wait, there's something wrong with this picture!",188,40,16,244,639,4144
Just a few more inches Mr Trump and your comb over will be back to normal.,158,25,17,200,639,3689
Try standing on your head.,180,39,15,234,639,2140
Hair ya go.,180,39,15,234,639,3131
"I'm not only the Hair Club Prince, but I'm also a client.",180,39,15,234,639,4050
"Relax, it's not a competition. Yours is nice too.",188,52,11,251,639,4177
I told you I'm a feminist!,173,36,15,224,639,1267
I can't figure it out either.,174,34,16,224,639,3195
Please tell me these aren't extensions.,172,38,14,224,639,3226
How much mousse did you use?,173,37,14,224,639,4371
The mane thing is ..... mother says I'll never be able to support you.,185,41,15,241,639,2421
"As you can see, this was supposed to be my tower.",165,35,14,214,639,1174
".nwod no emoc ,leznupaR",168,29,17,214,639,4113
Can you tell me again how this works?,176,42,13,231,639,2106
"I got the idea while watching a press conference""",202,48,15,265,639,2456
I think there’s enough hair gel now... so you can just slide down.,184,38,16,238,639,49
Don't pull too hard. Some of them are extensions.,168,41,12,221,639,1042
Wait a minute. Don’t we have this backward?,171,35,15,221,639,1441
Read your contract. This is not how the story goes!,182,42,14,238,639,3704
Your letting me down.,180,46,12,238,639,3880
I'm going to suggest we rethink this whole thing.,183,40,15,238,639,4043
"Leznupar, Leznupar, raise up your hair!",182,42,14,238,639,4483
"We can talk about my split ends later, let's just go!",188,42,15,245,639,4264
How could this relationship work if I wasn't willing to meet you halfway?,161,38,12,211,639,1249
"Rapunzel, the way you follow directions is pretty Grimm.",164,32,15,211,639,1295
Is it too late to change places?,194,43,15,252,639,2186
"It's OK, I've got your shoes!",192,46,14,252,639,4243
Just trim a few feet off - the Prince and I are over and I don't want him thinking he can just climb back into my life.,177,47,11,235,639,300
These gender neutral fairy tales do leave some plot holes.,180,41,14,235,639,3912
"Rapunzel, take hold my golden man bun, that I may climb to your safe place",188,37,17,242,639,3288
Why don'y I just take the stairs?,187,39,16,242,639,3924
"You're right, parting IS such sweet sorrow!",176,44,12,232,639,95
You were right. Looking up to a woman in higher office is electrifying AND hair-raising.,179,38,15,232,639,1142
Lice?,179,38,15,232,639,3716
What the hell good is this going to do me?,187,34,18,239,639,490
"Rupuntzel, Repuntsel, let go of my hair!",182,44,13,239,639,749
The tech guys assured me this would work.,181,46,12,239,639,4232
It was truly a hair-raising adventure,169,41,12,222,639,245
"Well, maybe I can just go get a ladder for you.",183,54,9,246,639,2682
My witch kept me in a pit.,179,33,17,229,639,63
"You know, Rapunzel, you're the only one who ever gets me so excited as this!",173,45,11,229,639,3395
Getting to you continues to be a hair raising experience.,196,40,17,253,639,1822
The man bun was so 2017.,179,45,12,236,639,1095
I'm your brother Denzel. Pull me up.,184,35,17,236,639,1515
"Yes, you have lice.",170,34,15,219,639,722
I use the same hair stuff as Trump; climb on down.,169,36,14,219,639,2386
"I spent a fortune on product to make it do this, so stop complaining and slide down.",167,40,12,219,639,2937
Rapunzeversal,172,30,17,219,639,4299
"I'm pretty sure this is supposed to be the other way around.""",183,49,11,243,639,673
It’s not stiff enough.,156,33,13,202,639,467
"Romantic, perhaps, but a sturdy ladder would have sufficed.",155,35,12,202,639,3637
Climb down.  I used lots of hair spray.,177,32,17,226,639,159
How's your upper body strength?,189,49,12,250,639,636
"I accept walk-ins, but I charge by the foot.",193,41,16,250,639,1997
"Everybody laughed at my comb-over; but I knew it would come in handy one day, my love.",188,51,11,250,639,3940
The soothsayer says the style will be famous in 2016.,160,37,12,209,639,369
"Is that a volumizing styling clay, or are you just happy to see me?",181,36,16,233,639,2128
I find societally-defined gender roles to be excessively confining.,177,44,12,233,639,4475
I joined the Hair Club for Princes.,167,35,14,216,639,683
Hurry down before the frizz sets in.,166,37,13,216,639,3279
Do you SEE those split ends? I am the one that needs rescuing.,170,29,17,216,639,3476
"I like the idea of role reversals, but you’re going to need more gel.",180,50,10,240,639,4149
"I've heard of role reversal, but this is ridiculous.",193,36,18,247,639,3058
"Ironically, my name is Bob.",172,37,14,223,639,164
But you said you wanted me to be more like you!,172,37,14,223,639,3968
"Rapunzel, Rapunzel, do you do highlights?",171,39,13,223,639,4493
"Much like your ends, I think it's time we split.",176,41,13,230,639,242
"C'mon, just pull me up!",175,43,12,230,639,1572
I just thought this way we could avoid that whole gender stereotypes thing.,175,43,12,230,639,3413
At least it's not a man bun.,179,35,16,230,639,3849
"Don't think of it as breaking both your legs, think of it as shattering gender stereotypes.",173,47,10,230,639,4229
I think we did something backwards.,197,52,12,261,639,2781
The Combover: both attractive AND practical.,183,39,15,237,639,699
"Repunzel, Repunzel, let down your traditional gender roles!",164,36,13,213,639,37
I'm from the government and I'm here to help.,191,35,18,244,639,1793
"Honestly, I'm not mansplaining.",210,50,15,275,639,842
Your such a tease!,168,40,12,220,639,1423
This doesn't feel right...,154,39,10,203,639,273
I'm here to make the Kingdom great again.,180,40,14,234,639,125
You found a nit? Is that all you have to say?,183,34,17,234,639,2925
Don't worry. It said it'll have a long lasting hold.,187,38,16,241,639,1834
I am not wigging out.,187,38,16,241,639,2379
"Well, yes, you could yank me up, instead.",185,42,14,241,639,2842
The stylist said it was 'a new take on an old classic'.,187,38,16,241,639,3744
Do we have to discuss my split ends right now?,184,44,13,241,639,4327
You said you liked it long,188,48,12,248,639,2499
A little off the top and sides.,168,35,14,217,639,3821
Thou love defies gravity,168,47,9,224,639,4066
But I thought you supported defying gender norms.,180,35,16,231,639,3996
Just hold my hair and jump. I used the shampoo that puts extra bounce in your hair.,153,36,11,200,639,1767
It portends what awaits you should you choose to slide down.,181,45,12,238,639,120
"Rapunzel, Rapunzel, climb down my comb-over!",184,39,15,238,639,3837
Of course I can't damned well climb up it!,186,47,12,245,639,338
"...so I thought to myself, if I hear 'let your hair down' one more time...",191,37,17,245,639,644
Shoot.  We still have the gravity problem.,171,36,14,221,639,1377
Gender Equality: now your turn to do the work. Pull me up!,175,28,18,221,639,3727
"Rapunzel, Rapunzel I think we've got this all wrong so just jump and I'll catch you.",175,40,13,228,639,4348
Are you coming down or not?,181,40,14,235,639,968
Something about this seems bass-akward...,185,44,13,242,639,569
Easy - it took a whole cauldron of gel.,182,50,10,242,639,4272
"Oh geez... I'm suppose to rescue you with YOUR long hair?""",187,40,15,242,639,4413
swing me again!,194,38,17,249,639,360
"I know you said you had a comb over, but really?",164,33,14,211,639,782
I like what you’ve done - sober wench in the front; medieval faire in the back.,193,52,11,256,639,2217
"Please, let go.",172,29,17,218,639,307
"Wait - you lather, rinse, AND repeat?!",166,41,11,218,639,1026
Well? Can’t you pull me up?,164,45,9,218,639,2991
It might work better if you were down here and I was up there,167,39,12,218,639,4420
Ever wake up and feel like you're in a fractured fairy tale?,174,37,14,225,639,1815
I don't think you really Googled this right.,176,45,11,232,639,3123
"That's not how this works, Steve!",183,43,13,239,639,1829
I don't want you to think I'm using you for your hair.,184,53,9,246,639,645
The king's gone mad. Pull me up!,200,45,15,260,639,1837
Wait..how is this supposed to work now?,162,44,9,215,639,1809
I just don't think this is a stable enough foundation for a relationship.,174,32,16,222,639,3844
It feels better when I'm on top.,177,38,14,229,639,2120
Let’s drag you up by your hair for a change,177,38,14,229,639,3420
Wait a minute – you’re going to pull me up?,181,42,13,236,639,411
Okay Miss Prisoner.  Do you have a better idea?,179,46,11,236,639,974
I think this fairytale is vertically challenged.,183,39,14,236,639,1334
Just a little off the ends...,186,44,13,243,639,1569
Are you sure this is how it worked in the YouTube video?,159,33,13,205,639,1553
"This is becoming a hair raising experience, but who am I to talk?",161,41,10,212,639,2261
Rapunzel? The script says Delilah. Did he draw me in the wrong panel again?,171,33,15,219,639,936
"Wait, you have this backwards!",164,47,8,219,639,1404
I dunno.  Pull me up?,179,41,13,233,639,988
"Good catch! Now, lift with your legs.",182,47,11,240,639,1211
I always felt the other way just perpetrated gender stereotypes.,187,37,16,240,639,3609
The script says “let DOWN your hair!”,196,43,15,254,639,1040
I'll just remind you that you first laughed at my man-bun.,162,34,13,209,639,2245
Something's not right here.,164,42,10,216,639,146
"Just a couple inches off the top, I’m growing it out right now.",166,38,12,216,639,1012
"After I finished, I realized he was Trump's stylist.",168,34,14,216,639,1528
"Okay, your turn.",176,42,12,230,639,2648
"If you pull me up, you can then use my hair to climb down, but then I'll be stuck in the tower!",186,34,17,237,639,2167
The therapist said we should try to empathize more.,182,42,13,237,639,3550
Of course it stays stiff.  What are you thinking?,180,46,11,237,639,3703
"Manbunzel, Manbunzel, please wash your hair!",211,44,17,272,639,1416
I’d go to any length for you!,158,37,11,206,639,1281
"You know the recommended time between haircuts is three to six weeks, right?",158,37,11,206,639,1550
Hairy up!,163,39,11,213,639,1952
OK now... you said you’d toss me yours if I tossed you mine,166,33,14,213,639,2350
I thought you can slide down instead.  I am not much of a climber.,169,39,12,220,639,352
Are you sure this is the only way up?,167,43,10,220,639,4172
I guess I’m just a little excited to see you again.,181,28,18,227,639,2233
Tie it off and climb down. And bring a scissor.,172,45,10,227,639,2975
What do you mean I make your issues all about me?,172,45,10,227,639,4312
"It is I, Sir Richard of Dyslexia.",182,38,14,234,639,457
Go ahead. I used tons of hair spray.,176,49,9,234,639,1262
What a letdown!,183,35,16,234,639,3547
I use a lot of product.,181,51,9,241,639,2882
Whoops!  I think your man bun has come undone.,186,41,14,241,639,4298
You'll be fine—I used hemp shampoo.,194,49,12,255,639,1325
It's like an emergency exit on an airplane: just slide down.,182,44,12,238,639,53
Why should this detail always be the woman’s responsibility?,187,46,12,245,639,557
Can you French braid it?,176,44,11,231,639,1310
"Yes, I did have beans for dinner at Jack's last night. How did you know?'",173,38,13,224,639,1335
Will you help me fix my man bun?,172,28,17,217,639,1344
"Dearest Rapunzel, what we've got here is failure to communicate.",178,28,18,224,639,2517
Have you considered a man bun?,184,40,14,238,639,2718
"No, no....don't come down.  I'm coming up.  You have the rent controlled apartment.",207,42,17,266,639,2807
"If you want to live happily ever after, you gotta start pulling.",187,46,12,245,639,3055
This is what equality looks like.,174,36,14,224,639,3882
I’ve just always had a problem with the gender-role confines of fairy tales.,172,40,12,224,639,3934
Allow me to explain. Your hair needs to be at least this long.,182,44,12,238,639,4343
"Be gentle, they're extensions.""",171,49,8,228,639,2078
"Don't worry, the gel will hold!",175,41,12,228,639,2371
"Pardon me, Your Highness, but you called for the hair force, not the air force!",175,42,11,228,639,3262
I can't take the politics any longer.  Please pull me up.,173,45,10,228,639,3951
"It's my new pill, climb down and find out what else it can do.",179,33,16,228,639,4374
Let's go to my place tonight.,172,35,14,221,639,1521
Because I want to be on top for once.,159,37,11,207,639,979
"I said ""Get a bottle of Rogaine, not ""Take a bottle of Rogaine.'",196,42,15,253,639,2249
Thanks for waiting.,186,38,15,239,639,876
I thought I would try a different strategy,181,48,10,239,639,1788
Honestly this is more repelling than rappelling.,188,34,17,239,639,4098
"Yeah, there's more product than usual. If you don't like it take the stairs!",184,42,13,239,639,4263
Clearly you have been a Trump supporter for quite some time.,182,34,16,232,639,449
"So you see Rapunzel, I thought if we put our heads together we could find a way to get you out of that tower.",174,50,8,232,639,2351
our hair care products will set you free,178,43,11,232,639,2859
I moussed it for you.,180,38,14,232,639,3973
I think we need to use your hair,173,40,12,225,639,466
"Trust me, it's the stiffest gel in the kingdom.",170,34,14,218,639,311
I'm going to try cutting back on the Rogaine a bit.,172,30,16,218,639,2081
"Rapunzel, Rapunzel, let down my comb over.",197,47,13,257,639,859
Fairy tale. Hairy tale. Does it really matter?,200,41,16,257,639,2918
Now lift.,181,55,7,243,639,797
"Rapunzel, Rapunzel, grab hold my hair 
so that you may slide down my gel-slicked stair.",189,39,15,243,639,1926
"Recently, literary scholars uncovered a first draft of the Rapunzel narrative. Its significance for future interpretations remains unclear.",184,49,10,243,639,4077
I Trumpenized my hair so it's safe to slide down.,186,33,17,236,639,1337
"Actually no, I am Sir Lance-up-locks.""",184,37,15,236,639,2238
We Drumpfs know a thing or two about hair.,184,25,20,229,639,2182
Be careful! It's my combover.,180,33,16,229,639,3655
So now you know its a comb over.,163,43,9,215,639,1866
Is this how it's supposed to go ?,154,37,10,201,639,234
"The answer, my friend, is blowin' in the wind...",196,44,14,254,639,942
"Lice check, again?",196,44,14,254,639,2090
"Wait, is it upload or download?",195,46,13,254,639,3247
I was thinking your place instead of my parent's basement.,190,44,13,247,639,1557
We're gonna need more hairspray!,177,46,10,233,639,2280
I tried to tell you that it wouldn't work!,183,34,16,233,639,4305
"""If you think THAT'S something...""",179,30,17,226,639,454
Hast thou been watching that pole dancing video I sent?,177,34,15,226,639,4310
