caption,unfunny,somewhat_funny,funny,count,contest,target_id
"Okay, you're right. Everybody goes to Davos now.",193,63,19,275,647,5719
He's a local,182,54,20,256,647,774
You really insulted him. Any idiot knows the difference between Sasquatch and The Abominable Snowman.,177,64,15,256,647,3249
If you think his FEET are big ...,201,65,20,286,647,846
See what?,188,60,19,267,647,1320
He said we shouldn't have spent so much money on Gore-Tex,195,46,26,267,647,1745
"I asked if we were near the summit, and he said, ‘Not yeti.’",195,46,26,267,647,5621
Flip a coin to see whose tent he shares?,208,69,20,297,647,265
"'Let's unplug,' he says. 'Who needs phones on hikes?' he says. Bigfoot dammit! People who see Bigfoot need phones on hikes!",197,60,21,278,647,3260
Yes he is abominable and you voted for him...,208,38,32,278,647,4247
"YOU never tell me how good I look without make-up,",202,68,19,289,647,4744
He said he's going to Starbucks and asked if we wanted anything.,194,53,23,270,647,476
He seemed nice.,221,66,24,311,647,2934
You were supposed to bring the camera!,201,57,23,281,647,1454
He said 'No one's going to believe me when I tell them I saw you.',199,61,21,281,647,3559
He said conditions up ahead are abominable.,205,49,27,281,647,3761
Everything was fine till you made that manscaping crack.,188,52,22,262,647,3743
Are you sure this was the guide we booked on Travelocity?,191,46,25,262,647,5383
"He said, ""Don't tell anyone you saw me.""",216,63,24,303,647,1699
We met in college. He's just a friend.,212,71,20,303,647,5043
Did you think he was abominable? I thought he was sort of nice.,190,66,17,273,647,2647
He asked if we'd seen any abominable snow women in the vicinity.,195,56,22,273,647,5021
Of course I'm leaving you. Look at those feet.,202,60,22,284,647,3527
He's gone to tell all the other Bigfoots that we really do exist.,199,66,19,284,647,4159
I can’t believe you’re leaving me for him. You made me shave everything!,213,56,26,295,647,2621
He wanted to know if America was great again.,210,62,23,295,647,4841
All I said was that we think he’s a myth.,213,56,26,295,647,4899
I told you he was the best guide if you want to avoid the crowds.,188,57,20,265,647,3470
"He may be abominable, but you're just a jerk.",203,45,28,276,647,36
‘Abominable’? Really? Go apologize.,199,53,24,276,647,974
"Well let's just follow that guy then, he seems to know where he's going.",200,69,18,287,647,2935
It said we're just a figment of its imagination.,215,57,26,298,647,118
"OK, so it's Big Foot not a yeti. You really know how to spoil a moment don't you.",187,46,24,257,647,3427
"'Hire a sherpa,' I said. 'Let's go a little native,' you said.",214,64,23,301,647,6021
He was just wondering if my boots come in a 26-E.,183,59,18,260,647,5195
He just wanted to make sure that we knew that this is a clothing optional mountain.,196,69,17,282,647,3591
I was told it’s a great hike but with all this cloud cover there’s  just not anything that interesting to see.,202,57,23,282,647,3593
He said I could do better if I didn’t shave my legs.,204,58,23,285,647,1737
This is humiliating for us. I bet he never even trained.,202,62,21,285,647,3522
He has to go back up. He thinks he left his iPhone at the summit.,210,64,22,296,647,5809
I'm starting to think he's not a sherpa.,189,57,20,266,647,538
He's not the guy. He says his name is 'Yeto'.,188,59,19,266,647,4995
We look like tourists.,198,57,22,277,647,385
"Can we leave our phones behind and connect with nature for once?""
Good call Marty",205,61,22,288,647,3234
"What can I say, I have primitive taste.",198,44,27,269,647,11
"Bigfoot is a no good, hairy vagrant who contributes nothing to -- he's right behind me, isn't he?",191,58,20,269,647,5889
"Oh yeah? Well, you wouldn't notice if a Yeti walked by!",197,64,19,280,647,4443
Well that was a little anti-climatic. We still don't know the meaning of life.,208,60,23,291,647,2294
He’s your uncle; you tell him to put some clothes on.,191,45,25,261,647,1368
"He mumbled something about ""the wall""  and kept going",187,53,21,261,647,3582
We need to go back to the crevasse and take a left.,186,55,20,261,647,5403
I told him I was looking for a more evolved guy.,204,55,24,283,647,4403
"Sorry Dave, but you know what they say--big foot...""",210,43,30,283,647,5484
Just for once can I ask for directions?,212,57,25,294,647,2880
"It’s not you, it’s him.",205,58,23,286,647,437
Great. Now we've lost our guide.,208,52,26,286,647,1749
"You know, he was actually kinda bominable.",199,52,24,275,647,2686
I didn't see HIM using a GPS,193,64,18,275,647,3290
"That was really insensitive, John.",233,61,28,322,647,3976
He is going ahead to see if we can get a table by the window.,203,49,26,278,647,4698
"He's just going to get his camera so he can take a selfie with us.""",217,62,24,303,647,1287
"Calling him abominable Jeffrey, doesn’t change the fact that he’s still  president",228,40,35,303,647,5286
I told you not to mention his small hands!,204,52,25,281,647,1646
That nice hairy man said he would like to have us over for dinner tonight.,198,46,26,270,647,1576
"I’m sorry Brett. It’s been an amazing journey, but I just have to follow my heart.",185,54,20,259,647,1059
You're imagining things.  I'm not seeing anyone else.,203,59,22,284,647,3388
I can in fact confirm that we are standing downwind.,181,67,14,262,647,3180
"I'm sorry, John.  I have to follow my heart.",185,59,18,262,647,4179
"Yes, the Ice Man has cometh.",181,49,21,251,647,3023
Is it possible that we are in a car insurance commercial?,179,53,19,251,647,4505
Don't wait up.,210,68,20,298,647,5154
He called me an abominable human being!,211,48,28,287,647,2345
He said he thought we were unsubstantiated sightings,201,50,25,276,647,1044
He said we could post a photo as long as we don’t tag him.,196,60,20,276,647,2283
"You know, it’d be a lot easier to find Bigfoot if we weren’t blind.",180,38,25,243,647,249
He was hoping we could give him directions.,203,69,18,290,647,215
Here's my idea: you follow him while I leave.,207,43,29,279,647,1200
"I’m going with him, he doesn’t need to stop all the time to ask for directions!",185,51,21,257,647,5851
Of course he’s upset. ‘Sasquatch’ is a slur! The proper term is ‘Hirsute-American.’,180,43,23,246,647,397
I told him that we already had plans for dinner.,200,62,20,282,647,1036
That reminds me. You need to go in for another back waxing.,208,46,28,282,647,3006
"Sorry, Jorge, but size does matter. A lot.",208,46,28,282,647,3719
He said to count to ten and try to find him again.,219,65,23,307,647,4042
"Yeah, I'm freezing, too! We should have sprung for the PolarFleece Xtreme suit like Gary did.",173,44,21,238,647,4564
He could have asked for directions. Yeti didn't.,199,51,24,274,647,115
He said our footprint is bigger than his is now.,196,57,21,274,647,3659
Can you believe it? He acted like he doesn’t even know us.,213,64,22,299,647,5233
"He just said ""Yeti, set go!"" and took off.",184,45,23,252,647,2295
"He said if we wanted a guru, we've climbed the wrong mountain.",217,61,24,302,647,1151
"For the eighth time, it’s abominable, not abdominal.",222,51,29,302,647,1428
I haven'seen him since college.,188,60,18,266,647,3572
What do you mean you forgot the camera Brad!,207,63,21,291,647,1752
"He said he wants a guaranteed $655 per day, $2,272 per week, 3.6% of distributor's gross receipts for television/cable, and, for video discs, 4.5% of the first million sold and 5.4% thereafter. Call his agent tomorrow when you are ready to sign.",209,59,23,291,647,2658
"OK, have it your way. You saw a yeti.",208,61,22,291,647,3602
He says we're trespassing.,201,57,22,280,647,3165
I  wouldn't bother going all the way up. He says its lonely at the top.,172,56,16,244,647,1650
He's a little touchy about the A-word.,190,61,18,269,647,663
At least he listens to me.,199,43,27,269,647,3731
"The heart wants what it wants.
Good bye, Grayson.",202,60,21,283,647,1530
"I'm sorry Ted, I'm leaving you for a real whatever he is.",199,66,18,283,647,2195
More like the apathetic snowman to me,204,56,23,283,647,4125
"See, even Sasquatch will stop and ask for directions!",198,50,24,272,647,54
She got offended when I called her the Abominable Snow-MAN,192,62,18,272,647,2747
He's not exactly abominable...more like an antisocial climber.,207,55,24,286,647,5477
"We talked, and yeti, yeti, yeti, we're engaged.",175,60,15,250,647,341
Got anymore mushrooms?,201,49,25,275,647,1939
He says that they're building a wall but we'll have to pay for it.,200,51,24,275,647,6028
"When you texted, ""Yeti digress,"" was there supposed to be a comma?",214,46,29,289,647,1537
"He said, “get your camera out, you’re not going to believe the view!”",204,66,19,289,647,2517
"Oh really, Carl? What's more likely, that Bigfoot's standing behind me, or that I'm very high and we're standing in a Wendy's?",209,56,24,289,647,3022
"That's just great, Tom! You can find an imaginary snow beast but you still can't find the courage to get me a ring.",191,51,22,264,647,3305
He said we're overdressed.,185,45,23,253,647,2167
He's twice the man you'll ever be.,209,61,22,292,647,649
"I'll tell you what I'm not going to do. I'm not going to go back down this damn hill and tell everyone I saw...""BIGFOOT""!",210,59,23,292,647,1387
"Closed, and he is on furlough.",190,58,19,267,647,1788
"He knows a great ramen place.  And there's no wait.""",188,62,17,267,647,5592
I told you. He's sick of hearing about Trump.,203,55,23,281,647,1279
So many doubt his existence--he just needed to feel validated.,203,60,21,284,647,5756
"Due to climate change, we're seeing a lot more yettis this time of the year.",183,59,17,259,647,3757
"He’s really not much for conversation but for 50 bucks, he’ll let you take a selfie with him at the summit.",206,77,15,298,647,3962
He understands me. That’s why!,218,53,27,298,647,4687
"I 'm sorry Hans, he's just more equipped.",202,44,27,273,647,5082
No internet connection! There is no point to any of this if we can't post it to social media!,181,45,22,248,647,2405
I.m leaving because at least HE isn't going to spend years figuring out if he wants to go back to graduate school or finally start a family.,214,66,21,301,647,3930
He might be abominable but at least he's willing to take our relationship to the next level.,215,64,22,301,647,6067
next time...I pick the guide!,186,58,18,262,647,1492
He says unless he gets the wall he's not coming down.,193,44,25,262,647,3065
Melania finally did divorce him,203,47,26,276,647,2261
"I can't help myself, Stan. There's just something about Hairy.",195,63,18,276,647,5447
What did you expect after draining the swamp?,222,55,27,304,647,1723
You could've asked for directions.,201,56,22,279,647,400
"Really? This mountain, this light and you want a picture of HIM?",198,62,19,279,647,3842
Ask him what the Wi-Fi password is.,213,55,25,293,647,5539
"No more arguing, I'm asking directions",219,66,22,307,647,3874
Well I’d walk away too if you kept calling me abominable.,204,55,23,282,647,1224
He will send us the selfie once he gets better reception.,212,39,31,282,647,1635
"Footprints, no I don't recall seeing any footprints.  Why?",199,65,18,282,647,5671
"We see celebrities all the time in New York, what's the big deal here?",213,60,23,296,647,2518
I'm pregnant.,219,48,29,296,647,5165
"So What.  It's fur, and I want it.",223,63,24,310,647,5006
"Oh, he was just asking if it was 2020 yet.",215,61,23,299,647,1897
"Well, did you really think he would help after you called him abominable?",186,55,19,260,647,501
"Sorry Jerome, in this environment, size does matter!",194,39,27,260,647,2431
"Yes, Michael, for the umpteenth time, I do think our guide does know what he's doing!""",186,55,19,260,647,4552
"You just had to use the A-word, didn’t you?",216,64,22,302,647,2280
And Yet . . . I no longer find him abominable.,206,66,19,291,647,2783
It's pretty hairy going up.  Coming down not so much.,201,58,21,280,647,1361
"Look, he's local & says he knows a good coffee place. I thought we agreed to 'not be tourists' on this trip...",201,58,21,280,647,4006
He's pretty upset. He said he spotted me but no one believed him.,169,58,14,241,647,3723
He said he can't wait to tell his friends he met a real compassionate conservative in the wild.,211,48,27,286,647,3699
"What? All I meant was, proportionally, his feet aren't that large.",196,55,21,272,647,3091
No one ever mentions the abominable snowballs.,224,50,29,303,647,2982
We’re wasting our time. I haven’t seen even one footprint.,205,65,19,289,647,4350
"No, not a word. Just the cold shoulder.",199,54,22,275,647,6034
For the last time - don't call him that. He is very sensitive about his foot size,193,43,25,261,647,1204
Of course he’s upset! How would you feel if I went around calling you ‘big nose’?,190,49,22,261,647,3885
He insists he’s not.,183,63,15,261,647,4014
"He said we should close our eyes, count to 100, then try to find him.",189,51,21,261,647,5547
...But you had to have a no phone rule!,208,64,20,292,647,2382
"'Take nothing but pictures, leave nothing but footprints,' was NOT what I was expecting.",201,55,22,278,647,3984
"Thanks, Brad, I'll take it from here.",189,56,19,264,647,4043
I know how you hate to ask for directions. So I asked. And he said “follow me”.,205,52,24,281,647,2610
"He says the media spin has gotten out of control 
and that he's really only an 'untidy' snowman.",189,61,17,267,647,548
He my be abominable but he still has feelings.,188,63,16,267,647,720
He's as lost as we are.,183,50,20,253,647,224
Don't ask don't tell.,203,61,20,284,647,1746
Yes! Fondue at his place...and you said the locals were cold and distant.,206,55,23,284,647,3728
"I'm not saying we've been climbing for ages, but he was entirely clean-shaven when we started.",192,60,18,270,647,4115
Larry I’m sorry ! Size does matter,186,49,21,256,647,2329
He called US the abominable ones.,213,46,28,287,647,1936
We dated in college.,200,49,24,273,647,2277
"You know, it might just be the altitude.",196,57,20,273,647,2335
"Well, now I feel overdressed.",185,56,18,259,647,1761
This tour guide is unbelievable.,187,52,20,259,647,2710
"It's okay. He said the mountain is ""clothing optional.""",178,70,11,259,647,4416
I guess it's true what they say about big feet.,213,51,26,290,647,2568
"He said dinner is at 7:00, and 'all paleo' is just a stereotype.",204,46,26,276,647,127
"Stop interrupting!! For you, there's never a good time to discuss our relationship!",197,60,19,276,647,4659
"Jimmy, I'm sorry, but you know what they say about big feet.",216,50,27,293,647,3739
He says he gets that a lot.,204,51,24,279,647,1084
At least he knows where he’s going...”,241,79,21,341,647,1201
"Apparently, mistaking Yeti for Sasquatch is a no-no.",210,67,19,296,647,2174
"He said, ""Don't eat the yellow snow.""",191,54,20,265,647,1031
He said that Donald Trump is a con man and its obvious that he had conspired with Russia to rig the 2016 election. He's optimistic because he can see how sharp and tough Nancy Pelosi is and he hopes to see the entire Trump family put in jail.,200,36,29,265,647,2809
Please make your father put some pants on!,208,48,26,282,647,2189
Do you think he'd take our picture?,207,50,25,282,647,6010
He says he's been designated acting interior secretary.,223,46,30,299,647,2719
"I can’t belive he’s wearing real fur, I let him know I just called PETA.",194,53,21,268,647,4527
He wants to be called the Indomitable Snowman from now on.,205,59,21,285,647,2535
He's not making foot prints because he's an illusion. What's our excuse?,208,53,24,285,647,2536
We can't all be real.,186,46,22,254,647,3865
Seriously?  In Aspen?,195,56,20,271,647,3369
No-- it's average size  .,206,39,29,274,647,2902
No! I'm going to ask for directions!,213,58,23,294,647,965
Just gave me the cold shoulder.,206,72,16,294,647,1561
"'Abominable?' Really? It's 2019, Jim.",198,65,17,280,647,869
This is the LAST time you pick the guide!,201,59,20,280,647,5529
"He said, if he's so abominable, find yourself another sherpa, pal.",202,62,19,283,647,1363
"We need to get our stories straight by the time we get back down""",202,62,19,283,647,2410
"He said the ""abominable"" thing is just a racist stereotype",194,55,20,269,647,450
How was I supposed to know? I thought they liked being called abominable!,182,56,17,255,647,751
He wanted to know if we were developers.,198,52,22,272,647,4369
Look at me when I'm talking! Don't you realize how unique I am in your life?,199,50,23,272,647,5125
What do you have against asking for directions?,199,55,21,275,647,1691
"""You've  gone and hurt his feelings. Why did you have to mention the size of his hands?""",199,55,21,275,647,4699
"Yeti, she persisted...",221,44,30,295,647,4171
We met on Sasquatch.com!,216,54,25,295,647,5486
"He said we could take a selfie with him, but first he had to get dressed.",195,68,15,278,647,4572
"I found him quite pleasant, not abominable at all.",193,44,24,261,647,3162
He says the view is not worth the climb.,188,54,19,261,647,4521
"It's not a yeti, it's Bigfoot, and he's as lost as we are.",195,45,24,264,647,4099
"""Do you think we can ask about Elvis?""",179,49,19,247,647,1710
"I want a divorce and yes, there is  someone else.",208,52,24,284,647,1383
"Though I warned him not to continue, Yeti persisted.",189,62,16,267,647,5476
"Well yes, if you must know...size does matter.",183,46,21,250,647,2707
He says he's the new Chief of Staff,212,49,26,287,647,3039
"I'm sorry, but foot size really does matter.",210,53,24,287,647,5977
Did you bring your grainy camera?,198,49,23,270,647,2070
I suddenly find you inadequate as a man.,193,59,18,270,647,2965
"I'm sorry you came all this way John, but he loves me, hairy armpits and all.",199,47,24,270,647,3258
Would it kill him to wear underwear.,215,48,27,290,647,536
Go ahead.  You always wanted a man cave.,213,52,25,290,647,1754
Not only does he have a big foot...,202,46,25,273,647,4893
"I said it a dozen times on the way up. He’s Abominable, not Deplorable!",201,53,22,276,647,2348
"Sorry, Tim.  Turns out he's totally bominable.",201,53,22,276,647,3312
"Yeah, Bob, he may be abominable but he's not deplorable like you.",226,64,23,313,647,1119
"It’s not you, John. I just like hairy men.",188,51,20,259,647,1198
He feels unseen.,193,41,25,259,647,4392
"He came out of hiding to run for 2020, says 'he definitely has a shot in this political environment'.",190,47,22,259,647,5872
"Call me crazy, but sometimes you act like I don't exist.",203,54,22,279,647,764
So much for solitude.,203,54,22,279,647,4178
He’s in training.  Full ride next year at Alabama.,206,53,23,282,647,5805
It’s disheartening to learn that people don’t believe in you.,175,54,16,245,647,4259
"He happens to be very sensitive about his appearance, but you wouldn't know anything about that would you.",206,58,21,285,647,171
Oh my God! It's not a myth! It's true what they say about big feet!,209,52,24,285,647,4034
He asked if I knew if there were any good reason to go down into civilization.,205,60,20,285,647,4917
"He says the best ascent is up the north ridge, but then again, he doesn't exist!",178,53,17,248,647,4464
He said he's actually the sweet one in the family but that his brother IS quite abominable.,187,68,13,268,647,4534
"He's not abominable, he's just a Republican.",212,51,25,288,647,1427
One more time---we broke up  years ago,196,55,20,271,647,3203
He's grouchy ; but he  runs an outstanding bed and breakfast.,196,55,20,271,647,4422
I don't know.  I don't speak Yetish.,213,59,22,294,647,1237
Are you sure it's not him? Let me see that photo again.,212,61,21,294,647,2836
Now that’s a snowsuit.,179,66,12,257,647,3741
"I'm sorry Chad, but I need a man that doesn't wear a puffy jacket.",198,61,18,277,647,3083
"He’s upset, Charles. I would be too if you called me abominable.",213,64,20,297,647,5201
Did you really have to ask him for a selfie?,203,56,21,280,647,2034
He said he was still with Trump no matter what the Mueller report says.,208,51,24,283,647,2666
The summit is closed due to the government shutdown,211,45,27,283,647,3912
"He said, "" You  don't know what it means to be lost """,190,54,19,263,647,4751
"I know you care about me, but he makes me a better person",208,61,20,289,647,672
"Actually,his manners were impeccable.",206,65,18,289,647,2260
He asked me if I had a sister.,196,52,21,269,647,4647
He looks like someone we could ask for directions,192,60,17,269,647,4853
"The only thing that’s abominable, Jonathan, is your manners.",196,52,21,269,647,5824
I know. But he says he knows a short cut.,177,57,15,249,647,4602
"Once, again, no camera!",231,53,28,312,647,4036
he said there's a Starbuck's just a bit further up.,212,58,22,292,647,780
"John, that man isn't wearing any pants.",197,55,20,272,647,1681
Why would you say that? I told you he was sensitive!,199,56,20,275,647,168
I didn't find him the least bit abominable.,197,60,18,275,647,535
O.M.G.  I thought you said you were going hiking with Betty!,203,48,24,275,647,3809
He says he’s got some timeshare opportunities for us.,203,48,24,275,647,3869
I'm beginning to think this guy's not a real Sherpa,183,55,17,255,647,35
"« He only needs 5,000 steps to reach his goal. »",202,55,21,278,647,5557
"His accent is pretty hard to understand, but I've enjoyed the tour so far.",187,52,19,258,647,1525
"It's all right, he says he is just a hallucination caused by low oxygen.",194,43,24,261,647,5531
"He wanted to sell us a timeshare.""",210,49,25,284,647,3179
It's nothing personal Chad. He's just more genuine than you.,194,48,22,264,647,1116
He told me to go back down - there is nothing to see here...,195,46,23,264,647,3948
That Duluth underwear DOES look comfortable.,200,36,28,264,647,5562
"Well, at least he’d never leave his underwear on the bathroom floor!",189,58,17,264,647,5825
Definitely not 'abominable.' He was actually quite pleasant,206,62,19,287,647,1795
I thought it would be bigger.,227,58,25,310,647,5489
"His friends don't think we exist, so he's getting a lump of charcoal to draw us.",196,49,22,267,647,4662
I forgot the camera.,214,51,25,290,647,3799
He took my picture!,185,43,22,250,647,5459
"Yes, he is abominable!  But he has good health insurance and he. adores Ruth Bader Ginsberg!",199,53,21,273,647,806
"Oddly enough, he IS dressed for it.",202,47,24,273,647,2973
He was trying to seek asylum. Bad timing! Poor guy.,221,47,28,296,647,664
What do you mean you FORGOT to charge the camera?,218,58,23,299,647,5071
You promised there wouldn’t be anyone else on this trail!,203,50,23,276,647,5693
He says he knows where the best wi-fi spot is.,205,51,23,279,647,642
He's getting a fourth for bridge.,204,53,22,279,647,3862
"And get this, he's got a hot spot for internet.",205,56,21,282,647,697
He said no to the selfie but otherwise seemed nice.,182,64,13,259,647,1778
It's just funny you're willing to follow anyone but me.,187,54,18,259,647,1783
"Well, I can definitely verify the Yeti is a HE.",226,57,25,308,647,4272
Yet he persists,206,59,20,285,647,3147
So great that your aversion to asking for directions works across species.,209,53,23,285,647,4462
"I'm leaving with him. And no, it has nothing to do with the size of his feet.",190,53,19,262,647,323
Is it just me or does our Sherpa have really big feet?,191,51,20,262,647,2878
"It's not you, it's me. Well, it's me and Bigfoot.",187,59,16,262,647,5404
"Oddly, he doesn't leave footprints.",223,68,20,311,647,4351
"Well, it's not the view I was expecting...",210,56,22,288,647,356
"He prefers Indomitable to Abominable... .  And, most of all  he hates being called  Abdominal.",204,68,16,288,647,578
"All he said was ‘Goodbye’, and then mumbled something about ‘The  Ascent Of Man’.",217,47,27,291,647,811
"If I found him, I can find the trail.",209,63,19,291,647,3439
He's less abominable than I had anticipated.,212,67,18,297,647,2924
"He said to forget evolution, he was forging ahead without us.",189,37,25,251,647,229
"Sure, his manners aren't perfect. But abominable?",180,55,16,251,647,6005
He didn’t like my calling him Herr Suit.,224,53,26,303,647,3775
"He said he dropped the ""Abominable"" years ago.",203,57,20,280,647,5471
We agreed to remain friends.,218,70,18,306,647,1171
"Yeti or not, here we come!",211,46,26,283,647,2626
"No, I didn't sleep with him.  I just used him as a blanket.",195,40,25,260,647,449
"He said we're going the wrong way..""",209,55,22,286,647,1341
What if I DO think his butt's cuter than yours?,204,65,17,286,647,2827
Abominable is derogatory Steve!,208,62,19,289,647,4645
He'd like to know why Mad Men was canceled.,192,56,18,266,647,465
He said he’s looking for the illusive human.,197,51,21,269,647,2287
He said he's not interested in being proven to exist. He thrives on the debate.,193,59,17,269,647,5185
You say hirsute and I say hairsuit. What's the big deal?,236,64,24,324,647,1129
He said he can’t take our picture. Something about the federal furlough.,199,52,21,272,647,2759
Nice fella. He says to follow him and he'll have us for dinner.,197,56,19,272,647,3576
Well if you won't ask him for directions than I will!,198,54,20,272,647,5130
I told you not to mention Bigfoot.  --Now he's going to pout the rest of the way up!,201,48,23,272,647,5336
He says he prefers the path less travelled.,223,52,26,301,647,2515
He’s our Uber to the summit.,202,51,22,275,647,6
He says three's a crowd. I'll see you back at base camp.,202,51,22,275,647,2694
He says he needs a wall to keep riffraff off the summit.,202,51,22,275,647,5998
Are you sure there's nothing odd about our tour guide?,204,52,22,278,647,173
"How gullible do you think I am. I am blind,Karen, not stupid",201,58,19,278,647,5197
"Actually, he's really pretty ""ominable"" once you get him talking.",224,60,23,307,647,3378
Yet he left,214,42,28,284,647,5179
"I hope you're still proud of your ""tech-free"" vacation!",190,47,21,258,647,3346
You forgot to charge the phone?!”,214,47,26,287,647,1622
For once your hesitancy of asking locals for directions might actually be justified.,207,61,19,287,647,3680
He says it's a pretty hairy climb from here on out...,192,48,21,261,647,408
I said I would marry you if the Yeti was walking with the tooth fairy!,195,47,22,264,647,69
"Okay, now that he took off his clothes I can see why you'd think our guide is a Yeti.",192,53,19,264,647,1847
You know what they say about guys with big feet- well that’s a myth.,193,51,20,264,647,2764
He's going back for his Non-disclosure Agreement.,222,46,28,296,647,3199
Another fur-loughed park ranger...,216,58,22,296,647,4586
"No, no, that's just Big Dave.  He's been running the nudist colony up the hill for about a decade now.",191,60,16,267,647,1642
Have you ever thought about growing a beard?,197,53,20,270,647,896
I bet he does sas-squats.,204,39,27,270,647,5276
As far as I'm concerned he's ancient history,197,58,18,273,647,3090
He said three's a crowd,201,55,20,276,647,4108
He's a bit brusque.  But certainly not abominable.,200,62,17,279,647,3853
"Yeti, schmeti, you were supposed to bring the damn camera.",186,42,22,250,647,5290
"If it looks like the Donald, walks like the Donald, and smells like the Donald, then it probably is a Sasquatch.",213,41,28,282,647,4855
"We can never tell your Uncle he was right, we'll never hear the end of it.",188,43,22,253,647,5490
Stand back. I'm here to interview him for the White House chief of staff position... everyone else on the planet has refused.,211,50,24,285,647,675
"When I said bring the Yeti, I meant the thermos...",207,63,18,288,647,318
"I don't know if he was insulted by ""Abominable"" or ""Snowman"".",209,59,20,288,647,2438
Well that's a letdown. For some reason I thought his feet would be bigger.,207,63,18,288,647,4838
"What did I tell you -- ""layers.""",207,68,16,291,647,5595
"You just had to call him ""abominable.",213,61,20,294,647,2560
".....wonder if he knows the Summit Meeting was cancelled""",190,54,18,262,647,901
Abominable?   I found him rather nice.,217,58,22,297,647,91
You're the one that claims to be so evolved,215,62,20,297,647,5582
"Mr. Yeti said that if we want a selfie at the summit with him AND the snow leopard, we are going to have to upgrade to the Platinum Package...


Leslie Hardin
Summit, New Jersey",192,55,18,265,647,1743
He said to turn around or he's shutting down The Himalayas and building a wall.,195,49,21,265,647,5494
He didn't seem all that abominable.,190,64,14,268,647,3645
"Frankly, Josh, I'm fine with you skipping the testosterone therapy.",222,58,23,303,647,5265
"I told him it's just a legend, but he wants to check for himself.",199,51,21,271,647,4012
"I'm sorry, Peter, but I must leave you because I've come to realize that size does matter.",228,51,27,306,647,2416
Why don't you ever wanna ask for directions?,201,52,21,274,647,2787
"I swear, Peter, nothing happened.",198,58,18,274,647,4143
We're in luck! He said he'll be right back with some toothpaste.,199,66,15,280,647,1733
"He'll be back after he meets his 10,000-step goal.",205,54,21,280,647,1836
"Look, we can't give a dollar to everyone!",201,62,17,280,647,3366
"He said,""Don't overthink it.""",227,73,18,318,647,5148
"You can't just call him that, Jim.",205,59,19,283,647,25
Our guide is a natural.,208,53,22,283,647,126
He asked if we'd encountered anything unusual on the way up. I said not yeti and he took off in a huff.,182,52,17,251,647,784
I see your mother is joining us.,186,44,21,251,647,4105
"It's not you, it's the cargo pants.",208,63,18,289,647,4292
"He may be abominable, but at least he puts the seat down.",186,54,17,257,647,98
"He was on the short list to replace Pruitt at EPA, but the President decided he wasn’t abominable enough.",194,38,25,257,647,2205
"Sorry, Trent. At this point in my life,
I need someone who is more upwardly mobile.",215,59,21,295,647,5953
So what’s the big surprise you have for me?,192,47,21,260,647,5944
"Look, I know he may not be a conventional tour-guide, but hey, he takes Amex.",192,52,19,263,647,461
"Because he gets me! In ways you will never understand! And stop calling him ""Bigfoot"".",190,56,17,263,647,6045
You left your phone at base camp?!,225,49,27,301,647,469
"I'm HIS service animal. He calls me ""Not Yeti.""",199,43,24,266,647,3721
I thought you said we'd have the summit to ourselves.,193,55,18,266,647,5947
"Just had to say the A-word, didn't you?",201,44,24,269,647,5979
Who knew he was sensitive about his body hair?,196,59,17,272,647,367
He asked me for directions,197,57,18,272,647,1882
I don't understand why men refuse to ask for directions.,199,58,18,275,647,3409
You are both behaving abominably.,207,47,24,278,647,355
"Considering the size of his feet, I wasn't all that impressed.",206,49,23,278,647,2044
Well how was I supposed to know he's sensitive about the size of his feet?,177,49,17,243,647,3673
He said no photos - he’s still unhappy about the whole “abominable “ thing.,212,47,25,284,647,1095
You promised your mother wouldn't come this time!,214,48,25,287,647,4651
He just wished you'd asked before taking a picture,216,54,23,293,647,1797
He said he doesn't believe in climate change.,217,52,24,293,647,2623
He just asked me what time it was.,215,56,22,293,647,4016
"He said he's sorry, but this is something he has to do alone.",185,53,17,255,647,2454
"Don't feel so insecure, he had small hands.",187,49,19,255,647,2486
I didn't see what?,188,52,18,258,647,164
"He said it's over, stop texting.",187,54,17,258,647,4129
You didn't think 'abominable' was offensive?!,219,63,20,302,647,375
Should I ask if he'll take our picture?,222,57,23,302,647,497
I told you he wouldn't care about your bucket list.,220,66,19,305,647,319
He said he knows the area,191,56,17,264,647,29
At least he puts the toilet seat down!,201,36,27,264,647,2575
I don't like where this is going.,196,61,16,273,647,2035
I told him I was married,202,49,22,273,647,2786
"Oh, yeah? Well, you're insufferable!",198,57,18,273,647,4285
"I have dedicated my whole life to funding him, but I wasn’t expecting him to invite us back for coffee.",194,65,14,273,647,5437
"Of all things, you had to ask about his small hands?",203,47,23,273,647,5541
He's putting up a wall and closing the border.,208,42,26,276,647,1101
I asked if he’d summited and he said not Yeti.,200,58,18,276,647,3614
"Well if you're not going to the top with me, I know someone ELSE who is.",199,60,17,276,647,5369
He says he knows a shortcut. What do you think?,198,67,14,279,647,1243
Did you have to mention the size of his feet?!,212,44,26,282,647,194
"Extremely rare, I'd say.  He's never heard of Donald Trump.",205,58,19,282,647,3961
Big butt is more like it.,210,48,24,282,647,4146
Try “adorable” snowman next time,205,58,19,282,647,4801
Wouldn’t an acid trip have been easier?,211,51,23,285,647,510
What’s his deal? All I asked was if he’d take our picture.,207,59,19,285,647,4555
He wanted to know where I got my hiking boots.,208,62,18,288,647,3411
Now can we go home,216,51,24,291,647,810
