caption,unfunny,somewhat_funny,funny,count,contest,target_id
...and I feel twenty pounds lighter.,122,40,8,170,638,1650
They came with the pants.,124,36,10,170,638,2264
"It's not cool yet, but when it is, I'll stop doing it",125,29,13,167,638,488
My bully outsourced his wedgies.,120,34,10,164,638,468
"Silly, but it sure beats calling lyft.",124,26,14,164,638,2746
Just wait 'til you see how I use the toilet.,124,21,16,161,638,495
"Do you believe in Jeff Bezos, our Lord and Savior?",124,21,16,161,638,2828
"Hey, I do it just like you - one leg at a time.",120,29,12,161,638,5256
I’m from Amazon.,118,29,11,158,638,0
"Hi, Daryl? I'm your Uber Driver.",115,29,11,155,638,1823
My voice might be higher but the pants sure stay put.,112,35,8,155,638,2119
"Hey buddy, can you spare a lithium battery?",117,25,13,155,638,2521
"They call it suspender animation.""",116,27,12,155,638,5134
This is what they meant when they said they were suspending the drone program!,113,28,11,152,638,2117
You won't believe what happens when I have to use the toilet.,114,26,12,152,638,3583
What did you think I meant by 'Let's get totally high off our asses on the nearest street corner'?,104,26,10,140,638,2322
So I was shopping for a belt when I spotted this electronics store...,141,39,12,192,638,853
Do these drones make me look fat?,138,30,15,183,638,4043
They were court ordered after I mooned my old frat house.,131,24,16,171,638,428
"...""and then she accused me of droning on, and on...""",128,30,13,171,638,3663
Silicon Valet,127,32,12,171,638,3769
"""The ladies definitely notice.""",125,31,12,168,638,1362
It's a huge weight off my shoulders.,124,33,11,168,638,1746
"It takes a little longer to go through TSA screening, but it's worth it.",120,36,9,165,638,41
I heard there is a delivery position open at Amazon.,118,40,7,165,638,1902
And  it’s way faster than the Long Island Expressway......,123,30,12,165,638,3292
They hold up my pants and my flagging sense of self-importance.,121,34,10,165,638,3371
"I mean, your suspenders have that classic look....so, that’s cool.",116,39,7,162,638,613
"I swear, success hasn't changed me. I put my pants on one leg at a time, just like you.",120,31,11,162,638,1075
I was a Walmart greeter til Amazon snatched me up.,119,33,10,162,638,1515
Amazon does same-day friend delivery now.,119,33,10,162,638,1641
Keeps me in suspense!,123,25,14,162,638,4208
Did you order an Amazon escort?,119,28,12,159,638,4831
This way I can keep my pants up AND spy on my neighbors.,115,31,10,156,638,1802
"When they’re not holding up my pants, they’re hunting down terrorists.",114,28,11,153,638,2962
"Well Gary, a wedgie is a small price to pay for living in the 21st century.",110,26,11,147,638,1623
"It’s a little tight in certain spots, but I’ll never be caught with my pants down.",135,38,11,184,638,5166
"It's called Dryft. You'll want to avoid it's competitor, Dröpt.",139,25,17,181,638,1691
Hi! I'm your Uber driver. Hang onto my hand.,130,38,10,178,638,973
I don't mind the wedgie because it shaved at least 35 minutes off my commute.,125,43,7,175,638,4047
"I am going to nail that 
falsetto at any cost!",131,31,13,175,638,5263
"Hey, Buddy can you spare 20 double A batteries?",129,30,13,172,638,1045
Actually keeping my pants up is secondary to the constant breeze.,127,34,11,172,638,1465
Suspend Disbelief.,128,32,12,172,638,2976
I rolled up my sleeves to go with a more casual look.,132,24,16,172,638,5229
my tesla is in the shop,124,35,10,169,638,529
Sir! Would you like a demonstration of the Apple iWedge?,126,31,12,169,638,1171
"And best of all, I don't have to deal with traffic anymore",122,39,8,169,638,1657
I call them suspendromes.,121,36,9,166,638,226
"One by one the humans all became puppets of Amazon, some figuratively others literally.",121,36,9,166,638,5104
"If they're holding up your pants, the FAA doesn't mind.",118,39,6,163,638,4227
It's rude to stare at them directly.,122,29,12,163,638,4571
"Finally, I can slam-dunk.",114,35,8,157,638,920
". . . but, oy, the wedgies.",119,25,13,157,638,941
"Google 'suspension britches' and enter coupon code, 'alto.'",119,20,15,154,638,2033
"It's true my pants won't stay up for a couple days after a software upgrade, but that's a small price to pay for the convenience.",113,27,11,151,638,3035
"Works for bra straps, too. I ordered my wife a set for Christmas.",110,33,8,151,638,4282
"The nice thing is, when you step on the scale, your 35 pounds lighter""",110,28,10,148,638,2427
"Unlike yours, mine hold my pants up, drop them down and email selfies.",113,22,13,148,638,3003
Could you speak a little louder”,109,30,9,148,638,4330
"It's like Uber, for pants.",109,25,11,145,638,2257
All you need is a note from your Chiropractor.,108,27,10,145,638,2514
I am NOT 'a kid'—I'm a full-drone man.,133,34,12,179,638,1423
Do you think the belt is too much?,135,25,16,176,638,369
We make them for socks and brassieres too.,106,21,12,139,638,20
I'm guaranteed next day delivery on Amazon Prime.,103,27,9,139,638,790
Analog suspenders are so 2017.,126,38,9,173,638,4727
I put my pants on like anyone else... one drone at a time!,130,25,15,170,638,1134
"These are my new drone suspenders. Pants stay up, shoulders don't hurt and I can sing tenor now!",123,39,8,170,638,1164
Behold: suspension of disbelief.,125,35,10,170,638,2129
You just have to suspend your disbelief.,128,29,13,170,638,2266
Luddite.,125,30,12,167,638,1806
"Hi, Tim! We at Amazon are taking personal customer service to a new level!",123,34,10,167,638,3239
You haven’t really had a wedgie until you’ve tried this.,122,31,11,164,638,523
"No belts, no suspenders, and I can leap tall buildings in a single bound.",125,25,14,164,638,3910
"Jones McDrones, platformless window washer, at your service.",120,37,7,164,638,4461
Well you told me to buzz off.,122,26,13,161,638,2271
"I have to tell you, buddy, I like your retro-chic.",118,34,9,161,638,2833
And when the battery light goes red I just aim for the Hudson...,118,34,9,161,638,3829
"No, the only problem is when I have to use the toilet.",145,27,17,189,638,2354
"Yeah, I ‘ve convinced many that I can actually fly, but you know mostly they just keep my pants up.",112,36,7,155,638,1638
...And they come free with my Amazon Prime.,140,27,16,183,638,1450
Belt and ascenders!,114,27,11,152,638,12
"What can I say, they delivered my Amazon order and I just fell in love with them.",113,29,10,152,638,4653
The guy at the store said they'll make me look taller.,133,36,11,180,638,586
I can't stress this enough...no thongs.,133,36,11,180,638,2656
I’m a Prime example of a helicopter parent.,111,29,9,149,638,4299
Watch me cross when the DONT WALK light comes in”,132,28,14,174,638,3071
Can you speak up? My suspenders are really loud.,125,32,11,168,638,816
"I'll admit, it gets a little awkward when the batteries run out.",124,34,10,168,638,2140
Can *your* suspenders take a continuous aerial selfie? I thought not.,125,32,11,168,638,3099
I'm from the Amazon help desk.,123,36,9,168,638,5327
"They give me a wedgie, but it's cheaper than Uber.",121,35,9,165,638,93
I could just drone on and on about how great these are!,122,33,10,165,638,1771
Did you call for the Lyft?,124,29,12,165,638,2189
It's the latest in smart suspenders.,124,29,12,165,638,4928
All Bob kept thinking while Bill spoke was “Geez he drones on and on.”,120,32,10,162,638,2952
"Suspenders work, but they really look stupid.",125,22,15,162,638,4836
Go ahead! Wait for the cross-town bus if you want to!,119,29,11,159,638,714
"Suspenders by Amazon, they really deliver!",119,29,11,159,638,870
So what's got YOUR panties in a bunch?,117,28,11,156,638,2367
We don't see Uber and Lyft as direct competitors.,119,24,13,156,638,3190
"Hi, I'm a sex offender, but it's under control.",141,22,18,181,638,3053
"I need FAA clearance to get within five miles of the airport, but otherwise they work great!",112,33,8,153,638,1687
"No more posting. It's just one, long livestream.",114,29,10,153,638,1970
Nice suspenders Grandpa!,113,31,9,153,638,2443
"It's like Uber, but for imbeciles.",113,26,11,150,638,8
"They can't take me off the ground, but the humming lifts my spirits.",111,30,9,150,638,722
'... and they double up as hairdryers!',107,38,5,150,638,1428
Plus they make climbing back up to my apartment a breeze.,127,40,8,175,638,4335
"Hi, I'm your Uber... better hold on tight!",117,18,15,150,638,4455
Welcome to Uber 2.0.  Hold on tight.,132,30,13,175,638,4742
Never get caught with your pants down!,115,22,13,150,638,5207
Quick! Call tech support! Too... much... lift...,126,37,9,172,638,3149
It's the new Lyft. Literally.,128,33,11,172,638,3648
With a little bit of luck I will rise above the fray.,125,39,8,172,638,3680
It's free shipping on orders over 140 pounds.,110,27,10,147,638,583
"The thing is, Jer, I don't put my pants on one leg at a time.",108,31,8,147,638,1849
"Drone up, dude. Those ""suspenders"" are so 2017.",148,30,16,194,638,4323
It's way cooler than a belt.,126,32,11,169,638,753
Because saggy pants would be distracting.,124,36,9,169,638,802
"Only problem is they only use ""Apple"" chargers.",124,36,9,169,638,2623
Since I got these I'm six inches taller and I've stopped doing stuff I might need to deny someday.,125,34,10,169,638,4010
Wanna get high?,106,30,8,144,638,1009
Then who has the remote?,105,32,7,144,638,1218
"The best part is, I avoid the security lines and TSA.",112,18,14,144,638,3108
Sorry -- that look tells me I've been droning on and on...,122,35,9,166,638,3286
"... but when I gotta go, they gotta go.",125,29,12,166,638,4745
"Farewell, erectile dysfunction.",121,37,8,166,638,4845
"Starting next spring, Amazon will start to transport people as part of the Prime membership.",108,21,12,141,638,1739
This is just so much easier than calling an Uber.,104,29,8,141,638,4342
Suspendairs are the new iPhone,123,28,12,163,638,461
What do you mean you 'walked'?,121,32,10,163,638,1101
I got tired of waiting for the flying car to be invented.,139,33,13,185,638,1028
"These are the top of the line suspenders....I just can't wear them near an airport.""",104,24,10,138,638,1685
"They are a great alternative to suspenders, one caveat, can't get within a 3 mile radius of airports""",124,23,13,160,638,4950
Guess who has two drones and no dates.,118,33,9,160,638,5026
They were a Father's Day gift.,134,38,10,182,638,203
"Well no, it’s not entirely practical.",101,25,9,135,638,5412
"To tell the truth, they're my wife's idea. Something about keeping an eye on things.",114,36,7,157,638,1098
I'm a god on Instagram.,115,29,10,154,638,2272
It's the next Uber.,128,35,10,173,638,252
Can I borrow your charger?,128,35,10,173,638,325
The salesman kept hovering and then said OK buy one and get one free!,128,35,10,173,638,2132
They come in especially handy when I'm on the scales at Weight Watchers.,131,29,13,173,638,2213
Yeah but they don’t help when your fly’s undone.,129,33,11,173,638,2215
I’m your new Amazon delivery man.,129,33,11,173,638,3628
"Yes, it’s no frills, but it’s the cheapest way to fly.",131,29,13,173,638,4860
I find it very up lifting.,110,34,7,151,638,513
To hold my pants up.,110,34,7,151,638,1679
"No, I don’t pull my pants up like everyone else.",116,22,13,151,638,2834
"You ordered something tall, dark and handsome?  Amazon provides.",115,24,12,151,638,4578
"Yes, but it’s not easy going to a rest room.",125,36,9,170,638,291
I’m taking selfies to the next level.,129,28,13,170,638,4320
"My wife got tired of my cheating, so she designed this. This way she knows my pants are staying on, and all she has to do is hit the ""return to base"" button, and she's got me running home.",127,32,11,170,638,4590
Nice to meet you. I'm your Amazon Prime customer service agent.,109,31,8,148,638,214
"Now my pants stay up, and I always know where my drones are.",111,27,10,148,638,1556
And I don’t even have to pay for haircuts anymore either,108,33,7,148,638,3734
I felt that plain suspenders no longer projected enough quirkiness.,108,33,7,148,638,4871
You should see my tie rack.,125,31,11,167,638,1681
"Yeah, they literally take off ten pounds, but tend to ride up a little.",126,29,12,167,638,3945
Love the retro look!,109,26,10,145,638,3377
It’s a way to become Superman without actually becoming a bird or plane,105,34,6,145,638,4411
"I'm the writer, director, star, and cinematographer.",139,35,12,186,638,3041
"Yeah, but suspenders look so dorky.",134,40,9,183,638,5168
What do you think of my new shoes?,123,25,13,161,638,3683
"The suspense is killing you, right?",122,27,12,161,638,5254
"Once Elon was fired from Tesla, he was able to focus his attention on the belt and suspender business.",122,28,11,161,638,5270
First time with Uber?,134,35,11,180,638,3828
And the only time my pants fall is when the battery dies!,136,31,13,180,638,5241
The court ordered it after the unfortunate incident at the preschool,109,16,14,139,638,2198
They’re emotional support for my trousers,118,30,10,158,638,57
You should try it. It's really uplifting.,117,32,9,158,638,1440
I got tired of waiting for my jetpack.,117,32,9,158,638,1449
It's Amazon Prime's new delivery service - takes you right to your door!,118,30,10,158,638,4632
I'm sorry for droning on.,115,31,9,155,638,2698
"I can't get the tech to work, but it does keep the mosquitoes away.",116,29,10,155,638,3065
I'm your Lyft.,119,23,13,155,638,5193
I got tired of waiting for the walk signal,130,33,11,174,638,2587
"My every move is being documented and automatically posted on social media, saving me tons of time to do more stuff to put on social media.",130,28,13,171,638,659
Works great now but I flashed my in-laws during Beta testing.,128,32,11,171,638,1110
"Well, looks like I gotta fly.",114,28,10,152,638,1722
They do chaufe on takeoff.,126,37,8,171,638,2544
"Personally,I find the latest advances in drone technology uplifting.",110,36,6,152,638,3981
"I put my pants on one leg at a time, just like everyone else. Why do you ask?",140,35,12,187,638,515
You should see my invention for E.D.,129,25,14,168,638,47
They also keep my pants up.,122,39,7,168,638,106
"If it malfunctions, I get a killer wedgie.",112,27,10,149,638,198
"After a few days, you barely notice you're wearing them.",136,38,10,184,638,70
Need anything from Amazon while I'm there?,139,32,13,184,638,480
"The best part is, for every pair you buy, a needy child gets a free abacus.",140,30,14,184,638,5269
What does it look like I'm doing? I'm preparing for takeoff!,138,34,12,184,638,5332
This isn't another one of my fly-by-night schemes.,123,32,10,165,638,1607
My eyes are down here!,121,36,8,165,638,2552
I'm much less likely to be pulled over for driving while black.,125,28,12,165,638,3272
The algorithm must have sent me to the wrong address.,119,40,6,165,638,4516
The only problem is they are voice activated and mine changes when I take off.,138,29,14,181,638,437
"I'll show you, just say ""release the drones"".",121,31,10,162,638,64
Heading uptown?,118,38,6,162,638,1966
Sorry if I'm droning on...,123,27,12,162,638,3302
"My new Dronespenders replace my belt, selfie stick, and GoPro. If I reel them in, they also replace my barber!",124,25,13,162,638,4967
A parachute’s included in case it works too well.,121,31,10,162,638,5221
"Sorry, I don't do windows.",108,25,10,143,638,2621
The job description just said flexible with ability to keep several balls in the air.,104,33,6,143,638,3005
The only downside is trouser turbulence.,133,34,11,178,638,1531
"They put the ""suspend"" in suspenders.",136,28,14,178,638,4479
"They've eliminated thousands of parole officer jobs, so I'm under video surveillance.",124,20,15,159,638,458
This new version is 99.99% wedgie-free.,115,38,6,159,638,2023
You're just upset because you didn't think of it first.,119,30,10,159,638,2511
The name's Wright. Orville Wright.,117,34,8,159,638,4371
It's by court order...,122,24,13,159,638,5314
Maybe you're right. The suspenders would have been cheaper.,128,39,8,175,638,4957
"Hey buddy, can you spare a battery?",117,29,10,156,638,94
"The good news, it cuts my commute time in half. The bad news, my hair is always a mess.",112,39,5,156,638,497
Helicopter parenting is so 2017.,117,29,10,156,638,797
"As you can see, I don't need a Lyft.",114,35,7,156,638,2386
Do you put your pants on one drone at a time?,116,31,9,156,638,2579
"Hello, my name is Elon. It's nice to meet you.",119,25,12,156,638,3080
Stop me if I'm droning on.,122,19,15,156,638,3866
You might want to get one for your fly.,123,17,16,156,638,4905
And you said it would never take off,131,28,13,172,638,1441
My cape's at the cleaners,126,38,8,172,638,3175
I always felt so self -conscious wearing suspenders....,132,26,14,172,638,4106
"50 cents for the first 1/5 mile, 25 cents each 1/5 mile thereafter.",114,30,9,153,638,4585
The only downside is undoing the fly.,117,24,12,153,638,5330
I'm on neighborhood watch recon tonight...  Wish me luck...,125,35,9,169,638,1392
I'm recording my entire life from all angles.,124,37,8,169,638,3381
"Well, they are less pretentious than suspenders.",139,34,12,185,638,3185
"Hi, I’m Harold. Amazon sent me in response to you ad in Personals.",115,23,12,150,638,3546
"You're right, it is still just belt and suspenders",124,32,10,166,638,776
"You know, at first I didn't like it when they started to follow me home, but now I really feel we built a connection.",123,34,9,166,638,5002
"Trust me, they work! They're called ""suspenders of disbelief.""",124,32,10,166,638,5376
"NOTE:  (I submitted last week but I just now thought of an addendum that would make it even funnier!)  So, for the construction guys sitting on the beam, eating lunch with the grim reaper:""That's a bit overkill.  Most guys just bring a plastic fork.""",112,24,11,147,638,1338
Alexa heard you needed a friend.,109,30,8,147,638,2508
"Of course, restrooms are challenging.",122,31,10,163,638,822
Sorry. It's only available to Amazon Prime members.,122,31,10,163,638,3264
Did you order a taxi?,119,37,7,163,638,3387
They’re called Google Suspenders,121,33,9,163,638,3470
It’s like a bow tie. Only some guys can pull these off.,122,31,10,163,638,4669
Uber Air at your service,132,38,9,179,638,789
They not only keep my pants up but I can make it across town in 5 minutes.,134,34,11,179,638,1931
I got them from the men's up-parel department.,120,30,10,160,638,504
I got tired of putting my pants on one leg at a time like everyone else.,109,25,10,144,638,1543
"Once you adjust the upward thrust, suspendrones are great.",131,35,10,176,638,2628
"Hi, I'm  Jake, your new Amazon  InstaFriend!",133,31,12,176,638,5050
How do yours work?,119,32,9,160,638,5301
Skipping the elevators is worth the wedgie,145,30,14,189,638,1351
"I remember when I was like you, putting on my own suspenders like an animal.",130,32,11,173,638,1619
"We all put our trousers on one leg at a time, it is how we keep them up that varies.",128,36,9,173,638,3540
Patent pending.,132,28,13,173,638,4136
I'm just out walking my drones.,129,31,10,170,638,654
"I've combined Human surveillance  with the drones, plus the added feature in that it keeps my pants up.""",126,35,9,170,638,1536
It's for my new job at Amazon,127,33,10,170,638,3527
The crotch sensors guarantee just the right amount of support.,128,31,11,170,638,4387
Except for the occasional wedgie during a power surge it works,120,20,14,154,638,178
I got tired of waiting for flying cars.,114,32,8,154,638,1525
It documents my actions and also holds my pants up!,117,26,11,154,638,3404
Sharper Image had them on sale.,106,21,11,138,638,1360
Amazon is the new Uber.,137,35,11,183,638,337
"I bet you still dress yourself as well, don't you?",137,35,11,183,638,3399
It's my new ride share concept.  The drones show up when you tap the app and you hook yourself in.  I call it Over-Uber.,125,32,10,167,638,987
"Yeah, Lyft...what, you were expecting Uber?",129,24,14,167,638,1500
About 12 minutes on a full charge!,111,33,7,151,638,4243
The outfit?  It's by Da Vinci.,137,30,13,180,638,4115
If I lose just 5 more pounds I can go airborne,135,35,10,180,638,4245
I'll get additional lift if you pull my finger!,127,23,14,164,638,1682
I am answered an ad for an Amazon delivery position.,118,41,5,164,638,1889
For a small fee they can also deliver me to any address.,133,33,11,177,638,4652
"All good, really ......you just gotta be home before the batteries die....",121,30,10,161,638,1857
"Nice, I love the vintage look!",118,36,7,161,638,5010
"They don't merely deliver your underwear; they put them on for you, too!",131,32,11,174,638,1595
"This way, nobody sits next to me on the subway",108,29,8,145,638,4837
"You have to attach them to your pants, I spent 3 hours up in the air in my underwear to figure that out.",142,32,13,187,638,3332
"Love the low-tech suspenders, Hank. Very quaint.",136,44,7,187,638,4407
"Hi, I'm with Customer Service. How may I help you today?",119,29,10,158,638,526
Two for one on Amazon.,117,33,8,158,638,3016
Forgive me for droning on.,122,23,13,158,638,3778
So I finally figured out how to get rid of plumber's crack,128,33,10,171,638,4118
High tech suspenders - and The occasional haircut!,140,31,13,184,638,2373
I prefer high fashion.,114,34,7,155,638,992
What? Is the belt overkill?,116,30,9,155,638,2463
Wearing your grandpa's suspenders. Embarrassing.,113,36,6,155,638,2993
"Depending on the election, they're getting me over the wall to Canada.",130,24,14,168,638,713
These steer me so that I can walk and text all the time now.,126,27,12,165,638,524
"They were spying on my private life, so I decided to put them to good use.",123,33,9,165,638,1850
"Actually, I put my pants on one leg at a time like everybody else.",127,25,13,165,638,3862
"Sure, there are safer ways to get a vasectomy.  But none as exhilarating.",125,29,11,165,638,4096
My pants aren't the only thing they help stay up.,132,38,8,178,638,5372
These two take care of the belt. One more and I can be sure about the zipper.,147,29,15,191,638,4000
Suspen-drones.”  I’m currently working on the “Brassier-drone”.  It lifts and separates.,114,24,11,149,638,2910
Yes I have lost weight; thanks for noticing!,120,34,8,162,638,111
Welcome to Amazon.,125,24,13,162,638,2072
You get used to it.,120,34,8,162,638,2193
"And at 2 am,they take me home.",121,32,9,162,638,3319
They lift and separate. Cross my heart.,131,34,10,175,638,2661
I hate strap marks.,141,36,11,188,638,4661
Uber at your service. I’ll be taking you over the traffic.,148,44,9,201,638,2954
And I can only assume your underwear doesn't have WiFi.,110,27,9,146,638,1194
After I got the order from Amazon I thought I'd keep them.,111,25,10,146,638,3027
Yeah?  Do you think that stopped Wilbur and Orville?,120,29,10,159,638,1664
I've been looking all over for a pair of retro suspenders like those!,125,19,15,159,638,4348
"And besides, who even has bootstraps these days?",119,31,9,159,638,5203
"Sure it can be a little snug, but at least I don't look like an idiot.",132,27,13,172,638,496
"It's a great job, pal; Amazon Test Pilot!",131,29,12,172,638,881
"First Uber, then Lyft, now this.",129,33,10,172,638,2026
It’s Lyft 2.0,131,29,12,172,638,5062
It’s uplifting!,150,35,13,198,638,3225
My wife holds the controllers.,118,28,10,156,638,771
"Hey, are those suspenders of disbelief?",131,24,14,169,638,944
Lyft has found a better way to compete with Uber.,151,28,16,195,638,3110
"Yup, great except for the wedgies.",130,26,13,169,638,3935
"Bill,I think there's an easier way to treat a double hernia.",141,26,15,182,638,4235
"They hold up my pants, count my steps, and taze me if I'm about to offend anyone.",119,26,11,156,638,4802
"It's called Amazon Trousers.""",135,33,11,179,638,131
A belt and suspenders just didn't feel safe enough.,123,35,8,166,638,1121
"I'm starting with suspenders, but my goal is utilizing the technology for a cutting edge bra.",123,35,8,166,638,4593
This thing just lifts me out of any objectionable conversations to a safe space,125,31,10,166,638,5403
Hi! I'm your Amazon Prime sales rep.,119,21,13,153,638,2984
My You Tube channel is exploding but taking a leak is getting problematic.,110,17,13,140,638,4121
"Weird, yeah, but my pants stay up.",131,36,9,176,638,3400
"Yeah, I guess suspenders would work too.",124,28,11,163,638,4463
These new low-rise jeans require more than just a belt and suspenders.,112,30,8,150,638,2113
"And if I get lucky, I just throw ‘em in reverse.",144,27,15,186,638,4644
It's the new entry level Tesla.,130,33,10,173,638,299
All yours can do is hold your pants up?,132,29,12,173,638,5128
That is soooo last season.,120,31,9,160,638,180
"But they send me an alert on my phone if my pants fall down, what's more convenient than that?",124,23,13,160,638,1161
"I was skeptical, too, but this is where suspender technology is going...",120,31,9,160,638,2861
Let me have your phone so I can fly this thing.,109,31,7,147,638,4693
But enough of me droning on and on...,127,34,9,170,638,686
It’s completely relieved my neck pain. Now if only I could get rid of this new buzzing sensation in my ears...,117,32,8,157,638,1259
"Sorry, I didn't mean to drone on.",121,24,12,157,638,1559
"Seriously, it’s faster than the F Train.",119,28,10,157,638,2955
"Remember the guy with the lawn chair and the helium balloons, well ....",116,34,7,157,638,4612
Getting ready for the L train shut down.,119,28,10,157,638,4703
I'm your NeoLyft pilot; give me your hand and I'll fly you to your destination.,134,37,9,180,638,1155
I prefer bi-dronal.,128,27,12,167,638,3930
There's also a mode for flying me out of akward situations!,134,32,11,177,638,678
The only downside is the occasional wedgie,134,32,11,177,638,824
It's like walking on air.,130,40,7,177,638,2203
Wait ‘til you see how I tie my shoes.,132,36,9,177,638,3762
"Excuse me, are you willing to take a brief survey?",133,34,10,177,638,5276
"I just said, ""Alexa, drone on"" and here I am.",107,25,9,141,638,4294
They also double as ceiling fans.,123,32,9,164,638,624
"Congratulations on achieving Amazon's Prime Platinum level, Mr. McShane!",125,28,11,164,638,2980
I gave up suspenders - they caused people to stare at me.,126,27,11,164,638,3249
It's $2 a mile. Just grab my hand.,124,30,10,164,638,3397
She said she'd take me back when pigs fly!,128,22,14,164,638,3620
I can leap tall buildings in a single bound!,126,21,14,161,638,932
"As a matter of fact, I AM wearing a cup.  Why do you ask?",121,31,9,161,638,1131
But can your suspenders also do surveillance?,137,38,9,184,638,1271
They save on belts but do eat up batteries.,122,29,10,161,638,5283
"Forget it looks silly, nobody will ever try to mug you if they know somebody is watching,""",129,32,10,171,638,3741
"I rode here with Amazon's new rideshare technology. Alexa, release!",114,23,11,148,638,631
I feel 20 pounds lighter and I didn’t have to change my diet.,120,28,10,158,638,1415
"If the other guy is standing his ground, it's flight and not fight for me.",122,24,12,158,638,1511
"Yeah, but the fit is sublime.",120,28,10,158,638,3697
My wife said I couldn't keep my pants on.,127,31,10,168,638,1797
You'll never guess where I keep the controllers.,127,31,10,168,638,2516
Musk and Bezos are both doing it.,109,28,8,145,638,1719
You obviously have no idea belt production has on our carbon footprint.,114,21,10,145,638,2518
"They don't keep my pants up, but they do keep people away.",115,33,7,155,638,2277
"It's a better view than the Holland Tunnel, and I got here in 15 minutes.",114,35,6,155,638,2520
"I can't fly, but they keep my pants up",118,27,10,155,638,4352
Yes — it's the new iSuspenders,117,29,9,155,638,4599
The wedgie factor has drastically reduced with the latest firmware update,127,26,12,165,638,1862
They have Wedgie Stablization Technology.,124,32,9,165,638,2777
"Oh, no, I sold my car ages ago.
Where can I drop you off?",122,36,7,165,638,4471
It’s still cheaper than a metrocard,133,31,11,175,638,19
Yeah..... helicopter parents are so twentieth century!,135,27,13,175,638,1178
I was tired of relying on bystanders to shoot the videos of police harassing me.,142,30,13,185,638,3170
"And then, last week, in church, the batteries died.",115,28,9,152,638,4176
I admire your bold retro style.,112,34,6,152,638,4184
"At first Joe was interested in hearing about Jim's new high-tech suspenders, but then Jim kept droning on.",126,23,13,162,638,833
Now I can take airborne pictures of me taking drone selfies.,125,25,12,162,638,955
Why do you ask?,122,31,9,162,638,1313
Let's just say they keep everything up.,120,35,7,162,638,1847
Just don't let your kids get a hold of the controls.,118,39,5,162,638,2144
"Mostly, I activate them when the dating service meetup is not going well.",125,26,11,162,638,2735
They pay for themselves with the free haircuts.,122,31,9,162,638,5338
Fidget spinners have come a long way.,126,40,6,172,638,4716
"Sorry, I don't mean to drone on and on.",130,32,10,172,638,4926
"And before you know it, I'm looking in the windows of a 737.",113,27,9,149,638,2461
"But wait, there’s more!",111,31,7,149,638,3070
And my wife said I wouldn’t find a use.,113,28,8,149,638,3643
I can tell the suspense is killing you.,122,26,11,159,638,3046
I can drop you anywhere in town.,123,24,12,159,638,3391
"What I save on cabs, I spend on underwear.",121,28,10,159,638,5359
"They hold my pants up, up, and away.",131,25,13,169,638,602
Keeps me cool AND holds my pants up.,128,31,10,169,638,1082
It’s their latest service - Uber Wedgie.,128,31,10,169,638,1207
Yes they ARE holding up my pants,134,36,9,179,638,719
"But enough of my droning, what's new with you?",129,24,13,166,638,2340
By 2020 amazon hope to have eradicated plumber's crack.,124,34,8,166,638,2753
I'll be able to see Russia...,130,22,14,166,638,2754
It’s still in beta.,125,32,9,166,638,3123
I’m Geoff. What was it you ordered again?,124,34,8,166,638,3591
How do you like my quads?,136,27,13,176,638,1203
"Hey man, suspenders went out with flip phones.",137,25,14,176,638,3669
So that's how I put them on both legs at a time!,134,31,11,176,638,4269
"You criticizing me, Belt-and-Suspenders Man?",140,36,10,186,638,727
It turns out this is cheaper than Uber.,108,27,8,143,638,4558
It’s Lift and Separate...for MEN!,116,28,9,153,638,1138
Did you forget it’s casual Fly-day?,116,28,9,153,638,4619
"The downside is that if my pants do fall down, its all filmed in HD.",120,37,6,163,638,396
"Seriously, I don't know what I did before Amazon...",124,29,10,163,638,3347
"Yours are nice, but mine are fly.",130,34,9,173,638,4280
...and it’s driverless.,146,36,11,193,638,594
"The wedgies aren't ideal, but the NSA pays me a comfortable amount.",112,31,7,150,638,222
Do you want a lift?,124,24,12,160,638,558
Not only do  they keep my pants up but they keep me cool,131,27,12,170,638,1467
They're also great for sox and zippers.,128,33,9,170,638,1917
I'm getting beamed up as soon as my kid figures out which button to push on the remote,107,24,9,140,638,3517
"To keep my pants up, of course.",137,29,11,177,638,2768
They keep my neighbor’s drone from catching me with my pants down.,135,31,11,177,638,4334
"Dude, suspenders are so yesterday.",133,35,9,177,638,4423
I'm a vertical guy in a horizontal city.,123,38,6,167,638,535
"Take my hand, I’ll show you the world.",128,28,11,167,638,1512
"The drones aren't that impressive, it's how I'm controlling them.",124,36,7,167,638,4333
"Yeah, it's a problem in the bathroom.",127,30,10,167,638,4917
"...And, when I step on the scales, I weigh nothing!",120,27,10,157,638,3771
And I've a smaller one that opens zippers.,145,23,16,184,638,55
"Real men don't wear suspenders, Dude.",142,29,13,184,638,2856
"They're called Dronegarees, it's the latest fad.",125,29,10,164,638,2199
I progressed from a fidget spinner,125,29,10,164,638,3102
"Now I can look at my phone while crossing the street, only THIS time I’ll be able to see the car that hits me.",118,26,10,154,638,2957
"I got the suspenders from Amazon WITH the extended support plan..,",119,24,11,154,638,3989
Just because I have the money to do it.,110,25,9,144,638,2365
"Apparently, my wife still hasn't got over the fact that I cheated on her.",109,27,8,144,638,2665
I don't mean to be droning on and on.,134,23,14,171,638,2829
"So then I thought to myself, ""Sometimes you just need to take a chance"".",129,33,9,171,638,4271
"Not Uber, this is Hover",120,34,7,161,638,2039
Suspenders are so last season...,117,40,4,161,638,2254
