caption,unfunny,somewhat_funny,funny,count,contest,target_id
This would serve nicely for a family of 'fore'.,97,20,13,130,645,880
Timing is everything in today's housing market.,95,24,11,130,645,1333
"Look the time to buy is now, before they put in the Hole Foods.",93,28,9,130,645,1430
This new listing is above par.,92,30,8,130,645,2846
"When I said Dutch Colonial, this isn't what I wanted",90,34,6,130,645,5170
"Perhaps, you could show us something with solar panels?",92,30,8,130,645,6923
"In no time at all, you'll be hearing the putter-patter of little feet.",93,28,9,130,645,7093
The property value will skyrocket once they finish the castle down the street.,92,30,8,130,645,7334
"It's a one bedroom, two par hole in the wall.",103,36,8,147,645,7291
No electric bill for the next couple of centuries,81,29,6,116,645,6234
The listing did say it was a green community.,91,37,5,133,645,1248
"Admittedly, it's not quite on par with the others""..",93,33,7,133,645,2058
This is a rare opportunity to get into this neighborhood.  Timing is everything!,95,29,9,133,645,5378
It was cheaper to install than solar panels.,97,25,11,133,645,6163
"Listen, we all know that timing is everything in real estate!",94,31,8,133,645,6752
"Yea, you're gonna want to spend most of your time upstairs.",104,39,7,150,645,3294
This property is right on par with your budget.,109,29,12,150,645,5585
I’m gonna be honest with you; I don’t know what’s down there.,85,26,8,119,645,14
...and don't you worry about that giant gaping hole. That's just where Billy lives.,86,24,9,119,645,434
I think you'll find this is much better than the clown's mouth neighborhood.,89,18,12,119,645,2409
"Now, I know you wanted something that felt a little more 'authentic'...",95,34,7,136,645,2800
It's like a revolving door. You just have to be careful when you enter and exit.,95,34,7,136,645,4431
The entryway is a little tricky.,95,34,7,136,645,4786
You can get in most of the time.,71,26,5,102,645,5463
"The other buzzword in real estate is “Timing timing, timing!”",85,26,8,119,645,6397
... and wait until you see the clubhouse.,102,25,12,139,645,6085
"Yes, it has Central Air.",89,23,10,122,645,4104
"This is the best property I found, with a golf course view, that is within your price range",87,27,8,122,645,5762
"yes, the front door is a little tricky",102,30,10,142,645,2797
"It’s perfect, for those that like to putter around the house.",98,38,6,142,645,5133
The savings on your electric bill will make up for the inconvenience,88,30,7,125,645,1414
"Negative electric bill, grind your own flour, and zero solicitors.",88,30,7,125,645,2591
"On the plus side, you'll never have to cut the grass.",90,26,9,125,645,3302
Let's face it. All real estate is timing.,88,30,7,125,645,4503
"Mulberry, the elephant, anxiously waits while his parents learn if exotic pets are allowed.",90,26,9,125,645,5036
Other than the ingress and egress issue the house is very nice!,87,32,6,125,645,5040
"It’s resort living, without all the pretense.",88,30,7,125,645,6489
And you'll be right on the golf course!,78,22,8,108,645,2110
"If you like to putter around, look no further.",103,33,9,145,645,1703
I hope you don’t mind temporarily obstructed views.,103,33,9,145,645,3433
"It is a bit unconventional, but the energy savings are outstanding!",90,31,7,128,645,2815
"It's a bit over your budget, however it has everything on your checklist - vaulted ceiling, open concept living-dining room, granite counter tops and intermittent river views.",94,23,11,128,645,4177
"Yes, the previous owners... split up, shall we say",90,31,7,128,645,4419
This is the only Dutch Revival you'll find in such a family-friendly neighborhood.,92,27,9,128,645,4493
We can take a look inside if you feel ready.,92,27,9,128,645,4709
What it lacks in privacy it makes up for in schadenfreude.,91,29,8,128,645,6171
You wanted a 'green' home close to the golf course?  Mission accomplished.,106,32,10,148,645,2425
Occasionally a golf ball will roll through the front door,81,21,9,111,645,3455
"There's a birdie nesting on the roof, and a hole in one of the  floorboards but that's par for the course.",101,42,5,148,645,5473
It's a par 4 at a par 2 price.,95,26,10,131,645,3150
"It's not really the blades, it's the giant golf balls that make it hard to sell.",93,30,8,131,645,3797
The last couple I showed this to were bowled over once they got inside.,89,38,4,131,645,4340
I'd highly recommend you stay upstairs.,108,33,10,151,645,4016
Now this little baby is a golfer’s dream!,107,35,9,151,645,4169
"Now, the only drawback is that you will have to time your exits and entrances carefully!""",84,20,10,114,645,2781
"And to top it off, it has a very low carbon footprint.",81,26,7,114,645,3084
Could be worse. We could be in a Whac-A-Mole game.,78,32,4,114,645,4962
"But on the other hand, you get a huge energy tax credit.",94,33,7,134,645,1165
This one comes with its own security system,97,27,10,134,645,2543
"Ever since Old Man Quixote moved, the neighborhood's been pretty quiet.",94,33,7,134,645,4816
It's the perfect Starter Hole.,84,25,8,117,645,104
It's more efficient than solar.,85,23,9,117,645,1526
Fore!Closure!,84,25,8,117,645,3757
This is the last one left. I already sold the other seventeen.,82,29,6,117,645,7140
This one offers a view of the Eiffel Tower AND the Sphinx.,85,23,9,117,645,7237
Let me show you a sweet castle on #18.,97,32,8,137,645,1173
And here's your new backyard: perfect for just puttering around.,98,30,9,137,645,1875
Yes...but it also makes break-ins difficult.,98,30,9,137,645,2667
And you save a ton on your electric bill.,101,24,12,137,645,5050
I also have something easier in this neighborhood,97,32,8,137,645,5701
"Yes there’s a minor easement, but utilities are included!",99,28,10,137,645,6506
Real estate rule #2: Timing is everything,98,30,9,137,645,6743
"As with every goal, timing is everything.",113,33,11,157,645,1874
Your timing couldn't be better.,112,35,10,157,645,4611
"If you don't like this, I can show you something on the 15th hole.",86,26,8,120,645,3
Let's not make this more difficult than it already is.,87,24,9,120,645,144
I was finally able to find something in the neighborhood in your price range.,99,33,8,140,645,1506
"Before he was President, he combined his love of real estate with his passion for golf.",87,24,9,120,645,2468
"And now for the elephant in the room . . .""",100,31,9,140,645,3031
"Yes, the door does swing inward._",113,38,9,160,645,3185
Do you want to hear the short or long winded version?,96,39,5,140,645,5938
Financing is a breeze,98,35,7,140,645,6824
Don Quixote has a vacation home here.,91,16,13,120,645,7490
If this one doesn't appeal I have a bridge I could sell you on the 8th hole,101,34,8,143,645,7196
Surviving the home-buying process is all about timing.,87,29,7,123,645,1535
You'll have a ball in this house.,91,21,11,123,645,3358
"The upside is that if someone gets a hole-in-one, your rent is paid for the month!",87,29,7,123,645,5267
"Classic European architecture, adjoining a golf course--I feel I've hit a home run finding this property for you.",89,25,9,123,645,5536
"I've reviewed your case, and I'm afraid you will not be able to take a mulligan.",89,25,9,123,645,6183
"It's a bit of a fixer-upper, but in this neighborhood - - that's par for the course.",88,27,8,123,645,6688
Now this is something less run-of-the-mill.,90,28,8,126,645,524
"Of course, you will need to be a bit careful when coming in or going out.",90,28,8,126,645,568
Of course it's a little dicey on windy days but that's why you're getting such a great price.,90,28,8,126,645,1375
It gives true meaning to putter-ing  around the house.,92,24,10,126,645,3130
It’s got a great view of the 18th hole.,92,24,10,126,645,3933
"In our business, timing matters.",94,20,12,126,645,4103
I recommend taking the hole-in-one insurance.,92,24,10,126,645,4545
The lot is perfect for a tear-down and rebuild: were you thinking volcano or clown's mouth?,91,26,9,126,645,4585
When I count to three; run through the door.,93,22,11,126,645,4869
Look at it this way....your kids won't want to be living with you after college.,90,28,8,126,645,5607
"Regarding your homeowner's policy, I should point out that a large, white ball coming through your door is considered an ""act-of-God...""",91,26,9,126,645,7364
I'm going to be honest with you. The groundhogs around here are the size of Vespas.,105,36,8,149,645,1295
The good news is the windmill is solar-powered.,106,34,9,149,645,5102
"Once you get around the hazards, this place is a real hole-in-one.",91,31,7,129,645,439
Not only does this offer sustainable living; if you exit the house without getting hit by the windmill and jump in the hole you are delivered right to the street.,94,25,10,129,645,1027
It's zoned as a drive-through,94,25,10,129,645,1508
"Easements? Yeah, a couple.",90,33,6,129,645,1528
"The deal on this one is incredible, but you'll have to move fast.",94,25,10,129,645,3423
With good timing and a little hustle you’ll make it inside unscathed every time.,93,27,9,129,645,3446
And there's easy access to the beach over the bridge obstacle.,88,37,4,129,645,4247
So that’s what you meant by revolving doors.,95,23,11,129,645,5118
"The last owners told us that slow, turning creaking sound helped them sleep like babies.",78,24,7,109,645,1326
"Yes, but you'll be fine---it's a really tough shot.",95,28,9,132,645,790
"I'd show you the interior, but I hear the guy up next is pretty good.",98,22,12,132,645,3392
Here we have a motivated seller.  You can get this for 20% less than the Gingerbread House we looked at yesterday,94,30,8,132,645,3946
No unfortunately the windmill doesn't actually create electricity for the house thanks to the new EPA regulations the whole thing has to be run on coal,98,22,12,132,645,4077
I did promise you a view of the 18th hole,92,34,6,132,645,5004
Would you be interested in something off the grid?,94,30,8,132,645,5913
What goes around comes around.,79,27,6,112,645,2109
What on earth makes you think this is a white elephant property?,93,37,5,135,645,1511
This house is par for the course.,96,31,8,135,645,2381
It's cheaper than a solar panel.,97,29,9,135,645,4048
"This dream, totally green house can be yours. Keep in mind, timing is everything.",100,23,12,135,645,4119
"In real estate time is of the essence, in this case it's par for the course too.",95,33,7,135,645,5828
Best not to lock the door when you leave.,101,26,11,138,645,896
And you live off the grid.,101,26,11,138,645,903
"A taste of Holland, with stunning views of the ninth hole. Tell me, are you golfers?",101,26,11,138,645,1257
"Best of all,  green fees are included in your rent",81,28,6,115,645,1357
I’m also going to recommend you get hazard insurance for the golf-ball sized hail they get here,84,22,9,115,645,2666
"Of course, on windy days, you're in or you're out. Period.",96,36,6,138,645,3322
It's a great deal just don't come out the front door without looking.,98,32,8,138,645,3343
"I think it’s just perfect for you, Mr and Mrs. Quixote, and it sits right on the fairway overlooking the 9th hole...",102,29,10,141,645,4973
"Don't worry, this is an extremely safe neighbourhood. The most dangerous things you'll come across are teens on their first date.",102,29,10,141,645,5033
Is this place a dream or what?,101,31,9,141,645,6194
"Before deciding, you need to know about Don...",103,27,11,141,645,6609
Just let them play through.,86,23,9,118,645,192
You'll never buy another golf ball as long as you live.,85,25,8,118,645,754
This is par for the course in this neighborhood,81,33,4,118,645,1843
"I don't understand. You wanted ""charming"" and ""on a golf course.""",83,29,6,118,645,4342
This home offers plenty of space to putter around in.,86,23,9,118,645,5850
"You’ll need to maintain the lawn, but that’s par for the course.",83,29,6,118,645,6114
"If you don't like this, I've got a castle with a draw bridge one block over...",87,26,8,121,645,1648
"It's not just a house, it's a hole.",88,24,9,121,645,2074
Great privacy except for the occasional miniature golfer.,84,32,5,121,645,3839
This property is ideal if you like to putter around in the garden.,88,24,9,121,645,4315
Sign the contract with a very short pencil and call it home.,92,26,9,127,645,68
They say this is where little Donald first learned to cheat.,94,22,11,127,645,775
"Why yes, the neighbourhood is very kid friendly",93,24,10,127,645,1616
"I've been doing this for a while, it's all about timing",90,30,7,127,645,2371
"You're a golfing man, aren't you Bob?",93,24,10,127,645,2538
"Before we continue, can I get either one you a tee?",91,28,8,127,645,2987
"Lastly, let's discuss the easement.",87,36,4,127,645,6928
"“Yeah, it’s a little pricey, but it’s par for the course.”",90,30,7,127,645,7219
"Perhaps, instead, I could show you something in a cozy 3-bedroom plastic dinosaur?",91,33,6,130,645,544
This is right on par with your price point.,93,29,8,130,645,832
The homeowners association does require that you keep the center aisle free of obstruction so that giant balls can occasionally roll through.,92,31,7,130,645,1515
And you can charge your Tesla for free...,95,25,10,130,645,2561
And you get to keep any balls that land in your yard.,96,23,11,130,645,2759
Windmill?  Pshaw. It’a a zero carbon footprint home.,93,29,8,130,645,3672
"On the plus side, the grass is much greener than the last house.",94,27,9,130,645,4448
and we can keep the golf balls?,92,31,7,130,645,4664
"850 is a fine credit score, but this neighborhood requires a 3-handicap or less.",95,25,10,130,645,6117
"It's nice, but we'd still like to see the one shaped like a clown's mouth.",94,27,9,130,645,6457
It's all in the disclosures.,92,31,7,130,645,7187
"I know you said modern, but
how do you feel about Dutch Colonial?",94,32,7,133,645,373
I'd add a water hazard plus a loop-de-loop and flip it.,97,26,10,133,645,1448
"Think of the positives. There’s fresh air, constant guests and endless entertainment.",96,28,9,133,645,2680
I'm afraid high casualty insurance is par for the course when you buy in this neigbborhood.,93,34,6,133,645,5010
"Folks, the time to buy is now!...Aaanddd, now!",98,24,11,133,645,7224
"Sure, on a windy day, you have  to time your exit",94,32,7,133,645,7279
One negative: you need good timing to get in or out.,98,29,9,136,645,1160
"The downside is that if you miss the putt three times in a row, you will automatically be locked out of the house for 5 minutes.",98,29,9,136,645,3091
Financing will be a breeze.,96,33,7,136,645,4381
We said we wanted to live on a golf course NOT in a golf course.,99,27,10,136,645,5617
"Don't worry, wind is very rare in this neighborhood.""",96,33,7,136,645,5710
I recommend keeping your good furniture away from the front door.,98,29,9,136,645,6675
Its the only gated community in your price range.,80,22,8,110,645,3995
"There are solar panels on the roof, too!""",101,28,10,139,645,2251
You said you wanted a home with an alternative energy source.,98,34,7,139,645,3434
It has that Old Dutch charm and right on the golf course.,84,19,10,113,645,2231
So you're planning to go Dutch?,84,19,10,113,645,4461
"This house is not just a steal, it's a hole in one!",82,23,8,113,645,6103
The ad was not misleading. This is an airy house in a gated community.,104,27,11,142,645,3039
"True, it is a bit airy, but wait until you get wind of the price.",103,29,10,142,645,5159
You'll get used to the golf balls coming through your living room in no time.,82,28,6,116,645,4817
Its a 3 bedroom 2 bath par 3 and priced to sell quickly.,101,38,6,145,645,5777
Rent is on par with the rest of the neighborhood,85,27,7,119,645,378
The market's really tight these days.  It's this or the clown's face.,88,26,8,122,645,1340
Make it through and it's all yours!,89,24,9,122,645,2699
It was a typo.  I meant it to say Movin'  Condition.,85,32,5,122,645,2928
"But on the other hand, you never have to mow the lawn.",86,30,6,122,645,4116
.... and in the summer there’s a nice breeze.,112,31,11,154,645,2856
"The good news is, the course shuts down at night.",89,29,7,125,645,7404
This neighborhood has features you won't find anywhere else.,91,30,7,128,645,518
"With every hole in one, there’s a 10% reduction in your closing costs.",94,24,10,128,645,529
"But on the upside, it runs on renewable energy.",90,32,6,128,645,1672
"Sorry, I should have added ""postmodern"" when I said the house had the classic white picket fence.",93,26,9,128,645,2033
It's energy efficient.,92,28,8,128,645,2557
"It's generally regarded as a very safe neighborhood, but the proof is in the putting.",94,24,10,128,645,3347
"...and I agree but on the plus side, with even a slight breeze, you’ll get incredible water pressure.",92,28,8,128,645,3472
And it's great for puttering around!,90,32,6,128,645,4618
What’s better than living on a golf course?  Living in a golf course!,94,24,10,128,645,6127
You'll also have access to the community waterfall,94,29,8,131,645,561
"By law, I’m obligated to tell you the previous owners were crushed by a golf ball.",95,27,9,131,645,1438
Electricity is free but the front lawn can be busy during playing hours.,95,27,9,131,645,1609
This model supports off grid living and built-in rotating security.,93,31,7,131,645,1618
"Now this model is not your classic white-picket-fence situation.""",96,25,10,131,645,2010
It really is a miniature golfer’s paradise.,95,27,9,131,645,4199
"Between 10 p.m. and 10 a.m., you'll have full use of every room in the house.",91,35,5,131,645,5870
"And with this house, Mr. Quixote, you will also get your exercise.",98,21,12,131,645,7247
"In this neighborhood, a property like this is par for the course",96,25,10,131,645,7410
Timing is of the essence when you consider both making an offer or touring the interior.,97,28,9,134,645,1873
In Manhattan you take what you can get.,96,30,8,134,645,2256
"Leslie, you wanted a tiny house; John, you were looking for something with style and adventure, amiright? I think I’ve found you the perfect property",93,36,5,134,645,2852
The last owner was a sleepwalker and things didn't work out.,98,26,10,134,645,4141
The wind is free but hazard insurance will cost an arm and a leg.,97,28,9,134,645,7472
"No problem, the front entrance is free every 30 seconds.",100,27,10,137,645,2278
You said you wanted to be off the grid.,98,31,8,137,645,4002
"You'd think the wind mill blades are the biggest thing; but, there is one other issue.",122,41,9,172,645,3289
We can offer you a great mortgage rate. It's just par for the course.,102,28,10,140,645,1002
"The thing is, most players miss.",79,16,10,105,645,1927
"Your timing is excellent — which in this case is a very good thing, indeed.",100,32,8,140,645,3600
"Unlike the clown's mouth, it's chic and energy efficient.",75,24,6,105,645,7510
There's just one thing before we go inside.,105,27,11,143,645,1177
"With some quick, agile action, this home could be yours.",80,19,9,108,645,1458
Think about it...no solicitors!,107,28,11,146,645,1926
But think of what you’ll save on electricity.,102,38,6,146,645,6257
"It may seem like a lot at first, but the energy savings will make it very affordable in the long run.",78,28,5,111,645,984
You have to move quickly to keep from getting injured but the electric bill is very low.,106,35,8,149,645,1952
"You know, life can be quixotic...",85,19,10,114,645,1984
"The seller is really motivated....he's discovered tennis.""",82,25,7,114,645,4405
"No, there aren't any ceiling fans.",83,23,8,114,645,4458
"You are going to have to be quick, but I have a good feeling about getting you into this house.",113,26,13,152,645,6184
It is very well ventilated.,107,38,7,152,645,6342
We heard you were going Dutch.,82,30,5,117,645,699
"As you can see, this house has a great front yard for just putting around in.",87,20,10,117,645,3616
"Ted, I realize it's a bit out of your price range. Maybe you and Debra could go Dutch.",85,24,8,117,645,4696
"Remember, timing is of the essence when entering”",86,22,9,117,645,5099
"Welcome to Lilli Putt Estates, the biggest name in miniature, golf course living!",86,22,9,117,645,5578
I assure you the foundation is up to par.,87,25,8,120,645,474
"There's no bathroom, kitchen, or front door, but it has great curb appeal.",87,25,8,120,645,2389
"You get it all, quaint bucolic village, loft, neat garden wall, arched windows, free grain grinding, elephant trap...",84,31,5,120,645,2751
I think we should make a low-ball offer.,89,21,10,120,645,3112
"Apart from the energy efficiency, it’s got a fabulous front lawn, which you can stroll at your leisure, as long as you exit the front door at five second intervals.",86,27,7,120,645,4388
Once you’re in you’ll stay putt,89,26,8,123,645,60
Forget ADT - check out THIS security system!,89,26,8,123,645,3315
"On the upside, it's totally off the grid!",88,28,7,123,645,7181
"Lots of places claim fairway views, but how many are actually on the fairway?",90,29,7,126,645,1662
"I'm telling you, wind power is SO much better than solar.",91,27,8,126,645,1991
Don't drink and arrive.,94,21,11,126,645,4948
On the other hand it discourages home invaders.,90,34,5,129,645,1475
"The clown's face was the first to sell, but this hole is still available.",94,26,9,129,645,2160
Yes it's expensive. It's the only house right on the course.,95,24,10,129,645,2618
"It’s in a great neighborhood, and just down the street from the loop the loop and the fake pond",91,32,6,129,645,4167
"As you consider this for your new home, timing is everything.",94,26,9,129,645,5517
"It also shreds, chops and dices.",95,24,10,129,645,5634
Going Dutch?,98,23,11,132,645,678
"Open floor plan, built-in theft deterrent system, zero lawn maintenance.",91,37,4,132,645,1524
It's solar powered.,95,29,8,132,645,1982
"Trust me, the ball never makes it in.",94,31,7,132,645,2132
If you two go Dutch it'll be cheaper,96,27,9,132,645,2552
"Yes, the electricity is free!",95,29,8,132,645,2851
A single stroke and it’s all yours.,99,26,10,135,645,1083
Could you show us something a little more 'Clowns Mouth'-y?,94,36,5,135,645,4435
"On the other hand, it's a steady source of income.",96,32,7,135,645,5659
...and did I tell you how energy efficient it is?,97,30,8,135,645,7552
"When that happens, I strongly recommend you let them play through.",101,27,10,138,645,86
"Yes, this neighbourood is quite above par.",103,23,12,138,645,3868
This is the best house on Quixote Court.,103,23,12,138,645,4225
It's a very walkable neighborhood,99,31,8,138,645,4773
The plus on this house is free electricity and the negative it can get very tricky getting in and out of the front door.,102,25,11,138,645,5662
That’s true but the rent is miniature as well.,101,32,8,141,645,4968
"You said you wanted the grandkids to visit, right?",102,30,9,141,645,5166
"Technically, it qualifies for the wind energy tax rebate",99,36,6,141,645,5737
The covenant requires you to keep you the grass cut and the back door open,102,35,7,144,645,4930
I'm sorry but the  homeowners association will  not let you fill the hole.,110,24,13,147,645,402
This one's a bit too quixotic. Is the castle still available?,103,38,6,147,645,2884
"On the plus side, it does have wind power and a semi-reliable security system.",109,31,10,150,645,2032
"You might want to make an offer, golf course properties often go quickly.""",106,37,7,150,645,2491
The previous owners upgraded to the castle.,76,24,6,106,645,717
It’s quite peaceful at night.,77,22,7,106,645,3105
HOA fees include turf maintenance and access to the waterfall on the 13th Hole,74,28,4,106,645,4372
It’s a once-in-a-lifetime opportunity Mr. and Mrs. Felps. What do you say we go inside and get the ball rolling?,78,25,6,109,645,41
"This isn't exactly what we had in mind when you said ""view of the ninth green"".",77,27,5,109,645,5700
Don’t forget to look before you leave.,82,17,10,109,645,6799
"This is our most coveted model home, the Manse of La Mancha.",81,24,7,112,645,2734
"Well honey, it's either this or the giant clown.",82,22,8,112,645,3353
"Oddly, it runs completely on solar.",84,18,10,112,645,4960
It’s all about the timing on this one.,84,23,8,115,645,3428
"An architect misplaces a decimal point and, voila, your dream home.",85,21,9,115,645,4297
"Yes, on breezy days getting in or out can be a bit dicey.",84,23,8,115,645,4333
"On the upside, the homeowners association has a strict no solar panels rule.",85,21,9,115,645,4442
What would it take to putt putt you in this house today?,86,19,10,115,645,6714
"It's actually far more efficient than solar panels, and, even better, a windy day keeps unwelcomed visitors away.",85,26,7,118,645,1960
Did I mention the recreational easement?,84,33,4,121,645,859
"Yes, in real estate timing is very important.",91,19,11,121,645,937
You've got to hurry....the little old lady who lived in a shoe put an offer on it this morning.,89,28,7,124,645,618
...and the best part is you never have to mow the grass.,90,26,8,124,645,2926
"Remember, the value of a great home is “Timing, Timing, Timing”.",88,30,6,124,645,3012
I am required to disclose that there is a volcano in the neighborhood.,89,28,7,124,645,5198
Here you are—a home on the 18th green in your price reange.,89,28,7,124,645,5831
...It's listed as a Par-Two but they're motivated so I think we can bump them to a Par-Three...,90,26,8,124,645,6144
Miniature  Golf is a religion around here.,88,30,6,124,645,6992
It's our latest project-- Maximum Golf. Miniature Golf is so last century.,91,29,7,127,645,2702
"Just remember, utilities are included.",94,23,10,127,645,6154
"And the best part, the course is only open on weekends.",91,29,7,127,645,6823
This isn’t exactly what I had in mind when I said we were looking for a sustainably powered home.,94,28,8,130,645,4546
"...and drying laundry out here is a breeze!""",91,34,5,130,645,5692
"Believe me, this house is way above par",95,26,9,130,645,6097
"And your down payment is only 5,000 tickets.",95,26,9,130,645,7095
"Not only does this property feature both wind and solar, but it has exceptional access to recreational activities.",97,27,9,133,645,2414
"If you don't answer the door immediately, an unwelcome guest will be gone.",98,25,10,133,645,4555
"If you’re interested, we can putt an offer in",98,25,10,133,645,5579
"Getting in and out is a little like Russian Roulette, but you get use to it.",95,31,7,133,645,6296
"Sure, coming and going could be tricky, but it's a great location!",97,32,7,136,645,1230
And the neighborhood tends to draw young families.,98,30,8,136,645,4938
"...and it’s a steal at 400,000 tokens",100,26,10,136,645,7379
"On windy days, you can even sell electricity back to the power company.",101,29,9,139,645,716
The Windmill has the same floorplan as the Old Lady's Shoe,99,33,7,139,645,2745
"Are you thinking what I'm thinkin? A home not 'near' the golf course, but literally ON the golf course!",99,33,7,139,645,3137
"There's a lot of foot traffic, but if you get a hole in one, your next month's rent is free.",99,33,7,139,645,4019
"Well, solar wasn’t available in this area.",99,33,7,139,645,6801
I know we talked about solar panels but wind energy really is the next big thing,100,31,8,139,645,7154
You also get access to the community moat.,106,24,12,142,645,452
Don Quixote had his eye on this place...,102,32,8,142,645,3355
What makes you ask if the previous owner was Dutch?,103,30,9,142,645,3986
"Keeps the bad guys out about 60% of the time, depending on the wind.",106,24,12,142,645,5402
You know what? I’ll throw in a couple of free rounds.. do we have a deal?,100,36,6,142,645,6306
Its got sweeping views of the 9th hole.,102,32,8,142,645,6443
"Of course, there will be no utility bills.",103,35,7,145,645,3015
You'll get used to the timing.,104,38,6,148,645,2195
The latest in Condo design. Did I mention it has a putting green?,106,34,8,148,645,7243
This is a much better location than the clown face.,112,27,12,151,645,734
It's listed at Par 4.,105,41,5,151,645,1718
"Since you're going 'Dutch', this would be perfect!",121,29,13,163,645,3715
Windmill-on-the-Ninth is an enviable address in a premier minigolf community.,81,21,8,110,645,3546
"If you like Little Italy, you're going to love Little Holland.",80,23,7,110,645,4070
And it has solar on the other side.,85,18,10,113,645,774
"Unfortunately Mr. and Mrs. Putney, there is nothing miniature about the liability premium for your homeowners insurance.",84,20,9,113,645,7199
The developers have taken mixed use zoning in an interesting direction.,82,24,7,113,645,7317
‘Beutiful European styling and right on the golf course!”,84,25,7,116,645,2891
"With this set up, you'll never pay an electric bill again.  And the old lady in the shoe lives right next door!",86,21,9,116,645,3424
And you never have to cut the grass.,82,29,5,116,645,5007
Can we please discuss the elephant outside the room?,89,20,10,119,645,5097
Well...this is the 18th. I'm afraid I don't have any more to show.,87,24,8,119,645,7190
You must admit that it isn't a run-of-the-mill home.,86,31,5,122,645,3827
You’ll absolutely love the second story view. On a clear day you see Clownmouth!,86,31,5,122,645,6216
It’s a desirable neighborhood and great house so getting in is going to be all about timing.,91,21,10,122,645,6577
Don't forget the Trump family doesn't add its name to just any property.,93,22,10,125,645,366
"Welcome to Trump Tower, Holland.",92,24,9,125,645,2139
"Year-round air conditioning, clothes drying, free water supply, and a zoo  and a church just across the street: you'll love it.",92,24,9,125,645,3204
It has wonderful cross ventilation.,91,26,8,125,645,5066
"Two bedrooms, one bath, no heat, but has a killer AC.",91,26,8,125,645,5350
"When you leave, use the remote to increase the blade speed to keep out the thieves.",87,34,4,125,645,5528
"And, as you can imagine, it's a really fun neighborhood.",87,34,4,125,645,7298
"After a few months, you'll hardly notice it anymore.",94,25,9,128,645,1237
Just carry your groceries sideways. You will get used to it. Its a small price to pay for carbon neutrality.,91,31,6,128,645,1312
"It breaks hard right-to-left, but otherwise the place is a gem.",93,27,8,128,645,1442
I suggest online newspaper delivery.,93,27,8,128,645,1601
"There are only three of the original eighteen left, this one won't last long...",91,31,6,128,645,2218
The timing is right.,94,25,9,128,645,2681
"No, that's an in-ground pool.",95,23,10,128,645,3220
"It's a one hole, one shot home. Nobody can play through.",90,33,5,128,645,6223
My only concern is that the appliances aren't stainless steel.,92,29,7,128,645,6377
"The present owners are in fore closure, I'm sure they'll accept your offer!",96,26,9,131,645,2096
It's a two story with one ball garage.,95,28,8,131,645,2170
"Not only is it on the fairway, it also qualifies for renewable energy credits!",93,32,6,131,645,2180
Timing is everything when you want to get into a new house.,93,32,6,131,645,4241
Panoramic views. Great ventilation. Central location. I think that covers it.,93,32,6,131,645,4626
It’s a fine unit. I’d say it’s at par with any other house in the neighborhood.,93,32,6,131,645,6348
Yup..Real estate is timing.,93,32,6,131,645,7177
You won't find a better deal this side of the pirate ship water hazard.,99,25,10,134,645,555
Quixotic golf course living at its finest.,99,25,10,134,645,2473
"It helps to close your eyes
when you run.",99,25,10,134,645,2576
The sellers are in the hole.,100,23,11,134,645,5603
"Yes, you can live here free. Just collect the golf balls and put them in the big bucket.",99,25,10,134,645,7201
The nice thing is it's on a cul-de sac.,98,27,9,134,645,7265
The sellers are moving back to Holland.,98,32,7,137,645,1296
Tilting is permitted daily from 4 to 7 PM.,102,24,11,137,645,1743
And all 18 of these units are free of the noise of lawnmowers.,97,34,6,137,645,2536
You'll really love the privacy on windy days!,101,26,10,137,645,5749
It's perfect for augmenting your timing and decision-making skills.,98,37,5,140,645,2035
"It's not a Trump golf course, but for many people that's a plus.",103,27,10,140,645,5002
"Okay? Now, on three!",99,35,6,140,645,7409
And the unique feature is the revolving door.,106,26,11,143,645,1209
"Other than occasional acts of Quixotism, there were never any complaints about this property.",104,30,9,143,645,2088
The former tenant forgot to use the exit tunnel. It was a windy day.,104,30,9,143,645,3460
Wait 'til you see the pool.,98,42,3,143,645,5108
Here at Trump Mini Golf Estates every  day is below par.,110,23,13,146,645,2297
Not only that. Just one hurricane and you’re good for six months.,104,35,7,146,645,6901
Time is of the essence.,106,36,7,149,645,2836
It's a great yard for just puttering around.,107,34,8,149,645,3869
"Now I know it seems like we have been tilting at windmills with those other houses in the neighborhood, but I think this house is a real hole in one.",106,36,7,149,645,4806
it's our model for those who like to putter,107,34,8,149,645,5009
A bit tricky to get in on a windy day,115,23,14,152,645,4354
"The wind power saves on electricity bills, plus it has a ballroom in the basement.",97,26,9,132,645,15
Getting in or out can be a little iffy .,93,34,5,132,645,78
The previous owner was an avid golfer and  a big fan of renewable energy.,91,23,9,123,645,152
"Sorry, we don't do sub par mortgages.",98,14,14,126,645,290
Timing is everything in getting into the housing market,84,27,6,117,645,750
"Now you do understand, the wind is not included.",96,28,8,132,645,863
This is a little more open concept than we're looking for.,106,43,4,153,645,1166
Two words: Big Balls.,89,22,9,120,645,1180
I wish I could tell you it has a miniature price.,102,31,8,141,645,1222
I say we let them play through.,108,29,10,147,645,1224
"But if you can get the car into the garage in one attempt, the local carwash will give you a free pass.",86,23,8,117,645,1350
"I SAID, IT'S ENERGY EFFICIENT, BUT YOU HAVE TO GET USED TO THE REVOLVING DOORS.",97,21,11,129,645,1420
A Quixotic Home at a Sancho Price!,96,23,10,129,645,1613
