caption,unfunny,somewhat_funny,funny,count,contest,target_id
I think I'm on the wrong stage.,170,52,11,233,643,2762
"Now, 'The Tyson Variations.'",160,35,16,211,643,4225
"Ladies and Gentlemen,'Beethoven's 5th Round'""",157,41,13,211,643,5609
"The record shows I took the blows 
And did it my way",158,34,16,208,643,1581
This is it. This is the nightmare.,175,32,20,227,643,590
"I call this ""The Old One-Two.""",168,46,13,227,643,3906
"NOW,CLAIR DI LUNE AS YOUVE NEVER HEARD IT PLAYED BEFORE.",172,38,17,227,643,4046
"Well, you said to make it more punchy!",148,49,8,205,643,1603
"Oh, 'boo' yourself! Let's see you try it!",153,39,13,205,643,4954
And now a tune by Henry “Boom Boom” Mancini.,151,38,13,202,643,2449
I guess I can try to knock out some tunes!,150,40,12,202,643,2510
"Folks, please remember, I am a professional. Do not try this at home.",164,44,13,221,643,3181
You want pianissimo?  I'll give you pianissimo!,165,42,14,221,643,3918
"Sir, I submit that you would not know a fugue if it hit you in the face.",162,38,15,215,643,306
So I promised the composer not to pull any punches.,162,38,15,215,643,3396
"Next, the World Premiere of ""Get Your Ass Out of Bed!"" composed this afternoon by my very own wife.",145,35,13,193,643,4307
"Ladies and gentleman, I will now play for you, ""The Ill-Tempered Clavier""",161,35,16,212,643,490
My next piece is by Rocky Marcianinoff,160,37,15,212,643,668
Knock out a tune?,160,37,15,212,643,3849
"This next piece I call ""The old one-two""",155,42,12,209,643,4277
"To anyone who didn't immediately recognize it, that was Tchaikovsky's Piano Concerto in B-flat Minor.",169,41,15,225,643,1823
This might sound a little rocky.,154,39,13,206,643,1455
"And now, a rarely-performed work by an obscure composer ...",153,41,12,206,643,3750
Does anyone else care to complain about my playing?,156,35,15,206,643,4374
. . and I've taken the liberty of consolidating all individual notes so as to not offend the listener who might be sensitive to borrowed folk melodies of identifiable ethnicity.,139,37,11,187,643,1620
Rondo Two!,138,39,10,187,643,5330
And now for something a little more punchy.,163,48,11,222,643,1753
I would like to now play a piece by Rocky Maninoff.,166,42,14,222,643,5666
I felt this tune needed some punch!,151,40,12,203,643,3338
This should be a lot better than my piccolo playing.,136,38,10,184,643,4081
"This next piece was composed by my cat, Barnabas.",141,28,15,184,643,4273
You said you wanted a fight song.,178,45,15,238,643,713
"Look, I was told to pound the keys, and that's what I came here to do.",161,47,11,219,643,1
My teacher said it's time to take the gloves off.,151,35,14,200,643,3359
"Next, a tune I composed in tribute to Muhammed Ali, Fight of the Bumblebee""",148,36,13,197,643,3335
I will now go a couple of rounds with Shostakovich,157,45,11,213,643,711
I'm going to play some Johann Sebastian Box,157,45,11,213,643,3776
This piece is dedicated to those that did not like my previous one,160,39,14,213,643,4751
I will now play something from my boxed set.,145,37,12,194,643,2560
It just looks hard.,158,38,14,210,643,483
And now one of Schönberg's more challenging pieces...,161,27,19,207,643,3021
Rough crowd tonight,154,41,12,207,643,4250
"I've never butchered a tune in my life. Bruised one, occasionally.",149,51,7,207,643,4636
"And now, for Tyson's 5th...",168,35,17,220,643,2017
"Yeah, but I don't get any more hecklers.",162,42,13,217,643,168
"Playing isn't the problem, who's going to help me if I need to use the bathroom?",167,32,18,217,643,4322
I will now play an original piece by Frederic Chopin that he played in 1850 when he was 7 month old.,167,32,18,217,643,4683
"Next, Variations on a Theme by Pugilisti.",164,38,15,217,643,5077
"And now, ladies and gentlemen, a song about my marriage.",137,33,12,182,643,4409
They call me Johann Sebastian Box.,144,46,8,198,643,618
And for my next selection....Cacaphony in G-major.,161,39,14,214,643,3095
"Instead of tickling the ivories,tonight I'll be beating them.",162,37,15,214,643,3782
"For my next piece,I will perform J. S. Box' Golden Glove Variations",161,39,14,214,643,4424
"And now, for the second round...",170,48,12,230,643,1005
When was the last time this piano was tuned?,159,38,14,211,643,1047
"Please be quiet, or I’ll take the gloves off",171,41,15,227,643,4047
And now Concerto No. 2 by Rocky Maninoff .,148,28,16,192,643,1144
Trying to knock out a few tunes,165,48,11,224,643,1360
I’m going to pound out a tune for you.,156,39,13,208,643,2308
"Go ahead,ask me if I'll play Misty for you.",131,35,10,176,643,5035
I just had a manicure.,167,39,15,221,643,1335
This next piece is a total knock-out.,165,43,13,221,643,4255
"If I hear one more phone ring, someone is getting knocked out!",153,40,12,205,643,36
"And now, the theme song to 'Rocky'",154,38,13,205,643,2241
This next one is Beethoven's fists,147,25,17,189,643,4555
"And now, here's one for you lovers of polytonality....",164,40,14,218,643,2950
"And now, the Sonata in Me Minor, by D. J. Trump.",169,30,19,218,643,5073
The conductor said my fortissimo needs a bit more punch.,149,43,10,202,643,1078
"And now, a more punchy tune.",150,41,11,202,643,2287
"And now Ladies and Gentlemen,
The Fight of the Bumble bee",153,35,14,202,643,4943
"...and for my next number, I would like to punch it up a bit.",145,51,6,202,643,5472
This next piece will be very hit and miss,171,48,12,231,643,1614
I can only play the 'dun dun dun dun' part.,159,45,11,215,643,1638
"This next piece is rather punchy, but softly incorporates many, many notes close to one another.",162,39,14,215,643,1947
I will now play The Minute Waltz in ten seconds.,161,41,13,215,643,5220
During the prestissimo the gloves come off.,161,41,13,215,643,5677
And now I’d like to belt out a little tune.,150,36,13,199,643,1366
"And now....""Flight of the Butterfly/Sting like a B flat.""",150,36,13,199,643,2617
I took a piano to the zoo to see if elephants could compose as well as paint. This is what they wrote.,150,36,13,199,643,4381
"And now, a new piece by John Cage...",155,26,18,199,643,4780
"Tonight I'll be performing Beethoven's ""Moonlight Sonata"".  You may need to use your imagination.",147,37,12,196,643,1766
How do you expect me to play without sheet music?,151,51,7,209,643,1100
This next one's an opus in ten rounds.,155,43,11,209,643,3322
"And now, something  from the light heavyweight classics.",150,48,8,206,643,792
I will now perform Round 3.,149,50,7,206,643,879
And now for a number with a little more punch...,151,46,9,206,643,5614
I’ve seen my fair share of piano bar fights.,162,46,11,219,643,171
A concerto for neither left nor right hand.,152,39,12,203,643,3375
"Tonight, I thought we'd start off with a little Philip Glass",154,35,14,203,643,3495
Didn’t you ask me to bang out a tune”,153,37,13,203,643,4425
They told me to come up with a punchy number.,153,37,13,203,643,4795
"I'll knock out this Beethoven in the Fifth.""",167,31,18,216,643,930
Tonight the ivories have begged not to be tickled.,164,37,15,216,643,1530
I bite my nails.,163,39,14,216,643,2200
This is a piece I just knocked off.,156,53,7,216,643,4840
"A piece titled, ""The Next Election",165,35,16,216,643,5314
I will now pound out my favorite Soussa march.,160,45,11,216,643,5536
Now I will play the theme from the movie Rocky.,152,34,14,200,643,3062
And now for Eine kleine Knockout Musik.,145,48,7,200,643,3333
This next piece is another punchy little number.,148,42,10,200,643,4842
Is my tie crooked?,160,40,13,213,643,19
This next piece may sound a little dissonant....,157,46,10,213,643,189
This next piece packs quite a punch,160,40,13,213,643,525
"And now, Paul Simon's ""The Boxer""",160,40,13,213,643,2781
This next piece is a real knock out.,136,39,9,184,643,3663
And now it’s “time to take the gloves off”,156,43,11,210,643,1382
This next number is a knockout. It packs quite a punch.,170,37,16,223,643,883
"For my next piece, I will explore the roots of the piano as a percussion instrument.",146,36,12,194,643,1844
The next number is a real hit song.,158,34,15,207,643,1619
This is ridiculous.  How do you possibly expect me to play the piano without my mouthpiece?,154,42,11,207,643,5678
"My Dad wanted me to box, and Mom wanted me to play the piano.",166,40,14,220,643,586
That coulda been a concerto.,170,32,18,220,643,5514
"Next, I will play with one hand tied behind my back.",156,33,15,204,643,2117
They made me give up the harp.,152,41,11,204,643,3228
"Trump asked me to do the musical score for the ""Chuck & Nancy"" meeting.",154,37,13,204,643,3515
"Brahms? A minor punch. Rachmaninov, fell flat. But Beethoven? Kills in the fifth.",165,37,15,217,643,3094
"For my encore, I will play a little-known piece by George Gershwin and Joe Louis.",162,43,12,217,643,4505
Beethoven's Fifth Round.,163,41,13,217,643,4789
"My next piece is entitled ""Requiem for a Heavyweight.""",173,43,14,230,643,748
"My next selection will be the theme from ""Rocky.""",174,41,15,230,643,931
"Now, the punchier rendition .",150,40,11,201,643,4254
"My next number will be in the key of E, G, and C.",166,30,18,214,643,1916
it’s really more about my creative approach and not the actual notes,158,46,10,214,643,5386
"If I hear a cell-phone ring, watch  out!",139,35,11,185,643,2313
"Ladies and gentlemen, I plan to do more than just ""tickle the ivories.""",146,43,9,198,643,1551
"And now I will perform ""Fight of the Bumblebee""",146,43,9,198,643,3214
I’ll be knocking out songs all night.,166,47,11,224,643,1184
I will now play the Theme from Rocky...badly.,169,41,14,224,643,3339
Here’s an old standard I’d like to pound out for you,143,44,8,195,643,1681
I coulda been a concerto.,165,44,12,221,643,2871
The full boxed set will be available after the performance.,166,42,13,221,643,2884
This is a concerto composed by my 2-year old.,173,45,13,231,643,2299
"And now, a fugue by T.K.O. Bach.",167,35,16,218,643,2908
"Evening, folks. I'm gonna knock out a few tunes for ya.",149,49,7,205,643,1748
"And now, ""The Pugilist's Sonata,"" in a bunch of keys.",154,39,12,205,643,2034
I shall now perform Beethoven's 10th Round Piano Concerto.,157,33,15,205,643,3273
This is not going to be easy.,140,45,7,192,643,2865
This combines the artistry of Joe Louis and Louis Armstrong.,144,37,11,192,643,3606
"And now, for my last number I will play the title song on my new album Trump Year 2.",146,33,13,192,643,3932
"Ladies and gentlemen, let me knock out a little number for you.",180,48,13,241,643,4216
Tickling got me nowhere.,175,36,17,228,643,3619
"Well, at least it's not the late and naked for the final exam dream.",167,30,18,215,643,2933
Tonight we present dueling pianos...,165,34,16,215,643,3922
"I call this next number ""The Critic's Face"".",154,34,14,202,643,2390
A method pianist prepares to play the score of Rocky.,149,44,9,202,643,5097
I will now play selections from my boxed set.,144,32,13,189,643,642
I'd like to begin with a little warm up exercise.,132,34,10,176,643,3140
I'll start on the count of three and stop on the count of ten.,157,45,10,212,643,331
And now for a little not music.,158,43,11,212,643,1017
"For my encore, I will now play 'Fight of the Bumblebee'.",163,33,16,212,643,3519
The next one is going to be a hit.,162,35,15,212,643,5295
"""This next one's gonna be a knockout.""",164,31,17,212,643,5333
"And now, Rockymaninoff  piano concerto 3.",148,41,10,199,643,681
"And now, with your kind indulgence, I'll change the mood a bit.",139,37,10,186,643,1888
"Now for my unique rendition of ""The Boxer"" by Paul Simon.",160,34,15,209,643,4196
"And now ... Symphony No. 7 in C, D, and E Major.",162,30,17,209,643,5075
This next number is a round.,176,41,15,232,643,4604
"Thank you, that was ""Chopsticks."" 
And now, ""Chopsticks.""",166,39,14,219,643,1657
They call him the Manassa Mahler,169,33,17,219,643,3775
I’m told I have a very aggressive playing style,158,55,6,219,643,5216
"My next number will be the ""old one two.""",151,47,8,206,643,1333
"And now, by request, ""Theme from Rocky."" Again.",156,37,13,206,643,1540
"Ladies and Gentlemen, I will now perform for you Ali's concerto in the keys of A,B,C , D and E.",152,45,9,206,643,4217
"Looks like I’m gonna have to go with the Philip Glass, not the Debussy.",146,35,12,193,643,1347
"And now, a rarely heard Boxing Day carol.",147,33,13,193,643,1650
Flight of the Bumble Bee is out of the question. Any other requests?...,157,52,7,216,643,1865
My next composition is a punchy little number.,160,46,10,216,643,4015
And my next song is sure to be a hit!,166,34,16,216,643,5307
It was at this moment he realized delivering a knockout performance did not require boxing gloves.,162,42,12,216,643,5657
"Next I will perform, Fight of the Bumblebee",155,34,14,203,643,173
They're required by my insurance company.,152,40,11,203,643,2492
Today I shall be playing 'Concussion in fist major',173,37,16,226,643,4106
This next work is entitled “Symphony in Three Rounds.”,159,43,11,213,643,841
Here's a little tune I recently knocked out.,160,41,12,213,643,4478
"For this number, I float like a butterfly, sting like a B flat major.",148,43,9,200,643,514
Tonight I’ll be going a few rounds with Beethoven,145,49,6,200,643,866
"Unlike Phillip Glass, I’m a maximist. I hit as many keys as I can at once.",152,35,13,200,643,1159
And it goes something like this.,155,29,16,200,643,2080
"For this Inaugural Dance, I will now play I Did It My Way.",157,42,11,210,643,2329
I'll knock out a quick tune.,158,40,12,210,643,3318
And now for some Phillip Glass.,160,36,14,210,643,3514
"No, but I can hum a few bars.",182,31,20,233,643,2421
And now for my final round...,145,44,8,197,643,371
"Pianissimo like a butterfly, fortissimo like a bee.",168,37,15,220,643,5007
And now Bach’s Golden Glove Variations.,158,35,14,207,643,867
"This next piece I call, ""Float like a butterfly, sting like a Bee-thoven.""",157,37,13,207,643,1357
Who said I play with a heavy hand​?,156,39,12,207,643,1910
"No, Dad. I told you before: I want to play piano.",162,44,11,217,643,3604
I am also Blind!,163,42,12,217,643,5227
"And now, an eight-count piece by Mauler",149,31,14,194,643,1142
And now for my box set.....,128,34,9,171,643,1913
"Now, I shall bang out a tune.",173,39,15,227,643,4020
Here’s a punchy little number.,153,40,11,204,643,1178
Ever feel like you've got the wrong job?,156,34,14,204,643,5488
Any more requests? I could pound out tunes all night.,159,45,10,214,643,329
I shall now play my interpretation of Beethoven’s Hammerklavier sonata.,168,27,19,214,643,4205
I'm gonna add a little punch to this one,147,30,14,191,643,3933
"And now, especially for those of you out there with the drooping eyelids and the nodding heads, here is a little wake-up number!",142,40,9,191,643,5094
Now here's one from a real heavyweight.,167,46,11,224,643,2765
"Not often performed,this is young Mozart’s very,very, first piece.",172,36,16,224,643,4437
Next comes a number that only a two-year-old will appreciate.,152,37,12,201,643,474
"and now, Beethoven's Fist Symphony in C Minor...",153,35,13,201,643,1125
And now... “Make America Great Again!”,154,33,14,201,643,3034
There is no punch line!,174,49,11,234,643,1116
"And now, Balboa's variations on ""Eine Kleine Knock-musik""",160,38,13,211,643,4748
My next piece is by Johann Sebastian Boxer.,185,44,15,244,643,1063
"And now, the Dempsey Sonata",143,33,12,188,643,5336
I first learned my next number from my three year old.,167,41,13,221,643,641
I just got tired of tickling the ivories...,145,46,7,198,643,2139
"And now, I will batter the ivories.",150,36,12,198,643,4869
"I'm sure you'll all recognise my next song, it has a ring to it.",151,34,13,198,643,5471
Let's get ready to Pianooo!,157,39,12,208,643,5224
"And now, the Fight of the Bumblebee.",165,40,13,218,643,372
I’m going to knock out some tunes for you tonight.,163,44,11,218,643,5547
I would ask that you suspend disbelief,139,36,10,185,643,1389
"I call this one, 'Fight of the Bumblebees'.",174,39,15,228,643,1419
I will now play 12 rounds of Chopin.,168,51,9,228,643,2728
"For my next selection I will play ""Fight of the Bumblebees""",151,29,15,195,643,708
"And now, my rendition of Mike Tyson's 'From Ear to Eternity'.",149,33,13,195,643,2010
"And now , I coulda been somebody concerto in A minor.",149,33,13,195,643,2249
Any requests before I start pounding on the keys?,147,37,11,195,643,3173
Who tuned this?,147,37,11,195,643,3380
My next piece is by the lesser known Johan Sebastian Box,169,44,12,225,643,5107
"Crazy? 
Maybe. 
But you won't forget me.",143,40,9,192,643,4378
I'm really gonna pound this one out!,156,31,15,202,643,3966
"No, this is NOT to compensate for small hands.",153,37,12,202,643,5092
"Look mom, no hands",165,47,10,222,643,3838
"First movement, round three.",151,36,12,199,643,240
"And now, a literal rendition of Simon & Garfunkel's, ""The Boxer.""",154,30,15,199,643,274
I lost a bet.,151,36,12,199,643,5099
"Please excuse the gloves, I'm saving my fingers for a more sophisticated audience",158,39,12,209,643,2941
Next: 'Rhapsody In Back And Blue'.,172,45,12,229,643,1014
"Forte like a butterfly, staccato like a bee.",174,41,14,229,643,1494
I'm going to play Erik Satie's Aperçus désagréables for two gloved hands.,181,44,14,239,643,810
Welcome to Mixed Musical Arts.,138,40,8,186,643,4691
Let's get ready to Handel,155,40,11,206,643,118
"This year, instead of Christmas music, I will play a couple of Boxing Day pieces.",155,40,11,206,643,1062
"Hey, it's flu season.",163,41,12,216,643,1853
"And, for the final match, it’s me against Steinway.",145,38,10,193,643,1641
Who coughed?,158,29,16,203,643,591
"And now my original composition, ‘Float Like a Butterfly, Sting Like a B Minor.’",164,34,15,213,643,1133
I’m all thumbs tonight.,160,42,11,213,643,4371
For an encore I will play Beethoven's Hammerklavier Sonata.,157,48,8,213,643,4477
I got tired of just tickling the ivories!,159,44,10,213,643,5425
"I will now play ""The Boxer""  by Paul Simon.",167,45,11,223,643,630
Time to break in the new piano,165,49,9,223,643,3573
"And now, my interpretation of Wagner's ""The Ring.""",167,45,11,223,643,5268
Potential hecklers should take note...,156,45,9,210,643,9
The first movement is to be played ‘molto aggressivo.’,158,41,11,210,643,635
I couldn't find Madison Square Garden,139,45,6,190,643,775
I'd like to play a punchy little number.,162,33,15,210,643,1386
"This next song, is a total knock-out!",142,39,9,190,643,3241
"If you don't quiet down, your nose is going to B-flat.",151,38,11,200,643,3696
"Ladies and gentlemen, tonight's piece is a real knock-out.",149,42,9,200,643,3868
And for my second piece I will also be wearing handcuffs.,149,42,9,200,643,4935
"I will now perform Mozart's first sonata, which he composed at the age of 16 months.",160,37,13,210,643,5192
"This is a medley of my greatest hits,",166,37,14,217,643,2839
I will now play 'Temper Tantrum in C Minor'.,154,44,9,207,643,4176
"Next, I will perform 'Rhapsody in Black and Blue' by Deontay Wilde",158,36,13,207,643,4227
Good evening folks....Thought I'd belt out a tune for you.,142,51,4,197,643,874
The Pugilist's Waltz,140,38,9,187,643,2310
Welcome to our First Annual Boxing Day Concert!,140,38,9,187,643,4813
"Following this encore, I would like a word with the reviewer who has called my playing ham-fisted.",154,39,11,204,643,3850
"And now I will play, ""The Fight of the Bumblebee """,154,39,11,204,643,3995
This next piece is atonal.,147,36,11,194,643,312
And it goes a little bit like this...,146,38,10,194,643,1535
"Hey, I can knock out a tune with the best of them",139,35,10,184,643,856
"And now, ladies and gentlemen, Chopin and I will duke it out.",138,37,9,184,643,5651
All I’m asking is that you give me a fighting chance.,159,41,11,211,643,646
"'The Boxer by Paul Simon.""",160,39,12,211,643,1010
I like to punch out a tune for you.,157,45,9,211,643,4536
"And now, my rendition of the theme song from ""Rocky"".",154,34,13,201,643,2545
And for those of you who think playing piano is for sissies...,148,46,7,201,643,5496
For my next attempt I will fight my way through Rachmaninoff's 3rd.,175,38,15,228,643,5204
"Tickling the ivories, has never been my forte.",162,47,9,218,643,1785
My next number will be The Fight of the Bumblebee.,167,37,14,218,643,1918
"Unfortunately, the necessity of dealing with hecklers has placed certain…constraints…on my artistry.",162,30,16,208,643,710
I call this piece 'Bach-xing.',156,42,10,208,643,978
Tickling the ivories is not enough for me.,155,44,9,208,643,1805
Any fight song requests?,156,42,10,208,643,3608
Doesn’t”matter now if it’s tuned or not.,153,31,14,198,643,3054
And now a punchy tune,149,39,10,198,643,3102
I had to fight my way to the top.,181,38,16,235,643,3153
That was a knockout performance,142,36,10,188,643,5297
"My next piece is by Rockymaninoff.""",142,36,10,188,643,5463
This next piece is a technical knockout.,159,48,8,215,643,580
I’m just going to knock-out this new piece for you.,163,40,12,215,643,1266
The following selection will be played in B-flatten.,164,38,13,215,643,2391
Tell the conductor I'm ready to punch it up a little.,163,40,12,215,643,4279
"Ravel's Piano Concerto for the Left Hand in D major,the hard way.",157,35,13,205,643,2797
This next number will be a real knockout.,154,41,10,205,643,4109
I was told to take a dive in the third cadenza.,143,46,6,195,643,1183
Any last requests?,149,34,12,195,643,1964
"No, they're not for playing. They're for dealing with anyone who criticizes the playing.",145,42,8,195,643,5431
"And now, a special request from my piano professor.",163,35,14,212,643,1957
This next tune was popular during The Boxer Rebellion.,156,49,7,212,643,3385
I call this next one 'Beethoven's Fists.',161,39,12,212,643,3936
What?  I got tired of tickling them.,159,43,10,212,643,4684
And now for Beethoven’s 9th round.,154,36,12,202,643,2189
"Chopin, Nocturne No. 2 in every key.",175,40,14,229,643,1843
"As soon as my opponent arrives, we can begin.",139,49,4,192,643,445
Ive had to fight my way to get here!,143,41,8,192,643,1746
Here's a little number I punched out this morning.,144,39,9,192,643,4160
My playing style is known to be rather aggressive.,165,43,11,219,643,159
Tonight’s performance is sponsored by Everlast.,163,47,9,219,643,1516
"And now, Rocky III, Opus I.",156,44,9,209,643,2558
"I said I’d play for a Grand, baby! Not play a baby-grand!",183,36,17,236,643,3436
"For my next selection, I will play the 'Theme from Rocky'.",131,31,10,172,643,3468
Bach? I thought you said Box.,151,37,11,199,643,1883
"To complete this Mancini set, I’ll switch from Henry to Ray Boom Boom.",149,41,9,199,643,3072
ARE ... YOU ... READY...TO ........GLISSANDO!!!!!,151,37,11,199,643,5066
"And now, I shall perform my impressions of what some of you call ""jazz"".",141,40,8,189,643,1439
Its not easy being Victor Borg's son!,165,38,13,216,643,2382
"Here in the final round is the theme from 'Rocky.""",143,36,10,189,643,3104
"Next up is the theme from ""Requiem for a Heavyweight"" in the keys of A, C, and F",164,40,12,216,643,3203
"And now, my Concerto in A-B-C-D-E-F-G minor.""",162,44,10,216,643,4139
"And now, I will sock it to you.",141,40,8,189,643,5261
"And now, a sonata in twelve rounds.",163,42,11,216,643,5510
I would like to play this next number the way people have been saying I play it.,158,35,13,206,643,2455
I see you're as confused as I am.,155,41,10,206,643,2620
Thank you. That was Rockymaninoff's Piano Concerto in Round No. 2.,155,41,10,206,643,2860
Do you want the black notes or the white notes?,159,33,14,206,643,4003
Here's a new tune that will knock you out.,155,41,10,206,643,5526
Round three goes something like this.,168,44,11,223,643,598
"And now, the 1812 Overture for solo piano",173,34,16,223,643,735
"On the other hand, 15 note chords are easy!",147,40,9,196,643,1064
Next I'm going to knock out a few favorites...,149,36,11,196,643,5070
"Eh, my playing's a little rocky.",158,47,8,213,643,382
I Only Play Fight Songs,160,43,10,213,643,5146
This next piece is called 'Ode to Percussion',153,40,10,203,643,1448
"For my next number, I’ll be pummeling the ivories...",154,38,11,203,643,2120
I would like to play now a little something composed by the late Marquess of Queensberry.,156,34,13,203,643,2151
This one is called “Fight Of The Bumblebee”,154,38,11,203,643,2229
What tune would you like me to knock out next?,153,40,10,203,643,3725
I think I've lost this bet already.,154,38,11,203,643,5470
A copy of my new album to whoever guesses what I'm playing,169,37,14,220,643,3809
I'll just punch out a little number,144,41,8,193,643,917
"And now, Rockymaninoff 's concerto #2",150,29,14,193,643,3565
I promise you a knockout performance.,146,37,10,193,643,3818
And now my tribute to Jerry Lee Lewis.,158,42,10,210,643,212
"Yes, the whole piece is to be played Fortissimo.",166,26,18,210,643,461
Hook and Jab in D minor by Johann Sebastian Box,159,40,11,210,643,2734
This next piece I composed for Boxing Day.,161,36,13,210,643,3426
"For the encore, I take the gloves off.",156,46,8,210,643,5402
This time I'm not going to tickle the ivories!,171,45,11,227,643,3504
"Float like a butterfly
Sting like a B major",153,35,12,200,643,680
I'll just knock out a few tunes for you.,150,41,9,200,643,4438
"And for my next selection, a round.",166,38,13,217,643,3416
Before I take the gloves off are there any requests?,142,40,8,190,643,5309
"3, 2, 1... Hit It!",158,37,12,207,643,921
"Yo, Hayydnnn!",156,41,10,207,643,989
Are you certain these are the same gloves Glenn Gould used?,159,35,13,207,643,1662
The gloves come off for the Rachmaninoff!,175,32,17,224,643,884
"This next piece is ""'Requiem' for a Heavyweight,"" my homage to Mozart.",153,30,14,197,643,2075
This way I don't have to insure my hands.,148,40,9,197,643,4073
Here's my rendition of Beethoven's Fifth – Round.,159,47,8,214,643,1962
Is there someone who can read music and turn pages for me?,159,47,8,214,643,2474
I just knocked this last piece out last night.,164,37,13,214,643,2716
"Beethoven, Brahms, Mozart — lightweights!",162,41,11,214,643,5260
They're insured!,175,44,12,231,643,2446
"Having defeated all challengers, I will now continue with the Chopin.",157,34,13,204,643,1339
And now a special arrangement of the Battle Hymn of the Republic.,152,44,8,204,643,1673
For my next piece...the theme from Rocky,160,28,16,204,643,3070
I will now play a piece from my boxed set.,162,36,13,211,643,3032
"Piano Sonata No. 3, fortissimo",159,42,10,211,643,4929
This next number is a knock out.,149,33,12,194,643,1859
Sit back and relax while I pummel the ivories.,145,41,8,194,643,2098
"and now,  I'll knock out one your old favorites.",148,35,11,194,643,4911
This is going to be very postmodern.,183,35,17,235,643,4030
"After all, the piano is a percussion instrument.",167,38,13,218,643,904
This next piece was composed by my toddler,166,40,12,218,643,1012
When you asked if I could pound the keys...,166,40,12,218,643,1326
"In a sudden moment of panic, Mitch realizes that the Rachmaninoff concerto was actually written for a southpaw.",168,36,14,218,643,4671
My next piece consists of ten rounds.,155,33,13,201,643,1459
I said I could punch out a tune.,151,41,9,201,643,4449
I am now going to play for you a medley of works by Rockymaninoff.,140,34,10,184,643,1220
One cannot just tickle the ivories with Rachmaninoff.,147,32,12,191,643,5108
"Ready for this? I’ve decided to give it the old one, two.",163,41,11,215,643,3111
My Rachmaninoff may be a little Rocky.,160,47,8,215,643,5101
"And then I realized, my fight with the music IS the music",153,32,13,198,643,2633
"The last time I played this next tune, someone nearly bit my ear off.",153,32,13,198,643,4145
Heavy handed—me?,184,40,15,239,643,677
"But first, Rockymaninoff’s ‘The Pugilist’s Prelude‘ .",174,31,17,222,643,326
I'll be playing Fight of the Bumble Bees.,156,38,11,205,643,2133
"Let's see if you can guess who composed this piece.""",157,36,12,205,643,3283
Why hunt and peck when you can bob and weave?,157,36,12,205,643,3885
Oh! I thought you wanted a knockout performance.,157,36,12,205,643,4673
I thought you said to play the hits,179,33,17,229,643,1624
This is going to suck.,147,27,14,188,643,1585
Symphonie Pugiliste?,142,37,9,188,643,1588
I shall now perform Fight of the Bumblebee.,151,31,13,195,643,623
Okay. let's knock out a few tunes on the piano. Any request?,147,39,9,195,643,3594
I invite you to sing along while I  punch out a few notes.,148,37,10,195,643,5551
"Tonight, you’ll hear DeBussy with some punch!",163,48,8,219,643,1156
"Any more requests ,except ""go to hell""?",168,38,13,219,643,3207
My next piece is Chopin's Noc-out-turne opus 9,167,40,12,219,643,4394
"When I told the host of this show, I'd play for free, he said 'sure, knock yourself out.'""",167,40,12,219,643,5079
"And now my rendition of ""The Fight of the Bumble Bee"".",152,41,9,202,643,1404
The theme from Rocky,156,33,13,202,643,1464
A knockout performance!,153,39,10,202,643,3603
I'm making Mozart great again.,165,27,17,209,643,34
Put up your Duke Ellingtons,157,43,9,209,643,1506
This next piece is going to be a little punchier,157,43,9,209,643,2522
This is the best way I have found to knock out a tune.,158,41,10,209,643,3865
It was a restraining order from my piano teacher!,165,27,17,209,643,4414
"For an encore, I've chosen to knock out a few bars of Beethoven's Ninth.",174,50,9,233,643,5542
Prepare to be knocked out!,160,49,7,216,643,239
Ever have that dream that you went to school in your underwear?  This is my version...,171,39,13,223,643,1463
I shall now perform Handel with kid gloves.,153,34,12,199,643,2154
This next piece is to be played 'molto forte.',153,34,12,199,643,3576
Now for my knockout piece as the encore.,153,46,7,206,643,2755
OSHA regulations.,164,36,13,213,643,2687
And now for my knockout number...,141,41,7,189,643,1730
"A Paul Simon song, sir ?   Any one in particular ?",171,34,15,220,643,1444
That's the last time I schedule a concert on Boxing Day.,174,40,13,227,643,4884
Yet another dream where I don't have my underwear on.,156,35,12,203,643,969
"'I'll knock out a few melodies.""",154,39,10,203,643,2148
Hopefully this will strike a chord with you as it did for me.,154,39,10,203,643,2859
This piece will knock you out.,153,41,9,203,643,4448
"And now, my arrangement of Paul Simon’s ‘The Boxer.’",157,33,13,203,643,4472
This one is by Rockymaninov.,160,39,11,210,643,3
"My next selection will be  ""Fight of the Bumblebee"".",160,39,11,210,643,4364
"For my next selection, I have prepared an interpretive rendition of the Theme from Rocky.",163,33,14,210,643,4574
My next selection is a Rockymaninoff,163,33,14,210,643,4642
Ladies and gentlemen ... I will now attempt to free my hands and play the Minute Waltz in 55 seconds or less.,183,46,12,241,643,1970
The melody could use a little more punch.,141,36,9,186,643,2664
"And now, an interpretation of Liszt based on my true feelings.",166,39,12,217,643,3413
Before my next performance I'd like to ask the Gazette's music critic to join me onstage.,169,33,15,217,643,4113
And for my next number I will play  Fight of the Bumble Bee.,148,34,11,193,643,1912
Box variations.,178,39,14,231,643,1190
They said the keys would be larger,175,45,11,231,643,3521
"To close, a traditional Boxing Day tune.",151,40,9,200,643,1672
"After 30 years of tickling the ivories, I’ve decided to try something new.",151,40,9,200,643,2856
I always dread the Boxing Day gig.,151,40,9,200,643,3987
