caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
So your grandfather was in vaudeville ?,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
I really feel like she got me to open up and then she just took out my insides and threw me away.,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
"Five more minutes, and you have to split.",4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
You said yourself that monkey was just using you.,1.0,13.0,25.0,39.0,1.3846153846153846,0.08705238015044607,995,520
"A Freudian slip, no doubt.",4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
Slip? No that's Freudian. I'm a Jungian.,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
You need to reconnect with your inner self.,4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
When did you notice that people are trying to avoid you?,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
Stop staring at my shoes that way.,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
And why do you think you feel empty inside?,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
You need to stop letting people walk all over you.,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
When did you start going bananas?,4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
So tell me when this feeling of emptiness began.,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
It's hardly egotistical for YOU to think about bringing Trump down.,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
'Empty inside?' Elaborate.,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
So when you say you feel empty inside...,0.0,20.0,32.0,52.0,1.3846153846153846,0.06812422196462271,995,520
"So,tell me again about growing up in the Republic.",4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
"How do you feel, now that you've opened up so much?",2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
I can just feel my life slipping away,4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
"So, when did you first realize that you were an orange in a banana's body?""",3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
"Every day I wake up, I feel like an accident waiting to happen.",1.0,13.0,25.0,39.0,1.3846153846153846,0.08705238015044607,995,520
I just feel so used and discarded.,4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
So you were never the same after the split?,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
I'm here because of a split.,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
Tell me again why it was an accident?,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
You use humor to deflect the pain of your inner emptiness.,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
How long have you felt this rotten?,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
"I'm telling you doc, I just feel empty on the inside.",4.0,12.0,36.0,52.0,1.3846153846153846,0.08750714753761862,995,520
No. I don't think you're nuts; but you may be bananas,3.0,9.0,27.0,39.0,1.3846153846153846,0.1013763888708414,995,520
Why do you believe only clowns fall for you?,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
What did you do to prepare yourself for the inevitable split.,2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
'A classic case of banana envy.',2.0,11.0,26.0,39.0,1.3846153846153846,0.09448621357200697,995,520
It's always apples versus oranges and I'm really starting to feel left out.,4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
". . . but in your case whipped cream, nuts and fudge are suggestive of a split personality . . .",4.0,7.0,28.0,39.0,1.3846153846153846,0.10782717600776344,995,520
Tell me more about your split.,4.0,10.0,33.0,47.0,1.3829787234042554,0.09400725998575496,1043,520
You say you've lost your inner self?,3.0,7.0,24.0,34.0,1.3823529411764706,0.11182098217286893,1044,520
"Guilt? Why? After all, he stepped on you.",4.0,5.0,25.0,34.0,1.3823529411764706,0.11952599402808145,1044,520
I can see why you feel nothing inside.,3.0,7.0,24.0,34.0,1.3823529411764706,0.11182098217286893,1044,520
People are simply more cautious now.,3.0,7.0,24.0,34.0,1.3823529411764706,0.11182098217286893,1044,520
"Well, it all started when Carmen Miranda and I first met.",3.0,7.0,24.0,34.0,1.3823529411764706,0.11182098217286893,1044,520
"Trust me, you're not the first. At least half my patients are 'bananas'.",2.0,9.0,23.0,34.0,1.3823529411764706,0.10354419761536214,1044,520
It's not you fault. They should look where they're stepping.,3.0,7.0,24.0,34.0,1.3823529411764706,0.11182098217286893,1044,520
"I understand, but sometimes a banana is just a banana.",2.0,9.0,23.0,34.0,1.3823529411764706,0.10354419761536214,1044,520
You say you feel empty inside?,3.0,7.0,24.0,34.0,1.3823529411764706,0.11182098217286893,1044,520
I just seem to let people walk all over me.,3.0,7.0,24.0,34.0,1.3823529411764706,0.11182098217286893,1044,520
Sometimes I feel people only care about what's on the inside.,2.0,9.0,23.0,34.0,1.3823529411764706,0.10354419761536214,1044,520
Everyone I get close to just walks all over me. Then we both get hurt.,2.0,9.0,23.0,34.0,1.3823529411764706,0.10354419761536214,1044,520
No one falls for me anymore.,2.0,9.0,23.0,34.0,1.3823529411764706,0.10354419761536214,1044,520
How did you end up on skid row?,1.0,11.0,22.0,34.0,1.3823529411764706,0.09454559569600936,1044,520
"How did that make you feel, when they just threw you away like that?",4.0,8.0,30.0,42.0,1.380952380952381,0.10196889230033897,1058,520
Maybe a split is just what your relationship needs.,4.0,8.0,30.0,42.0,1.380952380952381,0.10196889230033897,1058,520
"To be honest, there's a reason everyone treats you like some sort of joke.",3.0,10.0,29.0,42.0,1.380952380952381,0.09610522780331827,1058,520
Maybe you're just bananas,6.0,4.0,32.0,42.0,1.380952380952381,0.1127853508600252,1058,520
I have a lot of patients with a split personality,2.0,12.0,28.0,42.0,1.380952380952381,0.08985974975091611,1058,520
"Well, I think this was a very fruitful session.",3.0,10.0,29.0,42.0,1.380952380952381,0.09610522780331827,1058,520
When did you decide to change careers from health foods to comedy?,3.0,10.0,29.0,42.0,1.380952380952381,0.09610522780331827,1058,520
"So, why don't you think you have appeal?",4.0,8.0,30.0,42.0,1.380952380952381,0.10196889230033897,1058,520
"So, you say you feel empty and fear you could be a danger to yourself or others...",4.0,8.0,30.0,42.0,1.380952380952381,0.10196889230033897,1058,520
You say you feel empty inside---tell me more.,3.0,10.0,29.0,42.0,1.380952380952381,0.09610522780331827,1058,520
Is is possible not everyone shares your sense of humor?,6.0,4.0,32.0,42.0,1.380952380952381,0.1127853508600252,1058,520
What makes you think he just wanted you for your body?,3.0,10.0,29.0,42.0,1.380952380952381,0.09610522780331827,1058,520
"So where did we leave off? Oh, yes. You feel empty and ripe for change.",3.0,10.0,29.0,42.0,1.380952380952381,0.09610522780331827,1058,520
"...and then she said, ""or are you just happy to see me..."".",2.0,12.0,28.0,42.0,1.380952380952381,0.08985974975091611,1058,520
I feel like my life is just some big joke.,6.0,12.0,45.0,63.0,1.380952380952381,0.08292085761146409,1058,520
You're telling me it was a Freudian slip?,2.0,7.0,20.0,29.0,1.3793103448275863,0.11547495733725165,1073,520
You need to understand the difference between making a 'Freudian Slip' and making a Freud slip.,3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
I feel like such a cliche.,3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
I am curious - yellow.,4.0,6.0,27.0,37.0,1.3783783783783785,0.11198020625816267,1074,520
Do you feel that going out with such an ape has left you empty?,4.0,6.0,27.0,37.0,1.3783783783783785,0.11198020625816267,1074,520
It's not at all unusual for peels to have banana envy.,5.0,4.0,28.0,37.0,1.3783783783783785,0.11849501295464784,1074,520
When do you feel your life became a joke?,2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
Could it be that you're still grieving after the split?,2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
"No, I don't see your appeal.",3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
I'm sick and tired of being stepped on.,1.0,12.0,24.0,37.0,1.3783783783783785,0.08963850784744326,1074,520
Lying on a sidewalk may be your most rewarding career option!,4.0,6.0,27.0,37.0,1.3783783783783785,0.11198020625816267,1074,520
"""So you feel your life is slipping away""!",2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
... but the important thing is that YOU know sometimes a banana is just a banana,4.0,6.0,27.0,37.0,1.3783783783783785,0.11198020625816267,1074,520
Let's talk about the split,5.0,4.0,28.0,37.0,1.3783783783783785,0.11849501295464784,1074,520
So you think that you're responsible for the Freudian slip?,3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
I have never felt so empty.,3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
"She took the house, my car, and over 80 nutrients.",2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
Don't be discouraged – not all women care about that.,1.0,12.0,24.0,37.0,1.3783783783783785,0.08963850784744326,1074,520
It’s not your fault you were the only survivor of the bunch.,4.0,6.0,27.0,37.0,1.3783783783783785,0.11198020625816267,1074,520
I don't know what it is Doctor. I just don't see the humor in it anymore...,2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
Tell me more about you and your partner's split?,3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
...and why do you think people are laughing at you?,3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
"Slipped up again, eh?",4.0,6.0,27.0,37.0,1.3783783783783785,0.11198020625816267,1074,520
"Ever since I opened up to you, I get the feeling that everyone is avoiding me.",5.0,4.0,28.0,37.0,1.3783783783783785,0.11849501295464784,1074,520
Tell me more about these feelings you have about always being on the outside....,4.0,6.0,27.0,37.0,1.3783783783783785,0.11198020625816267,1074,520
But you ARE empty inside.,2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
'Appeal' is all I have left,2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
You seem to have a split personality.,3.0,8.0,26.0,37.0,1.3783783783783785,0.10506219630351894,1074,520
When did you first start to feel empty inside?,2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
Did you consider the possibility that it's not you people are laughing at when you get stepped on?,2.0,10.0,25.0,37.0,1.3783783783783785,0.09765533057963426,1074,520
I feel like everyone is avoiding me.,5.0,7.0,33.0,45.0,1.3777777777777778,0.10194516692557684,1103,520
"Crazy crazy bo-bazy, banana-fana fo-fazy, fee-fy mo-mazy, crazy.",3.0,11.0,31.0,45.0,1.3777777777777778,0.09150199472843044,1103,520
I didn't say you were JUST a banana.,5.0,10.0,38.0,53.0,1.3773584905660377,0.09026012679672636,1105,520
Freudian slips come naturally to me.,3.0,6.0,23.0,32.0,1.375,0.11665706565717285,1106,520
Talk to me about your split.,2.0,8.0,22.0,32.0,1.375,0.10766959615176362,1106,520
"And just like that, you split?",2.0,11.0,27.0,40.0,1.375,0.09259437320225214,1106,520
"So, how did it make you feel when she slipped?",2.0,11.0,27.0,40.0,1.375,0.09259437320225214,1106,520
"Ok, so how did it make you feel after you found out your mother was a plantain?",3.0,9.0,28.0,40.0,1.375,0.0992762269164639,1106,520
Why has no one ever fallen for me?,3.0,9.0,28.0,40.0,1.375,0.0992762269164639,1106,520
What do you mean they don't find you appealing?,3.0,9.0,28.0,40.0,1.375,0.0992762269164639,1106,520
"Well, it didn't take too long for you turn bad.",3.0,9.0,28.0,40.0,1.375,0.0992762269164639,1106,520
Forgive and accept. People slip.,1.0,13.0,26.0,40.0,1.375,0.08539125638299665,1106,520
Is being a comedy staple so terrible ?,4.0,7.0,29.0,40.0,1.375,0.10553587310872314,1106,520
Now really? A Freudian slip?,3.0,9.0,28.0,40.0,1.375,0.0992762269164639,1106,520
Say more about this feeling of emptiness you have.,3.0,12.0,33.0,48.0,1.375,0.08744299054666807,1106,520
I feel like I'm a harm to myself and others.,1.0,10.0,21.0,32.0,1.375,0.0978601701573516,1106,520
How should I feel? People just rip out my insides and throw me aside!,5.0,5.0,30.0,40.0,1.375,0.11144447853021608,1106,520
I'm sure that was a Freudian slip.,2.0,8.0,22.0,32.0,1.375,0.10766959615176362,1106,520
You have a banana split personality.,6.0,9.0,41.0,56.0,1.375,0.0903186997939382,1106,520
It's called an Oedipeel complex.,2.0,11.0,27.0,40.0,1.375,0.09259437320225214,1106,520
Why do you refuse to be labeled?,2.0,2.0,12.0,16.0,1.375,0.17969882210706525,1106,520
I am afraid you are suffering from a split personality,2.0,11.0,27.0,40.0,1.375,0.09259437320225214,1106,520
"No, those slips aren't Freudian.",2.0,8.0,22.0,32.0,1.375,0.10766959615176362,1106,520
When did you first feel you'd become cliché?,3.0,9.0,28.0,40.0,1.375,0.0992762269164639,1106,520
I'm just afraid that no one will ever fall for me.,4.0,7.0,29.0,40.0,1.375,0.10553587310872314,1106,520
"So, this ""emptiness"" started when the banana split?",4.0,1.0,19.0,24.0,1.375,0.15710815069401318,1106,520
"So, do you think you lost your appeal after the banana split?",2.0,8.0,22.0,32.0,1.375,0.10766959615176362,1106,520
I feel people are trying to avoid me.,4.0,7.0,29.0,40.0,1.375,0.10553587310872314,1106,520
Fine. And how do YOU peel?,4.0,7.0,29.0,40.0,1.375,0.10553587310872314,1106,520
So you feel everyone steps on you,2.0,17.0,37.0,56.0,1.375,0.07456584295148104,1106,520
"Maybe people are laughing ""with"" you.",2.0,11.0,27.0,40.0,1.375,0.09259437320225214,1106,520
People keep stepping on me like it's a joke.,2.0,11.0,27.0,40.0,1.375,0.09259437320225214,1106,520
I've been feeling empty ever since my banana split from me.,2.0,8.0,22.0,32.0,1.375,0.10766959615176362,1106,520
...and when did you start peeling this way?,1.0,10.0,21.0,32.0,1.375,0.0978601701573516,1106,520
When did you first feel this emptiness?,1.0,10.0,21.0,32.0,1.375,0.0978601701573516,1106,520
"Say it..""I'm a fruit."" Doesn't that feel good?",2.0,8.0,22.0,32.0,1.375,0.10766959615176362,1106,520
People really need to look where they're going. It's not your fault.,1.0,13.0,26.0,40.0,1.375,0.08539125638299665,1106,520
"Do you consider yourself to be low, average or high in potassium?",7.0,11.0,49.0,67.0,1.3731343283582091,0.08191461974440717,1140,520
So tell why you see your life slipping away.,4.0,17.0,46.0,67.0,1.3731343283582091,0.07316524328361153,1140,520
So what makes you think you're not appealing?,4.0,8.0,31.0,43.0,1.372093023255814,0.09996264980196463,1142,520
"You silly doofus, the fruit flies really ARE after you.",4.0,8.0,31.0,43.0,1.372093023255814,0.09996264980196463,1142,520
Sometimes a banana peel is just a banana peel.,4.0,8.0,31.0,43.0,1.372093023255814,0.09996264980196463,1142,520
You've got to stop seeing yourself as a second banana.,4.0,8.0,31.0,43.0,1.372093023255814,0.09996264980196463,1142,520
And how do the bruises and the emptiness make you feel?,3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
So he slipped. People laughed. It’s not really your fault.,2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
I want to help peel back the layers.,2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
I'd like to suggest our Fruit Salad group therapy for you.,3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
So tell me how the split affected your childhood.,2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
You need to understand your appeal.,4.0,5.0,26.0,35.0,1.3714285714285714,0.1165737353536796,1146,520
You say that you were abruptly separated from your siblings?,4.0,5.0,26.0,35.0,1.3714285714285714,0.1165737353536796,1146,520
Which hurts more: When people walk all over you? Or the laughter?,3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
"Just because your father was a plantain, it doesn't mean you're not bananas.",4.0,5.0,26.0,35.0,1.3714285714285714,0.1165737353536796,1146,520
"""It wasn't your fault. He was probably distracted and slipped. I see this a lot"".",3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
Ever consider a career in comedy?,3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
"Well, it was a very difficult split",2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
When did you begin to feel you were just a shell of your former self?,4.0,5.0,26.0,35.0,1.3714285714285714,0.1165737353536796,1146,520
"OK, you feel that ""a certain something is missing"". Can you elaborate?",2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
Don't blame the monkey.,3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
I understand the split has caused you a lot of grief.,1.0,11.0,23.0,35.0,1.3714285714285714,0.09245225236621896,1146,520
"No, you do not have split personality disorder",3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
"In our last session, Mr. Banana, you were confused as to whether you were appealing, or just a peeling. It looks like you resolved that issue.",3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
"When I said I wanted you to be open with me, that's not exactly what I meant",2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
I get the feeling everyone's trying to avoid me.,2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
I think you are suffering from Plantain envy.,3.0,7.0,25.0,35.0,1.3714285714285714,0.10912728121511213,1146,520
Not every fruit gets to have zest.,4.0,5.0,26.0,35.0,1.3714285714285714,0.1165737353536796,1146,520
I feel like a part of me is missing.,1.0,11.0,23.0,35.0,1.3714285714285714,0.09245225236621896,1146,520
"First, are you a starfish or a banana peel, as that may affect my diagnosis.",4.0,5.0,26.0,35.0,1.3714285714285714,0.1165737353536796,1146,520
Try to be optimistic. Slapstick could always make a comeback.,2.0,9.0,24.0,35.0,1.3714285714285714,0.10113402610642278,1146,520
I feel you've lost touch with your inner self.,1.0,11.0,23.0,35.0,1.3714285714285714,0.09245225236621896,1146,520
I can assure you...you ARE more than just a cliche,3.0,14.0,37.0,54.0,1.3703703703703705,0.08060002226616063,1172,520
...or are you just happy to see me?,6.0,5.0,35.0,46.0,1.3695652173913044,0.10475965431015187,1173,520
Carmen Miranda! Carmen Miranda! Get over her!,1.0,15.0,30.0,46.0,1.3695652173913044,0.07838154946660847,1173,520
What is this obsession with monkeys?,5.0,7.0,34.0,46.0,1.3695652173913044,0.10004199916186853,1173,520
"So, did the Viagra help at all?",4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
So what do think’s causing all these slip-ups?,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
"Try to remember: they're not laughing at you, they're laughing with you.",2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
Let's focus on being less under foot and more in hand.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
"What do you mean, you've been looking at my slip?",3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
Why do you feel people don't take you seriously?,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
It seems like every guy I meet ends up falling for me...,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
I'm thinking split personality.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
Can you tell me why you split up?,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
"Nothing personal, buy you're heading down a slippery slope.",3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
I can assure you that I will not fall for you!!!,1.0,12.0,25.0,38.0,1.368421052631579,0.08781407871437069,1176,520
Your insecurity is certainly not due lack of appeal.,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
How long have you had this feeling of emptiness?,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
...And you feel that something is missing?,1.0,12.0,25.0,38.0,1.368421052631579,0.08781407871437069,1176,520
How long have you believed that deep down inside you were actually a starfish?,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
She tossed me for a plantain. And they say size doesn't matter!,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
I'm sick of being the fall guy.,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
Don't let him treat you like garbage.,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
You say you're feeling empty inside?,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
And just why do you not feel part of the bunch anymore?,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
Why sidewalks?,5.0,4.0,29.0,38.0,1.368421052631579,0.11576360761135696,1176,520
Did you just call me Chiquita?,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
Of course you feel stepped on.,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
And what makes you think people avoid you?,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
"Okay, I'll write you a prescription for Viagra.",5.0,4.0,29.0,38.0,1.368421052631579,0.11576360761135696,1176,520
I can tell by your filthy thoughts you've been hanging around with a rotten bunch.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
But what's really missing on the inside?,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
When did you first feel you were a zucchini?,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
"I, I just feel like there's something missing. Like I'm empty inside.",3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
You'd rather be empty than risk going soft.,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
Let's talk about why you feel so empty inside.,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
You seem to be suffering from a split personality.,5.0,4.0,29.0,38.0,1.368421052631579,0.11576360761135696,1176,520
Did the split end badly?,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
It's good to see that you are finally opening up.,0.0,14.0,24.0,38.0,1.368421052631579,0.07930218984219829,1176,520
Don't you ever get tired of people stepping on you?,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
Note to self: this one is completely bananas.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
My life is a joke.,5.0,4.0,29.0,38.0,1.368421052631579,0.11576360761135696,1176,520
I suggest a cat…monkeys are trouble.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
How long have you felt this emptiness?,0.0,7.0,12.0,19.0,1.368421052631579,0.11369720523522556,1176,520
People just walk all over me.,1.0,12.0,25.0,38.0,1.368421052631579,0.08781407871437069,1176,520
You slipped? You need to go back to rehab.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
Tell me more about the day your parents split.,4.0,6.0,28.0,38.0,1.368421052631579,0.10944741998106026,1176,520
I just don't get the appeal in hanging with the rest of the bunch.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
"You're right, it is a slippery slope.",1.0,12.0,25.0,38.0,1.368421052631579,0.08781407871437069,1176,520
"In my diagnosis, I'd say you have 'split personality disorder.'",2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
"So, you feel like you're not all there? Empty inside?",3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
You were saying you feel all eaten up inside. . .,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
"I know you don't like to talk about your ex, but we need to discuss the split",3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
I'm going to slip on something more comfortable.,3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
Interesting... this friend... A lawyer... You think he's just using you...,2.0,10.0,26.0,38.0,1.368421052631579,0.09557085082356087,1176,520
"So you told him to stop monkey-ing around, and then what happened?",3.0,8.0,27.0,38.0,1.368421052631579,0.10274367442244296,1176,520
Not your fault. He should have looked where he was walking.,3.0,19.0,46.0,68.0,1.3676470588235294,0.06918696204925999,1227,520
Worthless piece of trash or compost?,5.0,8.0,36.0,49.0,1.3673469387755102,0.0953594950263686,1228,520
"Technically speaking, it's dissociative personality disorder. But in your case, we'll just go with split personality.",2.0,7.0,21.0,30.0,1.3666666666666667,0.11227361214762056,1229,520
So how long have you had these feelings of being totally discarded?,2.0,7.0,21.0,30.0,1.3666666666666667,0.11227361214762056,1229,520
And why do you think that was a Freudian slip?,1.0,13.0,27.0,41.0,1.3658536585365857,0.08378323920642766,1231,520
And then they called me 'yella'.,3.0,9.0,29.0,41.0,1.3658536585365857,0.0972556196945214,1231,520
It's no longer called a split personality.,3.0,9.0,29.0,41.0,1.3658536585365857,0.0972556196945214,1231,520
I dunno...I just feel empty all the time.,2.0,11.0,28.0,41.0,1.3658536585365857,0.09076972715087024,1231,520
Your case is appealing to me.,5.0,5.0,31.0,41.0,1.3658536585365857,0.10907648670730682,1231,520
But I find you very appealing...,4.0,7.0,30.0,41.0,1.3658536585365857,0.10333522031373103,1231,520
I seem to have lost my purpose in life.,4.0,7.0,30.0,41.0,1.3658536585365857,0.10333522031373103,1231,520
"Well, you may think it was a slip, but I think it was a relapse.",4.0,7.0,30.0,41.0,1.3658536585365857,0.10333522031373103,1231,520
What makes you think you have a split personality?,3.0,9.0,29.0,41.0,1.3658536585365857,0.0972556196945214,1231,520
"Who knew ""going bananas"" was a real thing?",5.0,5.0,31.0,41.0,1.3658536585365857,0.10907648670730682,1231,520
"That's okay, I'm not a Freudian.",4.0,7.0,30.0,41.0,1.3658536585365857,0.10333522031373103,1231,520
Do you find yourself appealing.,3.0,9.0,29.0,41.0,1.3658536585365857,0.0972556196945214,1231,520
Your wife's reason for the divorce is that you were an accident waiting to happen?,3.0,9.0,29.0,41.0,1.3658536585365857,0.0972556196945214,1231,520
"Yes, I agree that it was a slip, but are you sure it was Freudian?",2.0,8.0,23.0,33.0,1.3636363636363635,0.10497277621629557,1244,520
Being rejected by Chiquita is no reason to feel you've lost your a peel.,3.0,6.0,24.0,33.0,1.3636363636363635,0.11363636363636362,1244,520
No one can make you feel like trash without your permission.,3.0,6.0,24.0,33.0,1.3636363636363635,0.11363636363636362,1244,520
I’m sorry but even without that part it's unethical for me to date a patient.,4.0,4.0,25.0,33.0,1.3636363636363635,0.12168468488037128,1244,520
I'm going to certify you bananas.,1.0,10.0,22.0,33.0,1.3636363636363635,0.09552666827968552,1244,520
Have you looked for jobs in sex education?,5.0,10.0,40.0,55.0,1.3636363636363635,0.08747731351357968,1244,520
"I identify myself as a peach, so I should be allowed to use the peach bathroom.",2.0,8.0,23.0,33.0,1.3636363636363635,0.10497277621629557,1244,520
I see this could lead to a Freudian Slip,4.0,4.0,25.0,33.0,1.3636363636363635,0.12168468488037128,1244,520
I tend to trip people up. I guess that's why they don't like me.,3.0,6.0,24.0,33.0,1.3636363636363635,0.11363636363636362,1244,520
I've really slipped up this time.,2.0,12.0,30.0,44.0,1.3636363636363635,0.08657756968052124,1244,520
"Well, we can all agree that you aren't completely bananas.",2.0,8.0,23.0,33.0,1.3636363636363635,0.10497277621629557,1244,520
"After you gave him the slip, what happened next?",1.0,10.0,22.0,33.0,1.3636363636363635,0.09552666827968552,1244,520
How old were you when your parents split?,1.0,10.0,22.0,33.0,1.3636363636363635,0.09552666827968552,1244,520
So......how long have you had this feeling that you are always being stepped on.....?,3.0,10.0,31.0,44.0,1.3636363636363635,0.09248112252896157,1244,520
"When you hear someone say ""an apple a day keeps the doctor away,"" how does that make you feel?",5.0,6.0,33.0,44.0,1.3636363636363635,0.10328079651648404,1244,520
When did you first start feeling empty inside?,2.0,8.0,23.0,33.0,1.3636363636363635,0.10497277621629557,1244,520
