caption,funny,somewhat_funny,unfunny,count,score,precision,rank
"You're on the wrong side of the case again, Arthur.",0.0,2.0,3.0,5.0,1.4,0.2449489742783177,839
"I know it's the Flat Earth Society, but why use a 3D model?",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Glad its an NRA approved violin case. There's an RPG launcher inside.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I think they will ask us to drop the case.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I really dread the subway ride.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"When we get inside, let me do a third of the talking.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Do you guys think we've been carpooling too long?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
They said it would take about three attorney's to handle this case...,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
You've probably noticed that our firm represents a lot of basketball players.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I heard that we have to share one office chair next.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
You might think she never saw men share the same briefcase before.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
This provision of the merger is OK. The wives' clause I'm not so sure about.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"Look out Johnson & Johnson, here comes Gary, Gary & Gary.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"My handle is redundant, isn't it?",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"It may be long, but it still identifies as brief.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"If you think this is bad, wait til you the bathroom break policy.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"I take it you clicked the service agreement without reading it, too?",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I don't see how this promotes teamwork.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
You think she noticed my new tie?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Your success as a lawyer depends on how well you can lengthen a case and create easy work for your partners!,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Don't you hate these treble damage cases?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"So kid , how'd you like your first day in the ironing board business ?",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
This meeting calls for the verbosecase.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Quiet. No one will suspect anything.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"""So which shift do you want?''",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
What happened to the BRIEF case?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
It really is a three-man job.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
We need to have a debriefing.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
The lawyers made us do it.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"I told you that it would be a long, drawn out, legal process...",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I never understood how being a team player mean't sharing a suitcase.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
We do everything in longhand.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
It's the only sure way to keep a crease.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I never thought I'd be an attorney for the Pallbearer's Union?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I think today's the day I get promoted to front handle.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I'm the new Pedi-Uber.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"I know, but it was either this or just an iPad.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
How do we get through the revolving door again?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"I'm a nervous wreck, all I hear is talk of them cutting out the middleman.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Some cases require bigger briefs.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I'm going to grab a coffee. I'll meet you at our chair.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Have you ever considered the sawed off version?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
Why do I always have to be in the middle?,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
I always deliver my tax return in person.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"On the other hand, our billable hours have tripled.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
"When we head upstream, you'll have to do all the steering.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,972
If we make Shapiro partner does that mean we're going to have to get a bigger briefcase?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"""As always, we're the 3 Briefkateers"".",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This is the longest brief I've ever filed.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"At our law firm we only use 8-1/2"" by 70"" extralegal paper.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We'll call it the not so briefcase.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We need to take our case to a higher court.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Don't you find it strange that we're all wearing the same suit?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
How do we get this into the cloud?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It is part of the company's new job share program.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"What's your problem? The boss said he wanted a big alligator case, so we got one, capeesh?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This sharing society thing has gone too far!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I never thought that ""Working together on big projects"" would look like this.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This team building is getting out of hand.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Vertical integration is dead. Horizontal, however...",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I represent the Stooges.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Is this supposed to have all the money?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Is this the three legged race for hands?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"If this presentation goes well, I'm moving to front handle.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Okay, you can have the middle position on the way out.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
No one needs to know we are working together.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I hadn't anticipated having to make room for a fourth person in there.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Honestly I kind of like the middle.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I suppose this has as good a chance as any of distracting from the leg shackles.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"He's my mentor, just like you're my mentee.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Remember, you're the back-up to the back-up.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Downsizing? It isn't a matter of time here, it's a matter of how.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Downsize THIS.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Even with the three of us flying together, I don't think this will qualify as ""carry-on"" luggage.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"It's ""our"" report, but Slide 27 is all me.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Get off my case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Vail or Breckenridge?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The telecommuting ban has been taken way too far,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
How will we know when briefcasepooling has gone viral?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We're carrying the donuts for the meeting.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Billable hours X 3, got it?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"If they make any references to small hands, we unpack the big one.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Next time George, you play the piccolo.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"As long as we're outside the suitcase, I figure we must be doing something right.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The rifle case lets them know that we mean business.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Why do you think we were called into this redundancy meeting?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
You can try to fit this thing by your feet at the meeting.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"So my wife says, ‘Why don’t you each get your own briefcase?’ Women, right?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This isn't about taking sides.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I don't know about you, having three guys carry a trunk out of a government building, I'm getting out before Trump gets here.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It'll be noticed if you're not carrying your weight around here.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
You are always too far left for us.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I wish they would stop talking about team spirit.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We're filing a long brief.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This case is not-so-brief.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The IT people asked for a new platform and this should do the trick.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Don't you think this teamwork thing is getting out of hand?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I'm tired of being the middleman.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I understand carpooling and sharing rooms, but this is absurd.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I hope nobody notices Simmons taking a ""Nap"" at work.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Get over it Stevens...it's Johnson's turn to hold the front handle.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Okay, next week is your turn to be the middleman.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Thank God we all work in the same building.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Do you really think they'll like what we brought?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It's a union job.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I wish the firm's password were shorter.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It's a three piece suitcase.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I'm getting tired of these class-action cases.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It looks like I'm helping right? That's the trick to being a middle man.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Corporate thinks our jobs are redundant.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I miss being a human centipede.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It was HIS request to be buried in a brief case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I feel funny bringing him into work this way.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The judge keeps extending the case!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"..and after our first year with the firm, we will each get our own briefcase.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
A tandem bike? Please. I have *some* self-respect.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"After we prop him up in his office chair, I'm out.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It's a bobsled.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Actually, Bill, it's quite rare for an extended case to have a single middle man.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
My last case was even longer.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We work for a cooperation firm.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The boss wanted it on illegal size paper.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"For the record, I hate our new business cards.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"'Nice suit, I like your briefcase.' Of course she was talking to me.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Remember, this is my lunch.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"From longships to long-tables, when does this end?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Which way to the roof?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
These audits are killing me.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Be happy you got a full handle.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Are we shareholders now?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I get the team thing, but I hate the homework.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"They won't suspect us, we're not Muslims!",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Just act natural.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I think I still prefer a briefcase.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I ordered it from ""Briefcases by Bernie.""",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
They won't accept a Bank's check for their condo.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The amateur pallbearers never practice.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"He wasn't joking when he said ""I'm building a case"".",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I'll do the talking.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Stealer's Wheel did Not have me in mind.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This job sharing is becoming confining.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Now that Mr. Trump is president, it takes 3 of us to carry the nuclear football.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Not surprising that her husband was buried in a piano.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
There is no Y in TEAMWORK.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Sad that Donald was run over by a steam roller...,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Trust me. No one will notice.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Are you saying it smells funny ha ha or funny peculiar?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This job-share isn't as flexible as I thought it would be.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I know they asked for the long form, but this is ridiculous.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Everyone wants to get rid of the middle man.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
You'll only be able to see files I'm sharing with him,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"It's the ""not so brief"" case.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We're in kind of a legal gray area here.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We really killed it on that pitch. I just wish we didn't have to carry the body out with us.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Your tie is making people stare.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Tandem briefcases are all the rage in Milan.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Try to look sad.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Yes, there is no I in team but there is in briefcase and I want my own.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"It's the sharing economy, stupid.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"One tiny complaint about the handcuff, and now they don't trust me?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"It's called ""synergy""...",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The boss has really been going overboard with his Costco Business Membership.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This isn't what I thought the boss meant when he said this was a three-man case,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Mr. Trump has especially large briefs...,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"When you suggested a three-way at the office, I had envisioned something a little different.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Sorry, Brian—you’re off the Henderson case.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Are you cheating on your wife with the paralegal tonight or am I? I know Fred was last night.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
These are the contracts for our NBA clients.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"This new iPhone case is a real lifesaver, eh?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Ha, you got the heavy end.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
You wanna be on the right side of this case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This all-in-one technology is getting a bit out of hand,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I look forward to the day when all of us can be on the same side of a case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I didn't realize that airport security would be such an issue, either.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Thank God Ben Carson's back!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Whose house tonight?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"We carpool, we merged briefcases and you're still not sharing your feelings. Damn it Fred, let me in.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
And you thought this would be a brief case?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
There's no turning back now.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Well this is awkward,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
RyanAir.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Get it through your brain, Janice. We only have 3 handles!",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"""Wanna see 'no hands' again?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We best all stay at the same hotel.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Remember at the corners you and Johnson walk clockwise.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Look, I've told you before, at Leadtec everyone starts at the back.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"'Team building's OK, but this is ridiculous.'",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
You ask him. I'm tired of being the middleman.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"No, YOU have to tell the boss her dog ran in front of a steamroller.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Get used to it. NRA amicus briefs are not friendly and they're not brief.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I call shotgun,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It was only a matter of time for Airbnb to get into the funeral business.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Don't you love this not so briefcase?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
So what do you think of the sharing economy?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
They told me to bring along that big dummy,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I love you guys.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Unlocking the i-briefcase; this'll be good.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I wonder why the wives were so upset this morning.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Don't look at me, i'm just the middleman.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
you are on the wrong side again!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The flute paid the piper. This is his casket.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Maybe too much team-building?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The preferred term is 'middle person'.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"If a diamond-encrusted yardstick doesn’t impress them, nothing will.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
This is definitely not a brief case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
If we are caught claim you don't know me.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I'm serious dude, no more tuna sandwiches.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I'm not sure that ""brief"" is exactly the right word.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Must you always take the opposing side of every case?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I thought that went well except for the ""casket of the future"" crack.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Hard to believe that I first resisted this idea.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
He has the heavy end.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Are you sure this is what they meant by triplicate?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It's from the Diversity Compliance toolbox.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"2 can be as bad as 1, it's the loneliest number since...Capitalism, right guys?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"If anyone asks, you packed your own suitcase.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I see the two of you have finally gotten a handle on what we do around here!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It's not an open and shut case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The elevator is easy...lets see if you can survive the revolving door!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Which part of being a team player did you not understand?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Long brief.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"The Boss said we had a ""loser nuclear football""",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We've got to maintain the image that we're all in this together.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Don't take what she said personally. We have small hands too.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I get front on the way back.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"I mean, you can't blame her for staring.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I dated a black girl once and if it were up to me you wouldn't be standing in the back.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Remember, if TSA asks, we packed this ourselves.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Next time I want to lead,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
So far no one has asked.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It's better than sharing a paycheck.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"We're here for the Oscars, you?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
These office Go Green initiatives are really getting out of hand.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
If he'd file his taxes online we wouldn't have to haul around this long form.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I forgot something.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I understand that the NRA is having success in lobbying Congress to allow the carrying of illegal weapons.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Remember, the success of this presentation depends on our finding three seats together.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I think Larry is taking our equal partnership agreement a little too far.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I really thought I was going to get the lead on this case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
You know- maybe people wouldn't stare at us as much if we didn't dress like the bad guys in The Matrix..,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Next they are going to merge us into one big one.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Do you think she noticed how big our briefcase is?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I wonder if she thinks we're compensating.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Fred and I feel you're not carrying your share of the load.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Please tell me this isn't that Thompson guy from accounting the boss canned yesterday.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Did you notice anything odd about her?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Perhaps we're taking this UberPool thing too far,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I miss the days when our briefcase was short and succinct.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Car pooling was bad enough but this is emasculating.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I think we need a coxswain.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"When we get in there, you guys drop your ends and I'll pretend it's really heavy.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Some lawyers use legal-sized paper. I prefer illegal.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I still say this is a funny way to take our client with us.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Would you please get on the other side. You're attracting attention and embarrassing us.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Are you sure this is what the consultant meant by team synergy?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
XXL legal pads,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Nothing brief about this.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
And I thought sharing an office was bad.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We really killed that presentation!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I get to go first next time,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We sure got a good deal on this anaconda skin brief case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It took me three years to get the middle handle.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
A team effort! It's a team effort. That's all I friggin hear.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"you know, ever since the boss started on nutrasystem, this carrying him to the limo is SO much easier...........",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Something tells me our project is DOA.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Why must you always be on the left?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
I hate it when people walk illegally in the briefcasepooling lane.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
The board of directors demanded we stop bringing them the short report.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
He stays in step better than you do.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
It was easier when they really were briefcases.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Told the TSA guy it was just rope for the three legged race, he just waved me through.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Personally, I think the case is too big for this firm.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
You are my right hand man on this deal.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
"Dude, relax. I'm sure no one thinks this is a body..",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
We know you're not doing the heavy lifting around here.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
Ready for another long meeting?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1017
