caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
"This is the last time we do acid, right?",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I feel like I'm an accident waiting to happen.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
""" Living in the subway is a little challenging , but it is so convenient "" !",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Like I said last time, it's all an illusion.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Do you smell the roses?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Trust me. I've had excellent results with this kind of trauma re-enactment therapy.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"In our next session , we can cover how facing your fears is the key to happiness...",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Why don't we do the confrontation session in my office?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
When will the renovations to your office be completed?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Let's call it 'Twentieth century death with dignity.',1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Not to worry, George. New law -- pre-existing conditions are covered.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
How much do you think we'll get in the wrongful death lawsuit?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Are you sure that was an R&R sign?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Remember the good old days when we used to ride this train high on cocaine.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
This one track conversation is going nowhere quickly!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
We'll have to wrap up now: here comes my 10 o'clock.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"You can never admit you're wrong, can you?",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"On the bright side, I've already met my insurance deductible.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
This might be a case of rapid transference.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"You know, Harvey, I've always loved your proactive spirit.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Couch or coach ?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"""Yup, it's the 3:10 right on time"".",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I hate accident recreation.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
I think we're on the right track now.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
With this one we should have enough to retire.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Yes, doc said our recovery is on 'D,' right track.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I'm sure we're on the right track now.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Way to go, man.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Sure, it's noisy, but you can't beat the rent.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
5th time's the charm.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
It never occurred to me that the judge would award us the subway car as punitive damages.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
This should make us more symmetrical.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
I'm feeling good vibrations here.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I'll remind you that I HAD a nice office until your last aversion therapy session!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Now, I'm no genius, but I swear the text said that the settlement conference was on track.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
I think it's time to find a new man cave.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I just can't decide if the insurance payout was worth the trouble.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
You are not crazy to believe in peace.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I was thinking we could conduct this immersion therapy in your office next time Doc.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Sorry—I got priced out of the A tunnel.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
We should probably get goin'.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I really feel that we're close to a breakthrough.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"... and not only that, it makes really weird tan lines.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Well, this is the end of the line in more ways than one.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Now, where was I? Oh, yes - getting you back on track ...",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Cheaper than moving to Oregon...,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
This is a handicap sitting zone.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
You still think we're on the right track?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"This D Train thing was a disaster for our friendship then, and still is!",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"But, it's like I told you last time: What doesn't kill us, makes us stronger.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"So now that Scalia's gone, how's the Supreme Court gonna rule in Idiots vs MTA?",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"This time, remember to record.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
The train missed us!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
It doesn't look like they are going to go around us this time either!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Don't use your pain as a crutch,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
We probably shouldn't have signed up for the fast-track coverage.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"As I hope you're coming to understand, your fear of rats is unfounded.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
The hopefully final meeting of the Hemlock Society will now come to order.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
And remember: Don't touch the third rail.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Imagine where we'd be without Obamacare!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Trust me on this...The second time's the charm.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"once again, David Brooks wrote a column that many people thought was insufferably smug!",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I'm happy it's not a car.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"In one second, my leg won't hurt any more.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Are you having that dream again right now?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Well he hasn't stopped yet, I guess I owe you another dollar.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
This new company training program is costing me an arm and a leg.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I love life on the fast track.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Oh yeah - the third rail. Now that'll kill you.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Are you still having that recurring dream about a light at the end of a tunnel?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I think this prolonged exposure therapy is really working!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Stunt doubles still on strike?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"I know this sounds like a back-handed compliment, and it is, but this is the best Tinder date I've ever had.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"We'll be fine, it's the D train it'll be out of service for at least an hour.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"I promise . . . if it doesn't work this time, we'll go straight to Oregon.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I think our hour is up. Same time next week ?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
You up for some ping pong?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
How do we know this isn't Virtual Reality?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I wouldn't have taken him literally when he said we were on track for retirement.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
They'll stop? That's what you said last time!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
This train delay is really making me rethink this suicide.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
It's supposed to encourage quicker mobility...,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"We are here to pay our respects to Johnie, his last words were watch out for D train.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
You've got to understand physical pain. After that we can move on to your childhood.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"If you're not committed to the therapeutic relationship, there's not much I can do to help you.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Let's just hope insurance won't be denied for a pre-existing condition.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
You have to be on the tracks to get hit by the train.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"SAY ""LITERALLY"" AGAIN.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
This is the part of the therapy where you face your fears.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Watch that third rail!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Not sure this is worth the extra leg-room.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Damn! I was really hoping it would be the F train.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Well Mr. Dillon, it looks like our time is up for today. Same time next week?",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
How's your arm?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Oh come on! What are the odds of the same thing happening twice in the same week?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"So in this dream, you're lying on the tracks as a train barrels towards you?",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"On the bright side, I'm finally seeing the light at the end of the tunnel.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Well, we dodged a bullet there!",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
But we still have two days on our Metrocards.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Perhaps we’re using an old timetable.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Where'd we get off track, Frank?",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
These vacations were much worse before Obamacare.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
They really should put the bike lane somewhere else.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Sometimes I wish we had taken the buy out that the city offered.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Doc, professionally speaking, is this dream a metaphor for my life, my marriage, or what?",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"You know, it's not that we're all obsolete so much as that we are all the victims of deferred maintenance.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Are you sure this is how exposure therapy works doctor?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Are you sure this is the best way to get train watching into the X Games?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Just sit back and enjoy the ride.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Does the train seem to be smiling?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Yes, of course our situation is lamentable. But I’ve got some news for you, Harry. Our situation is not nearly as lamentable as the prospect of being struck by a subway car that is rolling toward us even without a set of wheels.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
This is the second case of crash test dummy delusion that I've seen today!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"I know, it's never quite like the first time.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Pardon me boy, is that the Chattanooga choo choo?",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"They'll start stopping, trust me.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I hear this is an up and coming hipster area.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
You're right. It's a lot less scary with insurance.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I've fixed the brake this time.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
What were we thinking hanging out *in front of* the train before?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"No, I just attribute it to bad luck.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
I think we're getting somewhere. Let's try again next week.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Dang! There goes the Club Car!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
When does disability kick in?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
My physical therapist says this is the worst possible position you can lie in.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"It's a draw!! You lost a leg, I lost and arm and it lost a wheel. Do you think the car has Medicare?",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
And the definition of insanity is....,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Next time, lets fly!",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Trump kept his promise. The trains run on time!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"I'm skeptical about this ""Underground New York"" tour.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
So this was your idea of how to get your life back on track.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
This is the last time we are riding economy class.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Tell all the boys on 42nd Street that I will soon be there !,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
The ad said great light and easy commute.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"You see, doc, I keep hearing these loud whistles then I wake up in the hospital.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"I see we are running over on our time, again.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Man vs. Train: The Final Episode,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
My lawyer is in the caboose.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
They really need to update their emergency brake test.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
At last I think I can say with confidence that your treatment is on the right track.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"I know I'm the one lying on the couch, but I'm not sure if this is how exposure therapy works.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
My attorney asked for more substantial injuries.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Ugh -- I think my health insurance only covers the A and C uptown trains.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"If I was able, I'd have on clean underwear.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Well, it can't get any worse...",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Some morons call it the Death train,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Well, time is up for our session. I think we've made a real breakthrough with your phobia!",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
If at first you don't succeed try again.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Trainspotting is less pleasurable than I imagined it!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Under Obamacare this is the only Euthanasia covered.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
We were just relaxing and minding our own business.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
"Putting ""learning to be fearless"" on our bucket lists was not a very good idea.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Trust me - with insurance scams it's third time's the charm.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Now we're being left in a tunnel? Could our day get any worse?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Don't worry it's the local,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
It looks like we are having difficulty getting on the right track.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I thought you called an ambulance.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Sorry, I lost my train of thought.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Well this time I'm not moving until I see a really good reason to!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Reliving experiences is good for the mind.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Do you think this will fulfill our family deductible?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Look, it's missing one of its front wheels!",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Watch that third rail. You could get hurt.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
I feel like I've been run over by a train.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
I've never known a conductor to come down so hard on passing gas in the car.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Do you think we're taking this insurance scam too far?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Remember: don't touch the third rail.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"I say, ""Let's give it another 30 minutes, then we'll do the numbers""",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
I think we represent the other candidates in this tortured metaphor of the Republican primaries.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
And how does my new office make you feel?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I told you not to sign that timeshare contract.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Trust me, I'm a doctor.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
I told you that with enough trial and error we'd find the end of the line.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Now that's a fast HMO Express!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
So this is Medicare Part D!,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"You're right, it's hard to pin that one on mom.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Train Delay?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Quite frankly, it is the noise that bothers me the most.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Well jumping off a roof didn't work.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
"Hey, the D train is on time fore once. Go figure.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
How did that make you feel?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Doc said if we stay on track we'll get better faster.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
Come back and fight! We'll bite off your caboose!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
So what do you think about the new Adele song?,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,747,515
Is it too late to pay the deductible?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,747,515
One can only hope that the second time around will be more successful,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
I prefer the express.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
Are you sure workers' comp covers pre-existing conditions?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
I think it's time you approach your therapy with a little more urgency.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
This commute is killing me.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
I'm thinking now that the N train will be a bit of a stretch for us.,1.0,0.0,7.0,8.0,1.25,0.25,1127,515
If it backs over us we can sue for double!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
"I dunno, Marty - what do you want to do tonight?",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
"Good idea, these lounge chairs. This way, they can't say we're accident prone.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
"Maybe we should just meet at a coffee shop, like everyone else?",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
Family as primary care givers is not a good plan.,1.0,0.0,7.0,8.0,1.25,0.25,1127,515
I think they call it out-patient treatment now.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
It only hurts when they pass.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
Did Frank Underwood recommend you?,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
This never gets old.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
"Next year, I pick the vacation spot.",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
It still beats paying for HBO.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
I told you we're on the wrong track. This is the D train.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
Negotiating with management is no longer a Win-Win.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
I miss the old days. Carrying signs. Maybe throwing a rock or two.,1.0,0.0,7.0,8.0,1.25,0.25,1127,515
"Not only that, I'm also developing a vitamin D deficiency.",1.0,0.0,7.0,8.0,1.25,0.25,1127,515
We could use a transfer.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
90-10 he doesn't stop in time.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
"Sometimes, a train is just a train.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
"But on the other hand it is convenient,",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
You call this progress?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
We're testing the dummies on board.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
Sticking my thumb out doesn't seem to be working either.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
I get that your childhood was a trainwreck but I'm not sure reconstructing the memory is helping.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
Tarmac on Tuesday?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
Fatal a-track-tion...,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
"Ok, already. I get it. You're a self- sabotager.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
This isn't what I meant by 'see you on the other side.',0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
It's all about safety first.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
This is the only thing that alleviates my depression.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
This aversion therapy will definitely help you get over your fear of trains.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
"OK, so I was wrong last time...but this is definitely the High Line.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
So if we live we'll finally be covered by our insurance plan? Cool.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
Can we please just fake a slip in a supermarket next time?,1.0,0.0,7.0,8.0,1.25,0.25,1127,515
You're positive Guinness has a record for this?!,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
Let's try one more time to revisit your subway-phobia.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
Do you smell urine?,1.0,0.0,7.0,8.0,1.25,0.25,1127,515
"I hate waiting for trains, don't you?",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
This is my last one.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,1127,515
"Well Jim, looks like we picked the wrong place to convalesce.",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,1127,515
Don't get too comfortable.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,1172,515
This didn't work out last time either.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,1172,515
"Shoot, we missed our train once again.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,1172,515
Are you sure that's the back of the train?,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,1172,515
Rail travel cost an arm and a leg these days,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
Mass transit--the sport of masochists.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
Actually this is not as bizarre as a train with no wheels on one side.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
"Want to up the bet to ten bucks, who's got the better coverage ?",0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
See? Doesn't it feel good to face things head on?,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
Is that your stomach growling?,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
I'm pretty sure this is the back of the train.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
"This is what life feels like when you don't go to college. Kids, do yoursleves a favor and do good in school!",0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
I guess that grateful dead song was more than just a warning.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
"Look! If we dive forward, we're saved! No wheels of the left side!",0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
They weren't kidding when they said the lounge is in the rear.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
will it hurt?,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
At least the worst is over.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
You really have to keep getting outside your comfort zone.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
"Well Doc, like I told you in our last session, I feel as if everyone is out to get me.",0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
You sure this is the best way to get worker's comp?,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
"Yes, it has its challenges, but it's the only place I can afford in Manhattan.",0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
I see my protest also as a lifestyle.,0.0,1.0,4.0,5.0,1.2,0.22360679774997896,1176,515
