target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
5644,1.2517985611510791,0.0490696737598291,139,1.2517985611510791,"Okay, but you'll still have to pick up after him.",623,10,15,114,1147
5679,1.2517985611510791,0.04461810422546896,139,1.2517985611510791,"""Sir the area for pet-flying is further down. See my hand? I've already confiscated a hedgehog today""",623,6,23,110,1147
5935,1.2517985611510791,0.04689673819985177,139,1.2517985611510791,Never seen an airedale/skye terrier mix before,623,8,19,112,1147
6351,1.2517985611510791,0.042216660165913016,139,1.2517985611510791,"Listen, buddy, the only things allowed with tails in here are kites. Got that?",623,4,27,108,1147
2234,1.25,0.044334753871226124,140,1.25,It better not rain!  Understand?,623,6,23,111,1179
5192,1.25,0.04547906467530975,140,1.25,No animals were injured in the drawing of this cartoon.,623,7,21,112,1179
11,1.2481751824817515,0.04723008313889821,137,1.2481751824817515,"High as a kite"" is no excuse",623,8,18,111,1181
140,1.2481751824817515,0.04723008313889821,137,1.2481751824817515,Ever heard of the law of gravity?,623,8,18,111,1181
166,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,We received a report of flying pigs. Carry on,623,6,22,109,1181
221,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,And now you’re gonna tell me that kites can walk.,623,5,24,108,1181
291,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,"Of course  I understand,  he’s just a bit gassy this morning...",623,5,24,108,1181
366,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,There's no exception for Airedales .,623,7,20,110,1181
467,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,Why can't you just roll down the window of your car?,623,4,26,107,1181
679,1.2481751824817515,0.041157863386336785,137,1.2481751824817515,"Sir, you need to curb your Airedale.",623,3,28,106,1181
777,1.2481751824817515,0.041157863386336785,137,1.2481751824817515,He thinks he's a pig.,623,3,28,106,1181
862,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,"Sir, only registered emotional support dogs are permitted to fly.",623,6,22,109,1181
987,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,The rules clearly state that the tail must be at least fifteen inches.,623,7,20,110,1181
992,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,Filling your dog with helium is not the only issue - there's been numerous complaints about his high pitched bark.,623,6,22,109,1181
1057,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,Best bird dog in the state!,623,4,26,107,1181
1113,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,"No officer, he just ate a drone.",623,7,20,110,1181
1133,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,"Sorry sir, it has to be an emotional support animal to fly.",623,6,22,109,1181
1160,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,Are you feeding him properly??,623,5,24,108,1181
1254,1.2481751824817515,0.039832493162901404,137,1.2481751824817515,"Wrong park, Mister Peabody.",623,2,30,105,1181
1274,1.2481751824817515,0.04723008313889821,137,1.2481751824817515,He ate a whole pot of beans . . .been up there ever since.,623,8,18,111,1181
1605,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,"Sir, a dingo did NOT eat your kite.",623,6,22,109,1181
1654,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,It better be toilet trained.,623,4,26,107,1181
1974,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,Do you really think pugs can fly?,623,6,22,109,1181
1979,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,I don't care if it's a Skye terrier.,623,7,20,110,1181
2130,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,My wife is having an affair.,623,6,22,109,1181
2229,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,It doesn't matter that they all have tails...,623,6,22,109,1181
2288,1.2481751824817515,0.04180479424666804,138,1.2481751824817515,"Sir, the dog park is the next block down.",623,4,27,107,1181
2570,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,"I need him back now. It's time for takeoff, and Dog is my co-pilot.",623,7,20,110,1181
2797,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,"Sir, I’m issuing you a citation for non-conformity. Earlier today we discovered that you’re living in a non-beige house, and now this...",623,5,24,108,1181
2895,1.2481751824817515,0.041157863386336785,137,1.2481751824817515,"Sorry, sir, we only allow flying pigs.",623,3,28,106,1181
2955,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,But he's an Airedale.,623,4,26,107,1181
2986,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,"Sorry, we don't allow leashes longer than 6 feet",623,7,20,110,1181
3163,1.2481751824817515,0.03846147819074056,137,1.2481751824817515,Just don’ t fly him over the picnic area!……,623,1,32,104,1181
3540,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,And don't tell me he's an Airedale,623,4,26,107,1181
3599,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,"Airedale, schmerdale.",623,6,22,109,1181
3646,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,"This goes against the laws of our city, our state, our country, and Newton.",623,7,20,110,1181
3723,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,"If I see him off the lead again, there will be a fine.",623,5,24,108,1181
3806,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,Your dog has the worst case of gas I've ever smelled.,623,7,20,110,1181
3883,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,Next park over.,623,7,20,110,1181
3964,1.2481751824817515,0.0405006001813612,137,1.2481751824817515,Can he stop howling and just fly?,623,2,29,106,1181
4060,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,"The Macy’s Parade? No, that’s on 77th.",623,4,26,107,1181
4114,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,I got a complaint that your kite may not be potty trained.,623,6,22,109,1181
4148,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,"Yes, it is very impressive, but could you put a diaper on him...we've had some complaints.",623,5,24,108,1181
4150,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,"No,it wasn't a seagull.  I'm afraid you're going to have to leave now sir.",623,4,26,107,1181
4287,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,Is your kite trained?,623,5,24,108,1181
4378,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,"Well, it doesn't seem to be the same to HIM....",623,5,24,108,1181
4490,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,"You're the kite guy from the dog park, aren't you?",623,4,26,107,1181
4556,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,Bring it down.  The tail must be at least 3 feet long.,623,7,20,110,1181
4945,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,Where do you see yourself in the next 5 years?,623,6,22,109,1181
5191,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,"We tried off-leash for awhile, but that didn't work.",623,4,26,107,1181
5227,1.2481751824817515,0.044298140321212126,138,1.2481751824817515,"It’s a form of artistic expression to help save the wolves, officer. My pig kite is no longer relevant in this administration.",623,6,23,109,1181
5411,1.2481751824817515,0.041157863386336785,137,1.2481751824817515,It's my wolfhound.  He heard that Trump was elected President so he's looking for the flying pigs.,623,3,28,106,1181
5451,1.2481751824817515,0.0460796977675794,137,1.2481751824817515,"Amazing. Still a dog, so you have to go.",623,7,20,110,1181
5535,1.2481751824817515,0.048353107038359086,137,1.2481751824817515,"But officer, his name is really Kite",623,9,16,112,1181
5579,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,"We truly regret any pain and confusion this hurtful and inappropriate sign may have caused any of this nation's more than 4,700 flying dogs.",623,5,24,108,1181
5676,1.2481751824817515,0.041157863386336785,137,1.2481751824817515,But his name is Kite...,623,3,28,106,1181
5733,1.2481751824817515,0.04180479424666804,138,1.2481751824817515,"Sir, I know he's on a leash, but we don't allow dogs in this park.",623,4,27,107,1181
5978,1.2481751824817515,0.04244186524511072,137,1.2481751824817515,"Sir, you’ll have to keep your dog on the ground. The only animals allowed to fly here are pigs.",623,4,26,107,1181
6119,1.2481751824817515,0.04489984787719984,137,1.2481751824817515,I don't really care if it's an airedale.,623,6,22,109,1181
6183,1.2481751824817515,0.048353107038359086,137,1.2481751824817515,What? You've never seen a black cop before?,623,9,16,112,1181
6214,1.2481751824817515,0.041157863386336785,137,1.2481751824817515,"No sir, you can't fly a kite at the dog park either.",623,3,28,106,1181
6385,1.2481751824817515,0.04368814636076829,137,1.2481751824817515,You should meet the lady waiting for her kite to poop in the dog park...,623,5,24,108,1181
331,1.2462686567164178,0.0478895494988628,134,1.2462686567164178,Your kite is a dog.,623,8,17,109,1241
378,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,New trick?,623,4,25,105,1241
816,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,"Sir, dogs can only be flown over in the Dog Park...",623,5,23,106,1241
830,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,We've had some complaints.,623,4,25,105,1241
922,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,I like yours the most.,623,6,21,107,1241
1004,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,"Yes, he is a good boy.",623,4,25,105,1241
1049,1.2462686567164178,0.04670319154586742,134,1.2462686567164178,"Sir, this is a kite park, you'll have to fly your dog elsewhere.",623,7,19,108,1241
1264,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,"Sir,  I don't care if he is on a leash, bird dogs aren’t allowed here.",623,6,21,107,1241
1341,1.2462686567164178,0.04670319154586742,134,1.2462686567164178,"No , you are doing it right , they are all  doing it wrong",623,7,19,108,1241
1402,1.2462686567164178,0.04162096464564211,134,1.2462686567164178,Ben Franklin's on the phone.,623,3,27,104,1241
1466,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,Two martinis and he always flies like a kite,623,4,25,105,1241
1468,1.2462686567164178,0.04359628394697033,135,1.2462686567164178,Not helium? Let me hear his voice.,623,5,24,106,1241
1658,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,Nothing that interesting is allowed in this city since that prick Giuliani ruined it for everybody.,623,6,21,107,1241
1769,1.2462686567164178,0.040941351622983416,134,1.2462686567164178,I am with the ASPCA sir. We need to speak to your dog.,623,2,28,104,1241
1866,1.2462686567164178,0.04162096464564211,134,1.2462686567164178,I told my dog there's nothing to fear but fear itself,623,3,27,104,1241
2431,1.2462686567164178,0.04670319154586742,134,1.2462686567164178,"Kites do not, in fact, need predators to weed out the infirm and strengthen the herd.",623,7,19,108,1241
2461,1.2462686567164178,0.04904722012344917,134,1.2462686567164178,Still safer than having him fly United,623,9,15,110,1241
2565,1.2462686567164178,0.0402502651842164,134,1.2462686567164178,"Excuse me, sir.  Do you have a permit to fly that dog?",623,2,29,103,1241
2577,1.2462686567164178,0.04670319154586742,134,1.2462686567164178,"And just how long has Fala been waiting for the frisbee?""",623,7,19,108,1241
2849,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,"It's fine, as long he's fixed.",623,6,21,107,1241
2862,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,I must warn you that dogs attract lightning.,623,4,25,105,1241
2871,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,Glad to see you can still get it up!,623,4,25,105,1241
2993,1.2462686567164178,0.0478895494988628,134,1.2462686567164178,"No, sir, I don’t believe that was a passing rain cloud.",623,8,17,109,1241
3028,1.2462686567164178,0.04904722012344917,134,1.2462686567164178,"Kite park, dog park, ... you still have to clean up after your dog!",623,9,15,110,1241
3197,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,"Any pigeons you can catch, you can keep.",623,5,23,106,1241
3265,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,"When they go low, we go high.",623,6,21,107,1241
3362,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,No metaphors allowed.,623,6,21,107,1241
3499,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,"Sir, we have reason to believe your dog has  flies.",623,6,21,107,1241
3660,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,Poop will be your downfall.,623,6,21,107,1241
3732,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,Well I guess it's ok if he identifies as a kite.,623,5,23,106,1241
3829,1.2462686567164178,0.04670319154586742,134,1.2462686567164178,I'm from the TSA and there are new regulations about flying with your dog ...,623,7,19,108,1241
3907,1.2462686567164178,0.0478895494988628,134,1.2462686567164178,"Storm's coming, better pack it in.  At least, I felt a sprinkle.",623,8,17,109,1241
3937,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,...bucket list,623,5,23,106,1241
4026,1.2462686567164178,0.03954710383938019,135,1.2462686567164178,"But officer, he's a kite runner.",623,2,30,103,1241
4064,1.2462686567164178,0.03954710383938019,135,1.2462686567164178,"No officer, but I’ll keep my eyes out for him.",623,2,30,103,1241
4154,1.2462686567164178,0.04670319154586742,134,1.2462686567164178,He believed he could fly!,623,7,19,108,1241
4340,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,"No, I meant you have to bring him down, not, y'know, 'put him down'.",623,4,25,105,1241
4561,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,No dogs aloft.,623,5,23,106,1241
4651,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,"Some people think he's got some Springer Spaniel in him, but he's just a stray I found hovering over my front yard one day.",623,6,21,107,1241
4668,1.2462686567164178,0.04904722012344917,134,1.2462686567164178,"I’m sorry, sir, but we’ve had numerous complaints from PETA about your kite.",623,9,15,110,1241
5033,1.2462686567164178,0.04670319154586742,134,1.2462686567164178,"Listen, this isn't that kind of kite park.",623,7,19,108,1241
5039,1.2462686567164178,0.03166810965170608,134,1.2462686567164178,We cannot make exceptions sir. All dogs must be on a leash.,623,0,0,134,1241
5430,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,I presume that's a Skye terrier.,623,5,23,106,1241
5559,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,Do you see a sign that says Dog Park?,623,6,21,107,1241
5582,1.2462686567164178,0.03954710383938019,135,1.2462686567164178,He LOVES chasing pigeons.,623,2,30,103,1241
5612,1.2462686567164178,0.042947939981654984,134,1.2462686567164178,"Sir, there are better ways to deal with a mid-life crisis",623,4,25,105,1241
5620,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,"Nice try, Jenkins. No dogs alowed in the park.",623,6,21,107,1241
5734,1.2462686567164178,0.04904722012344917,134,1.2462686567164178,"Your kite have a license""",623,9,15,110,1241
5988,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,"Helium enemas are illegal, you know.",623,5,23,106,1241
6111,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,"Keep him on leash this time, the lady with Skye Terrier doesn't want another litter of balloon dogs",623,5,23,106,1241
6225,1.2462686567164178,0.0402502651842164,134,1.2462686567164178,"Rules, buddy...'No dogs'""",623,2,29,103,1241
6321,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,I do believe there are other ways to avoid fleas and tics.,623,5,23,106,1241
6386,1.2462686567164178,0.044235126305933466,134,1.2462686567164178,"Don't worry officer, he's a professional!",623,5,23,106,1241
6387,1.2462686567164178,0.045485901661239315,134,1.2462686567164178,"OK, fine, but if he craps you are so busted.",623,6,21,107,1241
3359,1.2424242424242424,0.04702730530282264,132,1.2424242424242424,I see you're making the best of the dog days of summer.,623,7,18,107,1295
1715,1.2416666666666667,0.04878902350111492,120,1.2416666666666667,No Airdales!,623,6,17,97,1296
49,1.2406015037593985,0.04154453635293475,133,1.2406015037593985,I take it you’re Canadian.”,623,3,26,104,1297
1163,1.2406015037593985,0.042893701954168785,133,1.2406015037593985,Don’t saying anything. He’ll be deflated if you think he doesn’t fit in.,623,4,24,105,1297
3237,1.2406015037593985,0.04791194353753607,133,1.2406015037593985,How often do National Kite Day and National Gary Larson Day coincide?,623,8,16,109,1297
3866,1.2406015037593985,0.04154453635293475,133,1.2406015037593985,"I'm not disputing that he's a good dog, but that still doesn't make him a good kite.",623,3,26,104,1297
75,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,He also swims.,623,6,19,104,1301
242,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,"Sir, we have complaints about your dog marking his territory.",623,4,23,102,1301
320,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,"I am only going to tell you one more time, if your kite keeps on mounting other kites, you are both going to have to leave.",623,4,23,102,1301
380,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,Your dog is in violation of our local Ordinance on Gravity.,623,5,21,103,1301
475,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,Would you be interested in being on the cover of the fall Parks and Recreation Department brochure?,623,4,23,102,1301
491,1.2403100775193798,0.041582075661095584,130,1.2403100775193798,"Well, as long as he stays off the grass...",623,3,26,101,1301
502,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,You should thank your lucky stars you're not an unarmed black child in this situation.,623,5,21,103,1301
722,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"He doesn't know he can't fly"" is not an excuse.",623,5,21,103,1301
825,1.2403100775193798,0.04894130348517205,129,1.2403100775193798,Your kite is the leash of my concerns.,623,8,15,106,1301
948,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Sir, I believe you're in​ the wrong park.",623,5,21,103,1301
1107,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,I'll need to see your pet license and your license to operate a pet.,623,6,19,104,1301
1356,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,"The law says leash your dog, not launch your dog.",623,6,19,104,1301
1375,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Ya' know, poodles go a lot higher.",623,5,21,103,1301
1454,1.2403100775193798,0.04084736222549998,129,1.2403100775193798,I don't think I ever heard the saying 'GO FLY A DOG',623,2,27,100,1301
1541,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,It's the Dog Days of Summer,623,5,21,103,1301
1944,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Yes, I understand that he's a bird dog. You're still going to have to pick up after him.",623,5,21,103,1301
2013,1.2403100775193798,0.04230403091655634,129,1.2403100775193798,I could have sworn it said Akita Flying Competition.,623,3,25,101,1301
2085,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"You're playing pretty fast and loose with those leash laws, pal.",623,5,21,103,1301
2115,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,"I don't care that the helium makes him float, but you have to find a way to stop that squeaky barking.",623,6,19,104,1301
2238,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Yes, you still need to pick it up, even if it flies into the bushes.",623,5,21,103,1301
2249,1.2403100775193798,0.04084736222549998,129,1.2403100775193798,"That is one way to get around the park’s no dog policy.""",623,2,27,100,1301
2300,1.2403100775193798,0.04230403091655634,129,1.2403100775193798,I dont care how much easier it is to find the ball!,623,3,25,101,1301
2322,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,Let me guess... it's an Airdale.,623,5,21,103,1301
2473,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,Great job with the tail.,623,4,23,102,1301
2484,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,You better clean up after it.,623,6,19,104,1301
2599,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,The maximum leash length is six feet sir.,623,6,19,104,1301
2628,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,Could you bring him down? This isn't his day.,623,5,21,103,1301
2682,1.2403100775193798,0.04768780929986155,129,1.2403100775193798,"I'm sorry Mr. Romney, but that is just plain cruel.",623,7,17,105,1301
2706,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,"An airedale, you say?",623,4,23,102,1301
2757,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,The tail is not regulation length.,623,4,23,102,1301
2826,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Sorry, the tail doesn't meet regulations.",623,5,21,103,1301
2865,1.2403100775193798,0.04894130348517205,129,1.2403100775193798,How much is that doggie in the wind?,623,8,15,106,1301
2913,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,Must be hard to keep away from trees.,623,4,23,102,1301
2972,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Sir, you are a disgrace....Now tuck your shirt in.",623,5,21,103,1301
3052,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,Just a reminder; always clean up after your kite.,623,4,23,102,1301
3475,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,They must be tethered at all times.,623,4,23,102,1301
3524,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,He swallowed a helium balloon,623,5,21,103,1301
3573,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,You say his mother was a papillon? Tell him to flutter on down.,623,6,19,104,1301
3650,1.2403100775193798,0.04084736222549998,129,1.2403100775193798,You know I read Helium's bad for dogs,623,2,27,100,1301
4042,1.2403100775193798,0.041582075661095584,130,1.2403100775193798,"Leash or no leash, you still need a permit.”",623,3,26,101,1301
4097,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,Mind explaining how your dog got high as a kite?,623,6,19,104,1301
4190,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,...So long as it's consensual.,623,6,19,104,1301
4216,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,You think it's safe standing under him like that?,623,5,21,103,1301
4254,1.2403100775193798,0.04230403091655634,129,1.2403100775193798,"Well then, what DOES dog days of Summer mean then?",623,3,25,101,1301
4292,1.2403100775193798,0.04230403091655634,129,1.2403100775193798,You want the dog park across the street.,623,3,25,101,1301
4445,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"I'm asking you, sir, because, none of the other kites are dropping... well... droppings.",623,5,21,103,1301
4492,1.2403100775193798,0.04301387040586827,130,1.2403100775193798,I don't care if he has gas. You can't fly a dog in the park.,623,4,24,102,1301
4514,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,I just want to know what you’ll do if he gets caught in a tree.,623,5,21,103,1301
4654,1.2403100775193798,0.04768780929986155,129,1.2403100775193798,Please take your Airedale to the Dog Park!,623,7,17,105,1301
4698,1.2403100775193798,0.04009918933441582,130,1.2403100775193798,The dog park is in the field over to your left.,623,2,28,100,1301
5012,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,You say this is how Ben Franklin invented the shock collar?,623,5,21,103,1301
5014,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"No, no, you want to keep the nose pointing *into* the wind.",623,5,21,103,1301
5055,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,"But, Officer, he's a Skye Terrier!",623,6,19,104,1301
5188,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,Are you saying your dog's name is Roosevelt?,623,5,21,103,1301
5283,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Sir, I understand that everyone's been coping with the Rapture in their own way, but you're going to have to let your dog move on sooner or later.",623,5,21,103,1301
5404,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"If that is a Chihuahua, it'll have to come with me.",623,5,21,103,1301
5446,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"Please, just make sure you clean up after your kite.",623,5,21,103,1301
5534,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,I won't ask you how. Just don't.,623,4,23,102,1301
5664,1.2403100775193798,0.043712184374573484,129,1.2403100775193798,"The sign on the gate says, 'Keep your dog on a short leash at all times.'",623,4,23,102,1301
5845,1.2403100775193798,0.04894130348517205,129,1.2403100775193798,I'm looking for a dog...,623,8,15,106,1301
5936,1.2403100775193798,0.04507636957214343,129,1.2403100775193798,"I dunno, it's pretty big for a flying squirrel.",623,5,21,103,1301
5991,1.2403100775193798,0.05016348490521234,129,1.2403100775193798,"We'd like to enlist him as a Border Collie, flying reconnaissance along the new southern wall.",623,9,13,107,1301
6266,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,Sorry sir. No kites that mock celebrities.,623,6,19,104,1301
6365,1.2403100775193798,0.04009918933441582,130,1.2403100775193798,"What's your vector, Victor?",623,2,28,100,1301
6375,1.2403100775193798,0.046400464704701085,129,1.2403100775193798,Can you at least get him to stop sniffing their tails?,623,6,19,104,1301
3466,1.2393162393162394,0.04802245006476562,117,1.2393162393162394,"Beagle, fleagle -- I don't care if his mother mated with an eagle.  He belongs in the dog park.",623,5,18,94,1366
38,1.2362204724409451,0.04250718476420963,127,1.2362204724409451,Weren’t you flying a kite at the dog park the other day?,623,3,24,100,1367
45,1.2362204724409451,0.046709890681067734,127,1.2362204724409451,He's just trying to fetch my kite.,623,6,18,103,1367
52,1.2362204724409451,0.04535228230733728,127,1.2362204724409451,How would you like it if we flew kites in your dog park?,623,5,20,102,1367
71,1.2362204724409451,0.04250718476420963,127,1.2362204724409451,Curb your dog sir.,623,3,24,100,1367
72,1.2362204724409451,0.03251083657584606,127,1.2362204724409451,Can you pick up your kite poop please?,623,0,0,127,1367
119,1.2362204724409451,0.04802913974234994,127,1.2362204724409451,"Support animal?""",623,7,16,104,1367
128,1.2362204724409451,0.04395276024928965,127,1.2362204724409451,Just because it has a tail doesn't mean it's a kite.,623,4,22,101,1367
204,1.2362204724409451,0.05056448376376388,127,1.2362204724409451,Ms. Poppins wants her dog back.,623,9,12,106,1367
223,1.2362204724409451,0.04931310821012056,127,1.2362204724409451,"Only airedales and skye terriers allowed, sir.",623,8,14,105,1367
238,1.2362204724409451,0.038657467767514886,128,1.2362204724409451,"Sir, I'm going to have to insist that you pick up your kite's poop.",623,1,29,98,1367
282,1.2362204724409451,0.04535228230733728,127,1.2362204724409451,Is he sky-broken?,623,5,20,102,1367
437,1.2362204724409451,0.046709890681067734,127,1.2362204724409451,"I don't care that your dog can fly, it's disturbing the children.",623,6,18,103,1367
503,1.2362204724409451,0.046709890681067734,127,1.2362204724409451,I'll have to lock him up until he learns to stop lifting his leg on other people's kites.,623,6,18,103,1367
600,1.2362204724409451,0.04101068616380095,127,1.2362204724409451,"No exceptions, sir ...poop and scoop is still the law!",623,2,26,99,1367
705,1.2362204724409451,0.04535228230733728,127,1.2362204724409451,"Sir, the dog-flying section is on the other side.",623,5,20,102,1367
713,1.2362204724409451,0.04101068616380095,127,1.2362204724409451,I don't care if the dog park is closed,623,2,26,99,1367
800,1.2362204724409451,0.04535228230733728,127,1.2362204724409451,Let me guess: Your dog ate your kite again.,623,5,20,102,1367
882,1.2362204724409451,0.04535228230733728,127,1.2362204724409451,"Just curious, sir, were you aware of a missing helium canister?",623,5,20,102,1367
913,1.2362204724409451,0.046709890681067734,127,1.2362204724409451,"They're supposed to be on a leash, not a string.",623,6,18,103,1367
935,1.2362204724409451,0.04395276024928965,127,1.2362204724409451,His father was Underdog!,623,4,22,101,1367
1155,1.2362204724409451,0.04250718476420963,127,1.2362204724409451,It doesn’t matter that you’re from Colorado; it’s not legal here.,623,3,24,100,1367
1161,1.2362204724409451,0.04802913974234994,127,1.2362204724409451,Constipated and flatulent.,623,7,16,104,1367
1166,1.2362204724409451,0.04395276024928965,127,1.2362204724409451,There has been a complaint about your kite.,623,4,22,101,1367
1231,1.2362204724409451,0.04395276024928965,127,1.2362204724409451,"No, I'm not high, sir. Just the dog.",623,4,22,101,1367
1326,1.2362204724409451,0.046036091265015726,128,1.2362204724409451,"That's right.  If he didn't sign the waiver, I'm afraid he'll have to come down.",623,6,19,103,1367
1365,1.2362204724409451,0.037840555304065146,127,1.2362204724409451,"I don't care that she'll burp out the helium soon, reel her in now!",623,0,30,97,1367
1415,1.2362204724409451,0.04395276024928965,127,1.2362204724409451,"Sir, we've received complaints that you're not picking up after your dog.",623,4,22,101,1367
1424,1.2362204724409451,0.03052818563079845,127,1.2362204724409451,"I don't care if you named him ""Sully"", he's still a dog.",623,0,0,127,1367
1435,1.2362204724409451,0.04395276024928965,127,1.2362204724409451,"No, Sorry sir, it is still a dog.  A cool dog, but just a dog",623,4,22,101,1367
1516,1.2362204724409451,0.04535228230733728,127,1.2362204724409451,That's a good buoy.,623,5,20,102,1367
1547,1.2362204724409451,0.046709890681067734,127,1.2362204724409451,"I'm sorry, sir, but you must let sleeping dogs lie.",623,6,18,103,1367
