unfunny,funny,caption,score,precision,somewhat_funny,rank,count,contest
18,0,Our architect studied in Pisa.,1.3076923076923077,0.09230769230769233,8,456,26,528
19,1,"You do realize that it's the window that's tilted, don't you?",1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,haha does anyone know where we got those brownies?,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,"As you may have guessed, our stock is down.",1.3076923076923077,0.1076923076923077,6,456,26,528
19,1,"Well, it looks like we've reached the tipping point.",1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,These meetings always seem to go downhill.,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,"From now on, it's all uphill.",1.3076923076923077,0.1076923076923077,6,456,26,528
21,3,"All those in favor of removing their wheels, say ""Aye"".",1.3076923076923077,0.13323467750529827,2,456,26,528
21,3,"PLEASE, call me Eileen.",1.3076923076923077,0.13323467750529827,2,456,26,528
20,2,I want the architecture committee in my office. RIGHT NOW!,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,I don't want you to think of me as your boss.,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,"I like the angle your taking with this one, guys.",1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,I'm sensing a bias...,1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,"""Someone has to take the higher ground"".",1.3076923076923077,0.13323467750529827,2,456,26,528
19,1,Level with me.,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,I've got to level with you.,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,"I know it doesn't look so great now, but I think our cruise line investments eventually will pay off.",1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,Th markets have shifted.,1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,Dad build this company with his bare hands. He was a terrible carpenter.,1.3076923076923077,0.13323467750529827,2,456,26,528
19,1,Does that window look askew to anyone?,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,I feel certain I could bring a new perspective to your company.,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,"If you could all just lean in. Especially you, Susan.",1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,"Yes, you're right, this company is facing an uphill battle.",1.3076923076923077,0.1211385826771048,4,456,26,528
18,0,Now try to table my motion!,1.3076923076923077,0.09230769230769233,8,456,26,528
19,1,"I don't know how, but I'm trying to level with you.",1.3076923076923077,0.1076923076923077,6,456,26,528
19,1,Why do I feel like the only one to grasp the levity of the situation?,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,I'm afraid the market slide was more far-reaching than we anticipated.,1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,It pays to get to meetings early,1.3076923076923077,0.13323467750529827,2,456,26,528
20,2,Our motto here is to be fair and balanced!,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,"In hindsight, we should have re-framed the window instead.",1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,Don’t let the gravity of the situation impact your board vote.,1.3076923076923077,0.13323467750529827,2,456,26,528
20,2,Anyone doubt that I'm not on the level?,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,I can't hold the table much longer...,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,"As your CEO, I know you look up to me for a new slant on how to address our decline in business.",1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,I am strongly reconsidering our ability to be fair and balanced.,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,"Someone is underperforming, and that's the elephant in the room we need to talk about.",1.3076923076923077,0.1076923076923077,6,456,26,528
19,1,"I can have the wheels removed from your chairs, but that's all!",1.3076923076923077,0.1076923076923077,6,456,26,528
19,1,Maybe we should stop thinking outside the box,1.3076923076923077,0.1076923076923077,6,456,26,528
19,1,You will be evaluated on a sliding scale,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,There's a motion that we become a standing committee.,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,"'' After Ms. Davenport's presentation, we're having sliders for lunch.''",1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,Your probably wondering why I've cornered you all here today.,1.3076923076923077,0.13323467750529827,2,456,26,528
19,1,"I'm sorry, but now that the bank has placed a lean on the building, I have no choice but to let all of you go.",1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,These shipboard meetings seem to be driving us apart.,1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,I take that as disapproval of the proposed sliding pay scale.,1.3076923076923077,0.13323467750529827,2,456,26,528
20,2,Our sales department has really gone downhill.,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,As you know there has been a shift in the market.,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,"...also on the agenda, we will be asking the City of Pisa to renew our lease.",1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,I called this meeting today because I felt I should just level with you.,1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,"Fox News, fair and balanced.",1.3076923076923077,0.13323467750529827,2,456,26,528
20,2,The gravity of all this is pretty obvious.,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,I realize this firm has been going downhill for a while...,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,It seems we've reached the tipping point.,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,I don't think you guys are being straight with me,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,I'm slowly coming around to the idea that the business is reaching a tipping point.,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,What leads you to believe we aren't using a level playing field?,1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,I hope you appreciate the gravity of this situation.,1.3076923076923077,0.13323467750529827,2,456,26,528
19,1,Would one of you straighten the whiteboard?,1.3076923076923077,0.1076923076923077,6,456,26,528
19,1,Your performance was based on a sliding scale,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,My plan is to level the playing field.,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,I don't see how a Feng Shui consultant can help us.,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,The first meeting of the housing committee of Pisa is adjourned.,1.3076923076923077,0.1211385826771048,4,456,26,528
19,1,Looks like I remain as Chairman in a landslide.,1.3076923076923077,0.1076923076923077,6,456,26,528
20,2,We should approach this from a different angle.,1.3076923076923077,0.1211385826771048,4,456,26,528
20,2,"Practical, no. Demoralizing, yes.",1.3076923076923077,0.1211385826771048,4,456,26,528
21,3,Stop putting a slant on everything I say.,1.3076923076923077,0.13323467750529827,2,456,26,528
20,2,Do I detect a tilt to the right?,1.3076923076923077,0.1211385826771048,4,456,26,528
17,1,"I know it seems like we are far apart on this, but that's just an illusion.",1.3043478260869563,0.11651701954927808,5,540,23,528
19,2,'Someone's' got to organize the Christmas party.,1.2916666666666667,0.12739256153441425,3,541,24,528
19,2,"However, there is one downside to this new plan...",1.2916666666666667,0.12739256153441425,3,541,24,528
18,1,"Now that you're all together, let's begin.",1.2916666666666667,0.11227500313294328,5,541,24,528
18,1,"So, I think it's fair to say that we've reached our tipping point.",1.2916666666666667,0.11227500313294328,5,541,24,528
18,1,Why am I the only one to bring anything to the table?,1.2916666666666667,0.11227500313294328,5,541,24,528
19,2,All those in favor of leaving the building now...,1.2916666666666667,0.12739256153441425,3,541,24,528
19,2,Good Job People! It's all down hill from here!,1.2916666666666667,0.12739256153441425,3,541,24,528
17,0,Perhaps we should look at this from another angle.,1.2916666666666667,0.09477598811252416,7,541,24,528
18,1,I sense the board is already leaning one way on this issue.,1.2916666666666667,0.11227500313294328,5,541,24,528
19,2,I see you all grasp the gravity of the situation.,1.2916666666666667,0.12739256153441425,3,541,24,528
18,1,I want to impress upon you the gravity of our situation.,1.2916666666666667,0.11227500313294328,5,541,24,528
18,1,"...well, that's my opinion. Which way are you guys leaning?",1.2916666666666667,0.11227500313294328,5,541,24,528
17,0,We've taken some extraordinary measures to level that picture frame.,1.2916666666666667,0.09477598811252416,7,541,24,528
18,1,I am restoring top-down management.,1.2916666666666667,0.11227500313294328,5,541,24,528
18,1,Catch!,1.2916666666666667,0.11227500313294328,5,541,24,528
20,3,"Ok then, it's agreed. We'll move our offices from Park Slope to Flatbush.",1.2916666666666667,0.14089731416920842,1,541,24,528
20,2,Just be thankful we don't work in the warehouse.,1.28,0.12274635093014645,3,557,25,528
19,1,I'm told that you have a bunch of new ideas.,1.28,0.1083205120618128,5,557,25,528
19,1,Nobody leaves until we straighten this out.,1.28,0.1083205120618128,5,557,25,528
20,2,"Oh, how the table has turned.",1.28,0.12274635093014645,3,557,25,528
19,1,"Next meeting, we'll try a different slant.",1.28,0.1083205120618128,5,557,25,528
19,1,It's not just about getting to the top; it's about staying at the top.,1.28,0.1083205120618128,5,557,25,528
18,0,You may have noticed a shift in management recently.,1.28,0.09165151389911676,7,557,25,528
19,1,How dare you accuse me of not leveling with you!,1.28,0.1083205120618128,5,557,25,528
20,2,I thought it would be lonelier up here.,1.28,0.12274635093014645,3,557,25,528
19,1,I'll concede your unanimous vote on this issue carries a lot of weight.,1.28,0.1083205120618128,5,557,25,528
19,1,Did anybody else feel that?,1.28,0.1083205120618128,5,557,25,528
20,2,Carl began to doubt his choice of the Titanic for the annual company leadership retreat.,1.28,0.12274635093014645,3,557,25,528
21,3,Our first order of business is to discuss the gopher problem.,1.28,0.13564659966250536,1,557,25,528
20,2,Seating by pay scale.,1.28,0.12274635093014645,3,557,25,528
20,2,"When I said we had to get lean, I didn't mean this.",1.28,0.12274635093014645,3,557,25,528
19,1,"Look, team, Brexit has been rough on everyone. But let's just try and make the best of our relocation to Pisa.",1.28,0.1083205120618128,5,557,25,528
20,2,Crikey! I forgot the balance sheets!,1.28,0.12274635093014645,3,557,25,528
19,1,I think we should look at this new project from a different angle.,1.28,0.1083205120618128,5,557,25,528
20,2,"In hindsight, we should not have invested in the chairs with wheels.",1.28,0.12274635093014645,3,557,25,528
19,1,"Alright, then, if there are no objections to the seating arrangements we'll move on to the menu.",1.28,0.1083205120618128,5,557,25,528
20,2,Welcome to the construction oversight committee.,1.28,0.12274635093014645,3,557,25,528
19,1,The risks may be shifting to the downside.,1.28,0.1083205120618128,5,557,25,528
20,2,"Ha! Let's see you lean in now, Carol.",1.28,0.12274635093014645,3,557,25,528
20,2,"Look, I know a lot of you aren't thrilled by the sudden transfer from London to our office in Pisa.",1.28,0.12274635093014645,3,557,25,528
20,2,You're probably wondering why I called you all there.,1.28,0.12274635093014645,3,557,25,528
20,2,"I'm known as a mover and a shaker, but my specialty is tilter.",1.28,0.12274635093014645,3,557,25,528
19,1,Is the white board crooked?,1.28,0.1083205120618128,5,557,25,528
19,1,It took an earthquake to prove that the self-leveling picture frame works!,1.28,0.1083205120618128,5,557,25,528
19,1,Now that you understand the gravity of this situation...,1.28,0.1083205120618128,5,557,25,528
19,1,I beg your pardon; your comments were a bit off-centered.,1.28,0.1083205120618128,5,557,25,528
20,2,And salaries will obviously be on a sliding scale.,1.28,0.12274635093014645,3,557,25,528
20,2,I was really hoping for your support on this.,1.28,0.12274635093014645,3,557,25,528
19,1,Your salaries from now on will also be on a sliding scale.,1.28,0.1083205120618128,5,557,25,528
20,2,We're restructuring so you're going to have to roll with it.,1.28,0.12274635093014645,3,557,25,528
19,1,We need to address the elephant in the room upstairs.,1.28,0.1083205120618128,5,557,25,528
19,1,I don't suppose that someone could get me a cup of coffee.,1.28,0.1083205120618128,5,557,25,528
19,1,I'm glad you see the gravity of this situation.,1.28,0.1083205120618128,5,557,25,528
20,2,I'm sensing a subtle power shift within the group.,1.28,0.12274635093014645,3,557,25,528
20,2,Try looking at it from my point of view,1.28,0.12274635093014645,3,557,25,528
20,2,Sorry about that. I had chili for lunch.,1.28,0.12274635093014645,3,557,25,528
21,3,Looks like the balance of power has taken an interesting turn.,1.28,0.13564659966250536,1,557,25,528
20,2,Just think of this as a zero sum game.,1.28,0.12274635093014645,3,557,25,528
20,2,Can I presume you are all Republicans?,1.28,0.12274635093014645,3,557,25,528
18,0,At least they hung the window properly,1.28,0.09165151389911676,7,557,25,528
19,1,Our structural engineering business is for sale.,1.28,0.1083205120618128,5,557,25,528
20,2,"Good, you're all on the same side of the table.",1.28,0.12274635093014645,3,557,25,528
18,0,The architect graciously offered to work on a sliding scale.,1.28,0.09165151389911676,7,557,25,528
18,0,We've implemented something new to improve attentiveness at meetings.,1.28,0.09165151389911676,7,557,25,528
19,1,"I see the weight of your arguments, but I still feel I have the upper hand...",1.28,0.1083205120618128,5,557,25,528
19,1,Ahhhhhhhhhhhhh Choo!,1.28,0.1083205120618128,5,557,25,528
20,2,But does the Marketing Data say the ship is sinking?,1.28,0.12274635093014645,3,557,25,528
20,2,You catch my drift?,1.28,0.12274635093014645,3,557,25,528
18,0,Next item on the agenda: using the restrooms.,1.28,0.09165151389911676,7,557,25,528
20,2,That's it! No more cruise line retreats.,1.28,0.12274635093014645,3,557,25,528
21,3,Anyone up for beer pong?,1.28,0.13564659966250536,1,557,25,528
20,2,"First off I'd like to acknowledge that, yes, the company relocation to Pisa has been difficult for all of us.",1.28,0.12274635093014645,3,557,25,528
19,1,So you're the committee that selected the architect for the new headquarters.,1.28,0.1083205120618128,5,557,25,528
18,0,Try to see this from my angle...,1.28,0.09165151389911676,7,557,25,528
20,2,You all have equal rights. In this company we take pride in offering a level playing field.,1.28,0.12274635093014645,3,557,25,528
19,1,Now---which one of you is the architect?,1.28,0.1083205120618128,5,557,25,528
18,0,Today we will be discussing a new floor plan.,1.28,0.09165151389911676,7,557,25,528
19,1,I take it the board has changed its position,1.28,0.1083205120618128,5,557,25,528
19,1,Does that painting look crooked to you?,1.28,0.1083205120618128,5,557,25,528
19,1,Welcome to our first corporate retreat at sea. Any questions?,1.28,0.1083205120618128,5,557,25,528
19,1,I don't think you people are on the level with me.,1.28,0.1083205120618128,5,557,25,528
18,0,One of the many reasons I nail my feet to the floor.,1.28,0.09165151389911676,7,557,25,528
20,2,"We're on a roll, people!",1.28,0.12274635093014645,3,557,25,528
20,2,The figures for the second quarter are titanic.,1.28,0.12274635093014645,3,557,25,528
20,2,Try to see it from my perspective: I'm not looking down on you. You're looking up to me!,1.28,0.12274635093014645,3,557,25,528
20,2,"Simon says, roll back to the table.",1.28,0.12274635093014645,3,557,25,528
20,2,I'm aware that this focus group skews to the right.,1.28,0.12274635093014645,3,557,25,528
19,1,I'd call this a landslide.,1.28,0.1083205120618128,5,557,25,528
20,2,Admit it. You've let things slide.,1.28,0.12274635093014645,3,557,25,528
20,2,"Okay, this meeting is going downhill fast",1.28,0.12274635093014645,3,557,25,528
19,1,"Yes, I’m the architect. What seems to be the problem?",1.28,0.1083205120618128,5,557,25,528
20,2,"Before we get down to business, Where are we with finding a new architect?",1.28,0.12274635093014645,3,557,25,528
20,2,So what you're saying is our engineering issues are also a metaphor for something?,1.28,0.12274635093014645,3,557,25,528
18,0,"Tell you what, I'm willing to meet you half-way",1.28,0.09165151389911676,7,557,25,528
20,2,Who seconds the motion for wheelless chairs?,1.28,0.12274635093014645,3,557,25,528
20,2,You all seriously need to lean-in.,1.28,0.12274635093014645,3,557,25,528
20,2,Will someone please throw me back my pen?,1.28,0.12274635093014645,3,557,25,528
19,1,I just want to quash the rumors that this company is a sinking ship.,1.28,0.1083205120618128,5,557,25,528
19,1,"Now that we have established the appropriate balance of power, we may commence our meeting.",1.28,0.1083205120618128,5,557,25,528
19,1,What do you mean 'level playing field?',1.28,0.1083205120618128,5,557,25,528
20,2,There's been a shift in our corporate structure.,1.28,0.12274635093014645,3,557,25,528
19,1,Let's approach this issue from a new angle.,1.28,0.1083205120618128,5,557,25,528
19,1,You guys should probably move...I can only hold this table for so much longer.,1.28,0.1083205120618128,5,557,25,528
20,2,For some unknown reason the 'The American Association of Homebuilders' is investigating our construction company.,1.28,0.12274635093014645,3,557,25,528
20,2,The garlic naan and lamb curry were totally worth it.,1.28,0.12274635093014645,3,557,25,528
20,2,Fair enough. But you can't beat the rent on this place!,1.28,0.12274635093014645,3,557,25,528
19,1,I suggest we adjourn before we hit the next wave,1.28,0.1083205120618128,5,557,25,528
20,2,It's not too late to change your vote.,1.28,0.12274635093014645,3,557,25,528
20,2,Can we get some interns to starboard for ballast?,1.28,0.12274635093014645,3,557,25,528
19,1,I’m going to level with you.,1.28,0.1083205120618128,5,557,25,528
20,2,We need to talk about today's orientation.,1.28,0.12274635093014645,3,557,25,528
19,1,I didn't say Simon says.,1.28,0.1083205120618128,5,557,25,528
18,0,please set your wheels to the lock position,1.28,0.09165151389911676,7,557,25,528
20,2,"And finally, the company's new weight-loss initiative begins on Monday...",1.28,0.12274635093014645,3,557,25,528
20,2,Look at this from my angle.,1.28,0.12274635093014645,3,557,25,528
19,1,"And THAT, ladies and gentlemen, is why in California we bolt the tables to the floors.",1.28,0.1083205120618128,5,557,25,528
20,2,Welcome to Escher Industries.,1.28,0.12274635093014645,3,557,25,528
21,3,Did anyone think to turn on the projector before they sat down?,1.28,0.13564659966250536,1,557,25,528
19,1,"The optics may appear to be somewhat slanted, but management does not believe that the company is sinking.",1.28,0.1083205120618128,5,557,25,528
19,1,"I want to assure all of you,I intend to manage with a level playing field.",1.28,0.1083205120618128,5,557,25,528
19,1,I know you all probably feel like you're on a slippery slope here.,1.28,0.1083205120618128,5,557,25,528
20,2,"On the other hand,upper management will be fine.",1.28,0.12274635093014645,3,557,25,528
19,1,Thank God for walls.,1.28,0.1083205120618128,5,557,25,528
18,0,Today's study group seems a bit one-sided.,1.28,0.09165151389911676,7,557,25,528
20,2,One false move and I'll let go of the table,1.28,0.12274635093014645,3,557,25,528
19,1,So much for your office coup.,1.28,0.1083205120618128,5,557,25,528
19,1,I think you all understand the gravity of the situation.,1.28,0.1083205120618128,5,557,25,528
19,1,"In conclusion, let me assure the board that this business is in no way a sinking ship.",1.28,0.1083205120618128,5,557,25,528
18,0,....I know things have been going down hill lately....,1.28,0.09165151389911676,7,557,25,528
20,2,I wanted to give you a different slant on things,1.28,0.12274635093014645,3,557,25,528
19,1,I know some of you are wondering how you got on the list.,1.28,0.1083205120618128,5,557,25,528
19,1,So somebody tell me why you all think we've tilted too far to the right.,1.28,0.1083205120618128,5,557,25,528
20,2,"In hindsight, we should have just re-framed the window.",1.28,0.12274635093014645,3,557,25,528
19,1,C'mon guys. Do we have to do this every time I need a volunteer?,1.28,0.1083205120618128,5,557,25,528
19,1,Cheapest office space in all of Pisa. and this board room is huge!,1.28,0.1083205120618128,5,557,25,528
19,1,I'm still not changing our name! We worked hard branding San Andreas.,1.28,0.1083205120618128,5,557,25,528
19,1,Well I'm glad to see that at least you all can appreciate the gravity of our situation.,1.28,0.1083205120618128,5,557,25,528
20,2,And that's why a chair needs five legs.,1.28,0.12274635093014645,3,557,25,528
20,2,We're fair and balanced regardless of what you see,1.28,0.12274635093014645,3,557,25,528
19,1,Building Maintenance says they've fixed the whiteboards.,1.28,0.1083205120618128,5,557,25,528
19,1,Did the earth move for you too?,1.28,0.1083205120618128,5,557,25,528
20,2,It's just an illusion.,1.28,0.12274635093014645,3,557,25,528
19,1,"Just because I'm the boss' son, don't think that things are tilted in my favor.",1.28,0.1083205120618128,5,557,25,528
20,2,I wish you would level with me.,1.28,0.12274635093014645,3,557,25,528
19,1,I've lost control of the room.,1.28,0.1083205120618128,5,557,25,528
19,1,I wouldn't call it push back.,1.28,0.1083205120618128,5,557,25,528
18,0,Corporately we believe all crap rolls down hill.,1.28,0.09165151389911676,7,557,25,528
19,1,Perhaps... but the rest of the news networks are all slanted the other way.,1.28,0.1083205120618128,5,557,25,528
18,2,WHAT flows downhill?,1.2727272727272727,0.13454779452744636,2,689,22,528
20,1,I wanted to inform you that the structural engineers have discovered a slight problem.,1.2692307692307692,0.10462669622104186,5,690,26,528
19,0,I understand the gravity of the situation.,1.2692307692307692,0.0887120199590061,7,690,26,528
21,2,I promise I'll stop ordering liver and onions during lunch meetings.,1.2692307692307692,0.11842157167954348,3,690,26,528
22,3,Vote with me or I let go of the table !,1.2692307692307692,0.13076923076923075,1,690,26,528
22,3,"As your new superior, it is necessary that you start looking up to me.",1.2692307692307692,0.13076923076923075,1,690,26,528
21,2,"You are not being fair, nor balanced.",1.2692307692307692,0.11842157167954348,3,690,26,528
22,3,"At the count of three, everyone run to the other side of the room.",1.2692307692307692,0.13076923076923075,1,690,26,528
19,0,"For tax purposes, we're relocating our offices to Pisa, Italy. This should help you all adjust.",1.2692307692307692,0.0887120199590061,7,690,26,528
20,1,Is it the room or my breath?,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,"Despite all our efforts to level the playing field, we've decided to go the other way.",1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,Not just our stock is sliding,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,You got the drift?,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,Our customers must be convinced that we're on the level.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,I hope you don't think I'm talking down to you.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,You don't appreciate the gravity of the situation.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,I truly believe your point of view is skewed.,1.2692307692307692,0.10462669622104186,5,690,26,528
19,0,"Did you say something about a slippery slope, Evelyn?",1.2692307692307692,0.0887120199590061,7,690,26,528
21,2,This more accurately represents the corporate balance of power.,1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,The first one to roll up here gets a promotion!,1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,I seem to be the only that understands the gravity of the situation.,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,"So you heard, I just got back from Rio!",1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,There is a motion to adjourn until after the earthquake. Any second?,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,"Look, I stand by my Engineer. He says it's good, it's good.",1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,Before we start ... Barclay can you straighten the mirror?,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,I don't think you understand the gravity of this decision,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,I'll make this candid and short. Our company is a sinking ship.,1.2692307692307692,0.11842157167954348,3,690,26,528
19,0,"Remember people, a rising tide doesn't lift all boats.",1.2692307692307692,0.0887120199590061,7,690,26,528
20,1,"And next, the bonuses for the Building Committee.",1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,I believe we need to fire the architect.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,First order of business: let's change these castor-wheels with some sticky rubber feet. Second order of business: let's fire our architects.,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,It's called trickle-down ergonomics.,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,...and that is why I think I'd be a great fit at the Acme Seesaw Company.,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,"Let's get this straight, balancing the budget is just part of the problem....",1.2692307692307692,0.11842157167954348,3,690,26,528
22,3,"With a little time, I'm confident you'll all come my way.",1.2692307692307692,0.13076923076923075,1,690,26,528
19,0,"It's demigod, not demagogue!",1.2692307692307692,0.0887120199590061,7,690,26,528
20,1,It's not going to be business as usual anymore.,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,We believe it's a temporary market shift.,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,This new conference room should help us get everyone's slant on things.,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,Who says that I look down on them?,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,"We're facing an uphill battle and unfortunately, some of you may not make it.",1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,Whose brilliant idea was it to hold our board meeting on a cruise ship?,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,I still think California was a good choice for our headquarters.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,This meeting seems to be going downhill.,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,First one that catches it gets the promotion,1.2692307692307692,0.11842157167954348,3,690,26,528
19,0,I see the room has shifted.,1.2692307692307692,0.0887120199590061,7,690,26,528
22,3,"From your perspective, things are looking up!",1.2692307692307692,0.13076923076923075,1,690,26,528
19,0,No need to vote then since you are all so inclined.,1.2692307692307692,0.0887120199590061,7,690,26,528
20,1,I'm leaning towards agreeing with you,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,I sense a slight shift.,1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,"Actually, it's the camera and the window that's slanted.",1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,I want everyone to try to come to the table on this.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,Stay right there and with a little luck the aftershock will slide you right back to your places.,1.2692307692307692,0.10462669622104186,5,690,26,528
19,0,"""Yeah... Well, this is not a playing field!",1.2692307692307692,0.0887120199590061,7,690,26,528
20,1,We are not going to let this slide.,1.2692307692307692,0.10462669622104186,5,690,26,528
22,3,"And when you say 'leaning way too much to the right,' do you mean in the political context?",1.2692307692307692,0.13076923076923075,1,690,26,528
21,2,As if to prove my point that too many on our team have become dead weight...,1.2692307692307692,0.11842157167954348,3,690,26,528
19,0,Once again I regret getting office space in a Frank Gehry building.,1.2692307692307692,0.0887120199590061,7,690,26,528
21,2,"If you feel like victims of bias now, just wait 'til I let go of this table.",1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,"If any of you oppose, I will literally crush you.",1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,.......nor is the deck stacked against any of you.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,I hope you all understand the gravity of our situation.,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,I am so glad we moved our office to Pisa.,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,"Before I let go of this table, I want you all to know how much I have appreciated working with you.",1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,"No, you can't sit at the conference table, we've eliminated middle management.",1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,Like our profits.,1.2692307692307692,0.11842157167954348,3,690,26,528
19,0,Why didn't anybody bring anything to the table worth discussing?,1.2692307692307692,0.0887120199590061,7,690,26,528
20,1,"The bad news is the the tide has turned.""... The good news is Surf's Up.",1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,The listing did say that relocating to a 'low cost business tower' in Pisa has it's ups and downs,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,"I think if the rest of you take the wheels off your chairs, we can resume the meeting.",1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,Not until we figure out who's passing gas!,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,"Yes, the rumors are true. We've pivoted.",1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,First one who makes it to this end of the table gets the corner office.,1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,How many of you know how to swim?,1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,I'm afraid I misunderstood when you said we need a new slant on the way we do our staff meetings.,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,Would you say this company treats men and women the same?,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,What a great game of air hockey! Who's up for some ping pong?,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,I always knew our board of directors carried a lot of weight.,1.2692307692307692,0.10462669622104186,5,690,26,528
20,1,"Okay, me next--ready?",1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,First order of business; let's fix that window.,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,All rise.,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,Did anyone else feel that quake?,1.2692307692307692,0.11842157167954348,3,690,26,528
21,2,I want to know which one of you contracted out the building renovations and I want to know now.,1.2692307692307692,0.11842157167954348,3,690,26,528
20,1,we need to level with each other...,1.2692307692307692,0.10462669622104186,5,690,26,528
21,2,This chair will oppose any unanimous descent until the table is motioned!,1.2692307692307692,0.11842157167954348,3,690,26,528
19,0,We need to work on levelling the playing field.,1.2692307692307692,0.0887120199590061,7,690,26,528
