unfunny,funny,caption,score,precision,somewhat_funny,rank,count
43,5,"Quick, have the cartoonist draw a mountain here!",1.3559322033898304,0.08291416369620888,11,1001,59
43,5,There was an iceberg here.,1.3559322033898304,0.08291416369620888,11,1001,59
40,2,I already climbed K2. Now I'm going for O2.,1.3559322033898304,0.0715639429713738,17,1001,59
41,3,This is the first time I've tried this without a net,1.3559322033898304,0.0755370867160889,15,1001,59
46,8,"Nobel Prize here I come, I've finally got a grip on dark matter.",1.3559322033898304,0.09288766952224282,5,1001,59
43,5,"Because it's there, dummy.",1.3559322033898304,0.08291416369620888,11,1001,59
41,3,I've decided to breath helium for this climb.,1.3559322033898304,0.0755370867160889,15,1001,59
44,6,I'M AN EXTREME MIME!!!!,1.3559322033898304,0.08636673015337336,9,1001,59
43,5,It hasn't caught on yet but I predict air climbing will be the new hover board.,1.3559322033898304,0.08291416369620888,11,1001,59
41,3,The helmet's for the glass ceiling,1.3559322033898304,0.0755370867160889,15,1001,59
43,5,My mime classes are really paying off.,1.3559322033898304,0.08291416369620888,11,1001,59
44,6,Quick! Use your powers of imagination!,1.3559322033898304,0.08636673015337336,9,1001,59
44,6,Quick! The purple crayon!,1.3559322033898304,0.08636673015337336,9,1001,59
42,4,Three mimes are trapped 200 yards from the summit. I'll be home when I'm home.,1.3559322033898304,0.07931144309302303,13,1001,59
43,5,I still think it's the medication.,1.3559322033898304,0.08291416369620888,11,1001,59
43,5,Somebody took the Stairway to Heaven.,1.3559322033898304,0.08291416369620888,11,1001,59
42,4,Stupid bucket list!!!,1.3559322033898304,0.07931144309302303,13,1001,59
42,4,There is a rare Pokemon hiding somewhere up this mountain.,1.3559322033898304,0.07931144309302303,13,1001,59
43,5,Please tell me you see this bean stalk too.,1.3559322033898304,0.08291416369620888,11,1001,59
43,5,"Well, when they sold it to me they did say my climbing gear was for next to nothing.",1.3559322033898304,0.08291416369620888,11,1001,59
41,3,This virtual climbing wall is great. Really boosts my virtual morale.,1.3559322033898304,0.0755370867160889,15,1001,59
47,7,Led Zeppelin really had an effect on me.,1.3548387096774193,0.08634041010136513,8,1037,62
46,6,"In preparation for November, I'm climbing an exact replica of the Trump wall",1.3548387096774193,0.0832216659692613,10,1037,62
46,6,I think I found Nowhere.,1.3548387096774193,0.0832216659692613,10,1037,62
44,4,I tell you there's no there there.,1.3548387096774193,0.07660420502266238,14,1037,62
43,3,"I used to be a mime,now I'm into rock climbing.",1.3548387096774193,0.07307108523473209,16,1037,62
45,5,Nobody said climbing the corporate ladder would be easy!,1.3548387096774193,0.07998140381942978,12,1037,62
47,7,This is nothing compared to the glass ceiling.,1.3548387096774193,0.08634041010136513,8,1037,62
50,6,Creative use of white space is so overrated.,1.3529411764705883,0.0777332110449888,12,1044,68
49,5,It's a blind summit.,1.3529411764705883,0.07485633264187075,14,1044,68
36,1,Could have sworn it was right here!,1.351851851851852,0.07072257295398894,17,1046,54
39,4,I climb mountains because they are there. It's finding them that's really hard.,1.351851851851852,0.08425033165473296,11,1046,54
38,3,"Call Sipress! Tell him I need a mountain, now!",1.351851851851852,0.07999566465981618,13,1046,54
40,5,"OK, but can you walk on water?",1.351851851851852,0.08830022878508999,9,1046,54
40,5,It was here a second ago!!!,1.351851851851852,0.08830022878508999,9,1046,54
38,3,"What do you mean, didn't I forget something?",1.351851851851852,0.07999566465981618,13,1046,54
42,5,Donald Trump College of Skydiving! I'm suing.,1.350877192982456,0.08485291737959999,10,1052,57
42,5,Playing air guitar is a gateway activity,1.350877192982456,0.08485291737959999,10,1052,57
39,2,the stairway to heaven is a mental thing,1.350877192982456,0.07294051233511402,16,1052,57
42,5,This was hard enough before global warming.,1.350877192982456,0.08485291737959999,10,1052,57
44,7,"You'll never surmount Trump's ego.""",1.350877192982456,0.09194101598258213,6,1052,57
41,4,"All right, then--NOT because it's there.",1.350877192982456,0.08107682265474593,12,1052,57
41,4,You are driving me up the... up the... you are driving me crazy!,1.350877192982456,0.08107682265474593,12,1052,57
42,5,Harold forgot where he put his Purple Crayon.,1.350877192982456,0.08485291737959999,10,1052,57
42,5,"Don't worry about me, I'm a social climber.",1.350877192982456,0.08485291737959999,10,1052,57
43,6,I used to be a mime,1.350877192982456,0.08846798293094131,8,1052,57
43,6,Not more impossible than what Trump has done.,1.350877192982456,0.08846798293094131,8,1052,57
42,5,It's called visualizing,1.350877192982456,0.08485291737959999,10,1052,57
40,3,This is it...I've found the stairway to Heaven!,1.350877192982456,0.07711604732965131,14,1052,57
41,4,I'm trying to climb out of this cartoon,1.350877192982456,0.08107682265474593,12,1052,57
40,3,"If you help me get down, I'll tell you how I got up here.",1.350877192982456,0.07711604732965131,14,1052,57
42,5,Lost WiFi...limited data...tell wife...,1.350877192982456,0.08485291737959999,10,1052,57
43,6,"Why, you ask? Because it's _not_ there!",1.350877192982456,0.08846798293094131,8,1052,57
39,2,"If you have a pencil, would you mind drawing a mountain?",1.350877192982456,0.07294051233511402,16,1052,57
41,4,Don't say anything. It will blow my imagination.,1.350877192982456,0.08107682265474593,12,1052,57
42,5,The FAA limits me to no more than four hundred feet of altitude.,1.350877192982456,0.08485291737959999,10,1052,57
40,3,The wall's the easy part. What you really have to look out for are those invisible Border Patrol agents.,1.350877192982456,0.07711604732965131,14,1052,57
41,4,i'm getting air sick...,1.350877192982456,0.08107682265474593,12,1052,57
41,4,Hey! Cut it out. Put back the ladder.,1.350877192982456,0.08107682265474593,12,1052,57
41,4,"I just tell myself, don't look down.",1.350877192982456,0.08107682265474593,12,1052,57
40,3,Escaping Reality only seems impossible until you try it...,1.350877192982456,0.07711604732965131,14,1052,57
43,6,Call me when Trump has left office.,1.350877192982456,0.08846798293094131,8,1052,57
41,4,The Emperor's New Mountain,1.350877192982456,0.08107682265474593,12,1052,57
39,2,Don't just stand there. Find me a mountain!,1.350877192982456,0.07294051233511402,16,1052,57
39,2,Everyone forgets about the walls that support the glass ceiling,1.350877192982456,0.07294051233511402,16,1052,57
38,1,"You know what they say, ""Fake it til you make it.""",1.350877192982456,0.06851096206935661,18,1052,57
40,3,Don't tell me life isn't an illusion.,1.350877192982456,0.07711604732965131,14,1052,57
41,4,I couldn't afford virtual rock climbing. This is pretend rock climbing.,1.350877192982456,0.08107682265474593,12,1052,57
41,4,"Virtual beanstalk, my ass.",1.350877192982456,0.08107682265474593,12,1052,57
41,4,I can't remember: Am I supposed to be conceptual or surreal?,1.350877192982456,0.08107682265474593,12,1052,57
41,4,This Pokemon Go thing is just getting weird.,1.350877192982456,0.08107682265474593,12,1052,57
44,7,The cartoonist is on a break,1.350877192982456,0.09194101598258213,6,1052,57
44,7,"When I climb out of this page, it's not going to need a caption.",1.350877192982456,0.09194101598258213,6,1052,57
42,5,Any fool can jump out of a plane.,1.350877192982456,0.08485291737959999,10,1052,57
44,5,"I asked for a wall, but he could only draw a blank!",1.35,0.08173610561099652,11,1090,60
44,5,"Yeah, well, how many Pokemon do you have?",1.35,0.08173610561099652,11,1090,60
40,1,Minimalism can take you only so high.,1.35,0.0664898785891677,19,1090,60
44,5,Walls are just societal constructs.,1.35,0.08173610561099652,11,1090,60
44,5,Since we're cartoon characters I'd be happy to draw a ladder under you.,1.35,0.08173610561099652,11,1090,60
47,8,"Thanks to you, he had to leave for more ink.",1.35,0.09151888447030627,5,1090,60
43,4,I can't go higher! I've hit a mental wall.,1.35,0.07820370329491788,13,1090,60
44,5,"I bet you can't see the glass ceiling, either!",1.35,0.08173610561099652,11,1090,60
46,7,Wow! Global warming really happens fast!,1.35,0.08837835970008064,7,1090,60
42,3,"It's called 'The Trump Technique."" No one knows how it works. It just does.",1.35,0.07450400967482973,15,1090,60
44,5,It's O.K.—I'm a gravity skeptic.,1.35,0.08173610561099652,11,1090,60
44,5,"Even mimes are finding a way to work in the ""Trump Wall"" routine.",1.35,0.08173610561099652,11,1090,60
45,6,I lost my grip on reality. What you're seeing is just an illusion.,1.35,0.08512204598025361,9,1090,60
43,4,It's all right. I've got a golden parachute.,1.35,0.07820370329491788,13,1090,60
46,7,"Draw the damn wall, Sipress!",1.35,0.08837835970008064,7,1090,60
43,4,I'm training for the mime wall event.,1.35,0.07820370329491788,13,1090,60
41,2,I've decided to climb one that's NOT there this time.,1.35,0.07061073364733361,17,1090,60
42,3,And my wife said extreme mime would never catch on!,1.35,0.07450400967482973,15,1090,60
44,3,Of course it's virtual!,1.3492063492063493,0.07212213768216695,16,1108,63
45,4,"When you fall, is it a ""virtual"" crash?",1.3492063492063493,0.07558859380847571,14,1108,63
45,4,At this altitude we're subject to extreme whiteout conditions.,1.3492063492063493,0.07558859380847571,14,1108,63
45,4,Next week I'll ford every stream.,1.3492063492063493,0.07558859380847571,14,1108,63
45,4,"Some are a challenge to get to, but, these airbnb's are very reasonably priced.",1.3492063492063493,0.07558859380847571,14,1108,63
46,5,"Sure there is no wall, but then again, there is no gravity.",1.3492063492063493,0.07890290415466353,12,1108,63
43,2,"Then he said ""abracadabra"" and I've been stuck here ever since.",1.3492063492063493,0.06848043497049475,18,1108,63
35,3,The line at Everest has me climbing the walls.,1.3469387755102042,0.08527177644028351,11,1115,49
37,3,"If a guy falls and there is no forest, can he still break his neck?",1.3461538461538465,0.08185544124491198,12,1116,52
38,4,I'm in training for the summer Olympics... Extreme Miming.,1.3461538461538465,0.08633922095068138,10,1116,52
38,4,At least the ice bucket challenge was over quickly.,1.3461538461538465,0.08633922095068138,10,1116,52
40,4,Mount Blank practice.,1.3454545454545457,0.08295137441473863,11,1119,55
40,4,"Anyone can climb Everest ""because it's there.""",1.3454545454545457,0.08295137441473863,11,1119,55
42,6,This global warming is quicker than I thought.,1.3454545454545457,0.09070684573997434,7,1119,55
41,5,Wonder Woman knew the risks when she parked here.,1.3454545454545457,0.0869156556133291,9,1119,55
39,3,I don't grasp what you're saying.,1.3454545454545457,0.0787878787878788,13,1119,55
40,4,Wheeeeenn dooooo I pullllll the ripcooooooooord?,1.3454545454545457,0.08295137441473863,11,1119,55
42,6,And next year I'm climbing the Mexican border wall.,1.3454545454545457,0.09070684573997434,7,1119,55
37,1,"No, really, it's just a figment of your lack of imagination!",1.3454545454545457,0.06971892495651474,17,1119,55
39,3,What are you looking at?,1.3454545454545457,0.0787878787878788,13,1119,55
39,3,"The glass ceiling's gone, but the wall still seems ok",1.3454545454545457,0.0787878787878788,13,1119,55
38,2,I'm fine as long as I don't look down,1.3454545454545457,0.0743917278364524,15,1119,55
39,3,Same thing I tell everybody...because it's there.,1.3454545454545457,0.0787878787878788,13,1119,55
40,4,"Just because you can't see it, doesn't mean it isn't there",1.3454545454545457,0.08295137441473863,11,1119,55
38,2,You had one job-bring R-O-P-E!,1.3454545454545457,0.0743917278364524,15,1119,55
38,2,I have no idea where the top is.,1.3454545454545457,0.0743917278364524,15,1119,55
41,5,"Don't look down, don't look down, don't look down...",1.3454545454545457,0.0869156556133291,9,1119,55
40,4,Just in case Trump wins.,1.3454545454545457,0.08295137441473863,11,1119,55
41,5,I've been after this Pokemon for days!,1.3454545454545457,0.0869156556133291,9,1119,55
39,3,Virtual Mountaineering,1.3454545454545457,0.0787878787878788,13,1119,55
40,4,tell Sipress to hurry back,1.3454545454545457,0.08295137441473863,11,1119,55
40,4,"Summiting ""virtual"" Everest is really the same thing, Dad.",1.3454545454545457,0.08295137441473863,11,1119,55
43,7,My kingdom for a purple crayon.,1.3454545454545457,0.0943458135663484,5,1119,55
42,6,Can you help me down?,1.3454545454545457,0.09070684573997434,7,1119,55
39,3,I'm practicing to climb the corporate ladder,1.3454545454545457,0.0787878787878788,13,1119,55
40,4,Do you know a good sherpa?,1.3454545454545457,0.08295137441473863,11,1119,55
42,6,I'm vertically challenged.,1.3454545454545457,0.09070684573997434,7,1119,55
40,4,I learned from watching cartoons that as long as you don't look down you won't fall.,1.3454545454545457,0.08295137441473863,11,1119,55
40,4,Get a grip,1.3454545454545457,0.08295137441473863,11,1119,55
42,4,You're even more annoying than a regular mime.,1.3448275862068966,0.07989604610909305,12,1147,58
44,6,%#*&% lazy cartoonist.,1.3448275862068966,0.08713954061720912,8,1147,58
44,6,"As a Senator, the law of gravity doesn’t apply to me.",1.3448275862068966,0.08713954061720912,8,1147,58
41,3,"Well, you've heard of air guitar, right?",1.3448275862068966,0.07601590298293091,14,1147,58
42,4,Who's Wile Coyote?,1.3448275862068966,0.07989604610909305,12,1147,58
40,2,I thought you said 'less gravitas'!,1.3448275862068966,0.07192674626836949,16,1147,58
42,4,I told you... I'm really good at playing charades.,1.3448275862068966,0.07989604610909305,12,1147,58
41,3,I'm getting the hell out before November!,1.3448275862068966,0.07601590298293091,14,1147,58
39,1,"You'll be climbing the walls too, after you've been here awhile.",1.3448275862068966,0.06759065135947756,18,1147,58
43,5,I just try not to visualize my obstacles.,1.3448275862068966,0.08359628497380897,10,1147,58
43,5,"If you're looking for Stairway to Heaven, it's caught up in legal proceedings.",1.3448275862068966,0.08359628497380897,10,1147,58
41,3,'I'm just trying to get back to last weeks cartoon',1.3448275862068966,0.07601590298293091,14,1147,58
40,2,"If you really want to break the glass ceiling, you have to be willing to climb the glass walls.",1.3448275862068966,0.07192674626836949,16,1147,58
42,4,"Quick, tell Sipress to draw a ladder!",1.3448275862068966,0.07989604610909305,12,1147,58
44,6,You're right. There's absolutely nothing funny about this situation.,1.3448275862068966,0.08713954061720912,8,1147,58
43,5,Is there any gravity in this cartoon?,1.3448275862068966,0.08359628497380897,10,1147,58
43,5,"I know Trump makes empty promises, but this is ridiculous!",1.3448275862068966,0.08359628497380897,10,1147,58
39,1,"Eat your heart out, Marcel Marceau.",1.3448275862068966,0.06759065135947756,18,1147,58
42,4,I sure hope this is a cartoon.,1.3448275862068966,0.07989604610909305,12,1147,58
41,3,I learned this from Marcel Marceau.,1.3448275862068966,0.07601590298293091,14,1147,58
43,5,I never studied law!,1.3448275862068966,0.08359628497380897,10,1147,58
40,2,There's nothing up there.,1.3448275862068966,0.07192674626836949,16,1147,58
42,4,It's like air guitar only with mountains.,1.3448275862068966,0.07989604610909305,12,1147,58
43,5,A mime too far.,1.3448275862068966,0.08359628497380897,10,1147,58
42,4,"The Sherpas have renamed this portion the ""Trump Step.""",1.3448275862068966,0.07989604610909305,12,1147,58
42,4,I got tired of waiting for him to draw the mountain.,1.3448275862068966,0.07989604610909305,12,1147,58
43,5,Because it's there? Where?,1.3448275862068966,0.08359628497380897,10,1147,58
44,6,"I will climb a great wall-- and nobody climbs walls better than me, believe me-- and I will climb it inexpensively. I will climb a great great wall...",1.3448275862068966,0.08713954061720912,8,1147,58
40,2,My therapist said I had to get over this wall,1.3448275862068966,0.07192674626836949,16,1147,58
41,3,Reckless lives matter.,1.3448275862068966,0.07601590298293091,14,1147,58
41,3,It's air climbing....kinda like air guitar.,1.3448275862068966,0.07601590298293091,14,1147,58
43,5,"Practicing. If Trump wins, I'm heading to Mexico.",1.3448275862068966,0.08359628497380897,10,1147,58
41,3,Mime your own business.,1.3448275862068966,0.07601590298293091,14,1147,58
46,8,I loaned Harold my purple crayon.,1.3448275862068966,0.09382548104907408,4,1147,58
45,5,"Dad, it was time for me to find my own way.",1.3442622950819672,0.08058951477460452,11,1181,61
42,2,"quick sipress, draw me a wall, a ladder, something",1.3442622950819672,0.06968016668544298,17,1181,61
46,6,Can I get you a boulder or something?,1.3442622950819672,0.08391136978406379,9,1181,61
43,3,Air climbing. Way better than ice!,1.3442622950819672,0.07349675990642589,15,1181,61
45,5,I'll explain it all when I get there!,1.3442622950819672,0.08058951477460452,11,1181,61
44,4,I am actualizing one of my loftier hypotheticals.,1.3442622950819672,0.07712471590984632,13,1181,61
45,5,Tell the cartoonist to get back here and finish drawing! I can't hold on forever!,1.3442622950819672,0.08058951477460452,11,1181,61
44,4,The trick to waking up from this dream is timing!,1.3442622950819672,0.07712471590984632,13,1181,61
46,6,Do you want me to get Mr. Sipress back here to finish the drawing for you?,1.3442622950819672,0.08391136978406379,9,1181,61
33,2,Is it too late to pull the cord?,1.3404255319148937,0.08204484088304062,12,1190,47
35,2,My cleat is stuck.,1.34,0.0788177955664784,13,1191,50
37,4,I think I'm up a creek without a paddle.,1.34,0.08857142857142856,9,1191,50
37,4,"L.A.'s ""Air You Can Climb"" campaign proves marketing's genius.",1.34,0.08857142857142856,9,1191,50
37,2,I'm applying cartoon rules of physics.,1.339622641509434,0.07592389927228196,14,1194,53
38,3,I've discovered Dark Matter.,1.339622641509434,0.08056132996445818,12,1194,53
41,6,Practicing for the Trump wall.,1.339622641509434,0.09309777709723456,6,1194,53
39,4,Hurry and draw me a mountain.,1.339622641509434,0.08494596688823428,10,1194,53
38,3,My secret? I think about it every night and day.,1.339622641509434,0.08056132996445818,12,1194,53
40,5,"It's like air guitar, but for rock climbers.",1.339622641509434,0.08911513168655301,8,1194,53
37,2,Avalanche!,1.339622641509434,0.07592389927228196,14,1194,53
41,6,Because it is ... somewhere.,1.339622641509434,0.09309777709723456,6,1194,53
38,3,This is a heck of a time for the artist to run out of ink.,1.339622641509434,0.08056132996445818,12,1194,53
37,2,All the mountains that are there have already been climbed.,1.339622641509434,0.07592389927228196,14,1194,53
40,3,Don't worry I'm extreme miming.,1.3392857142857142,0.07761370257537167,13,1204,56
41,4,The cartoonist went on strike.,1.3392857142857142,0.08168988601295088,11,1204,56
41,4,Who paid for this wall?,1.3392857142857142,0.08168988601295088,11,1204,56
41,4,so far so good,1.3392857142857142,0.08168988601295088,11,1204,56
44,7,I'm trying to make it to The Winning Caption.,1.3392857142857142,0.0928508988909685,5,1204,56
40,3,"Reality, virtual reality -- pretty much the same thing.",1.3392857142857142,0.07761370257537167,13,1204,56
40,3,It's called self-fulfillment. I imagine a cliff ...and then I climb it.,1.3392857142857142,0.07761370257537167,13,1204,56
40,3,You can't escape into thin air!,1.3392857142857142,0.07761370257537167,13,1204,56
39,2,Uhh...I'm getting a funny feeling my wife is right about my new sleep medication.,1.3392857142857142,0.0733112281857807,15,1204,56
39,2,"I'm hoping if I wait here long enough, someone will eventually draw the mountain.",1.3392857142857142,0.0733112281857807,15,1204,56
38,1,Don't worry...Trump has gotten much higher on nothing.,1.3392857142857142,0.0687399849342212,17,1204,56
40,3,Can you help me spot the next foothold? I can't see it!,1.3392857142857142,0.07761370257537167,13,1204,56
41,4,Draw in the beanstalk!,1.3392857142857142,0.08168988601295088,11,1204,56
40,3,I'm determined to take mime to new heights.,1.3392857142857142,0.07761370257537167,13,1204,56
41,4,"What ever you do, don't tell me the truth.",1.3392857142857142,0.08168988601295088,11,1204,56
41,4,"I'm just hanging on here until you finish the cartoon.""",1.3392857142857142,0.08168988601295088,11,1204,56
40,3,I'm practicing scaling imaginary walls just in case they elect Trump.,1.3392857142857142,0.07761370257537167,13,1204,56
43,6,"And you thought ""nothing but air"" was impressive in basketball.",1.3392857142857142,0.08928571428571429,7,1204,56
40,3,I think virtual reality has gone to far,1.3392857142857142,0.07761370257537167,13,1204,56
39,2,This would be much easier if you drew a ladder for me.,1.3392857142857142,0.0733112281857807,15,1204,56
42,5,It's actually the rappel down that's the hard part.,1.3392857142857142,0.08557212236563702,9,1204,56
41,4,The Guru at the top is against Materialism,1.3392857142857142,0.08168988601295088,11,1204,56
39,2,Summiting the iCloud was no longer just a dream!,1.3392857142857142,0.0733112281857807,15,1204,56
42,5,Just keep going... You'll know it when you see it.,1.3392857142857142,0.08557212236563702,9,1204,56
41,4,The rocks are in your head.,1.3392857142857142,0.08168988601295088,11,1204,56
40,3,First it was air guitar....and now this!!,1.3392857142857142,0.07761370257537167,13,1204,56
41,4,Now do you believe carbon levels are rising?,1.3392857142857142,0.08168988601295088,11,1204,56
39,2,You see an obstacle. I see an opportunity.,1.3392857142857142,0.0733112281857807,15,1204,56
41,4,Help! I've risen and can't get down!,1.3392857142857142,0.08168988601295088,11,1204,56
41,4,Quick! Draw me a tree!,1.3392857142857142,0.08168988601295088,11,1204,56
40,3,"We're going to build it, he said. Believe me, he said. They'll pay for it, he said.",1.3392857142857142,0.07761370257537167,13,1204,56
42,5,"Hey, who erased the rope?",1.3392857142857142,0.08557212236563702,9,1204,56
42,5,I let nothing stand in my way!,1.3392857142857142,0.08557212236563702,9,1204,56
44,7,Trump won. I'm trying to get to Mexico.,1.3392857142857142,0.0928508988909685,5,1204,56
40,3,Let's wait with scheduling the next meeting - everything is still up in the air.,1.3392857142857142,0.07761370257537167,13,1204,56
39,2,The trick is mind over splatter.,1.3392857142857142,0.0733112281857807,15,1204,56
42,5,Not to worry - I'm Pokemon.,1.3392857142857142,0.08557212236563702,9,1204,56
42,5,I'm going to reach the text. Just you watch.,1.3392857142857142,0.08557212236563702,9,1204,56
41,4,I'm not just a social climber.,1.3392857142857142,0.08168988601295088,11,1204,56
39,2,I'm trying to rejoin the middle class.,1.3392857142857142,0.0733112281857807,15,1204,56
43,6,Believe me. We're gonna build a wall. It will be huge. Believe me.,1.3392857142857142,0.08928571428571429,7,1204,56
42,5,"I beg to differ, Doc! Whatever this is, it is NOT running away from my problems!",1.3392857142857142,0.08557212236563702,9,1204,56
42,3,This glass mountain is a bigger challenge than the glass ceiling.,1.3389830508474576,0.07494462982990946,14,1246,59
43,4,Help! I'm stuck in existential nihilism!,1.3389830508474576,0.07874738774261687,12,1246,59
45,6,It's a performance art piece about my love life.,1.3389830508474576,0.08584904279124976,8,1246,59
44,5,"I'm practicing...If Trump wins, I'm climbing the wall to Mexico.",1.3389830508474576,0.0823747814092999,10,1246,59
42,3,Marcel Marceau could only do this on the ground.,1.3389830508474576,0.07494462982990946,14,1246,59
45,6,"Harold, can you hand me the purple crayon?",1.3389830508474576,0.08584904279124976,8,1246,59
43,4,"Virtual, indeed.",1.3389830508474576,0.07874738774261687,12,1246,59
45,6,You miss one payment and they repossess your mountain!,1.3389830508474576,0.08584904279124976,8,1246,59
42,3,"Get a grip, man!",1.3389830508474576,0.07494462982990946,14,1246,59
41,2,"If this isn't a Warner Brothers cartoon, I don't want to know!",1.3389830508474576,0.07093831125984225,16,1246,59
43,4,What do you mean 'Why no Sherpas?'--they're right behind me!,1.3389830508474576,0.07874738774261687,12,1246,59
43,4,Green screens...,1.3389830508474576,0.07874738774261687,12,1246,59
45,6,"Harold, do you still have your purple crayon?",1.3389830508474576,0.08584904279124976,8,1246,59
42,3,Bernie was right-- the ladder of opportunity is disappearing!,1.3389830508474576,0.07494462982990946,14,1246,59
44,5,"Because it's... oh, forget it.",1.3389830508474576,0.0823747814092999,10,1246,59
44,5,"I'm holding on to something, I know it.",1.3389830508474576,0.0823747814092999,10,1246,59
44,5,I never thought the rapture would be this tough.,1.3389830508474576,0.0823747814092999,10,1246,59
44,5,This cartoonist is dangerously economonical with his lines.,1.3389830508474576,0.0823747814092999,10,1246,59
44,5,Got a pencil handy?,1.3389830508474576,0.0823747814092999,10,1246,59
43,4,Tell my wife I know what I'm doing,1.3389830508474576,0.07874738774261687,12,1246,59
42,3,Someone draw some grips in here before I fall.,1.3389830508474576,0.07494462982990946,14,1246,59
47,6,Stop staring and get me a friggin' ladder!,1.3387096774193548,0.08273340742355273,9,1267,62
46,5,"It's OK, I'm just pretending.",1.3387096774193548,0.07947324061681996,11,1267,62
41,3,David. Quick draw in the ladder!,1.3333333333333333,0.07647191129018728,13,1269,57
38,2,"I can't just ""hold on""!",1.3333333333333333,0.0747696205456059,14,1269,54
41,5,Don't make me look!,1.3333333333333333,0.0876751516407819,8,1269,54
43,5,Now I see - he built the wall to keep people in.,1.3333333333333333,0.08426794199726531,9,1269,57
40,2,My doctor says it's all in my mind...,1.3333333333333333,0.07225916412701001,15,1269,57
41,3,Could you hand me that ladder next to you?,1.3333333333333333,0.07647191129018728,13,1269,57
41,3,No worries. I'm Wiley Coyote's stunt double.,1.3333333333333333,0.07647191129018728,13,1269,57
43,5,Google Maps says this is the way to Home Depot.,1.3333333333333333,0.08426794199726531,9,1269,57
41,5,Hey you! Get off my cloud!,1.3333333333333333,0.0876751516407819,8,1269,54
39,3,"Yes, I used to be a mime. How did you know?",1.3333333333333333,0.07930515857181443,12,1269,54
39,3,What? You've never seen anyone free climbing before?,1.3333333333333333,0.07930515857181443,12,1269,54
42,4,If Trump can be President then this is Mt. Everest!,1.3333333333333333,0.08046439978285037,11,1269,57
43,5,Will you tell that Sipress guy to hurry and draw the wall; I can't hang on much longer.,1.3333333333333333,0.08426794199726531,9,1269,57
41,3,"This is as far as I got, then they took it away.",1.3333333333333333,0.07647191129018728,13,1269,57
41,3,I've risen and I can't get down!,1.3333333333333333,0.07647191129018728,13,1269,57
41,3,You've never seen a mime climb a wall before?,1.3333333333333333,0.07647191129018728,13,1269,57
44,6,This Wall is full of empty promises,1.3333333333333333,0.08790706720448914,7,1269,57
40,2,I wish I didn't bite my fingernails.,1.3333333333333333,0.07225916412701001,15,1269,57
38,2,"Well don't just stand there, hand me that rope and pick axe.",1.3333333333333333,0.0747696205456059,14,1269,54
38,4,I should stick with my corporate ladder.,1.3333333333333333,0.0870729541614687,9,1269,51
42,4,I'm a mime who thinks outside of the invisible box,1.3333333333333333,0.08046439978285037,11,1269,57
38,2,"I'll get you, Pokemon!",1.3333333333333333,0.0747696205456059,14,1269,54
36,0,Now you're just grasping at thin air.,1.3333333333333333,0.06475239082381762,18,1269,54
40,2,"Should I sing ""don't stop believing"" or ""stairway to heaven""?",1.3333333333333333,0.07225916412701001,15,1269,57
39,3,Relax! Just because YOU can't see it doesn't mean it's not here!,1.3333333333333333,0.07930515857181443,12,1269,54
41,3,"Hey! I've been trying to post to my wall, but I am having technical difficulties!",1.3333333333333333,0.07647191129018728,13,1269,57
41,3,Just my luck getting a cartoonist who can't draw mountains.,1.3333333333333333,0.07647191129018728,13,1269,57
40,2,"Hang on, the artist just ran to the art store.",1.3333333333333333,0.07225916412701001,15,1269,57
43,5,Technically it's called sheetrock climbing,1.3333333333333333,0.08426794199726531,9,1269,57
43,5,"Grab the rope, you idiot!",1.3333333333333333,0.08426794199726531,9,1269,57
42,4,The new Air Jordan's are worth every penny.,1.3333333333333333,0.08046439978285037,11,1269,57
39,3,The most difficult part is yodeling in mime.,1.3333333333333333,0.07930515857181443,12,1269,54
40,4,Dammit! It was just a metaphor!,1.3333333333333333,0.08359497709591986,10,1269,54
40,2,It’s called “ultimate free climbing.”,1.3333333333333333,0.07225916412701001,15,1269,57
40,2,Don't worry...I'm just a sketch on the wall.,1.3333333333333333,0.07225916412701001,15,1269,57
32,0,I'm virtually sure there is a wall here.,1.3333333333333333,0.06876141641725292,16,1269,48
44,4,"That's very impressive, but what are your computer skills?",1.3333333333333333,0.0776296679652776,12,1269,60
38,2,That wall came down in '89!,1.3333333333333333,0.0747696205456059,14,1269,54
39,3,I moved up from air guitar to air rock climbing.,1.3333333333333333,0.07930515857181443,12,1269,54
40,4,If this is a virtual wall why am I really scared?,1.3333333333333333,0.08359497709591986,10,1269,54
38,2,How will I know if I have reached the summit?,1.3333333333333333,0.0747696205456059,14,1269,54
42,4,"Hey, Harold! Do still have that purple crayon?",1.3333333333333333,0.08046439978285037,11,1269,57
40,4,I think I forgot to do something important.,1.3333333333333333,0.08359497709591986,10,1269,54
39,3,Just because you can't see it doesn't mean it doesn't exist.,1.3333333333333333,0.07930515857181443,12,1269,54
41,3,I think I've hit the glass ceiling.,1.3333333333333333,0.07647191129018728,13,1269,57
41,3,Maybe we should have paid for the wall ourselves.,1.3333333333333333,0.07647191129018728,13,1269,57
40,4,I don't think your cleats are the problem.,1.3333333333333333,0.08359497709591986,10,1269,54
39,3,I still can't see the other side.,1.3333333333333333,0.07930515857181443,12,1269,54
40,4,Call a psychologist!,1.3333333333333333,0.08359497709591986,10,1269,54
39,3,"Everyone's out of town this week, including cartoonists.",1.3333333333333333,0.07930515857181443,12,1269,54
