rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1401,5,17,90,112,1.2410714285714286,0.04952401448452785,540,"I do detect an insecurity. Perhaps this is why you have trouble opening up."""
1403,3,14,66,83,1.2409638554216869,0.055785896507344584,540,"Yes, you're still safe."
1403,4,12,67,83,1.2409638554216869,0.058360299942670876,540,Yes Mr Houdini we can treat claustrophobia
1403,6,8,69,83,1.2409638554216869,0.06319526350874098,540,"Deep breath, Mr. Hoffa"
1406,5,16,87,108,1.2407407407407407,0.05073084824220075,540,It's hard to help when if you won't open up.
1406,4,18,86,108,1.2407407407407407,0.048995394649344264,540,"Now, a full deep turn to the right."
1406,4,18,86,108,1.2407407407407407,0.048995394649344264,540,"Don't worry, I'll have this open in a heartbeat."
1406,5,16,87,108,1.2407407407407407,0.05073084824220075,540,PTSD is very common after trauma. How soon after the robbery did these feelings of emptiness and worthlessness begin?
1406,5,16,87,108,1.2407407407407407,0.05073084824220075,540,"If you want to be safe, you should get a second opinion."
1411,6,13,85,104,1.2403846153846154,0.053787108883945514,540,"I think you need to stop the ""locker room"" talk."
1411,5,15,84,104,1.2403846153846154,0.052022558421393514,540,Cough louder.
1411,7,11,86,104,1.2403846153846154,0.05549558162123828,540,We can rule out anemia.
1411,2,21,81,104,1.2403846153846154,0.046327390305832834,540,I'm afraid your number's up.
1411,5,15,84,104,1.2403846153846154,0.052022558421393514,540,"The tick IS a bit faint but, in my professional opinion, you're safe."
1411,1,23,80,104,1.2403846153846154,0.044266472585500476,540,"I'd get a second opinion, just to be on the safe side."
1411,3,19,82,104,1.2403846153846154,0.04830045123945618,540,You can come out now Mr. Jones. I am not the proctologist.
1418,4,16,80,100,1.24,0.05148305595538256,540,"No, this is not how you practice safe sex!"
1418,7,10,83,100,1.24,0.057066326818585915,540,You can feel safe with me.
1418,3,18,79,100,1.24,0.04948216697442473,540,"If you feel safe, you can open up to me."
1418,7,10,83,100,1.24,0.057066326818585915,540,"Spenser, you're going to have to come out and face the election with the rest of us."
1418,5,14,81,100,1.24,0.053409037180286764,540,Let it out. Keeping things inside isn't healthy.
1418,4,16,80,100,1.24,0.05148305595538256,540,"Yes, this is a safe place..."
1424,5,13,78,96,1.2395833333333333,0.054901809613439975,540,"Your right, you are very empty inside"
1424,2,19,75,96,1.2395833333333333,0.048541878434896865,540,How long have you been feeling all empty inside?
1424,5,13,78,96,1.2395833333333333,0.054901809613439975,540,Welcome back. How's the claustrophobia treatment going for you?
1427,4,14,74,92,1.2391304347826086,0.05435976935181598,540,If we go by the numbers you're a little on the heavy side.
1427,3,16,73,92,1.2391304347826086,0.05211614894390474,540,I hear your pain . . . If only you would open up!
1427,4,14,74,92,1.2391304347826086,0.05435976935181598,540,Come on. Just open up and let it all out.
1427,3,16,73,92,1.2391304347826086,0.05211614894390474,540,Playing it safe has definitely paid off!
1427,3,16,73,92,1.2391304347826086,0.05211614894390474,540,"You feel like a million bucks? That's funny, so do I..."
1427,4,14,74,92,1.2391304347826086,0.05435976935181598,540,"Yes, I told you your secrets are safe with me."
1433,7,13,93,113,1.238938053097345,0.05224773279335481,540,Do you feel safe?
1433,3,21,89,113,1.238938053097345,0.045800811460775734,540,This will go a lot easier for the both of us if you just tell me what's going on inside.
1433,2,23,88,113,1.238938053097345,0.0440418723213541,540,"Don't worry sir, you're totally safe."
1433,6,15,92,113,1.238938053097345,0.05071289549168667,540,Too many locks and not enough bagels.
1433,5,17,91,113,1.238938053097345,0.04913013287439456,540,Sometimes a ball bearing is just a ball bearing.
1438,2,17,69,88,1.2386363636363635,0.051096437449348664,540,I see what you mean about feeling empty inside.
1438,5,11,72,88,1.2386363636363635,0.058262723756929945,540,Keyhole surgery is out. We're going to have to blast you open.
1440,4,18,87,109,1.238532110091743,0.048594032361072494,540,Your financial health is strong.
1440,5,16,88,109,1.238532110091743,0.05031177443120517,540,You need to open up and show me the problem.
1440,3,20,86,109,1.238532110091743,0.046813302765362025,540,It is not healthy to keep your feelings locked away!
1440,5,16,88,109,1.238532110091743,0.05031177443120517,540,"I think it would be best treat this problem, with a safe, combination therapy."
1440,5,16,88,109,1.238532110091743,0.05031177443120517,540,"Rotate left and stop on 10, then turn to the right and stop on 3, then the left and stop on 30, then cough"
1440,6,14,89,109,1.238532110091743,0.05197277471642225,540,Click twice for me.
1440,4,18,87,109,1.238532110091743,0.048594032361072494,540,It’s not healthy to keep your emotions locked up.
1440,2,22,85,109,1.238532110091743,0.0449621023807155,540,I think you've got a heart of gold
1440,4,18,87,109,1.238532110091743,0.048594032361072494,540,"Listen, if there is anyone you can open up to, it's me."
1449,5,21,104,130,1.2384615384615385,0.044766466379273236,540,"Calm down, you're safe now. Just give me three more clicks to the left."
1450,6,13,86,105,1.2380952380952381,0.0533215580930853,540,"Let's see what's going on in there, shall we?"
1450,4,17,84,105,1.2380952380952381,0.049768345272611834,540,"OK, I find you emotionally and physically ready for safe sex."
1450,4,17,84,105,1.2380952380952381,0.049768345272611834,540,"I wouldn't worry, a little dizziness is normal after two spins to the right and one spin to the left."
1450,8,9,88,105,1.2380952380952381,0.056652351440824034,540,"Stay calm, Mr. Feldman, we'll have you out of there in no time."
1450,5,15,85,105,1.2380952380952381,0.05157555985468396,540,Sounds like the money has stopped talking.
1450,3,19,83,105,1.2380952380952381,0.04789298495629314,540,Money talks--I can hear them!
1450,7,11,87,105,1.2380952380952381,0.05501216902308483,540,"Yes, I'd say there's a low risk of you getting pregnant."
1457,5,19,98,122,1.2377049180327868,0.04663631960750775,540,I know it's hard to trust me - but I'm nowhere near your prostate.
1457,4,21,97,122,1.2377049180327868,0.045160417509692276,540,You're not opening up to me.
1457,6,17,99,122,1.2377049180327868,0.048066925254456445,540,Don't bank on it but I think you're safe.
1460,5,14,82,101,1.2376237623762376,0.05293095605791548,540,We don’t accept FDIC as insurance.
1460,6,12,83,101,1.2376237623762376,0.05476957103342309,540,Just relax and tumble normally.
1460,7,10,84,101,1.2376237623762376,0.05654843687641044,540,Your codicil needs to come out.
1460,4,16,81,101,1.2376237623762376,0.05102613357118861,540,"To be sure, we'll have to open you up."
1464,3,13,64,80,1.2375,0.056935867763429085,540,You'll be safe for another year.
1464,2,15,63,80,1.2375,0.05408546331291017,540,"Seriously, it might feel weird at first but opening up is the best medicine for your condition."
1466,5,18,95,118,1.2372881355932204,0.04765691481847308,540,"Now, this maybe a little warm."
1467,2,19,76,97,1.2371134020618557,0.048102294430135445,540,It's not your vault.
1467,2,19,76,97,1.2371134020618557,0.048102294430135445,540,"So, how long have you been without food, Mr.Hoffa?"
1467,4,15,78,97,1.2371134020618557,0.05237732328067415,540,"I won't know how much I can help you, until I learn more about what's inside you."
1467,3,17,77,97,1.2371134020618557,0.05028525988543606,540,I'm afraid your inorganic diet and sedentary lifestyle is a terrible combination.
1467,4,15,78,97,1.2371134020618557,0.05237732328067415,540,I think I know why you are feeling trapped.
1467,6,11,80,97,1.2371134020618557,0.05632883150441754,540,I really don't think you have enough air in there to last until after the election.
1473,5,17,92,114,1.236842105263158,0.04874234413978753,540,"I've got plenty of time, if you ever want to open up."
1473,7,13,94,114,1.236842105263158,0.051829787791302415,540,You just can't keep things locked in.
1473,4,19,91,114,1.236842105263158,0.047122825860897805,540,It sounds like your insides are all locked up.
1476,4,23,104,131,1.2366412213740459,0.04311976666223454,540,I'm going to need you to cough up a little more money.
1477,2,18,73,93,1.2365591397849462,0.04930050553772512,540,"Hmm, have you traveled to Switzerland recently?"
1477,4,14,75,93,1.2365591397849462,0.05383352141248461,540,"Yes, Mrs. Hawkins the election campaigning is over. Go ahead and tell me the combination."
1477,4,14,75,93,1.2365591397849462,0.05383352141248461,540,You know the drill.
1480,4,18,88,110,1.2363636363636363,0.04819904644226626,540,"Mr. Trump, I have good news and bad news. The bad news is no one can hear you. The good news is no can hear you."
1480,5,16,89,110,1.2363636363636363,0.04989943636291464,540,Actually I have seen worse cases of agoraphobia.
1480,3,20,87,110,1.2363636363636363,0.04643643404214962,540,"Does it hurt when you do right three times to 43, the left once to 19?"
1483,6,9,74,89,1.2359550561797752,0.059839912220129965,540,"""Open wide and say 'It's all yours, Doc'""."
1483,5,11,73,89,1.2359550561797752,0.05766673633560064,540,"Open, and then say ""ah""."
1485,7,11,88,106,1.2358490566037736,0.054536990574855476,540,Any history of heart in your family?
1485,3,19,84,106,1.2358490566037736,0.04749216002345262,540,The odd thing is people usually open up when they feel safe.
1485,1,23,82,106,1.2358490566037736,0.04354441669214217,540,"In order to feel safe again, you need to unlock your inner self."
1485,3,19,84,106,1.2358490566037736,0.04749216002345262,540,If you were my patient all I would say is that you could lose 15 or 20 pounds.
1485,4,17,85,106,1.2358490566037736,0.049347743443954886,540,Tell me more about your feeling suffocated. Quickly.
1485,2,21,83,106,1.2358490566037736,0.04556106610227718,540,"When I said it can be helpful to compartmentalize, Mrs. Weinstein, I didn't mean it literally."
1491,6,16,97,119,1.2352941176470589,0.04877926170751816,540,"Louder, Mr. Carlson! I still can't hear your safe word!"
1491,3,18,81,102,1.2352941176470589,0.04861999805111321,540,Still... better safe than sorry!
1491,5,14,83,102,1.2352941176470589,0.05246120787801261,540,Your chest seems a bit tight.
1491,2,20,80,102,1.2352941176470589,0.04658075943697518,540,Heart rate is still too fast. You're keeping way too much locked up inside you.
1491,1,22,79,102,1.2352941176470589,0.044448060575917735,540,"Your pulse is a little high, are you hiding anything."
1496,0,27,88,115,1.2347826086956522,0.039698395317531235,540,You're not twenty anymore. Perhaps you and your wife should change the combination.
1497,5,13,80,98,1.2346938775510203,0.05388547206976688,540,"My diagnosis is that you need to get out more, Mr. Houdini."
1497,6,11,81,98,1.2346938775510203,0.055803562036006546,540,I think you're safe for now.
1499,5,16,90,111,1.2342342342342343,0.049493677083499193,540,You're safe here.
1499,5,16,90,111,1.2342342342342343,0.049493677083499193,540,Your money or your life.
1499,4,18,89,111,1.2342342342342343,0.0478102908111374,540,I'm afraid we won't know if you've met your deductible until I complete the procedure.
1499,5,16,90,111,1.2342342342342343,0.049493677083499193,540,"Yes, it's safe."
1499,3,20,88,111,1.2342342342342343,0.046065428942378965,540,There's nothing wrong here that a new combination won't fix.
1499,6,14,91,111,1.2342342342342343,0.051121661113913905,540,Trn your knob and cough
1505,4,14,76,94,1.2340425531914894,0.053317170212019274,540,How about next allergy season we just try an anti-histamine?
1505,8,6,80,94,1.2340425531914894,0.061301248250244605,540,"In my professional medical opinion, you've gotten yourself locked in a safe again Mr. Jones."
1507,3,19,85,107,1.233644859813084,0.04709782129030868,540,"Open up, and say aaaaaaah!"
1507,3,19,85,107,1.233644859813084,0.04709782129030868,540,Of course you can speak freely...this is a safe place.
1507,3,19,85,107,1.233644859813084,0.04709782129030868,540,You really need to open up about your medical history.
1507,4,17,86,107,1.233644859813084,0.04893404248117062,540,"You profess a steel exterior,but you're empty on the inside."
1507,8,9,90,107,1.233644859813084,0.05567659729697606,540,"I'd love to help you, but I can't get to your co-pay."
1512,3,15,72,90,1.2333333333333334,0.05252667118728806,540,Your tumblers are a little sludgy. I'd double the broccoli and cut the cheese.
1513,5,14,84,103,1.233009708737864,0.05199958173026883,540,Sounds like you didn't practice safe sex.
1513,4,16,83,103,1.233009708737864,0.05013570674702158,540,Let's get the copay out of the way first.
1513,5,14,84,103,1.233009708737864,0.05199958173026883,540,And what is your mother's maiden name?
1513,5,14,84,103,1.233009708737864,0.05199958173026883,540,How often do you exercise?
1517,4,19,93,116,1.2327586206896552,0.04639598581077646,540,It's normal to feel unsafe from time to time.
1517,8,11,97,116,1.2327586206896552,0.052462249754264334,540,I'm afraid I'll have to refer you to an internist
1519,1,18,67,86,1.2325581395348837,0.048716546920086694,540,"If you want help, you need to be more open"
1519,5,10,71,86,1.2325581395348837,0.05888712243510502,540,"Now please open and I'll say ""Ah!!!"""
1521,3,17,79,99,1.2323232323232323,0.04937933227205966,540,I thought money was supposed to talk.
1521,5,13,81,99,1.2323232323232323,0.05339105339105338,540,How's the old clicker?
1523,2,22,88,112,1.2321428571428572,0.043904773769739634,540,"Yes, I am a doctor of internal medicine."
1523,3,20,89,112,1.2321428571428572,0.045700156680772756,540,Your numbers are far worse than last year's.
1523,7,12,93,112,1.2321428571428572,0.05226858486842572,540,"I appreciate your frustration, sir, but we have no access to your password as long as you are in safe mode."
1523,3,20,89,112,1.2321428571428572,0.045700156680772756,540,"When I turn your dial, please cough."
1523,3,20,89,112,1.2321428571428572,0.045700156680772756,540,When did you start thinking there was more to life than money?
1523,2,22,88,112,1.2321428571428572,0.043904773769739634,540,"Since you don't have insurance, I'm going to have to open you up first."
1529,6,17,102,125,1.232,0.047022300817734855,540,I sense you are keeping something from me.
1530,2,15,65,82,1.2317073170731707,0.05291497070397462,540,When was the last time you were cracked?
1530,2,15,65,82,1.2317073170731707,0.05291497070397462,540,"Now, lets see what makes you tick."
1532,2,18,75,95,1.231578947368421,0.04838403570702222,540,This isn't a compliment but you have a heart of gold.
1532,4,14,77,95,1.231578947368421,0.05281044634128144,540,Now take a deep seventeen right.
1532,3,16,76,95,1.231578947368421,0.05064562248636977,540,"Over time, I am confident we will find a combination that will allow you to open up and be yourself again."
1535,5,15,88,108,1.2314814814814814,0.0502786996951927,540,Sorry if it's a little warm.
1535,3,19,86,108,1.2314814814814814,0.046709818132625494,540,It's safe to say your numbers don't add up.
1535,4,17,87,108,1.2314814814814814,0.0485270787963912,540,There's a 95 percent chance we won't need dynamite.
1535,6,13,89,108,1.2314814814814814,0.051971318143448894,540,I hear that you can't open up...
1535,5,15,88,108,1.2314814814814814,0.0502786996951927,540,Sorry if the stethoscope is too warm.
1535,4,17,87,108,1.2314814814814814,0.0485270787963912,540,you're going to need to open up for me
1535,6,13,89,108,1.2314814814814814,0.051971318143448894,540,"It's safe to come out now, Mr. Jenkins, Trump is way down in the polls."
1542,5,14,85,104,1.2307692307692308,0.05154587353209697,540,I'm beginning to regret naming this clinic 'A Safe Space'.
1542,2,20,82,104,1.2307692307692308,0.04579145756610733,540,This diagnosis would be a lot easier for both of us if you would just open up.
1542,2,17,72,91,1.2307692307692308,0.04960632092961231,540,I'm detecting a combination of symptoms.
1542,4,13,74,91,1.2307692307692308,0.054306422866657135,540,"Say: ""Open Sesame."""
1546,7,12,94,113,1.2300884955752212,0.051844684350823206,540,Sounds like a severe case of tumblelitis.
1546,4,18,91,113,1.2300884955752212,0.047050907076817174,540,Your chest results came back with a number of combinations.
1546,6,14,93,113,1.2300884955752212,0.050297549468551875,540,All square but you need to start practicing safe sex.
1549,4,15,81,100,1.23,0.05096047190685834,540,You've really got to open yourself up if you want the treatment to work.
1549,5,13,82,100,1.23,0.052905480802936666,540,Are we looking for a safecrack or a wisecrack?
1549,6,11,83,100,1.23,0.05478147589295219,540,"Well, at least you're better than sorry."
1549,2,19,79,100,1.23,0.0468287229478799,540,"You might have abs of steel, but you have no heart."
1549,7,9,84,100,1.23,0.05659532050470519,540,"You need to cut back on the junk bonds and derivatives, and go on a strict cash diet."
1549,3,17,80,100,1.23,0.04893822120745191,540,"Breathe in and out deeply, Mr. Houdini."
1549,2,19,79,100,1.23,0.0468287229478799,540,"It's normal to feel a certain degree of isolation, Mr Houdini."
1556,3,14,70,87,1.2298850574712643,0.053483689652870973,540,Your heart sounds wealthy.
1556,4,12,71,87,1.2298850574712643,0.055926856386234985,540,"I am going suggest a combination of therapies, and you tell me if your are open to it."
1556,2,16,69,87,1.2298850574712643,0.05092344109074604,540,How long have you felt like your insides were all locked up?
1556,1,18,68,87,1.2298850574712643,0.04822746775604901,540,You do not need to whisper. You are in a safe place.
1560,5,18,99,122,1.2295081967213115,0.046247751562393156,540,It's a combination psychosis.
1560,2,24,96,122,1.2295081967213115,0.04162217598738881,540,My professional opinion is that you need to be more open.
1560,4,20,98,122,1.2295081967213115,0.044759038502775586,540,These symptoms can arise from any combination of conditions.
1563,4,17,88,109,1.2293577981651376,0.04812669371707594,540,Sounds like newmoneya.
1563,3,19,87,109,1.2293577981651376,0.046328004304413195,540,I'm hearing security is an issue.
1563,5,15,89,109,1.2293577981651376,0.0498605386397374,540,"I am a doctor dammit, not a safecracker!"
1563,6,13,90,109,1.2293577981651376,0.05153608423961075,540,Some health issues are not easy to crack and your symptoms might be the result of a combination of things.
1563,3,19,87,109,1.2293577981651376,0.046328004304413195,540,Just whisper your safe word
1568,2,18,76,96,1.2291666666666667,0.047938114955607895,540,"If you would just open up, I'm sure I would feel much better."
1568,4,14,78,96,1.2291666666666667,0.052313089726426475,540,"You can open up to me, I'm a docotor."
1568,1,20,75,96,1.2291666666666667,0.045593471241867974,540,Tap if you can hear me.
1568,3,16,77,96,1.2291666666666667,0.050173310744967906,540,"Well, your X-rays showed nothing. . ."
1568,6,10,80,96,1.2291666666666667,0.05634940858565613,540,You are safe to open up here!
1573,3,21,94,118,1.228813559322034,0.044076988978739455,540,You're going to have to be more specific than to say you have an empty feeling.
1573,5,17,96,118,1.228813559322034,0.04724944508372923,540,"Trust me, you can open up now. This is a safe space."
1575,4,16,85,105,1.2285714285714286,0.049275228485861494,540,"Well yes, other people's opinions do determine your value."
1575,6,12,87,105,1.2285714285714286,0.05286159767387117,540,I want you to feel safe opening up to me.
1575,2,20,83,105,1.2285714285714286,0.04540647284290523,540,"Pardon, did you say acne or Acme?"
1575,6,12,87,105,1.2285714285714286,0.05286159767387117,540,Your tumblers are fibrillating.
1575,4,16,85,105,1.2285714285714286,0.049275228485861494,540,"You took a tumble, but you'll be okay."
1575,2,20,83,105,1.2285714285714286,0.04540647284290523,540,I follow your blogs on Tumblr.
1581,1,19,72,92,1.2282608695652173,0.04663359344550876,540,Do you want your blood pressure in dollars or Euros?
1581,6,9,77,92,1.2282608695652173,0.05804437745241002,540,"Sounds empty....you Do have insurance, right?"
1583,3,20,91,114,1.2280701754385965,0.04498630563125218,540,The referring physician tells me you're feeling empty inside.
1584,2,14,63,79,1.2278481012658229,0.0538952278235385,540,"The bad news is, that was your third failed login attempt."
1585,6,11,84,101,1.2277227722772277,0.054284159056921966,540,"Your secrets are protected by doctor-patient confidentiality, so its perfectly safe to open up here."
1585,4,15,82,101,1.2277227722772277,0.05050475542517563,540,Feel secure; your tumblers sound fine.
1585,4,15,82,101,1.2277227722772277,0.05050475542517563,540,"Of course you can open up, this is a safe environment."
1585,2,19,80,101,1.2277227722772277,0.04641864621675659,540,Just a few more appointments and we should be able to crack this.
1585,4,15,82,101,1.2277227722772277,0.05050475542517563,540,It's nothing to be alarmed about.
1585,3,17,81,101,1.2277227722772277,0.0485047473818451,540,"It's a combination of things, but I think you're safe."
1591,3,19,88,110,1.2272727272727273,0.04595223779440721,540,This is the easy part. We'll need a whole team to open you up for the colonoscopy.
1591,4,12,72,88,1.2272727272727273,0.05534935292479492,540,Can I be hearing sounds of safe sex?
1591,4,12,72,88,1.2272727272727273,0.05534935292479492,540,You definitely show symptoms of being cracked.
1591,5,15,90,110,1.2272727272727273,0.0494491607724479,540,"The good news is you’re still breathing; the bad news: Your policy doesn’t cover safe cracking and there’s a $5,000 deductible."
1591,6,13,91,110,1.2272727272727273,0.0511079756250649,540,"And when did your breathing problems start, Mr. Blaine?"
1591,4,17,89,110,1.2272727272727273,0.04773273331484981,540,I hear the ticking and I believe you're about to take a turn for the worse.
1597,5,17,97,119,1.226890756302521,0.04689014880207883,540,your iron seems to be a bit high
1598,4,14,79,97,1.2268041237113403,0.05182484925036314,540,How can I help your Mr. Houdini?
1598,3,16,78,97,1.2268041237113403,0.049709540005118326,540,"If you'd just open up, we could really get to the bottom of what's happenening to you."
1598,7,8,82,97,1.2268041237113403,0.05770740764174112,540,Dr. Johnson are you asking me if I engage in something other than safe sex?
1598,3,16,78,97,1.2268041237113403,0.049709540005118326,540,"Just remember, it's what's on the inside that counts"
1602,4,16,86,106,1.2264150943396226,0.048855764148690535,540,"Once you feel comfortable opening up, I think you'll make progress in therapy."
1602,3,18,85,106,1.2264150943396226,0.046980753199957474,540,Your iron level is through the roof!
1602,3,18,85,106,1.2264150943396226,0.046980753199957474,540,"Sir, I know that you're shy ... but you have to come out of your safe space."
1602,3,18,85,106,1.2264150943396226,0.046980753199957474,540,"If I'm going to help you, you'll have to open yourself up to me."
1606,2,15,67,84,1.2261904761904763,0.05179284412244766,540,Can you hear me now?
1607,6,14,95,115,1.2260869565217392,0.0494991999491816,540,"Try as she might, Anna began to realize that traditional psychoanalysis methods are probably not going to work with Mr Gittinger's severe agoraphobia."
1608,5,11,77,93,1.2258064516129032,0.05539824001906587,540,Turn your head and cough up the money.
1608,6,16,102,124,1.2258064516129032,0.04699006049296338,540,"I would like to run a few tests, just to be safe."
1608,6,9,78,93,1.2258064516129032,0.05746928821472055,540,"A classic case of ""Pneumoney"""
1611,5,13,84,102,1.2254901960784315,0.0519599601404218,540,You'll do best on a combination drug.
1611,3,17,82,102,1.2254901960784315,0.04807872020202308,540,"I'm sorry, but, you'll never be totally safe."
1611,6,11,85,102,1.2254901960784315,0.05379567379036276,540,I may need to do a bypass and crack your chest!
1611,1,21,80,102,1.2254901960784315,0.043855321395865086,540,"Believe me, it's who you are on the inside that counts."
1611,5,13,84,102,1.2254901960784315,0.0519599601404218,540,"The Feds are gone, Mr Trump"
1611,3,17,82,102,1.2254901960784315,0.04807872020202308,540,"When I said this is a safe place, I didn't mean that literally."
1617,3,19,89,111,1.2252252252252251,0.04558238068711177,540,You're not alone.We all feel emptiness inside.
1617,3,19,89,111,1.2252252252252251,0.04558238068711177,540,The cause is just stress from your job at the bank. Seeing it more and more these days.
1617,5,15,91,111,1.2252252252252251,0.04904440596750161,540,Turn your dial and cough up $200.
1617,3,19,89,111,1.2252252252252251,0.04558238068711177,540,We'll let you out on November 8th.
1621,6,15,99,120,1.225,0.04801741630812266,540,"If you start feeling uncomfortable, use your safe word."
1621,4,19,97,120,1.225,0.04500622428164394,540,Do you feel safe at home?
1621,2,14,64,80,1.225,0.0532934318037197,540,We've talked about you locking away your emotions.
1624,5,12,81,98,1.2244897959183674,0.053354962259045804,540,"Actually, by law, I'm required to provide a safe space."
1624,6,10,82,98,1.2244897959183674,0.05529145895514973,540,Sounds like Geraldo Rivera
1624,4,14,80,98,1.2244897959183674,0.051345482390755634,540,Not to worry...your secret will be safe with me.
1624,7,8,83,98,1.2244897959183674,0.05716239033764957,540,"I'm afraid Mr. Trump won't let you out until after the election, Hillary"
1628,6,12,89,107,1.2242990654205608,0.05195594354493409,540,'I'm-Locked-In-A-Safe' Who?
1628,2,20,85,107,1.2242990654205608,0.044655090377511794,540,I'm going to prescribe for you a combination of drugs.
1628,3,18,86,107,1.2242990654205608,0.046587689789030155,540,So you say it's a hollow feeling?
1628,6,12,89,107,1.2242990654205608,0.05195594354493409,540,I think it's safe to say that I see no need to crack you open.
1628,3,18,86,107,1.2242990654205608,0.046587689789030155,540,I'd say you are safe.
1628,4,16,87,107,1.2242990654205608,0.04844325116189109,540,"Under your plan, the patient is responsible for the copay when the doctor cracks the case."
1628,2,20,85,107,1.2242990654205608,0.044655090377511794,540,For a safe your age you are pretty sound.
1635,3,20,93,116,1.2241379310344827,0.044293905443672864,540,The things I do for money!
1635,3,20,93,116,1.2241379310344827,0.044293905443672864,540,I'm hesitant to order an x-ray.
1635,7,12,97,116,1.2241379310344827,0.05061274749880775,540,Now turn around and bend over. Your health plan requires us to check your bottom line.
1635,4,18,94,116,1.2241379310344827,0.04595514222515574,540,You can pay with cash or bearer bonds.
1635,7,12,97,116,1.2241379310344827,0.05061274749880775,540,"I'm afraid we'll have to open you up, but it will be a safe procedure."
1635,3,20,93,116,1.2241379310344827,0.044293905443672864,540,Please turn your dial and click
1641,3,13,69,85,1.223529411764706,0.053912655234774585,540,"No, 1000 lbs is not good, and yes, it is your vault."
1642,6,9,79,94,1.2234042553191489,0.056905351383228574,540,"I assure you, Mr. Carlson, a flu shot is just as effective, and far less confining."
1643,2,19,82,103,1.2233009708737863,0.045619117803674204,540,"Nope, no pulse, but I'm detecting a heart of gold."
1643,3,17,83,103,1.2233009708737863,0.047659955080602695,540,"Relax, this is a safe space."
1643,3,17,83,103,1.2233009708737863,0.047659955080602695,540,"I am doing all I can, but you have to want to open up."
1643,4,15,84,103,1.2233009708737863,0.049616919769214105,540,This is the only place I feel safe.
1643,5,13,85,103,1.2233009708737863,0.051499574138862456,540,O happy day -- you're going to have a padlock!
1643,6,11,86,103,1.2233009708737863,0.053315790771438,540,What do your wear to the dentist?
1643,4,15,84,103,1.2233009708737863,0.049616919769214105,540,I see you've decided on the non-invasive treatment approach.
1643,2,19,82,103,1.2233009708737863,0.045619117803674204,540,I'm confident that I can get you to open up more if I use combination therapy.
1651,3,19,90,112,1.2232142857142858,0.045218299028335816,540,You can open up to me
1651,5,15,92,112,1.2232142857142858,0.04864611894865116,540,I would feel safer if you have a look inside.
1651,4,17,91,112,1.2232142857142858,0.046963493565653276,540,"No, 36-24-36 are my measurements not your combination"
1651,4,17,91,112,1.2232142857142858,0.046963493565653276,540,"Hmmm, and how does that make you feel when you keep it all locked up inside?"
1651,3,19,90,112,1.2232142857142858,0.045218299028335816,540,I'll need your combination to complete the examination.
1656,5,17,99,121,1.2231404958677685,0.04618743002437898,540,"Louder, tell me the combination again!"
1657,3,18,87,108,1.2222222222222223,0.046201009590497714,540,"Nothing to worry about, just a mild panic attack. Do you feel safe now?"
1657,4,16,88,108,1.2222222222222223,0.048037522351901875,540,it sounds bad... I'm afraid we're going to have to open you up and remove your money.
1657,3,18,87,108,1.2222222222222223,0.046201009590497714,540,I wouldn't worry--I think you just had some bad debt.
1657,6,10,83,99,1.2222222222222223,0.054777064635215894,540,But you’ll suffocate before November 9th.
1657,3,16,80,99,1.2222222222222223,0.048806737446717936,540,"In your case, I'd say - 'Better sorry than safe'."
1657,2,18,79,99,1.2222222222222223,0.04664712806708402,540,You said that you don't have health insurance so I'm checking you for cash or valuables.
1657,3,16,80,99,1.2222222222222223,0.048806737446717936,540,"This is a safe environment, I assure you."
1657,4,14,81,99,1.2222222222222223,0.050874754873893785,540,Would it help if I said open sesame?
1657,3,14,73,90,1.2222222222222223,0.05187562620058012,540,Not to worry. You have a heart of gold.
1657,4,14,81,99,1.2222222222222223,0.050874754873893785,540,"Yes, Mrs. Smith. This is what I meant by a safe treatment for claustrophobia."
1657,3,18,87,108,1.2222222222222223,0.046201009590497714,540,Your numbers look good but they aren't unlocking the answer.
1657,3,16,80,99,1.2222222222222223,0.048806737446717936,540,Turn to the right and cough.
1657,2,16,72,90,1.2222222222222223,0.04941045135965656,540,I'm going to give you a combination of drugs and therapy.
1670,4,17,92,113,1.2212389380530972,0.04658792862879463,540,You need to store fewer junk bonds and more greenbacks.
1670,2,21,90,113,1.2212389380530972,0.043062506524023,540,Open up and say ch-ching.
1670,6,13,94,113,1.2212389380530972,0.04986472420170196,540,"After I unlock you, you'll be able to think outside the box."
1673,3,17,84,104,1.2211538461538463,0.04724827321830709,540,"Hmmm, 867- 53- 09. Where've I heard that before?"
1673,4,15,85,104,1.2211538461538463,0.04918440626354967,540,"As I turn your nob, please cough when I hit the right number."
1673,5,13,86,104,1.2211538461538463,0.051047157774787154,540,You'll need to arrange an alternate means of payment until we can get you open.
1673,2,19,83,104,1.2211538461538463,0.04522933588640989,540,"It's normal. Without intimacy, it's difficult to open up."
1673,4,15,85,104,1.2211538461538463,0.04918440626354967,540,"As far as I can tell."" Mr Schrodenger, ""your cat is both alive and dead. How exactly did you manage to lock him in your safe?"""
1673,3,17,84,104,1.2211538461538463,0.04724827321830709,540,You can feel safe opening up to me.
1679,3,15,77,95,1.2210526315789474,0.050036822652392024,540,Your numbers are up.
1679,4,13,78,95,1.2210526315789474,0.0522268875856145,540,We're making progress but I feel you are still having difficulty opening up to me.
