caption,funny,somewhat_funny,unfunny,count,score,precision,rank
It's all about perspective.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
"What happened to ""Stand by Me""?",1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,322
Can't you feel the gravitational waves?,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
Don't women wear dresses anymore?,1.0,3.0,6.0,10.0,1.5,0.22360679774997896,48
They go around me or over the top. I dream of being Dictator!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
My fitness app crashed.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
I've got 99 problems but sleeping ain't one of them.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Why go all the way to the office when people can walk all over me right here.,1.0,2.0,8.0,11.0,1.3636363636363635,0.20327890704543547,131
I'm done walking a mile in my shoes.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"Okay Bob, nice swimming with you. looks like this is my stop...",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Just getting material for my book, "" Humanity has it's shortcomings"".",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
This has 'Alice in Wonderland' beat by a mile.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,2157
I could use a quick pick-me-up.,1.0,0.0,9.0,10.0,1.2,0.2,551
Finally! A little privacy.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
I'm building my immunity for the meeting with corporate this week.,2.0,1.0,8.0,11.0,1.4545454545454546,0.24729946379518986,56
Who says Occupy Wall Street is dead?,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
"Oh. Do you need help with those groceries, Ma'am?",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I find it less painful than occupying the street.,1.0,2.0,8.0,11.0,1.3636363636363635,0.20327890704543547,131
"Say, would you please hand me that remote?",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Isn't this a James Turrell ceiling?,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
This is how we did street view in the good ol' days.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Many small steps for man, a giant leap backwards for mankind",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Tim was a masochist, yes, but he often retreated to his happy place.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Don't mind me. I'm just trying to carpe my diem!,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
I know you were waiting for me!,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,2157
Hop Scotchman,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Shavasana puts me in a different place,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
The fluffy one looks like a puppy.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"I'm just meant to live in the city.... Sure, you get kicked around.... To be honest I hardly notice the traffic....",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
So this what it's like to be married to other people,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Your mother will thank me.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Wrinkle resistant test kitchen,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Lyin' in the sun and takin' it easy . . . this life sure beats running for office again.,1.0,0.0,10.0,11.0,1.181818181818182,0.18181818181818185,700
Have a nice day...have a nice day...have a nice day...,3.0,1.0,7.0,11.0,1.6363636363636365,0.2787219948501071,13
"? I love New York in the springtime, how about you?",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
That cloud looks like a guy stepping over me.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
My wife says this is what I do best.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
"Bet you don't know what ""relaxing"" means.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Goodbye student loans!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Hi, what's your niche in the ecosystem.",0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
A jackass? I think it looks like a bunny rabbit.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I figured it's time to literally get walked all over.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Central location, spacious bedroom, 3,000 per month",0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
Now I get why they call it a manhole cover.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"So this is what you mean by ""Think Tank.""",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
''Looking up at people is just like looking down on people.'',0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"No, we who are in the ""Middle of the Road"" do not stop progress!",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
What a perspective!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Hey, I'm fine with the robbery, just don't take my pants, ok?",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,2157
Occupy Wall Side Street,1.0,1.0,8.0,10.0,1.3,0.21343747458109502,249
"I'm on ""Survivor."" I leave here at 6 am and then tape myself to the Rockerfeller Center ice rink for 12 hours.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Could you put a little more pressure on the left pectoral area?,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Sorry, but Wall Street was occupied.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Thanks for stopping, my therapist said my feelings of being inconspicuous were unfounded.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
The layoffs affected Carl a little differently.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
My Pilates instructor thought I wasn't suffering enough,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
This is just a trust building exercise.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"...then I realized I wasn't that crazy about marching anyway, so--different schmifferent--I fired the drummer.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1126
It's called 'Crossfit!',0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I don't understand why people walk all over me.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
These dang sleepless people!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Over my living body, over my dead body. What's the difference in indifference ?",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Looks like another hit-and-run victim.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Ahhhh, back to my old stomping ground.",1.0,2.0,8.0,11.0,1.3636363636363635,0.20327890704543547,131
"My therapist was right, people do walk all over me.",0.0,4.0,7.0,11.0,1.3636363636363635,0.1521200048243774,131
I'm not going to take this lying down.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
I hate it when all kinds of people walk all over me.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Hashtag siesta.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"""City sidewalk, busy sidewalks."" If only Bing could hear me now!",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Fido, leave him be, he’s enjoying a peaceful break from parenthood.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
This is a breeze compared to my last employer's orientation program.,1.0,1.0,8.0,10.0,1.3,0.21343747458109502,249
"As I was saying, it's all a matter of perspective.",0.0,4.0,7.0,11.0,1.3636363636363635,0.1521200048243774,131
And that's why...I'm in a New York state of mind...,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
who needs a rug when you have me;,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Try being invisible. See how YOU feel.,1.0,0.0,10.0,11.0,1.181818181818182,0.18181818181818185,700
This is what I do on Mondays,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
As life passes by Irving.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
The Crowd Sourcerer,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
How I miss the clouds in Big Sky Country.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Geez, the words of the prophets are still on the subway walls.",0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
My wife left me for a banker. And I'm a banker.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
How do you like it when WE occupy YOUR street?,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
Hey!? What's with all the rachises along the street?!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Finally--a concrete alternative to the rat race!,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
And there you see 'The Statue Of Indifference' .,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Anyone spare a pillow?,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Suicide by New York City Winter holiday tourist.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I'm occupying Main Street.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
"Spawning, schmawning. I say we adopt.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Word on the street-stilettos are so passé,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,2157
'With cat-like tread' my ass.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
Earlier I saw a Ryan's belt!,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
Bystander effect my ass.,1.0,0.0,10.0,11.0,1.181818181818182,0.18181818181818185,700
Have you heard about the gravitational waves?,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Watch it—I'm layin' here!,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
ahhhhh.....melting pot.....,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I'll try anything to cut back on Mom's chiropractor bills.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
My name's Eddy and I'm a napaholic,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
Rodney Dangerfield's grave.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
I've got the sun in the morning and the moon at night.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
Man I hope I remember this one when I wake up.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I'm worth more as an endangered species rug.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"My battery is low and President Obama knows exactly what he is doing for the rest of his presidency, nothing.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I thought this city never sleeps.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
You need not be in a hurry. Breath in breath out.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"It was on a pleasant June morning in 2015, that Mark Doyle decided, finally, to take it lying down.",0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
"So, I just did-me some talkin to the sun...",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
The earth is flat . . . they don't exist . . . the earth is flat . . . ouch,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Such are the tribulations of being named Matt.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
This does wonders for the sciatica.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
I changed my mind. I AM going to take things lying down.,1.0,1.0,8.0,10.0,1.3,0.21343747458109502,249
My sleep number is a sidewalk.,2.0,0.0,9.0,11.0,1.3636363636363635,0.2439346884545225,131
"It's just like a massage, but free.",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Got the hop. Still waiting for the scotch.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Unbelievable napping chutzpah!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Need to tell the new therapist looking up with a new perspective isn't working for me,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Please tread lightly,"" the man murmured softly, ""this was a terrible day to have forgotten my jock strap at home.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I’m in training as a GOP candidate.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
My shrink says I'm too passive. What do you think?,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"If I can make it lying down here, I can make it lying down anywhere.",0.0,3.0,7.0,10.0,1.3,0.15275252316519472,249
Don't mind me.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
"Oh, me? I'm just waiting for a new New Yorker cartoon to caption...",1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,322
I can't take another step until my Fitbit is finished charging,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
...depends on your point of view!,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Things are looking up.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
Trump aerobics,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Where did you make dinner reservations?,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Even the crummy pigeons have the decency to walk around me.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
I'm beginning to think that the assertiveness training exercises didn't work.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"I can never get into the whole pajama, rural sheep thing.",0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
I've always depended on the apathy of strangers.,1.0,4.0,6.0,11.0,1.5454545454545454,0.2073046227452978,34
My therapist says I need to start looking at the world differently.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
Why? Dry cleaning is cheaper than my chiropractor.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
The mirror taped to my shoe broke.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"I'm just saying, give peace a chance.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"Stan tested the inviolability of personal space again, this time while ordering Tex-Mex.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Extreme napping is harder than it looks.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,322
It's been a rough day. I just got laid off.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"From here, the only way is up.",0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
I must stop dreaming of New York.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"If you see me laying at your feet, a man in defeat, please be discreet. Walk on by.",1.0,0.0,9.0,10.0,1.2,0.2,551
I stepped on a crack.,1.0,0.0,10.0,11.0,1.181818181818182,0.18181818181818185,700
Maybe I should get a new therapist. This sole searching thing isn't working.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"You're blocking my sun, buddy!",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Dante's 8th Circle for Fraudulent Shoe Salesmen.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
What's your story?,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
...and that cloud looks like a businessman.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Thank you for stepping over me, thank you for ........",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I have come to the conclusion that cement is harder than asphalt.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Don't tread on me, tea bag.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"Chillax, we're in the midst of a high-tide of gravitational waves coming in man, can't you feel em?",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
They told me it was a walk-on role.,2.0,5.0,4.0,11.0,1.818181818181818,0.2263618108725224,2
Just retired.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,322
Occupy Park Avenue! Join the OPA movement and let's change street parking rules forever!,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Maybe I can't do that easy ab workout anywhere, anytime.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I don't know why I let everyone walk all over me,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
My insurance doesn't cover chiropracty.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,551
I DID select a new Sleep Number. Can this be right?,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"So, this is what rock bottom feels like.",1.0,2.0,8.0,11.0,1.3636363636363635,0.20327890704543547,131
"Step on a back, break your mother's crack.",1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,322
I'll get up in 15 minutes.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Just reached my number.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"If you think of me as a stepping-stone in your career, you'll sleep better at night.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Occasionally a guy just has to drop out of the rat race.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Performance art meets NYC commuters.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
They hired me to get the ground floor perspective.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,322
Heavy sits the crown.....,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I wanted to find out what it feels like to be an obstructionist Congress.,2.0,0.0,9.0,11.0,1.3636363636363635,0.2439346884545225,131
"My life is such a mess... by lying down in a crowded room, people can see how stressed out I am these days.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"""Stepease"" is a new product that requires no permission, available for any walker, tracker, or commuter.",0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
Ha! Made you look.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I'd move but I'm stuck on some gum.,1.0,4.0,5.0,10.0,1.6,0.22110831935702666,23
I am not obstructing anything.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"Mostly clouds,sometimes London,sometimes France.",1.0,4.0,6.0,11.0,1.5454545454545454,0.2073046227452978,34
This is my best shot...oof... at a one bedroom Manhattan apartment.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"I'm planning to live off the grid, permanently!",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"When your body says, ""Nap,"" nap and let folks go where and do what theirs demand.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Point of order. I believe I have the floor.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
Get your own personal force field shield for only $399 at amazon.com,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"""Sure enough, things are looking up.?",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Oh crap! Mama was right!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
It just shows that I am too big to fail.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
crepe...........leather............rubber...,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
"Performance artist Larry Gomez in his latest masterpiece: ""The Artist Is Pavement.""",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"My name is Jeb, I DO STUFF !",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Yo! Now, who is the king of passive aggression?",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1126
"""You're the last person I expected"".",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Getting in touch with the real people,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,2157
"""Don't mind me, just practicing for when I get home"".",1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,322
"My therapist says I need to start letting people walk all over me, and that I need to be a better listener.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
That will be $57.75 for avoidance counseling. Please see my Paypal account. That will be $57.75 for avoidance counseling. Please...,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Performance art is here to stay.,0.0,3.0,7.0,10.0,1.3,0.15275252316519472,249
The cross-over candidate we've been waiting for!,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
"No, Commander Voltok, I have not yet adjusted to earthling gravity, but the fools seem to be convinced I am ""chilling.""",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1126
I'm rebranding myself to be a steppingstone to success.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I try to work shavasana into my daily routine.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"a community service brought to you by the law offices of Dewey, Cheatham & Howe.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"See? White lives don't matter, either.",0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
The psychiatrist said I should stop acting like a door mat.... old habits are hard to break !,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Maybe a less busy sidewalk would be more relaxing.....,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
And there's the cow.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Trump is right - I'm a loser.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"""Till Eulenspiegel"" is s-o-o-o-o relaxing!",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,2157
I'm literally floored.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Woah, watch your step sir, thanks",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I'm a middle of the roader.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"I guess it gives new meaning to the term ""meeting people from all walks of life""",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,551
I hate rush hour traffic.,0.0,4.0,7.0,11.0,1.3636363636363635,0.1521200048243774,131
Will do sit-ups for food.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Relax folks! Nobody gets off this sidewalk until the New Yorker says so.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"That's right, just make believe you don't see me.",0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
"""No, I mean literally, I'm always letting people walk all over me"".",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Don't let the bed bugs bite,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Things are finally looking up for me.,0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
"Rush, rush, rush.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
That one looks like an angry commuter who needs his shoes resoled.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I really expected an out of body experience to be much better than this.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"My whole life, everyone has walked all over me.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
We really could use another park around here.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Nobody's breaking their mother's back on my watch.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"Yes, everything does look up from here.",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Ah, to be a part of Wall Street.",1.0,0.0,10.0,11.0,1.181818181818182,0.18181818181818185,700
I'll take it!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
I'm protesting sidewalk expansions.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
I think I'll try a new perspective.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,322
"Ah, New York!",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
It isn't easy to see meteor showers in the city,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
I'm beneath you walking over me,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"My shrink says I have low self-esteem, but sometimes a nap is just a nap.",0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"See, I really do have trouble getting people to listen to me.",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
If the Presidential Election were held today ...,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
'Thanks for not going over my head.',0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Stepping on my heart is not a short cut !!!!!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Wall Street? No, this is Fall Street.",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"Here in Vermont, pedestrians don’t tread on anyone.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1126
Haste makes waste.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"Hey, buddy --you gotta step back over me in reverse, it's bad luck!",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Ha! Try calling me a doormat now.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"Hey buddy, your blocking my sun!",0.0,2.0,9.0,11.0,1.181818181818182,0.12196734422726127,700
We take our obstructionism very seriously.,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
There really is a sky up there!,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,551
The opposite of Road Rage - Road Repose...,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
Trump Tower elevator step down and up to the White House.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Pounding the Pavement,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"How ""Walk on By"" was inspied.......",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"In Asia, they walk on my back.",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,551
That one looks like a businessman. With a briefcase!,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
It was either this 100 hours community service or Danbury.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"83, 84, 85 people not asking if I'm OK, 86 . . .",2.0,0.0,8.0,10.0,1.4,0.26666666666666666,100
That one looks like an airplane. Or a rabbit.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"A sloth market, you might say.",0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
Nothing better than a feet massage.,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
I see London. I see France. I see Lucy's underpants.,0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
"London Bridge has fallen down, can't get up, 9-1-1! London Bridge has collapsed on the ground, my bad back!",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Bless you and thank you for helping in my Lenten penance!,0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
Passing out in a ditch is so cliche.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1126
"?? ""He was a daay-a-aaa tripper!"" ??",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
"'Get in on the ground floor,' they said.",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
Can you spare a portfolio for an old fund manager?,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
Oh these new speed bumps are so realistic ...,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1126
"I won the lottery, I won the lottery!",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
... I've looked at clouds from both sides now ...,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
"I'm anti-Tea Party, get it... Like, do tread on me!?",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I hate performance artists,1.0,0.0,10.0,11.0,1.181818181818182,0.18181818181818185,700
"You're doing a great job, Matt.",0.0,1.0,10.0,11.0,1.0909090909090908,0.09534625892455922,1468
I see a cloud shaped like Jane Jacobs.,0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2157
Keeping a low profile . . . .,0.0,1.0,9.0,10.0,1.1,0.10540925533894598,1174
"We also serve, who watch and wait.",0.0,0.0,10.0,10.0,1.0,0.10540925533894598,2157
