caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
The beginnings of the Nanny State.,4.0,3.0,19.0,26.0,1.4230769230769231,0.14856313781406127,1116,514
All this chasing for some stolen Monopoly money.,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
Westerns just aren't the same in the age of PETA.,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Dammit, they're still right on us, Butch.",3.0,5.0,18.0,26.0,1.4230769230769231,0.1378190220551455,1116,514
It's 'cops 'n 'rockers!,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Dang, they're gainin' on us and we're out of caps!",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
Hey Sheriff - does all this mean I can only be charged as a juvenile !??,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Rock faster, they're catching up with us.",1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
Aren't we better off on foot?,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
Yet another great American tradition that PETA has managed to neuter.,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
I told you Toys R Us ain't the best place to get horses!,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
What the...? They're lapping us again!,4.0,3.0,19.0,26.0,1.4230769230769231,0.14856313781406127,1116,514
"We'll beat you out of the frame, then you'll never see us again.",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
Hi yo slivers away!,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
They're gaining on us!,3.0,5.0,18.0,26.0,1.4230769230769231,0.1378190220551455,1116,514
We gotta get fresh horses!,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
I can't believe you said robbing the bank would be child's play.,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
"If you say, ""Hi ho Silver"" one more time!",1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
"No horse thievery here, sheriff. We traded four bags of marbles and two tops for these babies.",1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
Are you off your rocker? They're gaining on us.,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
Well heckfire. They're gainin' on us and my gun's outta water.,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Dag nabbit Rusty, I told you we should have taken the hobby horses.",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"We're never gonna catch the Broom Horse Gang, Sheriff.",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Dammit, Sundance – I know they’re low-emission, I’m just saying there’s something about the Old West that I kinda miss --",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"I swear, sheriff! She said she was eight!",3.0,5.0,18.0,26.0,1.4230769230769231,0.1378190220551455,1116,514
"No really, I'm having fun, this just wasn't what I was expecting for my bachelor party.",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Jake, looks like the Sheriff has gone off his rocker!",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Looks like we took up the wrong hobby, partner.",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
"Don't worry, they'll fix it in CGI!",2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
Faster! I think their gaining on us.,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
Doesn't look like we're going to shake them off!,0.0,11.0,15.0,26.0,1.4230769230769231,0.09880948137434717,1116,514
I'm getting too old for this crap.,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
"You can't catch us. As Einstein said, time and space are relative.",4.0,3.0,19.0,26.0,1.4230769230769231,0.14856313781406127,1116,514
"You're off your rocker if you think you're takin' us in, lawman....",3.0,5.0,18.0,26.0,1.4230769230769231,0.1378190220551455,1116,514
"It's almost nap-time, let's head em off at the pacifier!",5.0,1.0,20.0,26.0,1.4230769230769231,0.15858098560067924,1116,514
Mind if we pull over for a potty break?,1.0,9.0,16.0,26.0,1.4230769230769231,0.11331476817427875,1116,514
When we catch him we will put on his pajamas but no TV.,2.0,7.0,17.0,26.0,1.4230769230769231,0.12616322666812865,1116,514
Go away. You've been behind us for a week and haven't gained an inch on us.,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
Knock 'em off. They won't get far on foot.,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
"We rock, but we're still getting nowhere fast.",3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
Giddy up and down!,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
"For the last time, I did not take that candy from that baby!",2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
"You rock, Dude!",2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
"""Great move Sundance. How are we gonna get out of this one?",4.0,2.0,18.0,24.0,1.4166666666666667,0.15830472663009768,1172,514
"Yee-haaa, we lost them.. they are already a good 6 feet behind",3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
"Alright Trigger, if you don't out run these guys you are going to the wooden pencil factory !",0.0,10.0,14.0,24.0,1.4166666666666667,0.10279899245732688,1172,514
"Stop shouting, 'Hi, ho, Woody.'",4.0,2.0,18.0,24.0,1.4166666666666667,0.15830472663009768,1172,514
"No ""Horse-Play"" Allowed!",3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
My partner's ridin' Splinters. Me? I'm on Vasectomy.,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
They're virtually gaining on us!,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
No animals were harmed in the making of this film,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
"Whatever you do, don't lean back",0.0,10.0,14.0,24.0,1.4166666666666667,0.10279899245732688,1172,514
These new horse safety laws are killing my outlaw vibe.,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
I guess virtual reality still has some issues.,4.0,2.0,18.0,24.0,1.4166666666666667,0.15830472663009768,1172,514
This made more sense when we were kids.,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"We need to talk about the budget for these ""Old West"" re-enactments.",1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"Keep ridein', they'll soon tire of eatin' our sawdust.",4.0,2.0,18.0,24.0,1.4166666666666667,0.15830472663009768,1172,514
Hold on to your hats. There's a Lego truck speeding our way.,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
Billy the Kid feared he had robbed his last train set this time.,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
Are they gaining? Or is it just me?,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
These production cuts are getting out of hand Butch!,0.0,10.0,14.0,24.0,1.4166666666666667,0.10279899245732688,1172,514
You'll never catch 'The Kid'!,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
Them two rag dolls and fifty head of teddy bear was practically asking to be rustled.,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
Want to call it a draw?,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
You can't catch me... But I can't escape.,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
"Hey, how come we're all wearing white hats!?",1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"Sheriff, I wonder if that's them rich Rockin'feller's we keep hearing so much about....",4.0,2.0,18.0,24.0,1.4166666666666667,0.15830472663009768,1172,514
Break for lunch?,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
"They're gaining, wait we are pulling away, nope they are gaining again.....",1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"We're not a-scared of you, Sheriff...we know them's only cap-guns.",0.0,10.0,14.0,24.0,1.4166666666666667,0.10279899245732688,1172,514
We're going to leave you in the sawdust partner!,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
"My kid was right, they take horse theft seriously out here.",2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
Told you we should have gotten here earlier for the spin class!,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
They're relatively gaining on us!,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
"Rock harder, or it's nap time for us!",3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
"Metaphor aside, Kasich's still not gonna win.",2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
They're gaining on us...I knew we should have taken the wagon!,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
Environmental rules be damned! I would rather we had real horses!,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"One man's hobby is another's obsession, marshal.",3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
You're still it.,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
It's gonna take a mighty big tweezer to get these splinters out.,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
If they get off their horses we're cooked.,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
We're done for now Bart! The Sheriff's gone off his rocker!,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
Relax! It's just a hobby!,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
I'm not going back to the playpen!,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
How 'bout if I tell you where I hid your crayons?,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
You guys need to find a new hobby!,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
You'll never rock in this town again.,3.0,4.0,17.0,24.0,1.4166666666666667,0.14641447355925186,1172,514
"Heck, sheriff, can't you tell we ain't them horse thieves?!",1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"These horses just don't rock like they used to. Fortunately for us, neither do theirs.",2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
We should’ve stuck with Billy the Big Kid’s gang.,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
Next week we trade places.,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"This is the last time I buy something 'cause the salesman tells me it's got ""more giddy up"".",2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
You'll never catch me! You're off your rocker!,1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
"Just keep going, we'll fix it in post",1.0,8.0,15.0,24.0,1.4166666666666667,0.1191252334983594,1172,514
We'll head 'em off at the past.,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
I told you we were more Country than Rock-n-Roll!,2.0,6.0,16.0,24.0,1.4166666666666667,0.13346913374198452,1172,514
I must have been off my rocker. I never should have entrusted a PETA member with rounding up the horses for our escape.,3.0,3.0,16.0,22.0,1.4090909090909092,0.15651910121031104,1232,514
Who the hell thought up this stupid cartoon?,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
All this giddy-up has left me hoarse.,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
They're after us for robbing that piggy bank!,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
I thought you were off your rocker !,3.0,3.0,16.0,22.0,1.4090909090909092,0.15651910121031104,1232,514
"You have until nap time, then it's over.",1.0,7.0,14.0,22.0,1.4090909090909092,0.12585793731694053,1232,514
Let's rock before we roll.,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
I have too much of a head start.,1.0,7.0,14.0,22.0,1.4090909090909092,0.12585793731694053,1232,514
This is what happens when we let horses join the Screen Actors Guild.,3.0,3.0,16.0,22.0,1.4090909090909092,0.15651910121031104,1232,514
You'll never catch us!,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
I thought YOU put a quarter in the meter.,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
You're not going anywhere...,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
I told you we shouldn't be toying with stealing horses.,3.0,3.0,16.0,22.0,1.4090909090909092,0.15651910121031104,1232,514
"You'll never catch me, even when the music stops.",2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
Y'all can't prove we stole them crayons!,1.0,7.0,14.0,22.0,1.4090909090909092,0.12585793731694053,1232,514
"So, that's where Billy the Kid gets his name!",2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
And they're off and rocking!,1.0,7.0,14.0,22.0,1.4090909090909092,0.12585793731694053,1232,514
We just can't seem to mosey along like we used to.,1.0,7.0,14.0,22.0,1.4090909090909092,0.12585793731694053,1232,514
"I know they're right there, but they don't seem to be gaining on us.",1.0,7.0,14.0,22.0,1.4090909090909092,0.12585793731694053,1232,514
You'd think there'd be an easier way to do this huh?,2.0,5.0,15.0,22.0,1.4090909090909092,0.14201839569111904,1232,514
Eat my dust bunnies!,3.0,5.0,19.0,27.0,1.4074074074074074,0.1335389361282959,1252,514
"Pete, something tells me were going to be riding like this all day.",2.0,7.0,18.0,27.0,1.4074074074074074,0.12240769834154322,1252,514
"Sheriff, just heard your mom call, you best get off of that horse and head home.",2.0,7.0,18.0,27.0,1.4074074074074074,0.12240769834154322,1252,514
Low budget western.,1.0,9.0,17.0,27.0,1.4074074074074074,0.11015735002382453,1252,514
How the Great Horse Strike of 1859 led to an increase in hobbyists.,3.0,5.0,19.0,27.0,1.4074074074074074,0.1335389361282959,1252,514
Dang termites are slowing me down Bill,2.0,7.0,18.0,27.0,1.4074074074074074,0.12240769834154322,1252,514
He's gaining! -- there's just one rock between us and a hard place.,3.0,5.0,19.0,27.0,1.4074074074074074,0.1335389361282959,1252,514
"Rock on, Durango. Our past is catching up with us.",0.0,11.0,16.0,27.0,1.4074074074074074,0.09636202008710976,1252,514
"At this rate, you will never catch me.",3.0,5.0,19.0,27.0,1.4074074074074074,0.1335389361282959,1252,514
They're closing on us Tex and my gun's are out of caps.,3.0,5.0,19.0,27.0,1.4074074074074074,0.1335389361282959,1252,514
We're at full tilt and they're right behind us!,3.0,5.0,19.0,27.0,1.4074074074074074,0.1335389361282959,1252,514
You won't get away with this!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Copy cats!!!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
This ain't the wild west no more.,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
This dude ranch rocks!,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
"Didn't you say that if we outlawed horses, outlaws would still have horses?",0.0,10.0,15.0,25.0,1.4,0.1,1263,514
"Okaaay. Simon says, 'Use both hands.'",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
I'm not sure these horses are worth the low carbon footprint!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
We'll knock you off your rockers,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"These horses are worthless, they should be made to studs.",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"These will be edited in post, right?",3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
"Quick, Clem, download the Giddy App.",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Groupon?,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
Stay back or I’ll use my water gun.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
Maybe it's time to get a new hobby?,0.0,10.0,15.0,25.0,1.4,0.1,1263,514
"We never shoulda' signed up for cowboy role play therapy , may arse hurts""",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
"I told you to rustle a couple of ""hardy"" horses!",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"Dagnabbit, Sheriff's got one of dem carbon fiber rockers!",3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
Everyone stop where you are. It's time for a nap.,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
We'll never catch those wooden Indians at this rate.,0.0,10.0,15.0,25.0,1.4,0.1,1263,514
Give it up---we have a 15-minute head start!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
We've really got to get a new hobby.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Don't kid yourself. You've been chasing us for 40 years.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"Give it up, Sheriff, this horse is made from lightweight, kiln dried real Western pine. You're on an old oak.",3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
"Sheriff, you can go to hell - you and the horse you rode in on!",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Th-they're ga-ga-gaining on us.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
It's been hell ever since the real horses went on strike!,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
They are too far ahead. We will never catch them.,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
You give up first.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Why don't we settle this like men? With popguns.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"Grow up? I will when you do, Sheriff!",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
But in my dream we got away.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
These new eco-friendly rides don't really have the giddy-up I was hoping for.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
Is horseplay illegal?,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
I don't care how energy efficient they are!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
give it up….. you'll never catch us……….,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
The programing of this virtual reality needs work.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
Head for Mexico before the wall goes up!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"I agree, this is really weird.",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
Why are we holding our hats?,0.0,10.0,15.0,25.0,1.4,0.1,1263,514
"Told ya, Mahogany better than Spruce any day",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
I'm not sure... but I think they are toying with us!,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
At least we can say no animals were harmed in the making of this film!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
That Rocky Mount sheriff and his deputy are inching up on us.,0.0,10.0,15.0,25.0,1.4,0.1,1263,514
We're losing them. They're almost off their rockers.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Hurry up. They're feigning on us.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
"There's a Toys ""R"" Us up ahead where we can get new mounts.",3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
We're losing them.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"Sheriff's gaining, Ned. I told you we should have taken the broomstick ponies.",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Looks like we picked the wrong horses.,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
We'll be safe if we can make it to the bouncy house!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Hah! Rock on Dudes!,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
This here's a chase of arrested development.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
You do realize none of us are going anywhere?,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
We need to find a different hobby!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
If they catch us we will be in time out!,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
"Give up, Sheriff! You'll never see me do the jailhouse rock!",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
Is it time to roll yet?,2.0,4.0,14.0,20.0,1.4,0.1521771820505364,1263,514
Hurry! We need to shift out of rock and into roll.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Head for the Rockies!,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
I reckon we should have stayed on the carousel.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
The Not So Wild West.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
He's reaching for his cap gun pard..!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
I told ya robbin' the Toyland Bank was a bad idea!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
PETA has gone too far this time. This is the last low budget western I'm doing!,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"Taking ""Rocking Horse Pass"" was a bad idea.",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
No animals were harmed in the making of this event.,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
Rock harder! They're closing on us!,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
"Rock faster bart, they're gainin' on us.",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
"Well, we still haven't lost them, but the good news is they're not gaining on us.",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
I don't think 'hobby' suffices. These horses are really more of a passion for me.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
My daughter would know what to do,2.0,4.0,14.0,20.0,1.4,0.1521771820505364,1263,514
It's almost nap time! They won't get far!,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
"Spurs, dude...they're called spurs.",2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
And there's a carousel posse right behind them.,2.0,6.0,17.0,25.0,1.4,0.12909944487358055,1263,514
Racing for the republican nomination is the new ridiculous.,3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
"Hurry up, they are gaining on us!",3.0,4.0,18.0,25.0,1.4,0.1414213562373095,1263,514
I thought we got away back at the carrousel.,0.0,10.0,15.0,25.0,1.4,0.1,1263,514
Clippity clop is not a gallop sound you idiot,1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
"If wives ask, we were playing poker.",1.0,8.0,16.0,25.0,1.4,0.11547005383792515,1263,514
"Besides, by definition, an actual robbery can't be of play money.",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
"What's worse, getting caught or having a splinter in my ass?",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
Give us a break. It was just a bag of wooden nickels!,3.0,3.0,17.0,23.0,1.391304347826087,0.15061311370164152,1342,514
They’re gaining and also receding on us!,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
"Third place again, Senator Rubio.",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
Which one of you brought the juice boxes?,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
Wait - Billy's NOT a kid?,3.0,3.0,17.0,23.0,1.391304347826087,0.15061311370164152,1342,514
We'll make our getaway when they have nap time.,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
Only thing that's gonna give them the slip is fresh horses!,3.0,3.0,17.0,23.0,1.391304347826087,0.15061311370164152,1342,514
"Slim, this is the last time you buy a getaway horse from Donald Trump.",3.0,3.0,17.0,23.0,1.391304347826087,0.15061311370164152,1342,514
We'll fix it in post.,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
"Goldarnit, they've gained another inch on us!",1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
"Hey, buddy! Is this your anxiety dream, or mine?",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
What is it about white Broncos?!,3.0,3.0,17.0,23.0,1.391304347826087,0.15061311370164152,1342,514
"I reckon we're lookin' at a long time out, Mikey.",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
That's the last time we hit Toytown!,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
Who would've thought that they'd stake out the playroom?!,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
"Sheriff, get off your high horse cause we ain't no bank rockers!!",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
"Sheriff, if you get off your hobby horse, I'll get off mine.",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
I think we lost them!,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
Let's get back to the birthday party.,0.0,9.0,14.0,23.0,1.391304347826087,0.1040509611153216,1342,514
"Don't worry, they've only got toy guns.",0.0,9.0,14.0,23.0,1.391304347826087,0.1040509611153216,1342,514
Vegan westerns never seem to go anywhere.,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
They're heading for the Mexican playground.,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
We ain't goin back to yer Micky Mouse jailhouse sheriff...,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
We've done this since kindergarten. Let's switch sides.,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
What are the chances they are carrying toy pop guns?,0.0,9.0,14.0,23.0,1.391304347826087,0.1040509611153216,1342,514
Why do you keep calling me OJ? This isn't a white bronco!,4.0,1.0,18.0,23.0,1.391304347826087,0.16320808554990182,1342,514
Dang hybrids! They ain't near as good as our old hay-guzzlers!,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
You'll never catch us once we hit the Rocky Mountains!,0.0,9.0,14.0,23.0,1.391304347826087,0.1040509611153216,1342,514
You'll never catch us. We rock AND roll!,3.0,3.0,17.0,23.0,1.391304347826087,0.15061311370164152,1342,514
Next time I'm the horse thief and you're the accomplice.,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
Just keep ridin' pardner...they'll never catch us!,0.0,9.0,14.0,23.0,1.391304347826087,0.1040509611153216,1342,514
Just great! The Earps are closing fast AND our horses have termites.,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
The breeder stiffed us.,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
"If you show me what's under your hat, I'll show you what's under mine.",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
"No, holding on to the RIGHT side makes you go faster.",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
Let's split off and see if we can lose them.,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
So much for zero emissions!,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
Hold on to your hats; it's going to be a bumpy night.,1.0,7.0,15.0,23.0,1.391304347826087,0.12156961659470115,1342,514
You're off your rocker if you think you're going to do anything but eat my sawdust.,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
I told you they were nags.,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
Stop tailgating!,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,1342,514
