rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
594,6,18,94,118,1.2542372881355932,0.04989695404704999,560,He's been sulking like that ever since Roy stole his wheel idea
594,7,16,95,118,1.2542372881355932,0.05132806809940961,560,'At least we have each other.'
594,7,16,95,118,1.2542372881355932,0.05132806809940961,560,A hole new concept.
594,8,14,96,118,1.2542372881355932,0.05272034831506563,560,We should've got the hole upgrade package
594,7,16,95,118,1.2542372881355932,0.05132806809940961,560,They don't go out any more since they got the cave painting.
594,6,18,94,118,1.2542372881355932,0.04989695404704999,560,"You KNOW what they'll call him 2 million years from now, don't you?"
594,8,14,96,118,1.2542372881355932,0.05272034831506563,560,There's the 1 per cent.
594,5,20,93,118,1.2542372881355932,0.04842356318497437,560,"Don't be like that Ed, This jacuzzi has plenty of room for three!"
594,5,20,93,118,1.2542372881355932,0.04842356318497437,560,"I hunt, you gather, he sits."
594,5,20,93,118,1.2542372881355932,0.04842356318497437,560,"From manhole to man-cave--well, lah-di-dah!"
594,7,16,95,118,1.2542372881355932,0.05132806809940961,560,His hole is all wrong.
594,8,14,96,118,1.2542372881355932,0.05272034831506563,560,I knew your mom would be up waiting for us!!
622,8,13,94,115,1.2521739130434784,0.05361597246684191,560,I wonder when the rest of Congress will arrive.
622,6,17,92,115,1.2521739130434784,0.05069084632329303,560,You said he'd be hunting until Friday.
622,6,17,92,115,1.2521739130434784,0.05069084632329303,560,How again are we going to steal cave art?
622,6,17,92,115,1.2521739130434784,0.05069084632329303,560,"See, the rich really are different!"
626,5,20,94,119,1.2521008403361344,0.0480624258685221,560,Gentrification is going to force us out of the neighborhood.
626,5,20,94,119,1.2521008403361344,0.0480624258685221,560,"someday gloria, someday...."
626,7,16,96,119,1.2521008403361344,0.05093973387211289,560,Those McMansions are ruining the neighborhood.
629,7,14,92,113,1.247787610619469,0.052634412625532395,560,"""He doesn't know us from a hole in the ground""."
629,7,14,92,113,1.247787610619469,0.052634412625532395,560,Now that is what I'd call a man cave.
629,7,14,92,113,1.247787610619469,0.052634412625532395,560,I still say our vertical cave has better feng shui.
629,5,18,90,113,1.247787610619469,0.04954115225390569,560,"In retrospect, I suppose that a horizontal cave may have certain advantages over a vertical one."
629,8,12,93,113,1.247787610619469,0.05411477806782426,560,"""Do you think this man cave thing is going to catch on""??"
629,3,22,88,113,1.247787610619469,0.04624143316177091,560,"He may have a window, but we have a skylight."
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,I assume that's the infamous man cave?
629,4,20,89,113,1.247787610619469,0.047919703189289425,560,"Well, look who's showing off his frickin' high-rise pied-a-terre!"
629,7,14,92,113,1.247787610619469,0.052634412625532395,560,"No woman to annoy him, plenty of room...I'd call it a man cave."
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,The genesis of gentrification
629,2,24,87,113,1.247787610619469,0.04449991379721377,560,"His place is nice, sure, but at least ours is paid off."
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,How the 1% Live
629,5,18,90,113,1.247787610619469,0.04954115225390569,560,Now there's someone who knows the difference between a good shelter and a hole in the ground.
629,7,14,92,113,1.247787610619469,0.052634412625532395,560,Also deported due to an existing pre-historic condition.
629,4,20,89,113,1.247787610619469,0.047919703189289425,560,Mankoff needs a new hobby.
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,He has his own man cave and he still isn't happy.
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,I told you he'd cave first.
629,8,12,93,113,1.247787610619469,0.05411477806782426,560,There's less over head in the outer burrows.
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,"You know, it is easier getting in and out."
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,Let him sulk as long as he wants. He DID NOT invent the hole.
629,5,18,90,113,1.247787610619469,0.04954115225390569,560,I'll ask the doorman if they have any vacancies.
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,Who the hell told him he could live in our garage?
629,9,10,94,113,1.247787610619469,0.055555710941584964,560,...And this is the safe house for The Oscars Accountant.
629,5,18,90,113,1.247787610619469,0.04954115225390569,560,Moving into a tiny home was the best decision we've made.
629,10,8,95,113,1.247787610619469,0.05696020392449463,560,He says he’ll make this cave great again.
629,7,14,92,113,1.247787610619469,0.052634412625532395,560,He'll cave in.
629,6,16,91,113,1.247787610619469,0.05111118839882061,560,Only if he throws the paintings in.
629,4,20,89,113,1.247787610619469,0.047919703189289425,560,So that's how the other half lives.
629,5,18,90,113,1.247787610619469,0.04954115225390569,560,"Doomsday prepping is just a fad, Honey."
629,4,20,89,113,1.247787610619469,0.047919703189289425,560,They’ll never call me a ‘cave’ man.
629,5,18,90,113,1.247787610619469,0.04954115225390569,560,He's binge watching ...he hasn't moved in three hours.
629,8,12,93,113,1.247787610619469,0.05411477806782426,560,Why can't I have a man cave?
629,2,24,87,113,1.247787610619469,0.04449991379721377,560,Keep your damn man cave; we've got a wine cellar.
629,4,20,89,113,1.247787610619469,0.047919703189289425,560,Nice. But I don't want a walkup.
629,2,24,87,113,1.247787610619469,0.04449991379721377,560,The cave market is a total bubble
629,7,14,92,113,1.247787610619469,0.052634412625532395,560,"The 1% may live better, but are they really any happier?"
629,3,22,88,113,1.247787610619469,0.04624143316177091,560,Maybe we should have gone for a highrise too.
666,7,13,90,110,1.2454545454545454,0.053542347027048694,560,Just because he's in the oval office doesn't make him any less of a Neanderthal.
666,8,11,91,110,1.2454545454545454,0.05507802280908182,560,He dwells too much.
666,5,17,88,110,1.2454545454545454,0.050330622710028694,560,"Great, there's only one guy ahead of us."
666,4,19,87,110,1.2454545454545454,0.04864530718359612,560,We need a new real estate agent.
666,8,11,91,110,1.2454545454545454,0.05507802280908182,560,I thought for sure he would cave.
666,7,13,90,110,1.2454545454545454,0.053542347027048694,560,"Here we have the allegory of the cable TV news cycle and yes, that is our president."
666,7,13,90,110,1.2454545454545454,0.053542347027048694,560,I could never live in a high-rise.
666,5,17,88,110,1.2454545454545454,0.050330622710028694,560,I would not live there. It's a real hole in a wall.
666,6,15,89,110,1.2454545454545454,0.05196130535092515,560,Why does it get a man cave when we just get a manhole ?
666,5,17,88,110,1.2454545454545454,0.050330622710028694,560,We definitely need to renovate.
666,6,15,89,110,1.2454545454545454,0.05196130535092515,560,I always confused concave and convex.
666,2,23,85,110,1.2454545454545454,0.045086079539041465,560,"Smug, pseudo neanderthal, thinks he's better than us"
666,5,17,88,110,1.2454545454545454,0.050330622710028694,560,"""Horizontal! Brilliant!"
666,6,15,89,110,1.2454545454545454,0.05196130535092515,560,If this is China it looks very familiar.
666,4,19,87,110,1.2454545454545454,0.04864530718359612,560,"Just wait and see, a roof will cause cancer."
666,5,17,88,110,1.2454545454545454,0.050330622710028694,560,What kind of loser would buy a place with such limited views?
666,6,15,89,110,1.2454545454545454,0.05196130535092515,560,I knew he’d cave eventually.
666,3,21,86,110,1.2454545454545454,0.046899469502261974,560,"Just think, someday we could live in a home like that."
666,9,9,92,110,1.2454545454545454,0.05657202725685694,560,I got him to cave in.
666,7,13,90,110,1.2454545454545454,0.053542347027048694,560,Maybe he's pissed because the New Yorker cartoon web site never works as it should!
666,7,13,90,110,1.2454545454545454,0.053542347027048694,560,Somehow he picked that hole up and attached it to the side of the hill!
666,8,11,91,110,1.2454545454545454,0.05507802280908182,560,"On second thought, we should have just asked him what he's using this hole for."
666,7,13,90,110,1.2454545454545454,0.053542347027048694,560,He caved quickly.
666,3,21,86,110,1.2454545454545454,0.046899469502261974,560,But it doesn't collect rainwater.
666,4,19,87,110,1.2454545454545454,0.04864530718359612,560,Maybe he's right. Maybe our place really is a hole in the ground.
666,5,17,88,110,1.2454545454545454,0.050330622710028694,560,Sometimes he can be such a Neanderthal.
666,4,19,87,110,1.2454545454545454,0.04864530718359612,560,"Yeah it's nice, but there's no garage!"
693,6,14,88,108,1.2407407407407407,0.052408865947484624,560,I don't think this is China
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,We need to find him a woman. Not a single painting in his cave.
693,5,16,87,108,1.2407407407407407,0.05073084824220075,560,"Honey, can I get a man cave too?"
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,I have no idea how a guy like that can afford a cave.
693,3,20,85,108,1.2407407407407407,0.04719616965725907,560,"He's smug now, but it will never catch on!"
693,2,22,84,108,1.2407407407407407,0.0453255795747674,560,"I'd like to leave the hole, too, but we've got rent control."
693,6,14,88,108,1.2407407407407407,0.052408865947484624,560,I told you he would be a terrible HUD secretary.
693,6,14,88,108,1.2407407407407407,0.052408865947484624,560,I have no idea how he can afford that place.
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,Looks like we need to find ourselves a new realtor!
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,"Ugh, the one percent."
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,His friends have started calling him a caveman.
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,They broke the news to him that fire had already been discovered.
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,I guess he just got tired of being called Hole Man.
693,7,12,89,108,1.2407407407407407,0.054034798939476256,560,"Well Og, I guess no one likes to feel like the third...hey that gives me an idea!"
693,5,16,87,108,1.2407407407407407,0.05073084824220075,560,Maybe we shouldn't have said three is a crowd.
693,7,12,89,108,1.2407407407407407,0.054034798939476256,560,He's been stuck between that rock and a hard place all week.
693,5,16,87,108,1.2407407407407407,0.05073084824220075,560,The HOA is in a hissy fit over this one.
693,2,22,84,108,1.2407407407407407,0.0453255795747674,560,Maybe we should have called first.
693,6,14,88,108,1.2407407407407407,0.052408865947484624,560,"Honey, I guarantee you he used a realtor."
693,4,18,86,108,1.2407407407407407,0.048995394649344264,560,He said we didn't know a cave from a hole in the ground.
693,5,16,87,108,1.2407407407407407,0.05073084824220075,560,Some day we'll be able to move out of this hole-in-the-ground into a more cavernous place.
693,5,16,87,108,1.2407407407407407,0.05073084824220075,560,"I don't get it. If he's a cave man, what does that make us?"
693,3,20,85,108,1.2407407407407407,0.04719616965725907,560,I'm thinking that the sideways approach is better.
693,3,20,85,108,1.2407407407407407,0.04719616965725907,560,I knew we should have bought when the housing market was good.
693,6,14,88,108,1.2407407407407407,0.052408865947484624,560,He's waiting for the doorbell to be invented.
693,3,20,85,108,1.2407407407407407,0.04719616965725907,560,Above ground living - it's the latest in new home design.
693,7,12,89,108,1.2407407407407407,0.054034798939476256,560,That my dear is a penthouse.
693,5,16,87,108,1.2407407407407407,0.05073084824220075,560,"All I said was ""don't reinvent the wheel."""
693,3,20,85,108,1.2407407407407407,0.04719616965725907,560,Aren't you glad we downsized?
693,5,16,87,108,1.2407407407407407,0.05073084824220075,560,Quick. Think outside the hole!
693,7,12,89,108,1.2407407407407407,0.054034798939476256,560,I'm sick of him treating us like gophers.
724,3,15,70,88,1.2386363636363635,0.05359178052527187,560,If he only knew there was light at the end of the tunnel.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,The security system looks primitive
725,2,21,82,105,1.2380952380952381,0.0459411343446539,560,"What with the divorce and his kids off at college, you'd think he'd downsize."
725,2,21,82,105,1.2380952380952381,0.0459411343446539,560,So that's how the other half lives.
725,5,15,85,105,1.2380952380952381,0.05157555985468396,560,I want one of those
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,This is his idea of a guest house?
725,5,15,85,105,1.2380952380952381,0.05157555985468396,560,"Imagine, no possessions..."
725,1,23,81,105,1.2380952380952381,0.04390259265377564,560,"Well, at least we have each other."
725,8,9,88,105,1.2380952380952381,0.056652351440824034,560,Just what this neighborhood needs -- another hole in the wall joint.
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,I should have majored in Finance instead of History
725,9,7,89,105,1.2380952380952381,0.05824636561129647,560,He's defying the cave bear just to make a point.
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,He calls himself a 'Cave Man'.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,You think he'll sublet?
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,This is how it begins...gentrificavetion.
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,This game may take a while given none of us know how to count.
725,9,7,89,105,1.2380952380952381,0.05824636561129647,560,I have to pee.
725,7,11,87,105,1.2380952380952381,0.05501216902308483,560,Buyer's remorse.
725,5,15,85,105,1.2380952380952381,0.05157555985468396,560,i wonder if he'll sublet.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,That idiot thinks he's Plato.
725,3,19,83,105,1.2380952380952381,0.04789298495629314,560,"How were we supposed to know, we've been living under a rock!"
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,How do you suppose he dug that?
725,8,9,88,105,1.2380952380952381,0.056652351440824034,560,Can you blame her? What a hole in the wall.
725,5,15,85,105,1.2380952380952381,0.05157555985468396,560,He's in his man cave.
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,He's in a time-out.
725,5,15,85,105,1.2380952380952381,0.05157555985468396,560,She went gathering with his best friend.
725,3,19,83,105,1.2380952380952381,0.04789298495629314,560,I heard the association fees are ridiculous.
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,"Personally, I'd say the man cave is just a fad. Soon manholes will be everywhere."
725,7,11,87,105,1.2380952380952381,0.05501216902308483,560,I don't care for his holeier than thou attitude.
725,8,9,88,105,1.2380952380952381,0.056652351440824034,560,He can't decide between the stone or granite.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,He's gone Paleo.
725,5,15,85,105,1.2380952380952381,0.05157555985468396,560,He's binge-watching 'Bison.'
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,He needs to understand that you're a modern woman.
725,3,19,83,105,1.2380952380952381,0.04789298495629314,560,Watching him would be more fun if he did something.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,He says volcanoes are a Chinese hoax.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,"I don't know about you, but I'm tired of living in a rut."
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,"But Honey, we just can't afford that big a house."
725,5,15,85,105,1.2380952380952381,0.05157555985468396,560,This new generation is way too pampered.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,This isn't the right neighborhood for an art gallery.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,I hate these stakeouts!He may never come out of there.
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,"I always enjoy watching ""The Bachelor"""
725,4,17,84,105,1.2380952380952381,0.049768345272611834,560,There must be an easier way to sneak out of your parents' den!
725,6,13,86,105,1.2380952380952381,0.0533215580930853,560,"Clearly, it hasn't got that balcony you wanted. I say we keep looking."
766,3,19,84,106,1.2358490566037736,0.04749216002345262,560,"Sure, hon, he's in the one percent, but we have each other."
766,4,17,85,106,1.2358490566037736,0.049347743443954886,560,A high rise....do you think it will catch on?
768,3,16,75,94,1.2340425531914894,0.051126705741835796,560,"Hey, maybe that's why they call us cavemen."
768,7,8,79,94,1.2340425531914894,0.059405912480433684,560,"Come on, don't be like that. You are not a third wheel. What's a wheel anyway?"
768,5,12,77,94,1.2340425531914894,0.05542112628612492,560,It's all a matter of perspective.
768,7,8,79,94,1.2340425531914894,0.059405912480433684,560,He's been refusing to use the hole ever since it became transgender
768,3,16,75,94,1.2340425531914894,0.051126705741835796,560,He's waiting for his big-screen TV to arrive.
768,4,14,76,94,1.2340425531914894,0.053317170212019274,560,Australopithecus my ass.
768,4,14,76,94,1.2340425531914894,0.053317170212019274,560,He's more of a hunter and pouter.
768,5,12,77,94,1.2340425531914894,0.05542112628612492,560,should we at least leave him the recipe for fire?
768,4,14,76,94,1.2340425531914894,0.053317170212019274,560,It took a little longer but we beat the toll.
768,3,16,75,94,1.2340425531914894,0.051126705741835796,560,It's harder than they make it look on all those cave-flipping shows.
768,6,10,78,94,1.2340425531914894,0.05744807949990823,560,Needs a stuffed mammoth head and a neon beer sign.
768,3,16,75,94,1.2340425531914894,0.051126705741835796,560,He drew on the walls again.
768,4,14,76,94,1.2340425531914894,0.053317170212019274,560,You'd think he'd be a little happier. He definitely had the better lawyer.
768,4,14,76,94,1.2340425531914894,0.053317170212019274,560,He got tired of folks just dropping in.
768,3,16,75,94,1.2340425531914894,0.051126705741835796,560,"Well, yeah. But then we'd have to move uptown."
768,5,12,77,94,1.2340425531914894,0.05542112628612492,560,We're not keeping up.
768,6,10,78,94,1.2340425531914894,0.05744807949990823,560,Should we invite him to go to China with us?
768,6,10,78,94,1.2340425531914894,0.05744807949990823,560,Doorman building
768,5,12,77,94,1.2340425531914894,0.05542112628612492,560,"I worry about him, Margaret. Since he lost his job all he ever does is sit at home watching cave paintings."
768,3,16,75,94,1.2340425531914894,0.051126705741835796,560,"Honey, trust me, it may look nice but it's a real hole in the wall."
768,5,12,77,94,1.2340425531914894,0.05542112628612492,560,His hole loan was denied.
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,He refuses to come out until the midterms.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,Why didn't WE think of that?
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,"If the great spirit had meant for us to live in caves, he wouldn’t have given us holes."
789,8,8,87,103,1.233009708737864,0.05722812881286259,560,He's sure enjoying his Man Cave.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,"Yeah, but he's renting."
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,This is why I don't like basement apartments
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,"Big shot, so now they have a doorman, already."
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,"If it starts raining, I get back with Og."
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,That damn 1%!
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,She did say it was a hole in the wall.
789,2,20,81,103,1.233009708737864,0.046182835261861316,560,He thinks he's so fancy with that sideways hole...
789,7,10,86,103,1.233009708737864,0.0555399974641882,560,"He said he needs some space, calls it his ""man cave."""
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,His new place really is a hole in the wall!
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,I've heard that he was the first Airbnb guest.
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,Yeah it's more spacious but imagine the rent.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,She got the club and he got the cave.
789,2,20,81,103,1.233009708737864,0.046182835261861316,560,"""Og was always a lateral thinker""."
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,I told him an art degree was a waste of money
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,It's lonely at the top.
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,Sideways. That's the way of the future.
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,They say that style's better when it rains.
789,2,20,81,103,1.233009708737864,0.046182835261861316,560,He is so lucky to have a wall
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,It's always the real estate agents who snap up the best places.
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,I like the design..no stairs
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,"If he didn't paint on the walls, he wouldn't have to worry so much about people stealing his art."
789,2,20,81,103,1.233009708737864,0.046182835261861316,560,You said your dad would be asleep!
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,Just wait! He'll be coming to us for water the first time it rains!
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,I think we just invented surveillance!
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,Gentrification always comes sooner than you think it will.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,I hate dragging you into this.
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,I was hoping for more of an open-concept dwelling.
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,He says he's something called an architect and that's the look of things to come.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,It's the newest concept. It's called a man-cave.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,The realtor says he might be wiling to rent.
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,So that's what they call a staycation!
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,"If he's a ""caveman,"" what does that make us?"
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,"Well, he's right it would solve the rain problem..."
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,I just wish we could get him to try eHarmony.
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,I envy his upward mobility
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,He retired after writing Caveman for Dummies.
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,Arches are so passé.
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,It must be rent controlled. There's no other way he could afford to live there as a bachelor.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,"You're right, the new units have no privacy whatsoever, you can see everything."
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,Do you think he's pro or con cave?
789,8,8,87,103,1.233009708737864,0.05722812881286259,560,"He refers to it as his ""man cave."""
789,8,8,87,103,1.233009708737864,0.05722812881286259,560,I'll jump him while you take down the listing on CaveFinder.
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,He inherited it from his father!
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,"Yes he is sitting pretty right now, but wait until the next bear market."
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,I thought the manhole was a great invention until I saw the man cave.
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,Caves are just a fad. We'll always be known as hole-dwellers.
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,I don't know why we bought a hole so close to your ex.
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,You bet your hairy butt she's in there.
789,7,10,86,103,1.233009708737864,0.0555399974641882,560,Our GPS is just a tiny bit off..
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,"You watch, they'll come up with a term like ""cave man"" for the earliest humans; ""hole couples"" won't even make the list."
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,He got upset when I told him that there is no future in cave painting.
789,5,14,84,103,1.233009708737864,0.05199958173026883,560,It'll never catch on.
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,"""He spends all day there drawing pictures of his pets on the wall""."
789,3,18,82,103,1.233009708737864,0.04819980997808791,560,"Well I think the location is better, but I don't like the looks of that doorman."
789,6,12,85,103,1.233009708737864,0.053798921078609646,560,Yeah but he gets to go to Mar-a-Lago on weekends!
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,"Forget it, Irene. Pete will never change. Not in a million years."
789,4,16,83,103,1.233009708737864,0.05013570674702158,560,He's been so moody since he went paleo.
850,4,15,81,100,1.23,0.05096047190685834,560,I tried to tell him they're just shadows.
850,7,9,84,100,1.23,0.05659532050470519,560,He says he's going to build a wall.
850,4,15,81,100,1.23,0.05096047190685834,560,Is his club bigger than mine?
850,2,19,79,100,1.23,0.0468287229478799,560,Your ex-husband sure had a good lawyer.
850,2,19,79,100,1.23,0.0468287229478799,560,He's been set ever since he invented the wheel.
850,3,17,80,100,1.23,0.04893822120745191,560,I told you we should have bought before this neighborhood took off.
850,6,11,83,100,1.23,0.05478147589295219,560,"He calls it his ""man cave"""
850,5,13,82,100,1.23,0.052905480802936666,560,President Bannon. He's thinking again.
850,7,9,84,100,1.23,0.05659532050470519,560,I understand he represents a whole new chapter in history
850,2,19,79,100,1.23,0.0468287229478799,560,Oh! Oh! I think your husband is on to us
850,3,17,80,100,1.23,0.04893822120745191,560,He went full paleo
850,4,15,81,100,1.23,0.05096047190685834,560,Poor guy's still upset about Lucy.
850,4,15,81,100,1.23,0.05096047190685834,560,It's newly renovated and they allow dogs.
850,8,7,85,100,1.23,0.05835281060112277,560,"Nice place, but I doubt he'll look so smug with his foot in a tigers mouth."
864,2,16,69,87,1.2298850574712643,0.05092344109074604,560,"He calls it his man cave, whatever that is."
865,7,8,83,98,1.2244897959183674,0.05716239033764957,560,Good. Just a basic security system.
865,2,18,78,98,1.2244897959183674,0.04706985968207029,560,"Sure, he's got a cave. But he's lonely."
865,6,10,82,98,1.2244897959183674,0.05529145895514973,560,"Look, a literal man cave."
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,"Hey, some day soon you and I will have our dream hole in the wall."
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,What makes you think he has indoor plumbing?
865,5,12,81,98,1.2244897959183674,0.053354962259045804,560,He wants to be first in line for Hamilton.
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,We should get the name of his broker.
865,5,12,81,98,1.2244897959183674,0.053354962259045804,560,I think the 'man hole' concept will live on long after the 'man cave' has been forgotten.
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,"He didn't get there on his own, honey... I hear he has some shady connections with the Neanderthals."
865,6,10,82,98,1.2244897959183674,0.05529145895514973,560,I don't know why he's pouting; he got the cave.
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,"So far, I'm not impressed with AirBnB"
865,5,12,81,98,1.2244897959183674,0.053354962259045804,560,"Yes, close to subway, with doorman. But no concierge."
865,5,12,81,98,1.2244897959183674,0.053354962259045804,560,"Once again, we're in the hole, while Mr. High and Mighty is living in the lap of luxury."
865,5,12,81,98,1.2244897959183674,0.053354962259045804,560,Do you think he might rent it to us for an hour?
865,2,18,78,98,1.2244897959183674,0.04706985968207029,560,Nice! ...but could we afford it?
865,4,14,80,98,1.2244897959183674,0.051345482390755634,560,I most certainly did not dig in the wrong direction.
865,1,20,77,98,1.2244897959183674,0.04477921677257186,560,'At least we have each other.'
865,4,14,80,98,1.2244897959183674,0.051345482390755634,560,"Now, that's what I call a man-cave."
865,1,20,77,98,1.2244897959183674,0.04477921677257186,560,Our hole is cozier.
865,4,14,80,98,1.2244897959183674,0.051345482390755634,560,Rich guys don't always get the girl.
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,He calls it a mancave.
865,2,18,78,98,1.2244897959183674,0.04706985968207029,560,He insists his wall art is an investment.
865,4,14,80,98,1.2244897959183674,0.051345482390755634,560,I didn't expect there to be a cover charge.
865,4,14,80,98,1.2244897959183674,0.051345482390755634,560,Leave him alone. He'll come out of his cave one day.
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,"If your husband sees us, our hole relationship is over."
865,3,16,79,98,1.2244897959183674,0.049254087406169565,560,"Damn, we're short! El Chapo won't like this.."
891,6,9,80,95,1.2210526315789474,0.05635225033969255,560,It's 6AM I think he's about to tweet.
891,7,7,81,95,1.2210526315789474,0.05830557678370794,560,Should we invite him below?
891,2,17,76,95,1.2210526315789474,0.047746407774967206,560,"Yeah, but would you share with a family of bears?"
891,5,11,79,95,1.2210526315789474,0.05432873965604114,560,He went straight from hunting and gathering to border patrol.
891,3,15,77,95,1.2210526315789474,0.050036822652392024,560,How did he get that passed the Condo Board?
891,3,15,77,95,1.2210526315789474,0.050036822652392024,560,Sometimes I swear he's a Neanderthal.
891,2,17,76,95,1.2210526315789474,0.047746407774967206,560,What's a third wheel?
891,3,15,77,95,1.2210526315789474,0.050036822652392024,560,"It is something new. He's calling himself, ""The 1%""."
891,3,15,77,95,1.2210526315789474,0.050036822652392024,560,"When your father said he wasn't going to dig us out the hole this time, I guess he meant it."
891,4,13,78,95,1.2210526315789474,0.0522268875856145,560,That's what I call living in luxury.
891,6,9,80,95,1.2210526315789474,0.05635225033969255,560,Third Wheel? What's a wheel?
891,3,15,77,95,1.2210526315789474,0.050036822652392024,560,I told you horizontal holes were better
891,5,11,79,95,1.2210526315789474,0.05432873965604114,560,It's the 2nd Avenue line.
891,2,17,76,95,1.2210526315789474,0.047746407774967206,560,"We invent the hole, and he just sits there?"
891,4,13,78,95,1.2210526315789474,0.0522268875856145,560,Darn cavesteaders.
891,3,15,77,95,1.2210526315789474,0.050036822652392024,560,He's watching the Flintstones--but on what?
891,3,15,77,95,1.2210526315789474,0.050036822652392024,560,Can you believe that guy.. he's got a guard on his cave and charging to see his paintings . Like anyone will ever care .
891,5,11,79,95,1.2210526315789474,0.05432873965604114,560,I thought we’d like living in dad’s basement
