target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,counts,rank
2963,1.3027522935779816,0.05606987285089937,109,1.3027522935779816,"Frank, I TOLD you not to poke it!",601,7,19,83,109,795
3195,1.3027522935779816,0.05453380581078597,109,1.3027522935779816,This intelligence-driven border security is giving me the creeps.,601,6,21,82,109,795
3238,1.3027522935779816,0.05132393832894641,109,1.3027522935779816,I warned you not to give it water.,601,4,25,80,109,795
3600,1.3027522935779816,0.05606987285089937,109,1.3027522935779816,Do you think the Peyote is working?,601,7,19,83,109,795
3820,1.3027522935779816,0.05295319925085739,109,1.3027522935779816,We can't just desert him.,601,5,23,81,109,795
4070,1.3027522935779816,0.05295319925085739,109,1.3027522935779816,Latest impal-eo diet,601,5,23,81,109,795
4141,1.3027522935779816,0.057564965967361874,109,1.3027522935779816,I've got to start cutting back on my pre-workout peyote bars.,601,8,17,84,109,795
4155,1.3027522935779816,0.05295319925085739,109,1.3027522935779816,Wait up! Don’t desert me!,601,5,23,81,109,795
4427,1.3027522935779816,0.057564965967361874,109,1.3027522935779816,Border Patrol has come up with a new surveillance device.,601,8,17,84,109,795
4444,1.3027522935779816,0.05132393832894641,109,1.3027522935779816,"Don't be alarmed, since global warming, even they are following us to water and air conditioning.",601,4,25,80,109,795
4713,1.3027522935779816,0.05453380581078597,109,1.3027522935779816,I think we got too close to the border,601,6,21,82,109,795
4714,1.3027522935779816,0.05606987285089937,109,1.3027522935779816,"""I told you not to say 'aloe' to it"".",601,7,19,83,109,795
4831,1.3027522935779816,0.05606987285089937,109,1.3027522935779816,We might be ghosts. The cactus has footprints but we do not.,601,7,19,83,109,795
4839,1.3027522935779816,0.05453380581078597,109,1.3027522935779816,He says he's not prickly just very sharp.,601,6,21,82,109,795
102,1.3020833333333333,0.05155433104703817,96,1.3020833333333333,"Honey, let's just join a gym...",601,2,25,69,96,829
315,1.3018867924528301,0.0555456658259613,106,1.3018867924528301,I only want a hug!,601,6,20,80,106,830
900,1.3018867924528301,0.0555456658259613,106,1.3018867924528301,I think it wants a hug.,601,6,20,80,106,830
2409,1.3018867924528301,0.05390386324496792,106,1.3018867924528301,"Honey, you know that new medication I'm on .....",601,5,22,79,106,830
2714,1.3018867924528301,0.05714031423930504,106,1.3018867924528301,That's it. Cha cha one two three. Cha cha one two three.,601,7,18,81,106,830
2855,1.3018867924528301,0.0602030277477873,106,1.3018867924528301,I think I'm experiencing that Runner's High you're always talking about.,601,9,14,83,106,830
3453,1.3018867924528301,0.05869165213796325,106,1.3018867924528301,I think the mescaline is catching up to us.,601,8,16,82,106,830
3754,1.3018867924528301,0.05714031423930504,106,1.3018867924528301,Here comes another one of those new border control security agents.,601,7,18,81,106,830
3802,1.3018867924528301,0.05714031423930504,106,1.3018867924528301,Our new trainer is a real prick.,601,7,18,81,106,830
4104,1.3018867924528301,0.0555456658259613,106,1.3018867924528301,Why did you call me a treehugger in front of it?,601,6,20,80,106,830
4379,1.3018867924528301,0.05714031423930504,106,1.3018867924528301,Who cares if it's cactus or cacti it's chasing us!,601,7,18,81,106,830
1068,1.300970873786408,0.058268288975688365,103,1.300970873786408,How strong was that weed you got?,601,7,17,79,103,840
3,1.3,0.04926482029567993,110,1.3,I knew that pipeline would cause problems.,601,3,27,80,110,841
1408,1.3,0.05710561159579481,110,1.3,Do you have a moment to talk about climate change?,601,8,17,85,110,841
3079,1.3,0.0556259400310408,110,1.3,This is either really good peyote or we just angered the locals.,601,7,19,84,110,841
3992,1.3,0.05092963960365776,110,1.3,My personal trainer tends to get a little prickly if I slow down.,601,4,25,81,110,841
91,1.2990654205607477,0.056674044530143575,107,1.2990654205607477,I just want a hug,601,7,18,82,107,845
700,1.2990654205607477,0.056674044530143575,107,1.2990654205607477,Siggy the Saguaro faced a thorny realization;he always hurt those closest to him.,601,7,18,82,107,845
920,1.2990654205607477,0.061163343214462776,107,1.2990654205607477,Don't desert me!,601,10,12,85,107,845
1332,1.2990654205607477,0.056674044530143575,107,1.2990654205607477,"Mi casa, su casa my ass.",601,7,18,82,107,845
1692,1.2990654205607477,0.05820896036401831,107,1.2990654205607477,He never sweats!,601,8,16,83,107,845
2486,1.2990654205607477,0.056674044530143575,107,1.2990654205607477,"""Don't let him heckle you, he's just being a prick."" Shelley Rodgers, Alexandria, VA",601,7,18,82,107,845
3850,1.2990654205607477,0.056674044530143575,107,1.2990654205607477,"""Sorry, on the phone it sounded like 'training with Sue Woro' was a pilates class.",601,7,18,82,107,845
4882,1.2990654205607477,0.05820896036401831,107,1.2990654205607477,My student loan collector is getting really aggressive.,601,8,16,83,107,845
42,1.2980769230769231,0.05090628918536042,104,1.2980769230769231,You'll run faster if you put your arms down.,601,3,25,76,104,853
448,1.2980769230769231,0.05445055806321695,104,1.2980769230769231,"Maybe we should practice ""Hands Up"" before we get to the border.",601,5,21,78,104,853
702,1.2980769230769231,0.05270822303976536,104,1.2980769230769231,What was it the guidebook said about moving landscapes?,601,4,23,77,104,853
1521,1.2980769230769231,0.05613884368939094,104,1.2980769230769231,It’s okay. Just another climate change manifestation.,601,6,19,79,104,853
1911,1.2980769230769231,0.05270822303976536,104,1.2980769230769231,"""The Latin name is 'cacti perambulator,' I believe.",601,4,23,77,104,853
2615,1.2980769230769231,0.05090628918536042,104,1.2980769230769231,I think the Border Patrol is on to us...,601,3,25,76,104,853
3890,1.2980769230769231,0.04903818696931437,104,1.2980769230769231,"Next year the beach, okay?",601,2,27,75,104,853
4950,1.2980769230769231,0.05777781813263616,104,1.2980769230769231,On the brighter side we get a free Cardio session and maybe an Acupuncture too.,601,7,17,80,104,853
3611,1.2962962962962965,0.05773391666200992,108,1.2962962962962965,Maybe he'll stop to poop.,601,8,16,84,108,861
489,1.2952380952380953,0.06040736183061695,105,1.2952380952380953,"I thought you'd said ""Practice Run"" ...",601,9,13,83,105,862
669,1.2952380952380953,0.06040736183061695,105,1.2952380952380953,Wait. Who told you I was a prick?,601,9,13,83,105,862
909,1.2952380952380953,0.050498992707122166,105,1.2952380952380953,He's got tremendous stamina but you really have to stay on top of him about hydrating.,601,3,25,77,105,862
1148,1.2952380952380953,0.058871887859868174,105,1.2952380952380953,Now that's a run for the border!,601,8,15,82,105,862
1259,1.2952380952380953,0.05729527901175376,105,1.2952380952380953,I don’t think you understand Jimmy. He’s saying this is a stick up.,601,7,17,81,105,862
1539,1.2952380952380953,0.055674040754058164,105,1.2952380952380953,"""Is the peyote working for you yet""?",601,6,19,80,105,862
1856,1.2952380952380953,0.058871887859868174,105,1.2952380952380953,"Okay, I’ll bite, Helen. How dry is it in Phoenix?",601,8,15,82,105,862
1898,1.2952380952380953,0.05729527901175376,105,1.2952380952380953,"Dear, are you sure we are still under the witness protection agency?",601,7,17,81,105,862
2333,1.2952380952380953,0.058871887859868174,105,1.2952380952380953,"Do you mind if I join you?""",601,8,15,82,105,862
2372,1.2952380952380953,0.054004153828519016,105,1.2952380952380953,"Hey guys, I've got water. All you have to do is lop off my head and drink from my innards. Guys?",601,5,21,79,105,862
2514,1.2952380952380953,0.06040736183061695,105,1.2952380952380953,"Harold, that prick is still following us.",601,9,13,83,105,862
2621,1.2952380952380953,0.058871887859868174,105,1.2952380952380953,"I understand your point, but I still just don't believe in evolution.",601,8,15,82,105,862
2732,1.2952380952380953,0.055674040754058164,105,1.2952380952380953,I really need to cut back on the edibles.,601,6,19,80,105,862
2938,1.2952380952380953,0.06190476190476193,105,1.2952380952380953,Some prick is following us.,601,10,11,84,105,862
2952,1.2952380952380953,0.054004153828519016,105,1.2952380952380953,The ecology is more dynamic than I expected.,601,5,21,79,105,862
3366,1.2952380952380953,0.058871887859868174,105,1.2952380952380953,I'ma tickle you! I'ma do it!,601,8,15,82,105,862
3503,1.2952380952380953,0.05729527901175376,105,1.2952380952380953,It knows there's water at the finish line.,601,7,17,81,105,862
3571,1.2952380952380953,0.06040736183061695,105,1.2952380952380953,"Hey guys, don’t run away. It’s not true what they say...I’m not really a prick.",601,9,13,83,105,862
3849,1.2952380952380953,0.06040736183061695,105,1.2952380952380953,I told you that you shouldn't have called him a prick.,601,9,13,83,105,862
3960,1.2952380952380953,0.054004153828519016,105,1.2952380952380953,Hope we don't get stuck out here.,601,5,21,79,105,862
4170,1.2952380952380953,0.054004153828519016,105,1.2952380952380953,"Don't worry he's not fast, he's quite pokey.",601,5,21,79,105,862
4487,1.2952380952380953,0.052280956835009836,105,1.2952380952380953,"You shouldn't have called him ""prickly"".",601,4,23,78,105,862
4694,1.2952380952380953,0.054004153828519016,105,1.2952380952380953,Joe needs to hydrate more.,601,5,21,79,105,862
264,1.2941176470588236,0.055011400477643496,102,1.2941176470588236,Is this what they meant by climate change?,601,5,20,77,102,885
2898,1.2941176470588236,0.055011400477643496,102,1.2941176470588236,I told you not to pronounce the -G-.,601,5,20,77,102,885
4184,1.2924528301886793,0.0518602398775528,106,1.2924528301886793,"New border security drone, I guess.",601,4,23,79,106,887
236,1.2912621359223302,0.05094026983661395,103,1.2912621359223302,"Faster, Jamie. He's already killed the black character.",601,3,24,76,103,888
282,1.2912621359223302,0.05454948129199915,103,1.2912621359223302,This situation is about to get prickly.,601,5,20,78,103,888
319,1.2912621359223302,0.06113195192061524,103,1.2912621359223302,I can't tell if it's in fight or flight mode.,601,9,12,82,103,888
351,1.2912621359223302,0.05454948129199915,103,1.2912621359223302,"Et tu, Cactus?",601,5,20,78,103,888
807,1.2912621359223302,0.05454948129199915,103,1.2912621359223302,"Wait, let me finish my point.",601,5,20,78,103,888
959,1.2912621359223302,0.05626733793530424,103,1.2912621359223302,His form is going to really mess up his spine in the long run.,601,6,18,79,103,888
992,1.2912621359223302,0.05094026983661395,103,1.2912621359223302,I'm beginning to change my mind about denying climate change.,601,3,24,76,103,888
1081,1.2912621359223302,0.05626733793530424,103,1.2912621359223302,It knows we are 98% water.,601,6,18,79,103,888
1085,1.2912621359223302,0.05626733793530424,103,1.2912621359223302,"Come to think of it, maybe that WAS peyote tea.",601,6,18,79,103,888
1322,1.2912621359223302,0.059554581154810014,103,1.2912621359223302,He seems to be taking the drought in stride.,601,8,14,81,103,888
1440,1.2912621359223302,0.059554581154810014,103,1.2912621359223302,"Honey, it's your turn to give it a hug today.",601,8,14,81,103,888
1469,1.2912621359223302,0.05454948129199915,103,1.2912621359223302,On your right....,601,5,20,78,103,888
1835,1.2912621359223302,0.05793427938125484,103,1.2912621359223302,I think we're being followed. I'm getting a prickly sensation.,601,7,16,80,103,888
2121,1.2912621359223302,0.05793427938125484,103,1.2912621359223302,"""No ménage a trios! And that's final!",601,7,16,80,103,888
2278,1.2912621359223302,0.05793427938125484,103,1.2912621359223302,Hey guys wait up! We're supposed to stick together!,601,7,16,80,103,888
2385,1.2912621359223302,0.05793427938125484,103,1.2912621359223302,I think it's mad we used his peyote.,601,7,16,80,103,888
2770,1.2912621359223302,0.05454948129199915,103,1.2912621359223302,You wanted motivation. This is motivation.,601,5,20,78,103,888
2827,1.2912621359223302,0.059554581154810014,103,1.2912621359223302,Yeah. He's always been a prick.,601,8,14,81,103,888
2882,1.2912621359223302,0.05793427938125484,103,1.2912621359223302,Did you have to call him a phallic symbol?,601,7,16,80,103,888
3445,1.2912621359223302,0.05793427938125484,103,1.2912621359223302,All this water weight is slowing me down,601,7,16,80,103,888
3591,1.2912621359223302,0.0527757377980318,103,1.2912621359223302,We must be out of shape - the Saguaro is gaining on us!,601,4,22,77,103,888
3955,1.2912621359223302,0.059554581154810014,103,1.2912621359223302,"No, we don't want to hug you.",601,8,14,81,103,888
3997,1.2912621359223302,0.05793427938125484,103,1.2912621359223302,"This could be, a prickly situation.",601,7,16,80,103,888
4292,1.2912621359223302,0.05094026983661395,103,1.2912621359223302,"Just so you know, he's a hugger!",601,3,24,76,103,888
4338,1.2912621359223302,0.05626733793530424,103,1.2912621359223302,I think it's just crossed the border and is asking for asylum.,601,6,18,79,103,888
4606,1.2912621359223302,0.05454948129199915,103,1.2912621359223302,Just because I called you a slowpoke is no reason to get all prickly about it.,601,5,20,78,103,888
4805,1.2912621359223302,0.06113195192061524,103,1.2912621359223302,Run Lance! I think it’s going to cactus!,601,9,12,82,103,888
4837,1.2912621359223302,0.06113195192061524,103,1.2912621359223302,Shouldn't have called him rocket man...,601,9,12,82,103,888
1918,1.2903225806451613,0.05202906091173711,93,1.2903225806451613,"Honey, I know we're pacing ourselves, but I think we need to speed up",601,2,23,68,93,916
4579,1.2903225806451613,0.058380522877471835,93,1.2903225806451613,They said the desert was alive!,601,5,17,71,93,916
2957,1.2886597938144329,0.058545446863920325,97,1.2886597938144329,Come back...I'm sorry I was a prick!,601,6,16,75,97,918
4686,1.2886597938144329,0.05668150241651779,97,1.2886597938144329,"Hey, why do I always have to carry the water?",601,5,18,74,97,918
4400,1.2884615384615383,0.05579401216041786,104,1.2884615384615383,Hey...how tall is Secretary Zinke?,601,6,18,80,104,920
196,1.2871287128712872,0.05138985850439992,101,1.2871287128712872,It’s either a touchdown or we’re in big trouble...,601,3,23,75,101,921
248,1.2871287128712872,0.05687685788651513,101,1.2871287128712872,Either Ralph's retaining water or those weren't shiitake mushrooms we ate.,601,6,17,78,101,921
270,1.2871287128712872,0.05859178069510292,101,1.2871287128712872,"Wait, I think it wants to surrender.",601,7,15,79,101,921
451,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,We're being followed by one of the locals.,601,5,19,77,101,921
575,1.2871287128712872,0.06025791704832846,101,1.2871287128712872,He's fine. He doesn't need a water break.,601,8,13,80,101,921
1112,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,I think I mixed up our power bars with the peyote.,601,5,19,77,101,921
1738,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,He'll turn out to be spineless.,601,5,19,77,101,921
1852,1.2871287128712872,0.05859178069510292,101,1.2871287128712872,"Bill, It just ate our shadows.",601,7,15,79,101,921
1879,1.2871287128712872,0.06025791704832846,101,1.2871287128712872,We should never have tried that peyote followed by a tequila chaser.,601,8,13,80,101,921
1920,1.2871287128712872,0.04942567910633141,101,1.2871287128712872,HAVE YOU NOTICED WE AREN'T LEAVING ANY TRACKS?,601,2,25,74,101,921
2483,1.2871287128712872,0.053281679394351314,101,1.2871287128712872,I get the sense it gets very lonely out here.,601,4,21,76,101,921
2599,1.2871287128712872,0.06025791704832846,101,1.2871287128712872,You're right. Your problems just follow you--even the thorny ones.,601,8,13,80,101,921
2731,1.2871287128712872,0.06025791704832846,101,1.2871287128712872,Maybe it just wants a hug.,601,8,13,80,101,921
2773,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,"Oh, this is just a dry run.",601,5,19,77,101,921
2840,1.2871287128712872,0.05138985850439992,101,1.2871287128712872,"Frank, tell it we don’t have any water!",601,3,23,75,101,921
2911,1.2871287128712872,0.061879207889107876,101,1.2871287128712872,"I want to train for this 5k, but our coach is a prick",601,9,11,81,101,921
3135,1.2871287128712872,0.05687685788651513,101,1.2871287128712872,I know you're in there Harold. You need to work on your trust issues.,601,6,17,78,101,921
3504,1.2871287128712872,0.05859178069510292,101,1.2871287128712872,Don't worry. It's not built for long distance.,601,7,15,79,101,921
3799,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,Isn't that the guy who passed us at the last water station?,601,5,19,77,101,921
3935,1.2871287128712872,0.05687685788651513,101,1.2871287128712872,Did you remember to take your erectile dysfunction medicine today?,601,6,17,78,101,921
4015,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,Can't take a little needling?,601,5,19,77,101,921
4063,1.2871287128712872,0.05859178069510292,101,1.2871287128712872,And you complain that my legs are too prickly,601,7,15,79,101,921
4126,1.2871287128712872,0.05687685788651513,101,1.2871287128712872,It wants to surrender.,601,6,17,78,101,921
4152,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,You would not believe the chafing.,601,5,19,77,101,921
4317,1.2871287128712872,0.05687685788651513,101,1.2871287128712872,I'm rethinking all those times in my life when there was only one set of footprints.,601,6,17,78,101,921
4568,1.2871287128712872,0.05687685788651513,101,1.2871287128712872,"OK you were right, Crossfit would've been better",601,6,17,78,101,921
4587,1.2871287128712872,0.053281679394351314,101,1.2871287128712872,What did you say to him? You know how prickly the are.,601,4,21,76,101,921
4671,1.2871287128712872,0.05859178069510292,101,1.2871287128712872,"Wait, come back! I promise I'll stop talking about Bitcoin!",601,7,15,79,101,921
4748,1.2871287128712872,0.05687685788651513,101,1.2871287128712872,We've got some sharp competition.,601,6,17,78,101,921
4846,1.2871287128712872,0.05138985850439992,101,1.2871287128712872,"Actually, I think it just wants a hug.",601,3,23,75,101,921
4959,1.2871287128712872,0.05510859425772571,101,1.2871287128712872,It doesn't want to be deserted.,601,5,19,77,101,921
440,1.2857142857142858,0.06109644147858849,91,1.2857142857142858,"Honey, before I tell you something, is it more correct to say Cactus, or Cacti?",601,6,14,71,91,952
1670,1.2857142857142858,0.05906415932819448,91,1.2857142857142858,"If that cactus passes us, then we are really out of shape.",601,5,16,70,91,952
3625,1.2857142857142858,0.0553283335172488,105,1.2857142857142858,I knew we should have built that wall!,601,6,18,81,105,952
1924,1.2843137254901962,0.054638202161030734,102,1.2843137254901962,"He's not wearing a Fit Bit, so he can't be serious about it.",601,5,19,78,102,955
2754,1.2843137254901962,0.054638202161030734,102,1.2843137254901962,"Next time, I'm booking the vacation!",601,5,19,78,102,955
698,1.2828282828282829,0.05568190874913345,99,1.2828282828282829,George...let me take the lead for awhile...,601,5,18,76,99,957
810,1.2828282828282829,0.05568190874913345,99,1.2828282828282829,"No, I'm sorry, we haven't seen any young succulents...",601,5,18,76,99,957
1041,1.2828282828282829,0.057503200130364425,99,1.2828282828282829,I think we drank from the wrong cactus,601,6,16,77,99,957
1128,1.2828282828282829,0.05568190874913345,99,1.2828282828282829,The key to an exercise program is to stick with it.,601,5,18,76,99,957
1460,1.2828282828282829,0.057503200130364425,99,1.2828282828282829,I told you they outlawed peyote for a reason!,601,6,16,77,99,957
1605,1.2828282828282829,0.05926855058560707,99,1.2828282828282829,Just don't stop short!,601,7,14,78,99,957
1648,1.2828282828282829,0.057503200130364425,99,1.2828282828282829,"Honey, this is weird. Did you say succulent or succubus?",601,6,16,77,99,957
1710,1.2828282828282829,0.05568190874913345,99,1.2828282828282829,"Well, as parallel universes go, this one is marginally better than the last one.",601,5,18,76,99,957
2087,1.2828282828282829,0.05568190874913345,99,1.2828282828282829,He wants to know if we have water...,601,5,18,76,99,957
2217,1.2828282828282829,0.05184774667596445,99,1.2828282828282829,Relax. It's a vertical mirage. They never catch you.,601,3,22,74,99,957
2696,1.2828282828282829,0.04982013420384436,99,1.2828282828282829,""" Let's hope it's a vegetarian",601,2,24,73,99,957
2829,1.2828282828282829,0.05926855058560707,99,1.2828282828282829,"Run, Joe Arpaio is running for the Senate.",601,7,14,78,99,957
3276,1.2828282828282829,0.057503200130364425,99,1.2828282828282829,did you forget to water the plants?,601,6,16,77,99,957
3380,1.2828282828282829,0.05568190874913345,99,1.2828282828282829,"Wait, I think he may just be trying to give himself up.",601,5,18,76,99,957
3398,1.2828282828282829,0.05379899533133405,99,1.2828282828282829,"Don't worry, we'll loose him at the next watering hole.",601,4,20,75,99,957
3414,1.2828282828282829,0.05184774667596445,99,1.2828282828282829,Run faster or I think it will cactus.,601,3,22,74,99,957
3485,1.2828282828282829,0.057503200130364425,99,1.2828282828282829,Even the desert is full of pricks trying to harass me.,601,6,16,77,99,957
3758,1.2828282828282829,0.05926855058560707,99,1.2828282828282829,The runner behind us is a giant prick.,601,7,14,78,99,957
3984,1.2828282828282829,0.05926855058560707,99,1.2828282828282829,"'It's mostly water.' You said. 'They need water.' You said. 'I can't wait to go.' You said. 'It's no big deal.' You said. Well, it looks mad to me.",601,7,14,78,99,957
4412,1.2828282828282829,0.05926855058560707,99,1.2828282828282829,Maybe we should reconsider the gym.,601,7,14,78,99,957
4413,1.2828282828282829,0.05379899533133405,99,1.2828282828282829,"Sorry, next time we’ll use the public restrooms.",601,4,20,75,99,957
4757,1.2828282828282829,0.05926855058560707,99,1.2828282828282829,Don't desert me now!,601,7,14,78,99,957
343,1.28125,0.05278042275612985,96,1.28125,Our competition has good form but a prickly disposition.,601,3,21,72,96,979
571,1.28125,0.05066038670106807,96,1.28125,Come back! I'm ORGANIC!,601,2,23,71,96,979
949,1.28125,0.05868277228589235,96,1.28125,"Wait, don't go. I didn't mean to be such a prick.",601,6,15,75,96,979
1080,1.28125,0.05278042275612985,96,1.28125,That's even creepier than a wall!,601,3,21,72,96,979
1161,1.28125,0.05278042275612985,96,1.28125,Your mom has a new disguise.,601,3,21,72,96,979
1421,1.28125,0.05868277228589235,96,1.28125,"No matter what I say, it won't believe we aren't the Border Patrol.",601,6,15,75,96,979
1520,1.28125,0.05868277228589235,96,1.28125,So that's the cactus I saw near the nuclear power plant.,601,6,15,75,96,979
1574,1.28125,0.05678353209816962,96,1.28125,Didn't we pass that cactus two dunes back?,601,5,17,74,96,979
2274,1.28125,0.0605224421910743,96,1.28125,John! You have to turn around and see this! It’s amazing! They’re running without a Fitbit!,601,7,13,76,96,979
2921,1.28125,0.054818530370029296,96,1.28125,I hope he doesn't need a hug.,601,4,19,73,96,979
2960,1.28125,0.05278042275612985,96,1.28125,Must be the enhanced border security.,601,3,21,72,96,979
3301,1.28125,0.054818530370029296,96,1.28125,Now do you believe me about global warming?,601,4,19,73,96,979
3956,1.28125,0.05678353209816962,96,1.28125,The kids are getting better at tracking us.,601,5,17,74,96,979
4051,1.28125,0.06230781856545745,96,1.28125,"I thought once we were married, I’d been be done fighting off pricks.",601,8,11,77,96,979
4239,1.28125,0.05678353209816962,96,1.28125,marco polo!,601,5,17,74,96,979
4465,1.28125,0.05868277228589235,96,1.28125,I think it's a global warning.,601,6,15,75,96,979
4550,1.28125,0.05278042275612985,96,1.28125,Did you lie to the CIA about this trip?,601,3,21,72,96,979
4838,1.28125,0.0640434422872475,96,1.28125,Well that's the last time I take LSD right before a run,601,9,9,78,96,979
4854,1.28125,0.05678353209816962,96,1.28125,This prick just won’t stop.,601,5,17,74,96,979
4930,1.28125,0.06230781856545745,96,1.28125,"Honey, I don't think you should pee on any more cactus.",601,8,11,77,96,979
4978,1.28125,0.05278042275612985,96,1.28125,I feel like the peyote is starting to kick in.,601,3,21,72,96,979
544,1.28,0.051404515778521266,100,1.28,It seems friendly...maybe it was deserted.,601,3,22,75,100,1000
452,1.2795698924731185,0.06552123409482888,93,1.2795698924731185,This running group is full of pricks.,601,9,8,76,93,1001
1699,1.2795698924731185,0.05993137613320426,93,1.2795698924731185,I told you never to make eye contact with the cacti!,601,6,14,73,93,1001
2914,1.2795698924731185,0.05154370458584887,93,1.2795698924731185,I guess the restraining order did not work.,601,2,22,69,93,1001
3298,1.2795698924731185,0.05794838871377717,93,1.2795698924731185,That's the last time I eat peyote before a workout.,601,5,16,72,93,1001
4358,1.2795698924731185,0.05589509516788062,93,1.2795698924731185,Well now everyone will know I've been doping.,601,4,18,71,93,1001
1534,1.2790697674418603,0.0654379391679156,86,1.2790697674418603,I don't know but it's been following us since since you said we live in shithole country.,601,7,10,69,86,1006
1609,1.2790697674418603,0.06111405943077911,86,1.2790697674418603,"Honey, how long have we been out here?",601,5,14,67,86,1006
2247,1.2783505154639174,0.059965389575997084,97,1.2783505154639174,Cactsquatch?!,601,7,13,77,97,1008
2772,1.2783505154639174,0.054327875442482416,97,1.2783505154639174,"Maybe we met it at the Alswang's lawn party. It seems to know you, Harvey.",601,4,19,74,97,1008
3416,1.2783505154639174,0.05231387404686713,97,1.2783505154639174,Hey—race you to the wall!,601,3,21,73,97,1008
4320,1.2783505154639174,0.054327875442482416,97,1.2783505154639174,He says he's concerned about his immigration status.,601,4,19,74,97,1008
28,1.2765957446808511,0.05327150239189492,94,1.2765957446808511,Are you sure you don't need any water?,601,3,20,71,94,1012
109,1.2765957446808511,0.06310115659887319,94,1.2765957446808511,"Hey, another chance for the New Yorker to pick a mindless caption!",601,8,10,76,94,1012
432,1.2765957446808511,0.051079079550090715,94,1.2765957446808511,"This can't be good, needles to say.",601,2,22,70,94,1012
479,1.2765957446808511,0.06126153250376903,94,1.2765957446808511,"Well, either that's a cactus following us, or Bill didn't dodge the porcupine.",601,7,12,75,94,1012
521,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,"Halt, you two. This is a stick up!",601,6,14,74,94,1012
600,1.2765957446808511,0.05740569802641553,94,1.2765957446808511,Couldn’t we just carry a water bottle like others?,601,5,16,73,94,1012
705,1.2765957446808511,0.05740569802641553,94,1.2765957446808511,This is the last time we commune with nature.,601,5,16,73,94,1012
709,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,I think it just wants to give us a hug. So keep moving.,601,6,14,74,94,1012
861,1.2765957446808511,0.05740569802641553,94,1.2765957446808511,Ever since he got in to dry humor he's been a bit of a prick.,601,5,16,73,94,1012
1282,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,"If it follows us home, can we keep it?",601,6,14,74,94,1012
1757,1.2765957446808511,0.05537719355921567,94,1.2765957446808511,Maybe it's time to join a gym,601,4,18,72,94,1012
1798,1.2765957446808511,0.05537719355921567,94,1.2765957446808511,I don't think it's going to stay in Vegas!,601,4,18,72,94,1012
1892,1.2765957446808511,0.05537719355921567,94,1.2765957446808511,"He's slow, alright, but he keeps passing us at the water tables.",601,4,18,72,94,1012
2005,1.2765957446808511,0.05327150239189492,94,1.2765957446808511,These global warming adaptations are getting out of hand,601,3,20,71,94,1012
2040,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,"Oh, so now you're in for a mirage a trois?",601,6,14,74,94,1012
2403,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,Climate change is catching up to us!,601,6,14,74,94,1012
2507,1.2765957446808511,0.05740569802641553,94,1.2765957446808511,Deportation-to-Mexico rumors inspired him to start walking.,601,5,16,73,94,1012
2600,1.2765957446808511,0.051079079550090715,94,1.2765957446808511,I just remembered -- I forgot to water the plants.,601,2,22,70,94,1012
3105,1.2765957446808511,0.05327150239189492,94,1.2765957446808511,"We see you, so stop following us.",601,3,20,71,94,1012
3155,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,He says he is running for President?,601,6,14,74,94,1012
3244,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,The people that sign up for these 5k’s are real pricks,601,6,14,74,94,1012
3323,1.2765957446808511,0.05537719355921567,94,1.2765957446808511,"Self-conscious about his water retention, Cactus was eager to join other resolutioners for a little exercise.",601,4,18,72,94,1012
3355,1.2765957446808511,0.06126153250376903,94,1.2765957446808511,"You better hurry up, or you'll find out what a real pain in the butt feels like.",601,7,12,75,94,1012
3621,1.2765957446808511,0.051079079550090715,94,1.2765957446808511,Don't look now but that prick is following us!,601,2,22,70,94,1012
3727,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,I hope this is a Freudian nightmare!,601,6,14,74,94,1012
3933,1.2765957446808511,0.059364928748421635,94,1.2765957446808511,Don't panic. Like us it just wants to get out before the Government shutdown.,601,6,14,74,94,1012
4120,1.2765957446808511,0.05740569802641553,94,1.2765957446808511,I don't think we're in Arizona anymore.,601,5,16,73,94,1012
4247,1.2765957446808511,0.05537719355921567,94,1.2765957446808511,We're in a prickly situation.,601,4,18,72,94,1012
4439,1.2765957446808511,0.05537719355921567,94,1.2765957446808511,Don't you want a free hug?,601,4,18,72,94,1012
4470,1.2765957446808511,0.05537719355921567,94,1.2765957446808511,"Slow down, he's getting prickly again!!!",601,4,18,72,94,1012
4900,1.2765957446808511,0.05740569802641553,94,1.2765957446808511,Are saguaros a threatening species?,601,5,16,73,94,1012
1336,1.2758620689655171,0.05824129946600936,87,1.2758620689655171,I'm pretty sure it's the same stray that followed us home yesterday.,601,4,16,67,87,1043
