caption,funny,somewhat_funny,unfunny,count,score,precision,rank
"So you must be the Virgin Gary, am I right?",4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
You're busy for the next million weekends?,2.0,14.0,42.0,58.0,1.3103448275862069,0.07046168958066996,700
It's the Trump model.,3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
"Then she asked, ""Is that your halo or are you just glad to see me?""",5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
"Yes I get that reaction a lot, but I'm more than that.",5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
Wow! Didn't expect to see you here.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"Apparently, I brought my ego with me.",4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
I never posted anything about Donald Trump to Facebook.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"What, if anything, would lead you to think I'm exaggerating?",4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
I'll have to have you meet my Father first.,5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
You know what they say about large halos...,5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
I just think He understands that making good choices is harder for men.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"On the positive side, it brings in overseas television.",2.0,14.0,42.0,58.0,1.3103448275862069,0.07046168958066996,700
I did some extra credit.,3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
Someone's idea of a joke. . . I used to own a Big & Tall store.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"Oh, nothing special; I never littered.",4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"And likewise, a big hello too you.",7.0,4.0,47.0,58.0,1.3103448275862069,0.0893848593797769,700
"If this halo lasts more than four hours, we should call a doctor.",4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"There is a glass Ceiling here too, I'm afraid.",4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
It was first prize in the Holier Than Thou contest.,3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
"Enough about my halo, what do you think about it?",3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
The halo gap is just a statistical illusion.,6.0,6.0,46.0,58.0,1.3103448275862069,0.0859342330435696,700
I never masturbated.,5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
What can I say? Size matters.,5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
"Frankly, I'd rather have a penis.",6.0,6.0,46.0,58.0,1.3103448275862069,0.0859342330435696,700
Loop hole.,2.0,14.0,42.0,58.0,1.3103448275862069,0.07046168958066996,700
Because Our Father likes me better.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"I'm no longer the last man on earth, so how about NOW?",5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
Unfortunately it is really heavy.,2.0,14.0,42.0,58.0,1.3103448275862069,0.07046168958066996,700
Does this halo make my head look small?,3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
Not that size matters...,3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
"I invented the ""hula-hoop"", St. Peter thought this would be funny!",3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
Because I never once wrote anything in the comments section.,5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
St. Peter likes geometry teachers.,6.0,6.0,46.0,58.0,1.3103448275862069,0.0859342330435696,700
I used to sell Viagra.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
"Of course, men have perks everywhere.",5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
I was Trump's anger management coach.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
I lost the weight and nothing fits anymore.,2.0,14.0,42.0,58.0,1.3103448275862069,0.07046168958066996,700
"""I just downloaded the 'Holier Than Thou' app.",2.0,14.0,42.0,58.0,1.3103448275862069,0.07046168958066996,700
"Oh, this? I ran a marathon and never talked about it.",5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
"I wrote a scathing review of Monty Python's ""Life of Brian"".",4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
Hoola Hoop accident. And you?,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
The mile high club is for amateurs.,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
How'd you know I was thinking of that?,3.0,12.0,43.0,58.0,1.3103448275862069,0.07463116223213097,700
My realm or yours?,5.0,8.0,45.0,58.0,1.3103448275862069,0.08233912636912401,700
I suppose you could say I'm holier than thou.,1.0,16.0,41.0,58.0,1.3103448275862069,0.06602945570733365,700
What's an angel have to do to impress you?,4.0,10.0,44.0,58.0,1.3103448275862069,0.07857971146342174,700
I was fitted in the 80s when my hair was bigger.,6.0,5.0,44.0,55.0,1.3090909090909093,0.08941533727810395,752
I'm off to a Kentucky derby party!,3.0,11.0,41.0,55.0,1.3090909090909093,0.07729748068569291,752
I don't date dead women.,4.0,9.0,42.0,55.0,1.3090909090909093,0.08153711543681037,752
"Hula Hoop champ, Fresno, '64.",4.0,9.0,42.0,55.0,1.3090909090909093,0.08153711543681037,752
I may have to seek medical help if this lasts for more than 4 hours.,6.0,5.0,44.0,55.0,1.3090909090909093,0.08941533727810395,752
Now I really am 'holier than thou.',2.0,13.0,40.0,55.0,1.3090909090909093,0.07281139915531354,752
"Well, actually I died falling through an open manhole...",4.0,8.0,40.0,52.0,1.3076923076923077,0.08481397236506516,758
"Forgive me for saying so, but that was one HELL of a first date.",5.0,9.0,48.0,62.0,1.3064516129032258,0.07828377806886798,759
Sorry to be holier than thou.,5.0,9.0,48.0,62.0,1.3064516129032258,0.07828377806886798,759
"Hey, great wings.",5.0,9.0,48.0,62.0,1.3064516129032258,0.07828377806886798,759
Am I in heaven or are you in Hell?,1.0,13.0,35.0,49.0,1.3061224489795915,0.07263318538796812,762
It's been more than four hours and I can't find a doctor.,2.0,14.0,43.0,59.0,1.305084745762712,0.0694565919806808,763
"As a matter of fact, I am the one percent.",4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
They gave it to me for creating a cure for Donald Trump.,6.0,6.0,47.0,59.0,1.305084745762712,0.08462879127901063,763
Just before I died I took a Viagra.,3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
Of course this is what I meant when I said said that size matters!,6.0,6.0,47.0,59.0,1.305084745762712,0.08462879127901063,763
"Actually, nothing special. Apparently this is the size you get if you've led an incredibly boring life.",3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
"So I said to Peter, 'I did save all the children in the fire, AND I went back for Spot.' Earthly-speaking, that didn't work out for me, but...",3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
I found the slim-fit uncomfortable.,4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
It gives meaning to holier than thou.,4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
How the hell did you get in here?,4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
"Yes, I am the person who invented s'mores.",4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
Don't be impressed. It's a hula hoop.,2.0,14.0,43.0,59.0,1.305084745762712,0.0694565919806808,763
This is not the place for halo envy.,4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
I guess it's because I once fired Donald Trump,5.0,8.0,46.0,59.0,1.305084745762712,0.08110227356494051,763
"Yes, I know women say size doesn't matter.",4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
would you like to go somewhere and help me make this thing get smaller?,3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
I actually listened to telemarketers,3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
I doubled my PBS contribution *many* times.,3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
"It's bigger than the Halo 5S, but it takes better pictures.",5.0,8.0,46.0,59.0,1.305084745762712,0.08110227356494051,763
My therapist thinks I might be having a mid-death crisis.,3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
I voted my conscience at the Republican Convention.,3.0,12.0,44.0,59.0,1.305084745762712,0.07354367209702453,763
It doubles as a holy hula hoop.,5.0,8.0,46.0,59.0,1.305084745762712,0.08110227356494051,763
I AM holier than thou. Isn't it obvious?,5.0,8.0,46.0,59.0,1.305084745762712,0.08110227356494051,763
And you thought earning 77 cents for every dollar on earth wasn't fair.,1.0,16.0,42.0,59.0,1.305084745762712,0.0651134750541459,763
Never hurts to ask for an upgrade...,2.0,14.0,43.0,59.0,1.305084745762712,0.0694565919806808,763
It makes my shorter wings less noticeable.,4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
"It's about humility, but I can't go into details or it would be smaller.",4.0,10.0,45.0,59.0,1.305084745762712,0.07741527782975759,763
"According to God, size actually does matter.",5.0,7.0,44.0,56.0,1.3035714285714286,0.08420615880066548,790
I know what your thinking ... and that's sinful.,4.0,9.0,43.0,56.0,1.3035714285714286,0.08025787519372939,790
Guess this settles it. God is a man.,3.0,11.0,42.0,56.0,1.3035714285714286,0.07610503190500345,790
It was really hell getting this good.,5.0,7.0,44.0,56.0,1.3035714285714286,0.08420615880066548,790
It's a halo affect.,4.0,9.0,43.0,56.0,1.3035714285714286,0.08025787519372939,790
"Yes, in spite of my small hands.",2.0,13.0,41.0,56.0,1.3035714285714286,0.07171209962001493,790
"It's not the size of your halo, it's how you use it.",3.0,11.0,42.0,56.0,1.3035714285714286,0.07610503190500345,790
"You know, even up here they say size matters.",4.0,9.0,43.0,56.0,1.3035714285714286,0.08025787519372939,790
"Yep, I won the hula-hoop contest last night!",2.0,13.0,41.0,56.0,1.3035714285714286,0.07171209962001493,790
"Yes, even here.",4.0,9.0,43.0,56.0,1.3035714285714286,0.08025787519372939,790
What gender gap?,4.0,9.0,43.0,56.0,1.3035714285714286,0.08025787519372939,790
I believe you're confusing big halo with big hands.,3.0,10.0,40.0,53.0,1.30188679245283,0.07893019118245996,801
Everything is bigger in heaven.,5.0,6.0,42.0,53.0,1.30188679245283,0.08764333340288387,801
I assure you I'm not compensating for anything.,3.0,13.0,47.0,63.0,1.3015873015873016,0.07023813139859228,803
You'd think up here it wouldn't matter but..,5.0,9.0,49.0,63.0,1.3015873015873016,0.07718458811550716,803
Heart attack during a hula hoop competition. You?,2.0,14.0,44.0,60.0,1.3,0.06847821213147406,805
I staid out of politics.,4.0,10.0,46.0,60.0,1.3,0.0762837403353298,805
"It's not the size, it's the...no wait, it is the size.",2.0,14.0,44.0,60.0,1.3,0.06847821213147406,805
What matters is what you do with it.,4.0,10.0,46.0,60.0,1.3,0.0762837403353298,805
I found the halo on Hulu in Hilo: it's a holy hula,6.0,6.0,48.0,60.0,1.3,0.08336157713463008,805
"It may look impressive, but I haven't been able to sleep a wink in eighty years.",1.0,16.0,43.0,60.0,1.3,0.06422066478409214,805
"No. For your information, this doesn't mean I died a virgin.",4.0,10.0,46.0,60.0,1.3,0.0762837403353298,805
Ever since i went solar.,2.0,14.0,44.0,60.0,1.3,0.06847821213147406,805
"Yah, I just saved a busload of orphans. How'd you get yours?",2.0,13.0,42.0,57.0,1.2982456140350878,0.07064380044839799,813
I call it a 'Halo-Hoop'. Patent pending.,4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
"Yes, how did you know I'm from Texas?",3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
"No, I'm not overcompensating for anything.",1.0,15.0,41.0,57.0,1.2982456140350878,0.06606042783507368,813
I am aroused. How did you know?,3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
Midlife crisis? That's impossible.,5.0,7.0,45.0,57.0,1.2982456140350878,0.08288694583535684,813
I guess some of us are a little more angelic than others.,3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
"I'm afraid we don't count ""Victoria's Secret"" as previous experience.",4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
I had halo enlargement surgery.,4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
I may have stretched things a little with St. Peter.,3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
it was just diet and exercise.,4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
Size will always matter.,3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
I died a virgin.,2.0,13.0,42.0,57.0,1.2982456140350878,0.07064380044839799,813
Ironically I got it for not manspreading.,6.0,5.0,46.0,57.0,1.2982456140350878,0.08658413368483557,813
"Yes I know, the big halo was not worth the life of celibacy",2.0,13.0,42.0,57.0,1.2982456140350878,0.07064380044839799,813
Enough of my holier-than-though attitude? I AM holier than thou.,1.0,15.0,41.0,57.0,1.2982456140350878,0.06606042783507368,813
"I've tried shrinking it, but my ego keeps getting in the way.",3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
"Well, honey, you know what they say....",3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
I always knew God would compensate me one day. I just didn't think it would be here.,4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
"I don't like to brag, but yeah, I'm really good...",5.0,7.0,45.0,57.0,1.2982456140350878,0.08288694583535684,813
"No. This time, it's because I'm happy to see you.",3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
Class of '16 Halodictorian!,4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
"Actually, I have very large hands, too.",4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
You wouldn't believe the hoops I had to jump through to get in here!,2.0,13.0,42.0,57.0,1.2982456140350878,0.07064380044839799,813
It doesn't mean that I'm no fun.,1.0,15.0,41.0,57.0,1.2982456140350878,0.06606042783507368,813
Just one of several hoops I had to jump through to get here.,1.0,15.0,41.0,57.0,1.2982456140350878,0.06606042783507368,813
"Yes, you had to put with me your whole life, but I had to put up with your mother.",5.0,7.0,45.0,57.0,1.2982456140350878,0.08288694583535684,813
I always put the shopping cart in the corral.,1.0,15.0,41.0,57.0,1.2982456140350878,0.06606042783507368,813
"It's the Harvard difference, my dear.",3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
"Yes, it's big. But we don't have envy here in heaven.",5.0,7.0,45.0,57.0,1.2982456140350878,0.08288694583535684,813
I didn't realize they were asking for my size in cubits.,2.0,13.0,42.0,57.0,1.2982456140350878,0.07064380044839799,813
"Please, let me explain the meaning of sanctimonious.",3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
So my mother was right--I AM the real saint in our marriage.,3.0,11.0,43.0,57.0,1.2982456140350878,0.07494740127471518,813
I resigned from Trump's staff.,4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
So you're saying size STILL matters?,5.0,7.0,45.0,57.0,1.2982456140350878,0.08288694583535684,813
"Who's ""holier than thou"" now?",5.0,7.0,45.0,57.0,1.2982456140350878,0.08288694583535684,813
What halo gap?,4.0,9.0,44.0,57.0,1.2982456140350878,0.07901695624277917,813
It’s not an attitude – I actually am ‘all holier than thou’.,4.0,8.0,42.0,54.0,1.2962962962962965,0.08203231637081305,850
I showed Him how to put on voicemail.,4.0,8.0,42.0,54.0,1.2962962962962965,0.08203231637081305,850
Hi I'm Brian but all my friends up here call me Lord of the Ring.,3.0,10.0,41.0,54.0,1.2962962962962965,0.07765622260704179,850
Want to come over and see my miracle collection?,2.0,12.0,40.0,54.0,1.2962962962962965,0.07301833256126636,850
"Around here, I'm known as God's gift to women.",3.0,10.0,41.0,54.0,1.2962962962962965,0.07765622260704179,850
"Yes, well, evidently just getting here at all after 20 years in Congress is deemed worthy of special recognition.",2.0,12.0,40.0,54.0,1.2962962962962965,0.07301833256126636,850
I suppose you prefer bad boys.,1.0,14.0,39.0,54.0,1.2962962962962965,0.06806515165972199,850
Are you one of Charlie's?,1.0,14.0,39.0,54.0,1.2962962962962965,0.06806515165972199,850
"Actually, it's an escape hatch.",3.0,9.0,39.0,51.0,1.2941176470588236,0.08065476000471818,858
"Oh, this old thing? Why, thank you.",2.0,13.0,43.0,58.0,1.293103448275862,0.06960532018964112,859
You know what they say...the bigger your halo...,1.0,15.0,42.0,58.0,1.293103448275862,0.06511482105593554,859
You were expecting halo equality?,3.0,11.0,44.0,58.0,1.293103448275862,0.07382317573945478,859
Costco.,3.0,11.0,44.0,58.0,1.293103448275862,0.07382317573945478,859
"Well, I wouldn't say 'than most,' but certainly 'than thou...'",5.0,7.0,46.0,58.0,1.293103448275862,0.08160749126992167,859
"Don't be silly, of course I'm not holier than YOU.",2.0,13.0,43.0,58.0,1.293103448275862,0.06960532018964112,859
It cost a bunch extra but was totally worth it.,4.0,9.0,45.0,58.0,1.293103448275862,0.07781273644985365,859
I got in before steroids were banned.,3.0,11.0,44.0,58.0,1.293103448275862,0.07382317573945478,859
No dunking.,3.0,11.0,44.0,58.0,1.293103448275862,0.07382317573945478,859
I died in a freak Hoola Hoop accident.,5.0,7.0,46.0,58.0,1.293103448275862,0.08160749126992167,859
I got it on line from Lane Bryant.,4.0,9.0,45.0,58.0,1.293103448275862,0.07781273644985365,859
"It's not the size that counts, it's how you use it.",5.0,7.0,46.0,58.0,1.293103448275862,0.08160749126992167,859
I always ate all my vegetables.,0.0,17.0,41.0,58.0,1.293103448275862,0.06029078904435192,859
"Unfortunately for you, the gender gap is eternal.",4.0,9.0,45.0,58.0,1.293103448275862,0.07781273644985365,859
"No, nothing like that. It's just a hula hoop.",3.0,11.0,44.0,58.0,1.293103448275862,0.07382317573945478,859
I died in 1520 - back when a little cash could buy you a bigger halo.,3.0,11.0,44.0,58.0,1.293103448275862,0.07382317573945478,859
Halo. How are you?,3.0,11.0,44.0,58.0,1.293103448275862,0.07382317573945478,859
I never drop a call.,2.0,13.0,43.0,58.0,1.293103448275862,0.06960532018964112,859
"Yes, I am God's gift.",2.0,13.0,43.0,58.0,1.293103448275862,0.06960532018964112,859
My shrink says overcompensation is common during an afterlife crisis.,5.0,7.0,46.0,58.0,1.293103448275862,0.08160749126992167,859
My father is kind of a big wheel around here.,2.0,13.0,43.0,58.0,1.293103448275862,0.06960532018964112,859
"It's called ""male enhancement"".",2.0,13.0,43.0,58.0,1.293103448275862,0.06960532018964112,859
I'm not really that holy. I'm just good at levitating hula hoops.,5.0,6.0,44.0,55.0,1.2909090909090908,0.08477630407417085,881
"Why yes, I have been very, very good.",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
"I know there are differences, but we can work it out.",2.0,12.0,41.0,55.0,1.2909090909090908,0.07188059343295837,881
"It turns out they're real sticklers about ""ten items or less.""",4.0,8.0,43.0,55.0,1.2909090909090908,0.08070700749671991,881
"I try not to come across as 'holier than thou,' but this makes it difficult.",2.0,12.0,41.0,55.0,1.2909090909090908,0.07188059343295837,881
There's nothing wrong with Costco,4.0,8.0,43.0,55.0,1.2909090909090908,0.08070700749671991,881
I've been blessed.,3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
It's because I was gluten free.,5.0,6.0,44.0,55.0,1.2909090909090908,0.08477630407417085,881
"I saw it on ""As seen on TV"". Shipping was hell though.",4.0,8.0,43.0,55.0,1.2909090909090908,0.08070700749671991,881
Nice try but I still don't think you're getting in.,3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
"In your picture, your wings looked bigger.",1.0,14.0,40.0,55.0,1.2909090909090908,0.06703296979004872,881
I'm not that good. I just invented the hula hoop.,5.0,6.0,44.0,55.0,1.2909090909090908,0.08477630407417085,881
"Free installation with wi-fi, $49.99/mo. for 2 years...but then...",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
Because I'm holier-than-thou.,6.0,4.0,45.0,55.0,1.2909090909090908,0.08865902326259269,881
All they had left was XXL.,1.0,14.0,40.0,55.0,1.2909090909090908,0.06703296979004872,881
You wouldn't believe the number of candles I lit.,3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
"Actually, it's a curse.",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
"Yes, there is a gender-gap in the standard compensation for good works.",4.0,8.0,43.0,55.0,1.2909090909090908,0.08070700749671991,881
"In my previous life, I was president of Wham-O",4.0,8.0,43.0,55.0,1.2909090909090908,0.08070700749671991,881
"What do you mean ""overcompensating""?",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
I brought my ego with me.,2.0,12.0,41.0,55.0,1.2909090909090908,0.07188059343295837,881
HE knew I invented the Hula Hoop.,2.0,12.0,41.0,55.0,1.2909090909090908,0.07188059343295837,881
I'm the patron saint of hula hoopers.,3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
I'm scheduled for halo reduction surgery.,2.0,12.0,41.0,55.0,1.2909090909090908,0.07188059343295837,881
"Yes, bigger hands...keep going.",4.0,8.0,43.0,55.0,1.2909090909090908,0.08070700749671991,881
"It was my reward. In my former life, I had small hands!",1.0,14.0,40.0,55.0,1.2909090909090908,0.06703296979004872,881
"Now that I live in the cloud, I thought I’d splurge and go for the iHalo 6 Plus.",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
Looks like the holes in the glass ceiling are no different here.,3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
"You get it at 250,000 prayer miles.",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
"So, do you want to see my harp?",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
I left a big tip at the Gates...,3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
"Hey, my eyes are down here. Do you think you are the first angel to stare at my halo?",3.0,10.0,42.0,55.0,1.2909090909090908,0.07642133462374844,881
I'm pretty sure that size does matter up here...,3.0,9.0,40.0,52.0,1.2884615384615383,0.07929049280033962,913
Having a great publicist is only part of the equation,2.0,11.0,39.0,52.0,1.2884615384615383,0.07438302518417335,913
Saint Viagra.,2.0,13.0,44.0,59.0,1.2881355932203389,0.0685955265593542,915
"No, it's not natural. I had it enlarged.",3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
I summer on cloud ten.,4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
I never took home a single office supply.,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
It doubles as a wormhole.,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
Let's just say a Certain Somebody was grateful I got some of His associatess out of the tech and home loan bubbles just in time.,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
He liked it so he put a ring on it.,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
"Its a hole in the ozone, not a halo.",3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
"They promised more radiance, but all I get is curious looks",2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
It's because I never signed up for Facebook.,4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
Quite right. Holier than thou.,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
Mine is actually a hula hoop.,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
I gave up dairy.,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
Hi sweet wings. I like girls who aren't complete angels.,4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
I died in a sombrero.,5.0,6.0,45.0,56.0,1.2857142857142858,0.08341060116016318,916
Holier than thou? I get that a lot.,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
"Yeah, even in Heaven there's a Gender Gap !",4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
Why did I expect things to be different up here?,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
Do they shrink the longer you've been here?,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
"Well, of course it's a sin to brag, but I'm very... very...good.",3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
"Actually, it's more of a curse.",2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
"You know what they say about men with big halos, right?",4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
"Believe me, if the two were connected, I wouldn't be standing here right now.",4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
My head has shrunk considerably since I arrived here.,1.0,14.0,41.0,56.0,1.2857142857142858,0.06602973412408396,916
No I really am a Virgin,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
Well - the frequent flier points help.,1.0,14.0,41.0,56.0,1.2857142857142858,0.06602973412408396,916
It turns out 'holier than thou' is a thing.,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
I can't begin to tell you how many hoops I jumped through to get in here.,1.0,14.0,41.0,56.0,1.2857142857142858,0.06602973412408396,916
"Yeah, I'll say it: holier than thou.",3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
"So, do you come up here often?",5.0,6.0,45.0,56.0,1.2857142857142858,0.08341060116016318,916
It helps with my poor self-esteem.,4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
Peter said I got in through a loophole the size of a hula hoop.,5.0,6.0,45.0,56.0,1.2857142857142858,0.08341060116016318,916
Apparently size does matter.,5.0,6.0,45.0,56.0,1.2857142857142858,0.08341060116016318,916
It was a trend in the 50's!,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
"""Yes, you had to put up with me your whole life, but I had to put up with your mother."" (I submitted this under my another email but it had a typo so I'm resubmitting under this email)",5.0,6.0,45.0,56.0,1.2857142857142858,0.08341060116016318,916
I took a bullet protecting the Pope.,0.0,16.0,40.0,56.0,1.2857142857142858,0.06091449038731728,916
I doubled my contribution to PBS.,4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
"Why, halo there...",3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
Just my luck! I'm incapable of having impure thoughts.,5.0,6.0,45.0,56.0,1.2857142857142858,0.08341060116016318,916
But who had more fun?,2.0,14.0,47.0,63.0,1.2857142857142858,0.06569402390274377,916
"I'm sure more people would remember public television in their will if they knew about this ""Halo Benefit"".",4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
"Fooled me too, I thought I was going there as well.",4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
It used to be my waistband.,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
I'm the only one who can make Heaven great again.,5.0,6.0,45.0,56.0,1.2857142857142858,0.08341060116016318,916
I got my first promotion.,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
I had it made to fit my ego.,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
Stop accusing me of taking a holier-than-thou attitude.,1.0,14.0,41.0,56.0,1.2857142857142858,0.06602973412408396,916
I can't help it. It grows every time I see you with those beautiful feathered wings.,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
So now I know what happens when an erection lasts longer than four hours.,4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
Does it make my ears look smaller,2.0,12.0,42.0,56.0,1.2857142857142858,0.07077624204383748,916
What's the value of a great points program if you never get to turn them in?,3.0,10.0,43.0,56.0,1.2857142857142858,0.07522384653285498,916
Up here it's the only thing on me that gets bigger when I see a pretty girls.,4.0,8.0,44.0,56.0,1.2857142857142858,0.07942277844893847,916
