caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
I think an electronic shared folder would be more effective.,0.0,3.0,7.0,10.0,1.3,0.15275252316519472,948,513
Are we all on the same page?,0.0,3.0,7.0,10.0,1.3,0.15275252316519472,948,513
"There is no ""i"" in bref.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
I hope this judge has no problem with long briefs.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
"To be honest, when I signed up for the job-sharing program, I had a different arrangement in mind.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
"The prosecution isn't expecting a long, drawn out case.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
"After we prop him up in his office chair, I'm out.",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
It's nice to know that they can make a sandwich that fits in our briefcase.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
"I understand why the company requires us to share the hotel room, but one suitcase?",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,950,513
Some days I feel like a pallbearer for my own career.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
"By the way, Collins- welcome to the firm of Collins, Collins, and Collins.",1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,950,513
Clarinet trio,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
It's just like a merger.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,950,513
Car pooling? Sure. Briefcase pooling? Really annoying.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,950,513
He brought in his personal water board from home.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,950,513
This isn't what I had in mind when they said that we're merging companies.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
It comes in handy when 48-inch subs go on sale.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
The prosecution keeps saying we're all connected by this case.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
How long have you been carrying for Uber Briefcase?,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
He groaned at the CEO's jokes.,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,950,513
You guys are always on the wrong side of things.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
The irony of calling this a 'brief' is getting out of hand.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
So THAT'S where he got the hotdog for last month's caption contest!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,950,513
Never take the stairs with this thing.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
I'm a little worried about the revolving door in the lobby.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,950,513
Isn't it your turn to be the middleman?,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,973,513
I don't care how rich we made him. Winning an oversized novelty check doesn't give him the right to keep my pen.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,973,513
This client is unique.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Sad that Donald was run over by a steam roller...,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Don't forget, you're the one steering this bad boy.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"This is an important pitch, Keller. Get a grip!",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Which side of this case are you on?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It's better than sharing a paycheck.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"""Its a left handed case, George!'",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
How else would we deliver a giant check?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Enough with the middle man jokes already!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We really killed it on that pitch. I just wish we didn't have to carry the body out with us.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Hey, thanks for filling in--Harvey got called away onto a much bigger case.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Anorexia,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Try less shady.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
She said it was the longest one she's ever seen.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"So, we're agreed: One more team building exercise and we're out of here.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Someone heard attache case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"I can't believe we got Johnson to fit in this but, trust me, the 'businessman jumping out of a briefcase routine' is a crowd pleaser.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This is our best joint presentation yet.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"I understand the need for cutbacks, but requiring three of us to share one briefcase is a bit extreme, don't you think?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Personally, I would have shredded the documents, but they've already dug the hole.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"First carpooling, now this. The environmentalists are getting extreme.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I didn't say it was 'an important trial' I said it was 'a really big case',0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The board wants to bury this deal.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Job sharing is a joke.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Once the overture begins, you'll have to take turns sitting on my lap.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Apparently it's a bad idea to bring a list of Americans killed by guns to a Ted Cruz rally,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I hope you remembered the fulcrum.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Hey, know what? We would make *great* pallbearers.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This job-sharing policy has gone a bit too far.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Hi. I don't think we've met. I'm Bob.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
But we just went to the bathroom.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I want you off the case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Briefly, we rest our case.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It would look funny if there were two of us carrying a briefcase.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"It adds weight to our recommendations, and we charge more. Remember, don't smile.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Why don't we just order out for a super hero sub like everyone else?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
How do you think she guessed we work at a surfboard company?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Small price to pay for the iPhone 14.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The super PAC says it's the only way to save the party.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Sorry about that, the tacos I had at lunch are not agreeing with me.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I got shotgun after the presentation.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"""Just going for it"" won't get us through the revolving doors.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
R&D had a heck of a time getting this down to three handles.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I'll be Curly this time.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This is the most complete corporate merger I can ever remember.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Are you sure triplicate wasn't referring to something else?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
He would have wanted an ergonomic funeral.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We really need to get in the same carpool.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I'm a very hands-on supervisor.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
What do you think he means by 'triangulated' sales?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Some women find three ventriloquists, and one dummy, quite refreshing.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It was because everyone had their own briefcase that they became endangered.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Your lunch is weighing me down.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"You're outta line, Mister.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I'm not sure Ray is pulling his weight.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"You know - maybe three is a crowd, but two couldn't carry this thing, and it's an important presentation.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
who's this guy in front of us?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Imax computers are going to be a pain in the butt.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"This must be his briefcase, it's YUGE!",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Follow me; I lead from the middle.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
They said I was joining a team with upward mobility.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The new 'bring your own table' to the conference room concept is catching on!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Tinker has the direct, I'll take cross, and Chance, you close.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
File sharing has made the job a breeze.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,975,513
She's probably never seen one that long,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I have a feeling this case will be anything but brief.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Okay, you can have the middle position on the way out.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This is embarrassing. I wish he'd get his eyes checked.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It's great to have you on this case!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
In Italy suite cases are in vogue,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Is this your first time as a pallbearer?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Welcome to J. McGintey's Coffin Works.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We've got a long case ahead of us.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Most power trios only have one guitar, but this is ridiculous.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
There are rumors of everyone getting their own when the market rebounds.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"This way we can honestly say we have three lawyers handling the same case, thus more money for the firm.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I hate meetings where they tell us to bring our own stretcher.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
They're nerds like us. We pitch them that size does matter. 'The XXXLphone - chick magnet. So big it takes three men to carry.' What do you think?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
What happens if he gets fired?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Technically, I'm not lying. I told my wife that the FBI finally has me be working on a really big case.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Be careful when you open it, the contents may have shifted.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We're team players.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"As you'll learn, we're all about collaboration here.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Why would we each want our own briefcase?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I understand that the NRA is having success in lobbying Congress to allow the carrying of illegal weapons.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
What do you think of our new HOV elevator?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It is a triple murder we're defending.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Ironically, the brief is actually quite short.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Keep in step, will you, please?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I didn't realize how much we'd be investing in the sharing economy.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
A briefcase on wheels? That would look weird.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"I hope the new ""communal team"" concept stops at the door to the washroom.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Mergers are not for everybody.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Smithers, if we are to have a chance with this case, you have to get on the right side.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"2 can be as bad as 1, it's the loneliest number since...Capitalism, right guys?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
What could I say? He insists that he can dazzle the shareholders with how well he can play 'Stairway to Heaven' on his electric guitar,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"When we head upstream, you'll have to do all the steering.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Do you think they believed our commitment to teamwork?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"I know everyone loves party subs, but is silly.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"You just have to draw attention to yourself, don’t you?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"When they ask if we want to extend our presentation, we will be prepared.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Checked or Carry-on?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"At first I was skeptical, but I'm starting to really like briefcase pooling with you guys..",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Thanks for the help with my new iPhone.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"""Remember...we come in on keyboard as soon as they announce that the economy is bound to improve."" a",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The D.A. said that this would be a long case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
These mergers are so awkward!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Don't forget- we don't yell Happy Birthday until she jumps out.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"I know they asked for the long form, but this is ridiculous.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Death by steamroller.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"When the boss said to bury the project, I didn't realize he meant literally.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I think we've got a handle on this case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
At the last place I worked we just voted the CEO out.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We need somebody more flat-chested than her.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"When we bring in the ""Big Guns"" everybody's always surprised they're in a big case.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I was sure it was good things come in threes.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The boss always takes a long lunch.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It'll be hard to tweet about this.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"I know, I know, but it still feels like a corporate walking rope.",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,975,513
"Stop worrying, she's not focused on our small hands...",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Just say the happy light box gave you the tan.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"When is this ""shared economy"" going to end?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This is carrying teamwork to far.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I'm holding up both ends.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Who knew that ""teamwork"" meant sharing a briefcase?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It's the 'Executive Executive Executive' edition.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Why does he always get to be up front?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Was it necessary to get an extra long keyboard?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This being triplets thing is getting old!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I never dreamed I'd be honored with the privilege of helping transport Mr. Trump's ego.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I guess you're here for the pall bearers convention?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Remember,we split the keyboard players tip.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Mergers...,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Couldn't we have just written a check?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"So I said, ""Why do cases need to be *brief*? Why not a *long*case?""",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
There is a mandatory debriefing session for all those handling this case.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We're glad you were assigned to the big case. We needed another guy.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Our vacations are even more interesting.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I hear lots of Americans are working longer.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Is this the first time you've worked the Academy Awards?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
So you're the new guy.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We've decided to decrease our digital footprint.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Is this really synergy?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Just remember that his wife's name is Susan.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"We do have tiny hands, but our briefs are large.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Yes,we are calling ourselves the dream team",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Can't we just use triplicate forms for once?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We best all stay at the same hotel.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Synergy sucks.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I told her it was a Monty Python case. She laughed and didn't get suspicious.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"We'll all be happier when the plans for the new Triborough Bridge are made public.""",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Shared office space i can live with, but this is ridiculous",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I think your lunch just moved into my jurisdiction.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Remember, if we get sexually harassed today, it's my turn.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The online approach to reaching a remote audience is not in sync with today's hefty one-on-one presentation. Today begins with ensuring we have something to hold onto.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This is my other smartphone.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"On the count of three, we switch hands and directions, ready one, ...two",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I just think the three piece briefcase is not going to catch on.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Must feel strange being the right-handed minority.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This is a very lengthy brief.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I've never been to a briefcase's funeral before.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
That's how you give a big presentation.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"I'm the new guy, Paul Bearer.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Some cases require bigger briefs.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Thanks for helping me sneak in this guitar.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Maybe we should've told her that we just share a briefcase...,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"It started as a one page memo, then it went to Congress.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
These encryption codes are becoming a problem.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Wait til you see the toilet.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
And that's how I made it to middle management.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
You're not lifting.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"First job sharing, now this. I call it over-sharing.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Switch arms and pivot on three.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Yes, Wally, it's obvious if the loot is in laundry bags.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Why don't we just show them a picture of the bazooka?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This is a big case; don't be on the wrong side,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"""It's the sharing economy."" That's all they said.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The big brief case would've been completely ridiculous.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Well why not, we car pool don't we?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Can you handle it?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The elevator is easy...lets see if you can survive the revolving door!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Did you bring the presentation?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
That's two down to one up!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
The judge expects it to be a long brief today.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Twenty-five years to settle the Fender estate.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Is it just this, Wally, or the whole idea of Matrix Management that irks you?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
In this case it's all about bonding.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,975,513
Be cool. We're only here to case the joint.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I told him he was getting too thin.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This was the only coffin that was available under Obamacare.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"When they said we’d get company shares, this isn’t what I had in mind.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"How else would you compensate for these small hands, Smith?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Our legal briefs are longer than usual.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Do you think I could fit a giant hot dog in here?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This isn't even our biggest case this week.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Not so sure how crazy I am about this new ""sharing"" economy.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
They're the XL files.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
These investors are going to love our idea for extra-long legal paper.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
No more Team-Building Retreats for me!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Our workload has literally gotten heavier.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I think we’ve got this job-sharing thing all wrong.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
This all-in-one technology is getting a bit out of hand,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
These I phones get bigger and bigger!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Get ready, this is gonna be a long case!",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"When you said merger, this is not what I had in mind",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
So this was the vise president's idea of collaboration!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Two words: tertium quid.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Small hands? Large briefcase.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It might improve teamwork if we also share a bed.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
It's nice to be on the case with you.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Talk about falling flat on your face!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I miss the days when our briefcase was short and succinct.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Let's eliminate the middleman.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I think I just figured out why it was on sale...,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
So let me get this straight...the last one still holding on by the end of the week get's the window office?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Will your wife notice it's missing?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"You guys know this is MY saxophone, right?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I don't think this is how file sharing works.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I hate it when they call us 'the troika',0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"There's letter size, there's legal size, but the real money is in tabloid size.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"It's six sigma, they modeled it after the carpool lane",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
She stared because you're on the wrong side.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
We've seen a lot of growth in our portfolio since last year.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I still haven't gotten used to the merger.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Welcome to the sharing economy.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I think we should go digital.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I think we may be taking what we learned in that team building seminar too far.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Well that was the longest divorce case we’ve ever settled.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"There's no 'I' in 'Team,' Tim.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Quiet. No one will suspect anything.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"This is our first big case, boys. Let's not mess it up.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Wait 'til you see the bathroom stalls.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Just once can't you side with me on a case?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
These austerity measures are getting to be a bit much.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Unlocking the i-briefcase; this'll be good.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
There's nothing brief about it,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I replaced my BRIEF-case with this long-winded version.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Do you think we're taking this car-pooling thing too far?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
I'm rethinking the carpool.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
"Now, you're sure they insisted on the long-form contract?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
Middle management has both advantages and disadvantage.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,975,513
